f_51542,d_14460
f_512081,d_5188
f_422831,d_27481
f_283226,d_3239
f_370158,d_24232
f_571685,d_26468
f_133071,d_2412
f_148555,d_3281
f_606570,d_30444
f_279283,d_20211
f_214333,d_7013
f_457678,d_433
f_53496,d_20784
f_297940,d_14541
f_161199,d_24279
f_213766,d_27762
f_513984,d_5657
f_93938,d_20648
f_277311,d_23220
f_471004,d_31111
f_529250,d_2741
f_122396,d_5165
f_113628,d_13847
f_149684,d_9973
f_146249,d_23787
f_379815,d_14171
f_464281,d_20306
f_632748,d_9131
f_600298,d_15878
f_454963,d_16673
f_392909,d_4466
f_342334,d_27713
f_529287,d_10596
f_550957,d_105
f_612473,d_18103
f_51912,d_5863
f_570716,d_11234
f_78333,d_28362
f_471204,d_28556
f_106655,d_5405
f_224959,d_7506
f_157953,d_24727
f_405790,d_18391
f_67469,d_15686
f_629733,d_17701
f_435984,d_30279
f_252947,d_18886
f_315654,d_29322
f_483298,d_9283
f_9229,d_12161
f_320083,d_19937
f_343570,d_30883
f_609633,d_6714
f_503748,d_29659
f_572382,d_6805
f_501271,d_12873
f_117963,d_23044
f_460533,d_6527
f_155215,d_24100
f_36418,d_17870
f_141897,d_13190
f_256021,d_28846
f_568341,d_25451
f_199320,d_13188
f_291414,d_28602
f_536887,d_20696
f_461554,d_10541
f_537139,d_25539
f_515089,d_27198
f_411073,d_2298
f_244961,d_25069
f_453279,d_31102
f_99223,d_27802
f_555593,d_25907
f_341980,d_30122
f_493798,d_6132
f_492664,d_612
f_599012,d_25285
f_88828,d_14105
f_383456,d_5127
f_484361,d_6020
f_15783,d_16279
f_29927,d_28364
f_413532,d_6224
f_94116,d_23514
f_51635,d_16537
f_477975,d_15355
f_580994,d_1339
f_349352,d_10690
f_159363,d_12387
f_628804,d_11413
f_93067,d_30825
f_202329,d_26709
f_395796,d_26957
f_560077,d_25878
f_597760,d_12234
f_311413,d_1584
f_617333,d_14477
f_80751,d_8279
f_95424,d_4274
f_306175,d_17485
f_57055,d_24671
f_133757,d_7413
f_296196,d_2454
f_391755,d_28322
f_606369,d_12543
f_171908,d_24082
f_390713,d_14983
f_566761,d_22168
f_355685,d_29213
f_576947,d_14152
f_624808,d_2308
f_465303,d_19350
f_186353,d_15430
f_132887,d_13016
f_310749,d_15707
f_242733,d_2660
f_252680,d_2262
f_175352,d_27180
f_385416,d_5615
f_485976,d_8925
f_448097,d_18892
f_199072,d_21727
f_269012,d_1227
f_617302,d_939
f_398511,d_25822
f_97440,d_17106
f_109818,d_20837
f_148822,d_30909
f_84668,d_19760
f_180019,d_16869
f_73404,d_27230
f_487948,d_579
f_41170,d_27629
f_378710,d_1349
f_469744,d_19684
f_43814,d_6488
f_339963,d_5936
f_112162,d_5966
f_236536,d_9895
f_403393,d_30760
f_308463,d_28546
f_442150,d_1646
f_82143,d_19109
f_218446,d_18122
f_150457,d_4933
f_413360,d_12593
f_562965,d_23013
f_244007,d_158
f_293284,d_6031
f_141468,d_19110
f_639402,d_10569
f_578929,d_22353
f_2855,d_28347
f_197568,d_18806
f_235183,d_17394
f_471265,d_14081
f_470427,d_2283
f_626440,d_25833
f_21017,d_15939
f_528531,d_11111
f_398328,d_8656
f_378298,d_22997
f_525929,d_18592
f_566323,d_10427
f_503114,d_7527
f_549567,d_24128
f_125600,d_30324
f_427675,d_15950
f_252421,d_19592
f_254253,d_1180
f_7424,d_26477
f_340591,d_19412
f_365236,d_9328
f_424125,d_8720
f_600565,d_24623
f_644713,d_5644
f_43656,d_19657
f_560504,d_30009
f_111087,d_16649
f_188953,d_19842
f_575562,d_2623
f_174137,d_810
f_308623,d_3348
f_436691,d_9062
f_473954,d_7715
f_520184,d_4295
f_522890,d_26232
f_489778,d_14670
f_47379,d_30842
f_188053,d_15405
f_464957,d_18673
f_201349,d_19337
f_71400,d_21341
f_31102,d_30991
f_83604,d_9266
f_88108,d_6502
f_400854,d_16577
f_391762,d_1061
f_93971,d_27255
f_523257,d_14807
f_275519,d_18478
f_245891,d_17044
f_187405,d_8324
f_195072,d_4221
f_579241,d_27522
f_295008,d_21580
f_523736,d_22563
f_242241,d_23906
f_482446,d_13485
f_530411,d_12117
f_195587,d_319
f_29728,d_349
f_535309,d_20494
f_491836,d_12022
f_295428,d_26324
f_62569,d_20903
f_525814,d_4540
f_389230,d_23626
f_468024,d_12078
f_637948,d_25002
f_464774,d_23508
f_443990,d_1596
f_259962,d_21401
f_445825,d_6837
f_612820,d_30117
f_630809,d_25038
f_337319,d_30734
f_530677,d_30540
f_330780,d_13221
f_158833,d_22957
f_349948,d_18214
f_463725,d_19732
f_186440,d_11710
f_85997,d_949
f_560091,d_10937
f_640993,d_1160
f_438973,d_22057
f_233948,d_14313
f_64023,d_27534
f_321881,d_26132
f_618137,d_8732
f_262046,d_30084
f_441100,d_6953
f_20938,d_27049
f_509823,d_8378
f_564140,d_12162
f_83412,d_15818
f_259854,d_24305
f_601444,d_19908
f_379090,d_7045
f_376536,d_11540
f_40480,d_18331
f_287245,d_6412
f_462156,d_19785
f_155827,d_7174
f_388453,d_3291
f_566248,d_1623
f_253360,d_5205
f_508189,d_28786
f_419227,d_14290
f_122127,d_981
f_219996,d_25734
f_537580,d_20796
f_45623,d_29362
f_262770,d_716
f_211798,d_18974
f_560693,d_26475
f_324395,d_381
f_382865,d_15473
f_157994,d_26194
f_513886,d_26474
f_451734,d_10134
f_176172,d_28593
f_589899,d_3700
f_29718,d_12041
f_115151,d_27143
f_593153,d_28590
f_372919,d_21012
f_351805,d_15118
f_520724,d_137
f_431569,d_11509
f_632680,d_21770
f_580535,d_31339
f_171251,d_23313
f_167023,d_29988
f_194400,d_25543
f_127584,d_25604
f_78240,d_21683
f_239414,d_17113
f_51698,d_14015
f_493551,d_24351
f_588181,d_293
f_122112,d_17077
f_152963,d_16892
f_313121,d_16934
f_532683,d_5552
f_11703,d_11763
f_636627,d_28690
f_12429,d_2416
f_617839,d_7968
f_200838,d_5842
f_95626,d_10942
f_173657,d_9974
f_638858,d_497
f_81709,d_5692
f_316795,d_5883
f_69641,d_3271
f_256696,d_31249
f_265156,d_5298
f_154191,d_15569
f_488270,d_29382
f_549887,d_1802
f_149677,d_1822
f_431470,d_26635
f_433481,d_29340
f_552733,d_16694
f_372027,d_21378
f_153128,d_18307
f_377928,d_25585
f_293462,d_28246
f_354512,d_14007
f_493387,d_22668
f_577026,d_24921
f_544965,d_13167
f_68286,d_15881
f_36046,d_1683
f_397801,d_3217
f_235179,d_25949
f_289035,d_25812
f_13469,d_28716
f_54410,d_17594
f_139791,d_28200
f_300108,d_14098
f_287832,d_17270
f_80502,d_30777
f_588241,d_22314
f_384100,d_3446
f_90937,d_29639
f_204789,d_12396
f_236209,d_3856
f_309332,d_19965
f_410312,d_27611
f_600559,d_31377
f_621241,d_31205
f_184193,d_19585
f_567796,d_17861
f_632972,d_3541
f_644269,d_17636
f_642505,d_10074
f_73287,d_17195
f_79026,d_16759
f_580017,d_11629
f_78663,d_20613
f_239311,d_10115
f_390496,d_18479
f_545308,d_16837
f_305868,d_11362
f_347474,d_30246
f_443608,d_22988
f_532923,d_11858
f_103594,d_17046
f_404964,d_14302
f_265192,d_29706
f_587214,d_31074
f_292587,d_21133
f_494372,d_17935
f_469475,d_23234
f_576634,d_21168
f_534696,d_2829
f_494079,d_29616
f_161031,d_21477
f_313170,d_14785
f_48813,d_28535
f_534405,d_14905
f_463920,d_20450
f_629242,d_4921
f_518921,d_21137
f_632903,d_15292
f_448757,d_1723
f_462512,d_4958
f_601690,d_18183
f_359887,d_18469
f_216142,d_21131
f_360293,d_4497
f_334007,d_17002
f_189598,d_8901
f_235995,d_914
f_593873,d_846
f_246512,d_3160
f_105877,d_12047
f_246561,d_5718
f_329845,d_13280
f_20980,d_16893
f_88824,d_2289
f_57894,d_8199
f_225145,d_17769
f_456618,d_14647
f_199199,d_16097
f_387736,d_1868
f_101571,d_20364
f_2934,d_4960
f_541242,d_19255
f_598887,d_30948
f_535539,d_18391
f_402062,d_30146
f_591333,d_16751
f_631858,d_22147
f_518484,d_23815
f_120662,d_8651
f_267866,d_21067
f_54433,d_1580
f_84076,d_22475
f_513067,d_29929
f_39465,d_6232
f_245214,d_29377
f_289382,d_27481
f_215102,d_1700
f_17619,d_6044
f_49923,d_30419
f_389948,d_17904
f_289096,d_26270
f_68496,d_20815
f_627765,d_6723
f_186816,d_12969
f_186924,d_6916
f_623568,d_19707
f_498361,d_31300
f_349832,d_12694
f_105696,d_28012
f_303316,d_8548
f_546462,d_27136
f_319075,d_8924
f_520856,d_31193
f_98292,d_15203
f_31395,d_28920
f_192692,d_14815
f_503489,d_6195
f_177312,d_26861
f_277372,d_8403
f_408683,d_17984
f_468505,d_26095
f_419266,d_16559
f_236535,d_30590
f_421536,d_2004
f_620864,d_6821
f_302821,d_16112
f_342382,d_3761
f_544552,d_12674
f_276118,d_6921
f_244735,d_159
f_16979,d_13262
f_301121,d_24777
f_181702,d_11850
f_286933,d_19131
f_594233,d_20779
f_198414,d_24285
f_293852,d_30551
f_255706,d_12825
f_542168,d_25516
f_111791,d_8274
f_626081,d_405
f_607756,d_4450
f_568699,d_27898
f_523692,d_28354
f_454988,d_19544
f_411553,d_784
f_340913,d_27986
f_489456,d_7797
f_435944,d_24517
f_243329,d_26951
f_352262,d_25749
f_635842,d_16619
f_386677,d_26056
f_129843,d_26992
f_395070,d_12713
f_142872,d_28277
f_551740,d_23522
f_542311,d_20759
f_438339,d_16371
f_94207,d_29524
f_373802,d_28669
f_424285,d_17772
f_588832,d_30516
f_289604,d_20637
f_421526,d_1391
f_88279,d_23725
f_620100,d_18766
f_484738,d_21755
f_62003,d_27650
f_386396,d_8735
f_340712,d_20365
f_274838,d_21858
f_605779,d_28743
f_283108,d_25407
f_143426,d_1719
f_161700,d_28301
f_193200,d_1317
f_474234,d_30560
f_11306,d_11783
f_594480,d_26451
f_254969,d_10732
f_352818,d_3594
f_601128,d_18917
f_633087,d_14315
f_305855,d_25820
f_57459,d_18487
f_503298,d_2553
f_616452,d_11347
f_153386,d_18136
f_194700,d_11873
f_293048,d_5566
f_542285,d_8948
f_258567,d_945
f_130213,d_13289
f_4326,d_25063
f_111477,d_23924
f_360656,d_29448
f_4815,d_15532
f_212644,d_30360
f_136181,d_29031
f_588013,d_30076
f_400204,d_15359
f_354084,d_29003
f_623826,d_8054
f_643996,d_27919
f_199064,d_22185
f_4289,d_9405
f_262949,d_22886
f_332793,d_21109
f_610024,d_30940
f_555338,d_133
f_129487,d_5991
f_14220,d_26039
f_76563,d_7937
f_62262,d_110
f_351456,d_1619
f_383526,d_14694
f_154938,d_16068
f_36054,d_25630
f_614491,d_8912
f_54325,d_5369
f_455432,d_13396
f_373230,d_22107
f_537616,d_81
f_61585,d_4200
f_442660,d_26684
f_150233,d_113
f_10701,d_4945
f_350036,d_1787
f_1667,d_19285
f_70054,d_5538
f_339792,d_23650
f_39798,d_28814
f_247200,d_21723
f_197667,d_18822
f_308109,d_19461
f_256062,d_24856
f_102209,d_21765
f_329670,d_11231
f_315676,d_19090
f_96271,d_9165
f_101977,d_27786
f_292763,d_12802
f_636290,d_14759
f_562181,d_28723
f_529694,d_9370
f_340786,d_10088
f_421038,d_15739
f_376611,d_24720
f_188351,d_18738
f_310980,d_19000
f_156619,d_20794
f_176679,d_25405
f_610298,d_3992
f_590696,d_6858
f_642548,d_1995
f_68448,d_10895
f_176557,d_19916
f_501605,d_15181
f_403182,d_15638
f_45976,d_12392
f_465164,d_9804
f_307491,d_21613
f_158926,d_3391
f_346932,d_749
f_199294,d_10023
f_12031,d_24927
f_297519,d_27242
f_192499,d_10102
f_486964,d_2995
f_295674,d_6938
f_341455,d_14840
f_601761,d_19651
f_105759,d_21459
f_411444,d_12658
f_296533,d_5017
f_123249,d_5373
f_13489,d_10456
f_468832,d_23661
f_38455,d_22358
f_622520,d_3675
f_597401,d_3530
f_124948,d_7250
f_610064,d_4136
f_384534,d_24702
f_13719,d_28428
f_588171,d_14372
f_32422,d_15379
f_352761,d_28424
f_482665,d_19192
f_9104,d_18438
f_403735,d_18869
f_132810,d_20789
f_491101,d_10684
f_526167,d_11791
f_629107,d_10767
f_85537,d_17193
f_153716,d_16031
f_149581,d_18225
f_183844,d_20441
f_335320,d_4631
f_428718,d_28436
f_295013,d_944
f_164906,d_28613
f_226952,d_17006
f_512629,d_20198
f_177982,d_26016
f_640026,d_19095
f_377315,d_8888
f_429510,d_10389
f_117885,d_25858
f_348790,d_28507
f_300277,d_14057
f_120489,d_8009
f_509090,d_10331
f_617271,d_30098
f_428637,d_18160
f_589878,d_1104
f_620493,d_18244
f_326414,d_20041
f_534530,d_23487
f_61537,d_8125
f_138064,d_11237
f_545413,d_27380
f_275651,d_16589
f_169178,d_29803
f_119312,d_18532
f_13132,d_21893
f_69661,d_18826
f_354173,d_29150
f_452939,d_20083
f_213951,d_31096
f_85951,d_30917
f_105125,d_4723
f_122797,d_1414
f_84172,d_9485
f_520663,d_2326
f_156745,d_2914
f_233311,d_23374
f_210917,d_8033
f_504414,d_18860
f_198369,d_7193
f_37535,d_28426
f_354305,d_30535
f_2876,d_16280
f_494173,d_14147
f_471023,d_22471
f_344662,d_3584
f_19027,d_24411
f_86208,d_292
f_12509,d_16518
f_484722,d_26940
f_421626,d_394
f_499740,d_23589
f_261694,d_18998
f_587909,d_30378
f_67428,d_4514
f_412103,d_12499
f_546784,d_14477
f_249314,d_23757
f_296756,d_4528
f_601177,d_14715
f_597835,d_21288
f_334451,d_23070
f_77048,d_18697
f_330364,d_25158
f_161884,d_27936
f_171586,d_25786
f_160079,d_17817
f_266818,d_8094
f_302924,d_27089
f_559264,d_14585
f_91988,d_27433
f_497464,d_11869
f_216049,d_21075
f_552236,d_31034
f_112198,d_6628
f_43693,d_47
f_117517,d_5472
f_128037,d_6792
f_605571,d_12741
f_394521,d_12428
f_367546,d_11937
f_328546,d_8934
f_343809,d_7091
f_45725,d_28937
f_603103,d_30059
f_305352,d_24719
f_6135,d_27106
f_631477,d_3495
f_171276,d_22865
f_509885,d_11639
f_306845,d_30120
f_617845,d_30216
f_68686,d_9967
f_250340,d_28041
f_534792,d_6136
f_389123,d_11423
f_373733,d_15774
f_327435,d_20250
f_638878,d_27591
f_136305,d_25264
f_132778,d_5677
f_614499,d_23640
f_142874,d_28746
f_371290,d_9859
f_353051,d_19253
f_501709,d_9976
f_607217,d_7040
f_564592,d_12085
f_271233,d_15452
f_359932,d_15610
f_329753,d_22781
f_560620,d_12426
f_558530,d_10932
f_243307,d_9767
f_228576,d_19655
f_104074,d_3248
f_416009,d_3240
f_14214,d_13783
f_6308,d_2641
f_421993,d_25089
f_258168,d_9235
f_590934,d_27437
f_266854,d_26855
f_563679,d_13051
f_303530,d_28928
f_644263,d_13927
f_122832,d_13817
f_607359,d_12238
f_371653,d_8461
f_598727,d_29688
f_246212,d_20840
f_140025,d_15500
f_174540,d_23008
f_191729,d_5122
f_471704,d_23059
f_316367,d_30787
f_64188,d_27519
f_92130,d_15230
f_624552,d_2624
f_202773,d_5833
f_458976,d_2506
f_284432,d_17949
f_206792,d_28259
f_566385,d_15204
f_627521,d_11982
f_629749,d_20308
f_20892,d_19318
f_246950,d_23109
f_486868,d_8034
f_323995,d_5192
f_590081,d_30026
f_258304,d_11609
f_508324,d_20776
f_391948,d_24734
f_398915,d_5258
f_133858,d_9518
f_288131,d_4438
f_249775,d_21301
f_390634,d_13918
f_211804,d_16615
f_626583,d_16063
f_221776,d_8235
f_381127,d_24244
f_253609,d_24633
f_339728,d_10393
f_52049,d_10172
f_589842,d_26408
f_134531,d_28719
f_384640,d_7331
f_292860,d_24577
f_277198,d_17089
f_414006,d_29205
f_643159,d_22976
f_636899,d_5333
f_609104,d_30445
f_69687,d_21974
f_365576,d_19525
f_14557,d_22702
f_514191,d_14076
f_276988,d_10399
f_285253,d_25549
f_168895,d_1725
f_195256,d_15380
f_537006,d_25326
f_294599,d_8110
f_52981,d_1282
f_109077,d_12775
f_333875,d_5906
f_383565,d_2081
f_268145,d_17032
f_551783,d_23117
f_270111,d_24711
f_480989,d_26329
f_500100,d_20501
f_516481,d_4311
f_371163,d_4967
f_36532,d_11496
f_501987,d_18908
f_581724,d_29565
f_582754,d_23989
f_52868,d_4372
f_348975,d_17840
f_502843,d_6963
f_215053,d_10901
f_64500,d_29941
f_582565,d_17851
f_581118,d_30201
f_31454,d_29283
f_302317,d_20017
f_174837,d_3946
f_378971,d_19550
f_494289,d_5084
f_483320,d_27887
f_595021,d_19949
f_626015,d_28638
f_501696,d_6832
f_243523,d_18265
f_370350,d_28388
f_230181,d_19566
f_130603,d_10963
f_80083,d_26019
f_91827,d_6240
f_450767,d_10590
f_36276,d_13585
f_351677,d_23570
f_80234,d_26535
f_314318,d_3340
f_142086,d_9101
f_282128,d_13585
f_215160,d_31352
f_309395,d_18032
f_309288,d_3535
f_297333,d_7484
f_256350,d_13662
f_70130,d_898
f_330798,d_28453
f_608523,d_7525
f_220126,d_29762
f_640064,d_18965
f_479054,d_24856
f_72620,d_1319
f_447386,d_15682
f_285942,d_14998
f_328217,d_15048
f_457888,d_25860
f_537286,d_10141
f_420034,d_26516
f_295239,d_19649
f_370684,d_19379
f_607253,d_19002
f_187198,d_27402
f_288558,d_18668
f_61729,d_26920
f_496826,d_9980
f_197871,d_30396
f_600327,d_28138
f_96559,d_3835
f_7806,d_16538
f_555039,d_29028
f_576663,d_25875
f_513372,d_12114
f_78439,d_14726
f_38503,d_6827
f_617381,d_11971
f_491919,d_15649
f_521813,d_22409
f_18608,d_16342
f_258525,d_13501
f_397894,d_1071
f_517703,d_28202
f_462900,d_5247
f_433627,d_20519
f_27213,d_28607
f_578869,d_23697
f_469582,d_20688
f_62501,d_16397
f_126900,d_7642
f_293296,d_6332
f_39137,d_2901
f_606246,d_24920
f_446933,d_7040
f_340345,d_1615
f_206056,d_16929
f_512230,d_5161
f_392136,d_23422
f_570866,d_67
f_385310,d_8121
f_83728,d_17407
f_115646,d_20150
f_591210,d_4669
f_45452,d_22547
f_133886,d_30543
f_63908,d_17573
f_437272,d_30976
f_538814,d_11301
f_372055,d_29961
f_189337,d_23892
f_624412,d_9043
f_560239,d_30488
f_157213,d_24542
f_190741,d_29256
f_105574,d_17277
f_246721,d_28704
f_381963,d_22839
f_594220,d_19080
f_389751,d_20618
f_189507,d_24538
f_81237,d_1555
f_101875,d_19632
f_465762,d_26001
f_605115,d_13295
f_366315,d_6346
f_364238,d_13265
f_78400,d_22334
f_596786,d_7697
f_269341,d_5578
f_75253,d_14088
f_187151,d_3487
f_458594,d_7101
f_336248,d_5589
f_575247,d_30184
f_515604,d_20598
f_224608,d_19917
f_85539,d_23251
f_153443,d_19741
f_598625,d_7073
f_335194,d_5337
f_193394,d_29485
f_62243,d_16110
f_158750,d_13463
f_579451,d_30383
f_489007,d_30258
f_592327,d_5547
f_253634,d_2537
f_74280,d_1773
f_253477,d_23163
f_555040,d_25064
f_566244,d_24875
f_52684,d_27919
f_254178,d_5202
f_295021,d_26850
f_19568,d_15642
f_17779,d_1356
f_559405,d_10968
f_565491,d_23282
f_453327,d_16840
f_353676,d_10720
f_197891,d_25482
f_398479,d_8342
f_551721,d_25089
f_28255,d_13186
f_624272,d_15247
f_606004,d_5528
f_3407,d_15821
f_370814,d_8674
f_368180,d_9931
f_118999,d_2773
f_391607,d_13428
f_434458,d_13602
f_86039,d_11554
f_44061,d_21949
f_268903,d_897
f_588006,d_5560
f_339978,d_22334
f_10786,d_30448
f_641111,d_9584
f_78627,d_3909
f_530141,d_714
f_166207,d_31154
f_361706,d_10153
f_86980,d_16548
f_596797,d_27206
f_137038,d_5290
f_313967,d_10017
f_308715,d_18217
f_536554,d_26574
f_637517,d_15408
f_402143,d_16904
f_399717,d_598
f_137989,d_22523
f_360811,d_363
f_127390,d_5391
f_316556,d_30138
f_627402,d_4983
f_522064,d_23029
f_617447,d_12966
f_550856,d_16683
f_643217,d_16890
f_307778,d_6793
f_506,d_20950
f_435169,d_16533
f_5464,d_12134
f_133258,d_21583
f_171787,d_30746
f_397430,d_10298
f_569958,d_27880
f_560110,d_28307
f_457691,d_10158
f_491727,d_6860
f_562050,d_2234
f_541957,d_22789
f_538962,d_7180
f_338614,d_20510
f_596168,d_31336
f_56399,d_11
f_496201,d_24751
f_215713,d_17570
f_223808,d_17271
f_605353,d_5099
f_412897,d_9728
f_541457,d_28802
f_518815,d_7499
f_491427,d_18137
f_492853,d_1478
f_6312,d_19815
f_630805,d_13094
f_379539,d_4528
f_4688,d_2696
f_200736,d_22968
f_426219,d_23279
f_203542,d_5097
f_140443,d_31363
f_568519,d_26084
f_436631,d_6478
f_344288,d_23821
f_336082,d_1517
f_216955,d_6192
f_553180,d_22941
f_499011,d_27289
f_623944,d_24534
f_4097,d_13298
f_189360,d_9470
f_473943,d_14845
f_213742,d_15800
f_130500,d_22
f_74634,d_12790
f_54991,d_24677
f_291732,d_1898
f_422586,d_20499
f_511588,d_7220
f_204500,d_30303
f_406743,d_494
f_111598,d_14716
f_169135,d_3771
f_321076,d_834
f_529157,d_8639
f_81882,d_8207
f_499101,d_13777
f_494518,d_25647
f_259491,d_26250
f_535543,d_24925
f_276346,d_3423
f_17070,d_20649
f_115062,d_20491
f_170064,d_7258
f_61623,d_25390
f_274675,d_2734
f_241584,d_30120
f_462032,d_23851
f_467942,d_2747
f_590056,d_26965
f_31299,d_26678
f_609530,d_11821
f_67537,d_409
f_371540,d_30638
f_315312,d_5599
f_367662,d_27470
f_111730,d_29124
f_97536,d_9834
f_480492,d_15030
f_361915,d_18434
f_444892,d_20260
f_314684,d_6487
f_249225,d_27595
f_307620,d_19743
f_419833,d_8042
f_469156,d_11838
f_602228,d_22083
f_534147,d_837
f_460953,d_306
f_375913,d_22823
f_96292,d_26912
f_618086,d_4325
f_558471,d_18530
f_498514,d_19233
f_211613,d_7522
f_67466,d_2024
f_109599,d_30418
f_281491,d_19601
f_551042,d_4753
f_2755,d_30528
f_456498,d_14256
f_588411,d_31112
f_64871,d_2755
f_31848,d_21902
f_62142,d_4328
f_24457,d_2302
f_126097,d_12231
f_392050,d_21882
f_92762,d_31034
f_297905,d_6687
f_307598,d_28614
f_530549,d_17348
f_455222,d_2417
f_98462,d_21020
f_411635,d_26681
f_266144,d_1233
f_343283,d_21989
f_242083,d_10973
f_309578,d_22485
f_245619,d_4737
f_629293,d_17992
f_635372,d_10154
f_556644,d_10153
f_636174,d_16209
f_483741,d_30625
f_60754,d_10163
f_475381,d_29544
f_453104,d_15628
f_627697,d_7271
f_210013,d_12353
f_422052,d_6235
f_408092,d_3184
f_562723,d_10699
f_95373,d_27837
f_514059,d_970
f_166648,d_13629
f_54081,d_15357
f_321158,d_18072
f_419187,d_8070
f_603580,d_26435
f_327168,d_13991
f_579100,d_28078
f_416285,d_3698
f_344076,d_11383
f_273157,d_25219
f_423889,d_2832
f_504445,d_8608
f_458567,d_20181
f_183462,d_6118
f_138867,d_16854
f_384399,d_27563
f_232464,d_10018
f_473265,d_25524
f_618488,d_15005
f_72564,d_13035
f_146143,d_23635
f_54646,d_4004
f_223382,d_18856
f_621751,d_8342
f_473540,d_20046
f_225819,d_18619
f_610829,d_26755
f_612240,d_2658
f_363943,d_4994
f_627470,d_16764
f_303539,d_275
f_351604,d_25285
f_310165,d_4719
f_334683,d_24534
f_158792,d_2103
f_633030,d_20817
f_142276,d_8179
f_98036,d_17328
f_261147,d_13607
f_339255,d_9135
f_508699,d_3107
f_605862,d_21986
f_242325,d_16194
f_133792,d_20208
f_607573,d_28938
f_1757,d_14151
f_582303,d_4204
f_311580,d_27644
f_54105,d_22226
f_472718,d_16598
f_165155,d_3627
f_449616,d_5637
f_236189,d_21339
f_76233,d_19711
f_386837,d_24384
f_187419,d_7912
f_448313,d_12380
f_602025,d_27903
f_93581,d_26066
f_261810,d_5300
f_229701,d_11405
f_60439,d_18875
f_394571,d_10998
f_148098,d_11591
f_122684,d_24098
f_183981,d_30091
f_339077,d_11178
f_572093,d_6729
f_310585,d_16568
f_112878,d_4037
f_156371,d_8452
f_54957,d_20245
f_47786,d_15496
f_533179,d_2875
f_520169,d_7345
f_397691,d_2509
f_371104,d_31105
f_487641,d_1982
f_428753,d_13977
f_304325,d_31057
f_459730,d_2436
f_482942,d_26578
f_303674,d_13355
f_115140,d_3897
f_516348,d_12841
f_370848,d_5368
f_374694,d_9182
f_120855,d_18157
f_148206,d_27073
f_621857,d_15669
f_122588,d_20381
f_24127,d_31356
f_178148,d_15369
f_94626,d_18304
f_421544,d_16485
f_392372,d_9559
f_580833,d_717
f_620833,d_9412
f_449889,d_4139
f_38386,d_16826
f_491179,d_7287
f_100551,d_12383
f_41861,d_6205
f_555786,d_16455
f_538367,d_21022
f_245216,d_25966
f_564326,d_3727
f_602405,d_24764
f_267810,d_13501
f_630937,d_2745
f_615305,d_18332
f_7421,d_8751
f_586566,d_5136
f_234944,d_1909
f_273104,d_4902
f_602134,d_12674
f_268546,d_1977
f_131245,d_528
f_543636,d_28034
f_188401,d_19375
f_408093,d_8341
f_541391,d_11120
f_24840,d_30823
f_486176,d_23691
f_334520,d_16802
f_61433,d_26883
f_73463,d_1513
f_23184,d_26268
f_45895,d_14632
f_616558,d_23192
f_373702,d_13864
f_235243,d_5991
f_481856,d_12539
f_361700,d_15046
f_594243,d_1389
f_502432,d_4815
f_281332,d_27919
f_259020,d_19731
f_397271,d_83
f_540264,d_10980
f_497829,d_3977
f_543591,d_14200
f_644236,d_2047
f_122271,d_15425
f_121861,d_22095
f_496797,d_13441
f_517452,d_8222
f_288550,d_26797
f_50695,d_13307
f_550321,d_235
f_118710,d_26591
f_71638,d_28503
f_182283,d_27215
f_393104,d_7382
f_390124,d_8219
f_320769,d_29671
f_322828,d_27625
f_122537,d_20278
f_93872,d_11128
f_82379,d_7589
f_305868,d_11764
f_206568,d_29019
f_625030,d_14203
f_245900,d_15821
f_505993,d_23805
f_113647,d_18394
f_535098,d_28942
f_302585,d_12195
f_420232,d_17899
f_199338,d_18344
f_524510,d_20606
f_440917,d_20276
f_588274,d_5032
f_543961,d_16961
f_594501,d_18294
f_11856,d_26550
f_295788,d_10714
f_115015,d_31292
f_483771,d_30974
f_578776,d_10640
f_204612,d_15992
f_370700,d_30913
f_330866,d_27517
f_325988,d_24924
f_199683,d_22163
f_113860,d_11902
f_256053,d_23621
f_322226,d_14006
f_635511,d_6227
f_52458,d_12340
f_94477,d_14976
f_458183,d_9901
f_271342,d_15903
f_170169,d_11941
f_503571,d_22195
f_561067,d_19648
f_387265,d_10256
f_233638,d_27717
f_393360,d_16586
f_621160,d_22621
f_463275,d_10184
f_297303,d_30617
f_460369,d_68
f_368321,d_24315
f_623367,d_27060
f_185643,d_14368
f_280938,d_6550
f_393630,d_10275
f_192773,d_2061
f_246031,d_27584
f_390344,d_14529
f_245252,d_14281
f_239266,d_23177
f_228961,d_17642
f_288469,d_1691
f_537832,d_10167
f_253175,d_1391
f_599975,d_14772
f_554612,d_25635
f_249357,d_24965
f_402362,d_8062
f_49743,d_23117
f_522404,d_1074
f_207960,d_6849
f_516606,d_20988
f_377209,d_7921
f_171570,d_11039
f_560847,d_12221
f_11561,d_30862
f_542103,d_13844
f_119503,d_31220
f_50497,d_4192
f_560636,d_30030
f_593836,d_28947
f_293885,d_4464
f_362671,d_3255
f_428395,d_18781
f_279161,d_29139
f_610800,d_19074
f_12400,d_27367
f_2769,d_28993
f_221557,d_16974
f_628477,d_12446
f_203597,d_4021
f_376467,d_28223
f_396286,d_17956
f_538777,d_29530
f_277220,d_17385
f_142045,d_20739
f_593859,d_1940
f_316729,d_17429
f_620997,d_23957
f_562495,d_19994
f_114285,d_16610
f_401013,d_25606
f_231436,d_26587
