c_27889,d_5143
c_26163,d_11032
c_26770,d_29063
c_17228,d_11593
c_6759,d_18762
c_12115,d_4619
c_2841,d_23954
c_10718,d_30280
c_25339,d_17974
c_13527,d_28329
c_13343,d_16764
c_23000,d_557
c_27081,d_19804
c_27242,d_4074
c_13824,d_2185
c_29712,d_17681
c_25393,d_16496
c_17630,d_7763
c_28981,d_2320
c_25296,d_1820
c_169,d_4806
c_7733,d_14003
c_17532,d_22483
c_1029,d_5229
c_13383,d_19293
c_17162,d_22684
c_7347,d_26336
c_9469,d_7123
c_20011,d_30965
c_25707,d_31147
c_7669,d_900
c_26061,d_11663
c_30153,d_4373
c_2583,d_4251
c_25371,d_7825
c_22381,d_5044
c_25383,d_26830
c_11322,d_4557
c_19133,d_18457
c_13508,d_4534
c_11393,d_4949
c_3547,d_27882
c_3647,d_5698
c_28885,d_19837
c_29120,d_12348
c_18582,d_29642
c_15288,d_15876
c_6994,d_170
c_7947,d_3911
c_18584,d_20632
c_2747,d_20518
c_15189,d_9793
c_23167,d_11460
c_18539,d_19335
c_1534,d_30799
c_25154,d_20946
c_11828,d_11248
c_31416,d_10456
c_26391,d_5886
c_4504,d_18860
c_28453,d_6526
c_23979,d_29608
c_28417,d_13850
c_1501,d_14947
c_18219,d_29878
c_30317,d_24540
c_7019,d_23874
c_24074,d_21478
c_13360,d_23229
c_28287,d_5053
c_8049,d_21255
c_14163,d_29929
c_8265,d_18359
c_19308,d_26450
c_30216,d_6689
c_4484,d_28203
c_3753,d_5548
c_26295,d_27482
c_14052,d_20184
c_18470,d_169
c_21865,d_15081
c_12762,d_17804
c_10565,d_25320
c_6908,d_4637
c_25310,d_18325
c_23755,d_28911
c_9058,d_29381
c_13217,d_29367
c_30627,d_5109
c_11718,d_2940
c_15168,d_16949
c_24294,d_7562
c_24799,d_19494
c_4474,d_13527
c_26154,d_29062
c_20713,d_9669
c_28799,d_6087
c_17636,d_17506
c_12970,d_22566
c_3703,d_25511
c_14150,d_3496
c_21698,d_29087
c_16276,d_14549
c_14409,d_13491
c_25655,d_20922
c_12353,d_7453
c_21122,d_12819
c_1809,d_11813
c_27282,d_17489
c_26013,d_20916
c_25220,d_24072
c_22136,d_14498
c_13799,d_28477
c_24855,d_24025
c_27125,d_9908
c_22376,d_23369
c_24944,d_14577
c_17439,d_1951
c_20007,d_13442
c_4817,d_2536
c_21329,d_1146
c_26613,d_16873
c_25509,d_30987
c_11293,d_8452
c_11276,d_19809
c_4080,d_11929
c_14018,d_8695
c_13108,d_2269
c_16720,d_4671
c_4188,d_775
c_7533,d_11924
c_1385,d_5714
c_24132,d_26102
c_10165,d_5788
c_29840,d_12765
c_3256,d_11516
c_22687,d_23138
c_22658,d_1462
c_15147,d_29791
c_3384,d_7763
c_28964,d_8345
c_30756,d_26589
c_12213,d_11643
c_25614,d_15898
c_7029,d_10183
c_28171,d_22592
c_785,d_28363
c_7712,d_5547
c_3360,d_15867
c_12842,d_11826
c_29566,d_21325
c_18568,d_20034
c_4722,d_14614
c_15931,d_21610
c_18256,d_15608
c_26208,d_28866
c_17719,d_15645
c_7892,d_14316
c_15829,d_28486
c_1949,d_806
c_3990,d_4564
c_12265,d_14115
c_8669,d_5406
c_19111,d_5657
c_29288,d_497
c_809,d_17602
c_808,d_23224
c_24588,d_7164
c_1078,d_9758
c_19303,d_3477
c_30384,d_28625
c_17985,d_3519
c_6928,d_14217
c_30616,d_22733
c_700,d_27909
c_9841,d_5497
c_14532,d_21602
c_13075,d_9985
c_11340,d_17933
c_13481,d_9462
c_15687,d_12168
c_30286,d_1666
c_6878,d_431
c_4197,d_6713
c_5743,d_4097
c_24134,d_18715
c_23680,d_29283
c_23096,d_18548
c_6182,d_29310
c_2367,d_4108
c_29506,d_22126
c_8464,d_7764
c_18723,d_12428
c_31025,d_20747
c_5168,d_16881
c_16822,d_3170
c_7415,d_8413
c_2594,d_30570
c_30442,d_9504
c_3878,d_5932
c_27381,d_4105
c_8253,d_27229
c_84,d_8021
c_11981,d_7710
c_26035,d_27529
c_3899,d_19463
c_3941,d_23161
c_28499,d_801
c_9264,d_20020
c_17345,d_2509
c_3061,d_29045
c_22569,d_12152
c_29172,d_4308
c_584,d_15771
c_20090,d_24081
c_18575,d_14279
c_6496,d_8313
c_20871,d_30816
c_29494,d_25228
c_652,d_11938
c_2878,d_26716
c_24448,d_2487
c_23203,d_24923
c_15238,d_16993
c_28137,d_12265
c_22721,d_20074
c_20027,d_10394
c_7533,d_23279
c_12561,d_30842
c_18074,d_11350
c_1590,d_8023
c_9305,d_11105
c_4099,d_5441
c_20852,d_24895
c_20695,d_7122
c_6892,d_9357
c_23306,d_7341
c_22429,d_23921
c_25714,d_3416
c_865,d_7103
c_15321,d_9603
c_19286,d_21914
c_4667,d_22316
c_866,d_29818
c_12357,d_23052
c_23942,d_9256
c_23127,d_13688
c_30603,d_21930
c_12027,d_5821
c_18512,d_27428
c_22225,d_25095
c_5091,d_26214
c_1962,d_25023
c_21238,d_12180
c_21960,d_3380
c_2392,d_21927
c_29543,d_13640
c_10610,d_9620
c_30115,d_6788
c_29337,d_24484
c_1499,d_28578
c_6760,d_16246
c_21040,d_24956
c_21558,d_2704
c_4892,d_9580
c_20307,d_8018
c_7628,d_3601
c_22640,d_24251
c_7631,d_28531
c_31082,d_17104
c_17497,d_11994
c_8302,d_23936
c_22263,d_6062
c_10322,d_26127
c_28741,d_954
c_10230,d_14842
c_15611,d_5250
c_29143,d_16848
c_14347,d_12618
c_16558,d_107
c_12613,d_29185
c_19827,d_11565
c_14767,d_24403
c_24194,d_28177
c_7671,d_14697
c_8601,d_9883
c_4743,d_21620
c_28775,d_16309
c_3073,d_15092
c_20434,d_24709
c_24611,d_23754
c_21223,d_12382
c_22598,d_25943
c_1225,d_13779
c_2087,d_24957
c_30877,d_2193
c_11946,d_11494
c_3807,d_24478
c_21356,d_13184
c_26778,d_26325
c_11191,d_2733
c_12280,d_3545
c_6846,d_10553
c_9119,d_9136
c_6263,d_27708
c_2705,d_30892
c_19933,d_6536
c_19003,d_8581
c_31218,d_8565
c_13426,d_28883
c_13704,d_13326
c_12501,d_17540
c_652,d_23799
c_24390,d_4758
c_29841,d_8969
c_23364,d_21739
c_6332,d_528
c_2378,d_4650
c_26792,d_23640
c_4229,d_17853
c_26539,d_22595
c_18201,d_1400
c_16635,d_24742
c_6399,d_17435
c_7059,d_27925
c_11698,d_2357
c_8870,d_15309
c_5218,d_26955
c_17556,d_16874
c_1661,d_25662
c_23692,d_23393
c_27062,d_29094
c_13482,d_1570
c_6489,d_20223
c_19160,d_12542
c_30957,d_23044
c_28645,d_16868
c_27817,d_11443
c_30319,d_23767
c_11820,d_21037
c_15368,d_11988
c_20829,d_20779
c_11910,d_4596
c_5886,d_18912
c_29170,d_86
c_16529,d_27217
c_3467,d_14089
c_5316,d_24871
c_114,d_4509
c_26235,d_20679
c_11055,d_22417
c_24672,d_18405
c_25013,d_19419
c_29762,d_1492
c_12358,d_27876
c_16774,d_4257
c_14767,d_29281
c_19868,d_26954
c_15806,d_28200
c_21874,d_25762
c_5311,d_23651
c_22200,d_789
c_21863,d_26423
c_2015,d_27721
c_27361,d_11500
c_14408,d_30675
c_11173,d_25119
c_16921,d_24171
c_19566,d_24454
c_19111,d_22371
c_513,d_29836
c_29035,d_12433
c_25829,d_3072
c_8482,d_13553
c_25787,d_2605
c_21788,d_14979
c_8481,d_21909
c_1072,d_12160
c_19330,d_30547
c_2996,d_25914
c_22265,d_16497
c_22372,d_13738
c_23994,d_10425
c_30560,d_24158
c_8047,d_25018
c_22182,d_25981
c_10811,d_21940
c_8878,d_30997
c_11818,d_7772
c_3990,d_26308
c_13017,d_29001
c_13845,d_13876
c_13912,d_19555
c_29765,d_25296
c_21218,d_15599
c_2790,d_16466
c_9432,d_33
c_6424,d_30462
c_10713,d_2893
c_29865,d_19974
c_6406,d_8046
c_31039,d_5825
c_28190,d_4545
c_24823,d_26152
c_3910,d_27978
c_24647,d_16474
c_22256,d_16556
c_22326,d_16216
c_29456,d_17144
c_6517,d_2717
c_29503,d_7084
c_19996,d_24603
c_8303,d_16807
c_18972,d_750
c_24518,d_1456
c_7595,d_9457
c_20592,d_13672
c_13823,d_11414
c_27508,d_30562
c_3175,d_7858
c_21079,d_480
c_6121,d_1653
c_24232,d_22284
c_18808,d_23187
c_13811,d_1861
c_26154,d_8730
c_18586,d_19655
c_19280,d_5356
c_2226,d_24125
c_21862,d_8153
c_17159,d_6978
c_19181,d_27689
c_5882,d_4926
c_17496,d_27144
c_23528,d_10037
c_20483,d_14993
c_4588,d_17396
c_542,d_13441
c_2751,d_478
c_18254,d_13158
c_11190,d_6515
c_7222,d_24359
c_29716,d_27447
c_2106,d_18154
c_8120,d_14649
c_3684,d_19804
c_12357,d_986
c_27552,d_25658
c_11112,d_22471
c_1466,d_1173
c_25294,d_16331
c_16397,d_30912
c_24764,d_17567
c_26648,d_25459
c_11104,d_2986
c_24808,d_16931
c_554,d_7889
c_27254,d_27567
c_3680,d_23945
c_15011,d_9042
c_26692,d_1125
c_19662,d_8702
c_10777,d_23825
c_16488,d_25255
c_31300,d_28199
c_20768,d_22758
c_14108,d_19251
c_21760,d_4413
c_4191,d_5212
c_5949,d_8627
c_5362,d_18228
c_22536,d_7220
c_17211,d_19503
c_27856,d_19463
c_21662,d_15411
c_10555,d_12159
c_3131,d_24966
c_3856,d_31324
c_18480,d_23876
c_15861,d_21596
c_6759,d_21221
c_4801,d_22075
c_23772,d_10196
c_982,d_19943
c_16013,d_4315
c_11887,d_26129
c_12361,d_21947
c_29204,d_16298
c_14132,d_21967
c_21694,d_9449
c_16888,d_28209
c_23202,d_8955
c_6155,d_5916
c_25167,d_22838
c_30153,d_14325
c_20026,d_15461
c_28730,d_15311
c_31402,d_29756
c_24315,d_4852
c_8460,d_7255
c_753,d_30372
c_25040,d_26994
c_14306,d_28063
c_306,d_22360
c_6654,d_28930
c_12815,d_12854
c_11884,d_5709
c_17073,d_30857
c_21837,d_26003
c_5730,d_22704
c_14479,d_28832
c_12262,d_20711
c_2032,d_17131
c_1476,d_25729
c_21464,d_26749
c_27928,d_21417
c_4960,d_14817
c_9254,d_19871
c_20262,d_16221
c_12897,d_8509
c_25617,d_1902
c_19629,d_16431
c_27862,d_11948
c_4625,d_20624
c_21070,d_22504
c_31450,d_29446
c_5170,d_15697
c_16602,d_27358
c_13361,d_4328
c_23481,d_9338
c_4328,d_24980
c_19703,d_24236
c_9773,d_14762
c_31445,d_15746
c_1114,d_21061
c_9026,d_13029
c_11370,d_8640
c_18892,d_13688
c_24215,d_21698
c_25675,d_21094
c_15231,d_15912
c_14771,d_23366
c_28850,d_16967
c_8459,d_16723
c_17467,d_8561
c_29199,d_19642
c_30423,d_16298
c_27670,d_13839
c_14885,d_22124
c_20877,d_26503
c_5690,d_18198
c_27653,d_12306
c_4116,d_12670
c_29525,d_14587
c_6914,d_12883
c_19600,d_8136
c_4943,d_14965
c_19605,d_31387
c_7119,d_11197
c_20068,d_27911
c_8360,d_14049
c_26615,d_5766
c_7359,d_17913
c_25046,d_10258
c_15355,d_29520
c_29529,d_31366
c_16990,d_25285
c_10039,d_3600
c_26521,d_15023
c_9230,d_11407
c_18643,d_28580
c_27168,d_12846
c_2176,d_17418
c_24324,d_24057
c_4255,d_25289
c_13626,d_29491
c_20740,d_5524
c_7369,d_9360
c_4796,d_12383
c_15287,d_13069
c_8404,d_4545
c_18951,d_19553
c_12356,d_4426
c_8171,d_287
c_17159,d_10229
c_17903,d_17856
c_5952,d_11796
c_31368,d_13700
c_23655,d_6172
c_8405,d_26136
c_7559,d_13965
c_11158,d_22122
c_5505,d_575
c_18637,d_17192
c_18475,d_27899
c_24601,d_10071
c_9055,d_23749
c_11417,d_4259
c_19561,d_16891
c_13195,d_2322
c_4223,d_18927
c_1762,d_16670
c_22484,d_20810
c_29538,d_21599
c_16710,d_25814
c_12874,d_23129
c_20919,d_30435
c_1216,d_86
c_23308,d_20012
c_5798,d_2298
c_29910,d_28279
c_16717,d_24475
c_8612,d_7015
c_28591,d_7141
c_15191,d_8114
c_16081,d_28647
c_29804,d_3205
c_22177,d_30293
c_6935,d_12111
c_6790,d_16247
c_29030,d_18141
c_18344,d_22411
c_23563,d_10047
c_18915,d_23683
c_26242,d_6455
c_17418,d_26159
c_28014,d_1928
c_17087,d_28714
c_25124,d_8635
c_25399,d_13830
c_12780,d_9934
c_25557,d_5964
c_22673,d_21706
c_11861,d_12835
c_20297,d_21123
c_30665,d_4740
c_22730,d_12997
c_20934,d_1226
c_17323,d_23971
c_23059,d_24112
c_29937,d_15377
c_23086,d_19292
c_89,d_20436
c_15351,d_2564
c_9747,d_5731
c_8214,d_14990
c_26518,d_11238
c_11925,d_8590
c_4340,d_29493
c_20113,d_29169
c_6419,d_21674
c_910,d_24813
c_30735,d_28873
c_925,d_227
c_21999,d_9057
c_21140,d_21568
c_12939,d_10021
c_24869,d_9111
c_17920,d_17514
c_9255,d_3134
c_23707,d_15631
c_26759,d_2293
c_5779,d_22736
c_21369,d_12048
c_23168,d_25174
c_15461,d_19188
c_29149,d_15799
c_29414,d_25940
c_6268,d_24702
c_1082,d_9425
c_27777,d_9240
c_28087,d_21879
c_24362,d_27070
c_18445,d_22955
c_15065,d_5318
c_4745,d_18705
c_14514,d_7512
c_937,d_12280
c_20771,d_7140
c_12862,d_15488
c_29371,d_26720
c_22161,d_12102
c_20943,d_19148
c_6726,d_29096
c_22514,d_15700
c_14854,d_13666
c_20360,d_27782
c_31448,d_10745
c_22070,d_461
c_16747,d_17125
c_14977,d_21064
c_1028,d_25999
c_28515,d_1382
c_22383,d_27658
c_24644,d_22819
c_25968,d_11122
c_28581,d_13707
c_27569,d_23919
c_29963,d_26639
c_14920,d_22831
c_28487,d_16310
c_29175,d_29930
c_2978,d_28547
c_4102,d_30673
c_10467,d_17343
c_31284,d_7209
c_24905,d_27699
c_21189,d_4170
c_16560,d_8757
c_31448,d_4636
c_6824,d_17698
c_26847,d_18618
c_10314,d_13197
c_4843,d_12621
c_1575,d_5086
c_15394,d_27663
c_29032,d_17465
c_19680,d_19406
c_30053,d_23896
c_4459,d_26937
c_28014,d_30988
c_6631,d_29600
c_17061,d_11856
c_7602,d_14326
c_14161,d_16548
c_19233,d_17521
c_5241,d_15178
c_30257,d_18169
c_6784,d_6766
c_24032,d_31106
c_15116,d_7953
c_23969,d_3772
c_20345,d_15349
c_25484,d_25784
c_3052,d_18915
c_29975,d_8593
c_20429,d_841
c_9904,d_4317
c_31261,d_2987
c_19297,d_27147
c_13442,d_6455
c_26776,d_21665
c_24043,d_15662
c_17320,d_12007
c_27429,d_12721
c_1248,d_6120
c_5873,d_12811
c_18737,d_23462
c_11957,d_26325
c_18658,d_17014
c_28569,d_29782
c_7108,d_25825
c_428,d_8006
c_19676,d_26353
c_6729,d_23176
c_24298,d_18595
c_20403,d_18501
c_19956,d_14407
c_4059,d_28518
c_258,d_3433
c_25164,d_6848
c_26741,d_15662
c_24347,d_16346
c_17200,d_24489
c_14489,d_9079
c_21721,d_20878
c_424,d_4981
c_23102,d_27421
c_25591,d_3753
c_25408,d_28708
c_25416,d_17073
c_17876,d_363
c_13505,d_27294
c_15998,d_15859
c_1598,d_9920
c_819,d_20421
c_6612,d_8013
c_11797,d_25213
c_18256,d_18518
c_13131,d_17403
c_16180,d_6241
c_9496,d_6496
c_31301,d_12436
c_10543,d_20483
c_26102,d_10473
c_6468,d_13615
c_30288,d_19672
c_2776,d_10221
c_572,d_4720
c_1647,d_4349
c_16850,d_4568
c_13365,d_8301
c_27657,d_20060
c_27609,d_9137
c_30601,d_11655
c_26951,d_23182
c_3029,d_26738
c_29444,d_13589
c_1244,d_4225
c_12173,d_446
c_20936,d_2278
c_30596,d_25324
c_19872,d_17336
c_95,d_2936
c_11420,d_15425
c_16852,d_17704
c_20670,d_18577
c_27794,d_8390
c_10294,d_20099
c_28833,d_25591
c_9992,d_12693
c_14483,d_1428
c_7391,d_18062
c_19700,d_21290
c_16546,d_18157
c_7553,d_14235
c_4537,d_16516
c_30167,d_8548
c_20013,d_27263
c_18685,d_26288
c_14177,d_4637
c_31204,d_22821
c_4202,d_15150
c_26847,d_30040
c_8325,d_5956
c_1003,d_8044
c_21189,d_12392
c_6974,d_18557
c_7148,d_26891
c_864,d_2733
c_24184,d_3518
c_24816,d_27618
c_26548,d_10116
c_14965,d_12728
c_2404,d_29010
c_12464,d_20006
c_27498,d_17185
c_28257,d_1376
c_11920,d_11559
c_1850,d_10299
c_5989,d_26794
c_23429,d_1874
c_7264,d_22198
c_17245,d_17131
c_12414,d_20325
c_25464,d_7169
c_25123,d_25342
c_20616,d_4058
c_2609,d_27287
c_13336,d_6765
c_16322,d_13953
c_16604,d_3293
c_25259,d_8345
c_29805,d_24644
c_16566,d_25793
c_14108,d_27553
c_14314,d_6084
c_19709,d_17813
c_8333,d_10293
c_17633,d_30216
c_24873,d_11782
c_21776,d_26266
c_9166,d_22970
c_13110,d_2948
c_7043,d_17088
c_11516,d_25987
c_27669,d_8729
c_15622,d_7951
c_10839,d_1872
c_31283,d_13004
c_22518,d_7795
c_29031,d_30048
c_14848,d_10070
c_15822,d_11366
c_1249,d_16944
c_20609,d_19175
c_1381,d_31167
c_26667,d_7835
c_30312,d_17438
c_18517,d_6166
c_6075,d_13614
c_7831,d_20841
c_28058,d_26453
c_14361,d_7592
c_2779,d_19987
c_2026,d_8559
c_8027,d_2962
c_28963,d_21423
c_8772,d_17264
c_6414,d_17432
c_2713,d_11557
c_28326,d_24021
c_23715,d_12209
c_8637,d_10876
c_28527,d_9336
c_7357,d_4599
c_9599,d_21844
c_13673,d_5488
c_1502,d_25312
c_6383,d_28495
c_7069,d_19901
c_14335,d_17489
c_11319,d_30251
c_28638,d_25853
c_13139,d_10079
c_27499,d_30626
c_2353,d_2154
c_4833,d_21800
c_28757,d_9651
c_3781,d_8239
c_9352,d_4028
c_4004,d_1593
c_7793,d_9976
c_15642,d_17326
c_715,d_8880
c_16501,d_28594
c_16793,d_17574
c_23658,d_16561
c_21005,d_9506
c_27598,d_1986
c_12086,d_28528
c_9142,d_3773
c_13888,d_30875
c_5054,d_8705
c_12823,d_6980
c_7267,d_18506
c_27371,d_22474
c_19190,d_13239
c_14749,d_3849
c_21044,d_22699
c_22456,d_13345
c_4615,d_17124
c_3204,d_3864
c_4536,d_10797
c_28143,d_13505
c_7578,d_2781
c_23435,d_24763
c_21069,d_23265
c_4352,d_26901
c_10230,d_30043
c_8874,d_14390
c_24078,d_29558
c_31245,d_10098
c_1513,d_6568
c_6390,d_29433
c_14078,d_26917
c_21623,d_16641
c_19550,d_27685
c_129,d_31137
c_740,d_20369
c_8471,d_5742
c_12677,d_21080
c_30085,d_11428
c_565,d_6487
c_18557,d_8034
c_24877,d_29324
c_26455,d_18125
c_2855,d_30408
c_6786,d_28602
c_7625,d_27017
c_16238,d_13845
c_29170,d_5404
c_13908,d_1845
c_29324,d_22078
c_25674,d_1059
c_3169,d_22591
c_7722,d_660
c_16277,d_360
c_18930,d_20259
c_23522,d_9651
c_11383,d_13597
c_19403,d_16332
c_10469,d_15200
c_11297,d_2308
c_25913,d_18321
c_26517,d_28696
c_16868,d_7408
c_17128,d_10540
c_17952,d_1037
c_21828,d_1238
c_17067,d_8469
c_31439,d_9288
c_21294,d_17968
c_15884,d_10013
c_15826,d_12506
c_4004,d_1264
c_3093,d_26480
c_30749,d_16573
c_20429,d_27059
c_13127,d_26887
c_21090,d_5032
c_15954,d_16608
c_10731,d_9926
c_17883,d_18169
c_5141,d_28959
c_25755,d_7978
c_26012,d_22059
c_10890,d_1782
c_5789,d_7600
c_27635,d_511
c_30605,d_3082
c_29790,d_779
c_24022,d_7511
c_20830,d_10261
c_25951,d_29699
c_16634,d_19071
c_27112,d_27144
c_13955,d_3997
c_2377,d_11949
c_6723,d_9133
c_13087,d_8669
c_9765,d_13771
c_16422,d_23547
c_27344,d_9545
c_9346,d_16759
c_28639,d_12968
c_6718,d_24856
c_23288,d_758
c_11564,d_16052
c_14307,d_16377
c_19555,d_22919
c_20997,d_6429
c_3360,d_7025
c_15005,d_11292
c_6278,d_4759
c_18361,d_13866
c_12922,d_8474
c_22511,d_6171
c_4644,d_24013
c_2735,d_25766
c_5652,d_9464
c_30560,d_15524
c_17951,d_550
c_432,d_26827
c_4961,d_8569
c_30674,d_1620
c_20979,d_19462
c_4632,d_27045
c_23058,d_21721
c_1263,d_18398
c_5709,d_20202
c_28195,d_20662
c_11982,d_11838
c_2773,d_16857
c_18252,d_27010
c_25512,d_27015
c_1063,d_28599
c_28596,d_15637
c_2943,d_27810
c_5534,d_4433
c_20649,d_14361
c_13531,d_23119
c_5135,d_29349
c_17198,d_20687
c_22168,d_6431
c_18341,d_1742
c_11264,d_16910
c_12507,d_28579
c_4498,d_22160
c_26184,d_29447
c_3003,d_28900
c_5492,d_13768
c_23928,d_18757
c_13210,d_24379
c_17027,d_26940
c_4060,d_20153
c_7739,d_9085
c_6738,d_201
c_14862,d_13521
c_8398,d_28015
c_20011,d_503
c_9200,d_2570
c_20908,d_9820
c_20360,d_16619
c_15174,d_3981
c_4186,d_25015
c_4824,d_29491
c_6425,d_27596
c_7802,d_468
c_23088,d_20252
c_31317,d_9034
c_3998,d_25954
c_10958,d_5599
c_21219,d_5044
c_15699,d_4193
c_13187,d_13514
c_32,d_23408
c_20968,d_7956
c_10775,d_23007
c_7192,d_28589
c_22608,d_29076
c_21036,d_22792
c_10711,d_13138
c_3004,d_25370
c_2643,d_8267
c_17739,d_8078
c_29389,d_24155
c_19420,d_21251
c_5872,d_24232
c_24088,d_30224
c_14492,d_16672
c_29188,d_21425
c_3430,d_26996
c_30445,d_10874
c_1911,d_10523
c_20909,d_14344
c_12763,d_5000
c_1089,d_11695
c_4540,d_17131
c_17229,d_1968
c_21384,d_24570
c_25528,d_15031
c_19104,d_21438
c_30953,d_27143
c_5388,d_14276
c_9143,d_13954
c_12150,d_19183
c_11740,d_28029
c_9025,d_173
c_23686,d_22606
c_25045,d_16253
c_28126,d_7363
c_29456,d_27466
c_9499,d_17824
c_28669,d_1830
c_17261,d_15093
c_27428,d_16110
c_15967,d_8923
c_13134,d_11508
c_13343,d_9477
c_28694,d_8273
c_3075,d_1959
c_11590,d_1052
c_21787,d_17396
c_27076,d_27418
c_926,d_12389
c_22203,d_11349
c_3548,d_20002
c_3621,d_5906
c_7386,d_20202
c_17582,d_17089
c_2988,d_1513
c_5587,d_6487
c_20348,d_12919
c_13507,d_19172
c_27875,d_25283
c_27070,d_31023
c_29725,d_12322
c_8886,d_15914
c_25616,d_30322
c_25923,d_5775
c_19132,d_25744
c_21064,d_9676
c_20054,d_15027
c_30301,d_20985
c_1412,d_26740
c_1097,d_19681
c_10934,d_8438
c_15273,d_30004
c_7265,d_24356
c_16073,d_14961
c_26339,d_15591
c_12801,d_17185
c_24764,d_17106
c_7743,d_22686
c_5263,d_22151
c_13015,d_28878
c_3577,d_7402
c_28566,d_19363
c_26203,d_25586
c_2641,d_16694
c_29880,d_20059
c_12890,d_11246
c_5068,d_20774
c_26267,d_23521
c_12873,d_19940
c_23550,d_11338
c_6007,d_8827
c_14355,d_8855
c_28318,d_11164
c_28801,d_19102
c_3417,d_13372
c_4019,d_17307
c_19749,d_22450
c_8446,d_29763
c_3481,d_4665
c_6083,d_618
c_25963,d_26253
c_4887,d_9215
c_9807,d_17206
c_23163,d_2423
c_23936,d_28293
c_26750,d_19018
c_25692,d_16825
c_12480,d_19508
c_31323,d_12774
c_25824,d_20042
c_17574,d_12231
c_5445,d_25001
c_22309,d_21073
c_20429,d_11050
c_22744,d_27636
c_80,d_29436
c_4646,d_28145
c_28629,d_1246
c_21184,d_1158
c_12509,d_28198
c_12062,d_22234
c_19425,d_28399
c_1601,d_11830
c_22380,d_15280
c_7431,d_27067
c_11211,d_25891
c_6993,d_5333
c_30994,d_28084
c_1795,d_1467
c_29165,d_19420
c_22502,d_4465
c_7942,d_24276
c_887,d_20846
c_6238,d_18386
c_25921,d_29837
c_13666,d_21660
c_17338,d_21764
c_20532,d_8272
c_30083,d_25269
c_5148,d_27871
c_26848,d_23500
c_989,d_299
c_2141,d_9741
c_27730,d_29766
c_19603,d_20432
c_11938,d_22854
c_664,d_19671
c_28124,d_18092
c_28250,d_9956
c_24364,d_6394
c_4120,d_13102
c_11394,d_29748
c_5071,d_21922
c_19880,d_10276
c_1257,d_12632
c_5455,d_16243
c_9205,d_14058
c_10953,d_14842
c_10629,d_29761
c_12861,d_31016
c_11310,d_23005
c_30600,d_24217
c_23708,d_22648
c_15077,d_9938
c_22051,d_8854
c_4106,d_29971
c_11784,d_18753
c_8508,d_17023
c_23855,d_22612
c_15212,d_1923
c_406,d_2151
c_23053,d_11852
c_31115,d_1332
c_9055,d_23730
c_15372,d_23466
c_17553,d_4817
c_20765,d_4600
c_12178,d_15697
c_30570,d_7140
c_25680,d_1534
c_25762,d_7979
c_15963,d_27940
c_24765,d_13357
c_31436,d_13129
c_2356,d_9319
c_28726,d_21456
c_17934,d_18361
c_10853,d_1108
c_449,d_26624
c_9085,d_26428
c_29009,d_31125
c_21495,d_30295
c_23273,d_7586
c_28526,d_4253
c_30998,d_31308
c_27288,d_13966
c_23639,d_7019
c_14102,d_26684
c_14416,d_7249
c_10861,d_21143
c_5168,d_26931
c_10321,d_26071
c_29858,d_19125
c_28145,d_22503
c_10152,d_581
c_29814,d_14596
c_11838,d_14444
c_28373,d_627
c_15287,d_614
c_16838,d_2639
c_21827,d_15449
c_15354,d_5152
c_15466,d_26298
c_12929,d_5197
c_11397,d_3044
c_6929,d_21562
c_27434,d_24438
c_1397,d_1641
c_22455,d_11940
c_18025,d_24302
c_18793,d_15541
c_16759,d_13032
c_28740,d_23279
c_17898,d_15250
c_23159,d_3797
c_13297,d_8203
c_30078,d_13913
c_7455,d_22298
c_9478,d_3228
c_5679,d_12066
c_9904,d_10638
c_27174,d_16954
c_15583,d_15928
c_29535,d_21044
c_29968,d_14504
c_17574,d_1931
c_19660,d_29013
c_20934,d_16787
c_29009,d_22466
c_19290,d_10570
c_3573,d_25575
c_9017,d_26944
c_26649,d_976
c_21416,d_5517
c_21210,d_12818
c_11234,d_30189
c_27745,d_7767
c_16735,d_18737
c_6589,d_13139
c_31147,d_17064
c_13959,d_29919
c_17137,d_4021
c_25314,d_24817
c_12639,d_9442
c_30227,d_10412
c_12786,d_2498
c_17774,d_8704
c_28134,d_19340
c_2006,d_20564
c_16311,d_25925
c_8715,d_22100
c_10181,d_21073
c_31238,d_26470
c_21905,d_25243
c_4994,d_5444
c_11077,d_6601
c_21567,d_26618
c_22610,d_13404
c_11245,d_12788
c_4544,d_6014
c_29881,d_28261
c_18438,d_6223
c_22151,d_21532
c_24794,d_1690
c_29041,d_11249
c_20463,d_14636
c_12576,d_3042
c_26646,d_17168
c_4859,d_8910
c_23941,d_10905
c_21965,d_19220
c_30987,d_19051
c_20364,d_20624
c_25585,d_18599
c_2255,d_9997
c_27565,d_26072
c_3039,d_12437
c_28273,d_8452
c_8867,d_9350
c_30624,d_27825
c_1060,d_931
c_26663,d_12391
c_10676,d_20085
c_6933,d_18534
c_17400,d_18128
c_4897,d_1479
c_18880,d_1397
c_17342,d_24299
c_10879,d_15595
c_5603,d_9036
c_11540,d_20334
c_19810,d_26801
c_15855,d_8308
c_13149,d_23909
c_3464,d_8179
c_14338,d_22212
c_22027,d_30592
c_18187,d_19094
c_8320,d_20898
c_17507,d_7528
c_6459,d_21232
c_26088,d_13529
c_3931,d_25544
c_8597,d_26248
c_10908,d_19413
c_5379,d_3555
c_23235,d_18292
c_2176,d_22652
c_12408,d_10779
c_29688,d_20926
c_7307,d_21504
