f_369121,d_29356
f_586929,d_27455
f_17910,d_4633
f_380384,d_14964
f_525520,d_7541
f_622830,d_812
f_164422,d_7291
f_628867,d_15691
f_153008,d_24656
f_90059,d_10716
f_312840,d_26813
f_523350,d_15050
f_21696,d_13971
f_464281,d_11337
f_507743,d_21099
f_285068,d_8754
f_621024,d_11228
f_60864,d_18096
f_191821,d_9585
f_120648,d_23572
f_314956,d_3045
f_529117,d_21966
f_241822,d_17311
f_473153,d_26066
f_248554,d_22473
f_619562,d_22252
f_190894,d_26278
f_448195,d_25990
f_239093,d_26825
f_395085,d_13627
f_295653,d_12655
f_509819,d_12519
f_457140,d_1616
f_643351,d_14357
f_629347,d_23422
f_295975,d_14051
f_415375,d_20715
f_22505,d_14637
f_611505,d_10917
f_288994,d_20385
f_401371,d_2520
f_357662,d_2551
f_426726,d_6636
f_218236,d_1004
f_367621,d_23771
f_624525,d_26860
f_464426,d_3223
f_257037,d_16689
f_80152,d_20174
f_290044,d_30281
f_472156,d_21041
f_457540,d_20671
f_408323,d_28602
f_363282,d_18029
f_178922,d_29403
f_345292,d_19664
f_619628,d_13097
f_165282,d_15237
f_438771,d_20825
f_524340,d_23988
f_444175,d_15045
f_242178,d_11723
f_140335,d_9135
f_536621,d_28237
f_102631,d_21179
f_600081,d_10730
f_258683,d_25887
f_345213,d_30658
f_34841,d_3875
f_427076,d_29172
f_248762,d_25857
f_51083,d_19123
f_620552,d_27513
f_202614,d_17096
f_594887,d_30001
f_599553,d_8519
f_541193,d_8920
f_417524,d_758
f_508554,d_8231
f_406811,d_22537
f_554224,d_1228
f_633424,d_19727
f_252095,d_3074
f_286264,d_1927
f_303113,d_5904
f_375891,d_24635
f_370461,d_12213
f_157778,d_14385
f_92202,d_11731
f_184497,d_22322
f_53085,d_24943
f_535231,d_23898
f_195821,d_17083
f_238540,d_19059
f_315614,d_12300
f_414081,d_13017
f_471054,d_30268
f_531614,d_5812
f_311688,d_4450
f_147572,d_17771
f_205508,d_10041
f_108855,d_21059
f_337722,d_15045
f_226596,d_13198
f_569529,d_7895
f_256561,d_22433
f_384842,d_9604
f_463869,d_14546
f_39676,d_28403
f_49668,d_6124
f_355167,d_6796
f_179311,d_10224
f_439160,d_20279
f_144708,d_23238
f_244870,d_20379
f_515923,d_4429
f_403886,d_6528
f_273754,d_29608
f_165274,d_2816
f_596082,d_6620
f_63671,d_5410
f_155101,d_31250
f_354934,d_31046
f_350606,d_25620
f_86440,d_21995
f_137736,d_11247
f_471028,d_11966
f_369332,d_5731
f_421732,d_27770
f_491717,d_19528
f_330448,d_10294
f_492489,d_5610
f_407267,d_22395
f_515528,d_5904
f_270475,d_2414
f_428623,d_8199
f_77006,d_4214
f_41901,d_6583
f_545846,d_17806
f_499771,d_25508
f_405227,d_11323
f_476429,d_6821
f_266643,d_8176
f_633738,d_23180
f_628547,d_21051
f_579753,d_25061
f_32274,d_10244
f_367214,d_6565
f_528849,d_5977
f_250011,d_20898
f_498910,d_20979
f_528470,d_866
f_68485,d_15665
f_393423,d_21206
f_281262,d_20208
f_548317,d_11762
f_591566,d_7750
f_123509,d_20919
f_109668,d_24151
f_219494,d_6477
f_538627,d_2305
f_269408,d_11779
f_151470,d_23109
f_496353,d_23340
f_2838,d_18888
f_51173,d_31330
f_305189,d_5565
f_30786,d_30499
f_354042,d_26408
f_609365,d_15270
f_242664,d_9799
f_335784,d_18471
f_94807,d_5029
f_525833,d_25769
f_155825,d_17148
f_140754,d_5364
f_603537,d_1957
f_297782,d_16012
f_424290,d_18931
f_569787,d_11182
f_566303,d_20406
f_229608,d_5674
f_571880,d_18869
f_105193,d_18348
f_130424,d_21162
f_237758,d_16560
f_506323,d_29754
f_323208,d_12727
f_49710,d_24926
f_429773,d_24578
f_135933,d_4735
f_34243,d_18874
f_48136,d_14896
f_365327,d_3957
f_136309,d_27057
f_18697,d_18822
f_321402,d_24309
f_568745,d_18408
f_67517,d_1473
f_206785,d_27984
f_554307,d_144
f_571103,d_12287
f_156070,d_8968
f_21141,d_18394
f_495097,d_14294
f_468649,d_24904
f_387257,d_4317
f_271677,d_2847
f_24240,d_16939
f_126998,d_106
f_102819,d_6414
f_286881,d_19206
f_173123,d_3456
f_409282,d_2951
f_588834,d_2087
f_45563,d_15385
f_318277,d_5880
f_581251,d_29997
f_442116,d_1991
f_488027,d_3931
f_626576,d_13072
f_100471,d_11162
f_342064,d_10630
f_130372,d_9018
f_548832,d_24557
f_171127,d_8727
f_266721,d_29579
f_36832,d_18803
f_85926,d_17661
f_479155,d_29367
f_501327,d_1672
f_381474,d_24917
f_83173,d_11215
f_59705,d_26084
f_52626,d_25354
f_545715,d_17470
f_459639,d_4803
f_65270,d_22272
f_377972,d_4390
f_41996,d_16418
f_542638,d_24548
f_215179,d_29529
f_544332,d_30938
f_461037,d_8407
f_158731,d_22045
f_388653,d_986
f_319389,d_10205
f_483542,d_639
f_14579,d_21153
f_176776,d_5502
f_445032,d_26532
f_379016,d_30722
f_97526,d_28404
f_63501,d_4528
f_508867,d_25627
f_114120,d_6617
f_190292,d_21849
f_129205,d_25814
f_511621,d_14106
f_614295,d_14165
f_99339,d_20906
f_470882,d_2553
f_121265,d_2771
f_197121,d_9179
f_193332,d_30084
f_128293,d_16007
f_337125,d_3830
f_208000,d_29278
f_303026,d_24081
f_513401,d_6556
f_345680,d_25243
f_402764,d_11901
f_169205,d_6871
f_456295,d_3141
f_600067,d_19700
f_465275,d_3101
f_430494,d_5967
f_52705,d_21477
f_595896,d_2984
f_123674,d_2839
f_266658,d_14070
f_238585,d_18644
f_474968,d_872
f_124413,d_20510
f_120125,d_14211
f_100874,d_30711
f_201180,d_19245
f_231737,d_27869
f_529786,d_10012
f_415988,d_26108
f_619652,d_16305
f_328687,d_5518
f_121649,d_8572
f_585534,d_1658
f_120263,d_18473
f_438673,d_401
f_262016,d_4784
f_525365,d_30734
f_434254,d_15903
f_204671,d_14706
f_60048,d_4564
f_59332,d_3288
f_458689,d_18196
f_325033,d_6594
f_276267,d_19850
f_79015,d_12267
f_434742,d_24414
f_476892,d_30309
f_393799,d_16065
f_14990,d_28666
f_273628,d_29610
f_64912,d_13181
f_276810,d_17492
f_66719,d_13972
f_387761,d_19543
f_107653,d_20694
f_451199,d_20530
f_451167,d_1674
f_202000,d_6435
f_435664,d_16292
f_545574,d_30863
f_88880,d_18210
f_96403,d_1227
f_261092,d_13670
f_540610,d_13173
f_182839,d_2411
f_72357,d_21808
f_316226,d_22621
f_565346,d_23176
f_2747,d_4427
f_454835,d_25403
f_117047,d_3321
f_615966,d_157
f_486331,d_21662
f_19664,d_14049
f_327395,d_30681
f_76181,d_18923
f_404303,d_8682
f_360834,d_19665
f_466408,d_4136
f_448580,d_20446
f_516448,d_7185
f_50716,d_25088
f_66999,d_20664
f_533205,d_30376
f_30330,d_8038
f_191482,d_16061
f_494901,d_10920
f_633621,d_7076
f_627684,d_6383
f_317195,d_30875
f_319420,d_30026
f_17469,d_27720
f_262276,d_11271
f_581313,d_26036
f_610675,d_25205
f_496304,d_27557
f_60182,d_8078
f_284054,d_20044
f_187365,d_17565
f_15670,d_21748
f_169810,d_970
f_65979,d_6803
f_178923,d_16406
f_625046,d_26408
f_581536,d_24097
f_487969,d_14797
f_48503,d_21973
f_402526,d_5800
f_132869,d_22712
f_493189,d_30166
f_379162,d_8778
f_483174,d_26097
f_198816,d_5293
f_513240,d_3183
f_152570,d_28956
f_585399,d_12167
f_6134,d_24397
f_287758,d_43
f_36416,d_2777
f_98374,d_15829
f_226744,d_13749
f_408171,d_18911
f_590806,d_23164
f_191474,d_85
f_487492,d_10731
f_123355,d_7743
f_497673,d_26331
f_158747,d_23491
f_433481,d_11250
f_143134,d_24115
f_413830,d_960
f_337707,d_5412
f_264890,d_11750
f_118468,d_7869
f_442774,d_8780
f_304960,d_26255
f_151017,d_7826
f_180948,d_15353
f_312033,d_4979
f_515808,d_23494
f_215804,d_14002
f_138969,d_19646
f_205186,d_12909
f_513946,d_8944
f_103668,d_10249
f_212196,d_5602
f_289344,d_25448
f_634010,d_8579
f_274358,d_11263
f_624656,d_14173
f_218570,d_2157
f_512890,d_28356
f_531191,d_28678
f_526866,d_9748
f_610460,d_14292
f_369917,d_24260
f_349418,d_29746
f_108082,d_4166
f_183017,d_22031
f_358248,d_2898
f_574745,d_6338
f_378434,d_1329
f_625584,d_10054
f_18606,d_26875
f_426293,d_5815
f_611548,d_2557
f_531523,d_1450
f_480305,d_8773
f_143037,d_79
f_307299,d_30922
f_46997,d_2284
f_327243,d_721
f_213181,d_15260
f_539127,d_5999
f_290523,d_9015
f_253546,d_28972
f_376115,d_8362
f_618895,d_12072
f_502847,d_21170
f_389681,d_28560
f_555052,d_6363
f_123635,d_15668
f_292918,d_5006
f_231896,d_8809
f_212370,d_22907
f_36162,d_6872
f_63985,d_22362
f_128202,d_23477
f_538341,d_21804
f_241225,d_22514
f_179585,d_7243
f_210608,d_14597
f_213183,d_18634
f_265963,d_6991
f_60389,d_7237
f_293435,d_24388
f_435723,d_21392
f_586776,d_13041
f_547497,d_13421
f_173823,d_19644
f_354654,d_524
f_526484,d_25899
f_133357,d_5093
f_609131,d_1320
f_216539,d_25953
f_383564,d_22294
f_544995,d_5360
f_363753,d_6553
f_558766,d_20220
f_73009,d_26891
f_126800,d_19839
f_165650,d_27923
f_387133,d_15965
f_248098,d_30800
f_15575,d_29132
f_247031,d_11019
f_628704,d_22210
f_549374,d_694
f_337951,d_24544
f_494695,d_22316
f_572624,d_5955
f_255205,d_10530
f_177583,d_30337
f_601103,d_14357
f_196167,d_12748
f_453299,d_19682
f_479432,d_27800
f_227604,d_17534
f_112699,d_15339
f_252383,d_18551
f_202616,d_30860
f_463919,d_27559
f_550662,d_15224
f_135991,d_558
f_532705,d_690
f_74630,d_13787
f_403634,d_20028
f_604817,d_11367
f_88138,d_23823
f_314437,d_11937
f_390967,d_14776
f_521158,d_15832
f_157077,d_18718
f_293741,d_30631
f_236996,d_9126
f_172681,d_18849
f_189412,d_10779
f_313427,d_2849
f_53514,d_4994
f_619956,d_569
f_603399,d_24141
f_501358,d_15738
f_422666,d_15247
f_419182,d_12420
f_305904,d_3453
f_46558,d_4606
f_618162,d_10809
f_185341,d_24022
f_22801,d_10868
f_440942,d_15586
f_218229,d_16334
f_475473,d_11101
f_134926,d_1484
f_485158,d_11711
f_53739,d_24992
f_45886,d_3364
f_526936,d_389
f_394670,d_26634
f_129591,d_802
f_588994,d_15845
f_616665,d_7515
f_509433,d_3913
f_49808,d_30490
f_336033,d_15146
f_156700,d_9342
f_303980,d_28945
f_83756,d_6894
f_423875,d_3034
f_105263,d_17878
f_274168,d_26388
f_384454,d_21922
f_155893,d_9683
f_354504,d_30362
f_61516,d_29162
f_409578,d_26949
f_234345,d_25338
f_614513,d_8648
f_11269,d_11631
f_636955,d_26577
f_269369,d_8499
f_266163,d_30614
f_176766,d_19322
f_65160,d_28820
f_353365,d_18547
f_310400,d_21053
f_324440,d_17080
f_574252,d_16012
f_26583,d_17558
f_229902,d_2078
f_495917,d_27465
f_70370,d_7416
f_280048,d_17781
f_253493,d_18740
f_12121,d_2181
f_328497,d_28887
f_563849,d_20692
f_50143,d_13865
f_23727,d_21635
f_213210,d_2377
f_20984,d_23466
f_149641,d_19093
f_375078,d_11057
f_248052,d_30401
f_330647,d_16522
f_613162,d_28817
f_468134,d_28594
f_114762,d_30707
f_18178,d_9970
f_640608,d_18659
f_240689,d_30262
f_449195,d_14640
f_288845,d_8528
f_44140,d_18549
f_478109,d_23292
f_503736,d_6042
f_255887,d_16080
f_313195,d_21899
f_513844,d_30419
f_541407,d_20812
f_349850,d_2060
f_615768,d_17207
f_361482,d_30228
f_598811,d_24962
f_350977,d_23795
f_119701,d_21848
f_380123,d_17430
f_378448,d_25956
f_90909,d_6710
f_301656,d_24454
f_12115,d_15143
f_243421,d_911
f_285411,d_6403
f_60841,d_10844
f_322144,d_919
f_572566,d_16293
f_199281,d_18114
f_21139,d_15687
f_200682,d_25350
f_504798,d_10986
f_395348,d_15915
f_176685,d_31335
f_311716,d_707
f_155909,d_14199
f_2854,d_23121
f_276195,d_29005
f_450507,d_1204
f_338973,d_16700
f_570328,d_3932
f_521495,d_20971
f_80135,d_27841
f_184941,d_5857
f_394635,d_7282
f_159052,d_14813
f_578452,d_12829
f_183129,d_16994
f_349799,d_9417
f_55573,d_29154
f_627334,d_18241
f_89805,d_8107
f_626129,d_26421
f_304686,d_4870
f_614583,d_9677
f_325544,d_20444
f_356150,d_12108
f_524422,d_20183
f_599418,d_1967
f_541972,d_16598
f_262452,d_19556
f_211661,d_11302
f_467309,d_9634
f_103232,d_11844
f_95287,d_1566
f_294259,d_25243
f_164501,d_26582
f_117140,d_6440
f_107774,d_19592
f_208185,d_1281
f_589985,d_6145
f_107965,d_5062
f_397591,d_24178
f_402405,d_16046
f_201145,d_12224
f_511434,d_8986
f_163728,d_21359
f_464753,d_1648
f_574917,d_12651
f_540679,d_1257
f_201885,d_7441
f_269729,d_3564
f_340408,d_27680
f_467403,d_29247
f_77514,d_15864
f_394498,d_13003
f_294511,d_23699
f_233479,d_17606
f_456596,d_30573
f_284041,d_22000
f_285035,d_16918
f_588044,d_10184
f_618053,d_5165
f_369515,d_30905
f_82002,d_22181
f_247654,d_27176
f_158703,d_6335
f_241385,d_4879
f_69689,d_6404
f_425743,d_26715
f_46652,d_15449
f_311149,d_10013
f_485031,d_26590
f_514407,d_17176
f_568985,d_27390
f_453069,d_8651
f_340856,d_5500
f_130150,d_16566
f_474488,d_3184
f_53487,d_19299
f_117496,d_5624
f_303761,d_3548
f_362367,d_7935
f_593417,d_4780
f_431000,d_22879
f_586683,d_14647
f_511637,d_21523
f_67760,d_30269
f_249819,d_19105
f_397861,d_24602
f_527216,d_5810
f_386494,d_16337
f_417767,d_29828
f_316965,d_15592
f_210890,d_18047
f_459002,d_22594
f_98665,d_27658
f_30440,d_19736
f_589161,d_2937
f_312080,d_2620
f_345950,d_3732
f_454221,d_26970
f_530733,d_1838
f_549692,d_3370
f_158423,d_9199
f_484198,d_26256
f_305005,d_3145
f_616286,d_23141
f_601088,d_19791
f_60337,d_3417
f_415672,d_27899
f_65536,d_27873
f_601726,d_8138
f_100567,d_21249
f_372477,d_18209
f_48341,d_24230
f_629554,d_19080
f_264547,d_24821
f_508,d_19487
f_528384,d_30087
f_150328,d_74
f_367391,d_18021
f_45024,d_2784
f_64732,d_6789
f_53751,d_21872
f_129726,d_3627
f_154129,d_20032
f_377985,d_16353
f_134792,d_22210
f_578406,d_19118
f_516646,d_13449
f_435866,d_26374
f_300812,d_8565
f_108110,d_15122
f_434570,d_17732
f_449941,d_9459
f_290340,d_25534
f_470011,d_14245
f_414835,d_20746
f_291080,d_2704
f_70724,d_30102
f_102685,d_8055
f_558429,d_20841
f_291629,d_15966
f_449064,d_10522
f_345312,d_6476
f_345432,d_23401
f_378679,d_29845
f_10543,d_29037
f_315996,d_4497
f_547328,d_13933
f_372605,d_17495
f_498028,d_9990
f_457357,d_19083
f_546287,d_30820
f_516874,d_390
f_391480,d_30471
f_592540,d_30326
f_572375,d_21240
f_265956,d_2284
f_293664,d_18956
f_248665,d_4864
f_132873,d_30640
f_88314,d_31082
f_82905,d_19333
f_288174,d_16838
f_257967,d_17951
f_487771,d_2223
f_52263,d_3926
f_539423,d_28914
f_237076,d_23834
f_598457,d_17261
f_251873,d_19134
f_362742,d_1781
f_640526,d_11712
f_545964,d_23610
f_443843,d_9839
f_7213,d_8248
f_506996,d_10924
f_119412,d_17904
f_524909,d_22367
f_506793,d_7027
f_393338,d_25672
f_343501,d_163
f_84075,d_16107
f_641180,d_30239
f_626933,d_16897
f_27900,d_25883
f_412045,d_23801
f_449132,d_15093
f_45863,d_21787
f_174004,d_4181
f_551568,d_19509
f_95594,d_10689
f_501814,d_12125
f_138368,d_6351
f_101030,d_1482
f_432240,d_13666
f_72398,d_6156
f_521684,d_23174
f_90728,d_4432
f_85565,d_12005
f_245566,d_24550
f_248173,d_24238
f_300137,d_22059
f_539301,d_24375
f_371225,d_21881
f_110494,d_5314
f_640316,d_4669
f_156685,d_6174
f_169929,d_31309
f_112958,d_8665
f_573944,d_8072
f_338628,d_22879
f_557291,d_12096
f_487530,d_14000
f_516090,d_23987
f_275012,d_24960
f_219499,d_4240
f_159844,d_29593
f_107738,d_28974
f_557151,d_10659
f_229015,d_6383
f_167364,d_1263
f_386014,d_9113
f_283087,d_15988
f_255618,d_19144
f_396893,d_5203
f_472578,d_27529
f_550806,d_29521
f_181530,d_18435
f_167291,d_30013
f_10140,d_6036
f_379161,d_3587
f_562696,d_26057
f_315118,d_2679
f_641117,d_22379
f_55892,d_771
f_227745,d_2314
f_162093,d_17534
f_595333,d_16458
f_43996,d_19104
f_362460,d_20933
f_598564,d_27986
f_396553,d_14193
f_248906,d_407
f_61788,d_23034
f_531975,d_12278
f_62423,d_6686
f_30659,d_17715
f_19263,d_1136
f_161183,d_23251
f_442484,d_28398
f_345116,d_295
f_564380,d_10730
f_248891,d_15726
f_470427,d_29199
f_522898,d_9173
f_162282,d_19395
f_609810,d_18079
f_46689,d_24115
f_488653,d_11597
f_350305,d_14437
f_84554,d_16437
f_466462,d_24514
f_399622,d_28052
f_288983,d_11834
f_271660,d_13364
f_149563,d_23271
f_13926,d_547
f_432919,d_18499
f_10665,d_24915
f_536702,d_22022
f_375225,d_6103
f_208370,d_23512
f_172008,d_24439
f_488359,d_13188
f_609739,d_8476
f_212722,d_25488
f_204704,d_27084
f_116208,d_9093
f_622152,d_13736
f_97987,d_9826
f_200782,d_23013
f_478386,d_15090
f_313957,d_26929
f_327615,d_8227
f_640636,d_12424
f_49361,d_1487
f_43582,d_3194
f_47133,d_9007
f_595401,d_3454
f_5234,d_16449
f_557017,d_14115
f_216825,d_21233
f_382548,d_9736
f_343687,d_22312
f_340552,d_14528
f_303520,d_5286
f_411567,d_14353
f_633766,d_18412
f_458166,d_1833
f_373603,d_12809
f_573447,d_18043
f_526839,d_28924
f_244657,d_21299
f_480539,d_8915
f_56315,d_27304
f_455594,d_29689
f_408613,d_25587
f_436418,d_13540
f_313034,d_7243
f_363038,d_31334
f_256337,d_21764
f_346035,d_21976
f_133728,d_2720
f_443780,d_25676
f_177787,d_14409
f_233797,d_18025
f_89208,d_17626
f_196419,d_22205
f_377808,d_27261
f_398652,d_25986
f_263305,d_21765
f_472875,d_11314
f_323767,d_27336
f_80042,d_15162
f_157502,d_29935
f_280354,d_5226
f_391808,d_9531
f_534160,d_6265
f_161949,d_22837
f_394752,d_1627
f_485717,d_23682
f_322692,d_7436
f_141398,d_8597
f_513563,d_11530
f_5399,d_19927
f_275970,d_29677
f_40103,d_11788
f_89452,d_14367
f_47631,d_5549
f_209448,d_11743
f_575799,d_8999
f_233646,d_27226
f_74920,d_21155
f_97955,d_12458
f_433401,d_30442
f_324595,d_9779
f_358552,d_21735
f_556303,d_20619
f_134214,d_7353
f_241152,d_30447
f_20797,d_6953
f_431795,d_24696
f_160119,d_19993
f_499706,d_19004
f_56867,d_8052
f_400197,d_19249
f_111715,d_13780
f_577506,d_27635
f_254925,d_8944
f_241055,d_6207
f_11212,d_4533
f_574828,d_12578
f_145179,d_26486
f_442572,d_11088
f_71175,d_28416
f_444773,d_7122
f_102821,d_22532
f_263620,d_3527
f_587028,d_10587
f_168642,d_27938
f_77474,d_6471
f_25864,d_5294
f_226487,d_30486
f_195416,d_21698
f_51486,d_8504
f_184082,d_18439
f_601981,d_1962
f_420695,d_5220
f_457566,d_17507
f_536203,d_4389
f_32494,d_12875
f_475453,d_15233
f_555291,d_17382
f_443114,d_15808
f_386589,d_19830
f_150227,d_25615
f_82338,d_9966
f_508546,d_14538
f_149466,d_7206
f_598571,d_15434
f_235428,d_10507
f_88577,d_31321
f_250339,d_26853
f_450868,d_3765
f_44326,d_195
f_324029,d_22684
f_28987,d_1874
f_168183,d_26388
f_345257,d_23145
f_192007,d_759
f_437066,d_12543
f_553159,d_708
f_414369,d_20291
f_518123,d_20548
f_307608,d_11975
f_65316,d_675
f_443391,d_8136
f_152298,d_21343
f_83490,d_25918
f_308849,d_23353
f_413975,d_29235
f_342433,d_17842
f_435191,d_9850
f_370341,d_20838
f_562780,d_6270
f_514043,d_1950
f_564815,d_29529
f_392112,d_15644
f_212214,d_18053
f_435303,d_24813
f_161043,d_27912
f_463603,d_24193
f_397054,d_4107
f_312622,d_30897
f_177780,d_14273
f_237469,d_14955
f_417493,d_15887
f_593196,d_6480
f_582095,d_14389
f_553040,d_21073
f_492889,d_26722
f_565279,d_22893
f_330174,d_21186
f_571395,d_6030
f_327380,d_25886
f_152420,d_19677
f_218987,d_27253
f_331663,d_17314
f_44225,d_11902
f_562026,d_17172
f_161332,d_24105
f_390595,d_31074
f_444438,d_4224
f_521381,d_20415
f_142491,d_18879
f_77059,d_22992
f_166601,d_1743
f_443203,d_7628
f_222660,d_26244
f_279613,d_27745
f_540498,d_10307
f_625338,d_25519
f_452977,d_31093
f_121343,d_5551
f_114169,d_19000
f_642751,d_20065
f_275106,d_16991
f_515586,d_27548
f_503670,d_14533
f_413223,d_15782
f_44133,d_11637
f_85383,d_12286
f_162058,d_15873
f_452824,d_11804
f_45757,d_12297
f_610517,d_23273
f_314649,d_11856
f_498290,d_23912
f_508085,d_26735
f_29392,d_10806
f_111686,d_28068
f_365424,d_17646
f_259239,d_25784
f_120310,d_3763
f_131712,d_28036
f_8535,d_17734
f_473107,d_17387
f_390063,d_27273
f_277669,d_7930
f_567146,d_14907
f_58683,d_4975
f_292230,d_30221
f_418342,d_11233
f_351175,d_25284
f_74885,d_28083
f_116167,d_24587
f_500247,d_4640
f_394745,d_21410
f_409259,d_22815
f_346208,d_29882
f_445560,d_26994
f_608553,d_5173
f_325978,d_28225
f_439091,d_7164
f_30081,d_2366
f_308503,d_18188
f_117020,d_10833
f_606882,d_7750
f_579168,d_4076
f_23663,d_19944
f_303448,d_20885
f_423372,d_11353
f_226036,d_29598
f_563629,d_18253
f_227984,d_23708
f_54745,d_20967
f_617755,d_21037
f_633899,d_17741
f_158777,d_17736
f_492945,d_29565
f_331068,d_25603
f_147475,d_1607
f_35873,d_8260
f_61360,d_30743
f_66361,d_29190
f_506603,d_22308
f_43049,d_11134
f_355401,d_30868
f_374216,d_20470
f_149949,d_16584
f_34560,d_11907
f_613704,d_14483
f_394711,d_24061
f_349037,d_24748
f_512891,d_19212
f_577821,d_1393
f_510060,d_4396
f_321009,d_24590
f_31392,d_3333
f_95535,d_27974
f_35534,d_12763
f_162302,d_27674
f_546329,d_14955
f_38813,d_12557
f_460524,d_3673
f_56995,d_9471
f_248182,d_2266
f_430012,d_19654
f_250820,d_2993
f_474582,d_3011
f_234395,d_5880
f_204261,d_13506
f_512636,d_2612
f_306721,d_29525
f_386957,d_9171
f_168875,d_18363
f_296943,d_19121
f_153102,d_6297
f_634706,d_13315
f_59899,d_20580
f_274407,d_14000
f_60142,d_8717
f_367080,d_25520
f_507698,d_1917
f_454175,d_7012
f_107270,d_4430
f_598578,d_12669
f_120938,d_20043
f_407809,d_1161
f_458207,d_3136
f_297183,d_15530
f_324920,d_28704
f_520504,d_18638
f_43235,d_16294
f_476934,d_18637
f_162983,d_14864
f_142925,d_13742
f_634882,d_22216
f_593243,d_23255
f_492294,d_10731
f_500811,d_9100
f_324578,d_7448
f_179102,d_31350
f_488335,d_21399
f_601804,d_26682
f_1807,d_15572
f_578808,d_10998
f_404945,d_29859
f_7699,d_554
f_305711,d_21402
f_547950,d_9253
f_574642,d_14565
f_498093,d_684
f_561767,d_30031
f_586299,d_16752
f_347679,d_11048
f_366484,d_1582
f_496011,d_26073
f_641778,d_3601
f_325334,d_1399
f_261405,d_21634
f_516944,d_7251
f_223843,d_30997
f_361815,d_17992
f_597918,d_27005
f_318347,d_3675
f_284252,d_25277
f_347941,d_23701
f_270887,d_12973
f_238023,d_26227
f_174228,d_7418
f_321272,d_14315
f_519515,d_12516
f_565288,d_1798
f_546700,d_25064
f_117552,d_27715
f_208593,d_27526
f_187098,d_20517
f_103750,d_17221
f_531899,d_5237
f_539570,d_25421
f_563756,d_14846
f_216141,d_1971
f_120186,d_12446
f_48450,d_6492
f_536869,d_8286
f_633372,d_27655
f_11397,d_29749
f_183515,d_20068
f_611284,d_31378
f_195893,d_12312
f_123136,d_21724
f_204027,d_16
f_127866,d_12800
f_184617,d_19777
f_542378,d_1138
f_230950,d_8097
f_35663,d_7825
f_38210,d_19924
f_225552,d_18794
f_51529,d_13943
f_59240,d_30215
f_412981,d_24325
f_270599,d_18637
f_188459,d_11178
f_452932,d_20333
f_240043,d_28792
f_575012,d_13120
f_332297,d_29726
f_582668,d_19905
f_111322,d_24744
f_531352,d_17379
f_78503,d_5822
f_233547,d_15414
f_279592,d_1420
f_78977,d_30699
f_305229,d_9411
f_95943,d_7361
f_447106,d_12519
f_37476,d_19851
f_102082,d_25501
f_160708,d_17924
f_630242,d_9483
f_300758,d_1618
f_545330,d_23612
f_97814,d_18691
f_240711,d_627
f_478389,d_25554
f_557006,d_19233
f_517634,d_23863
f_211834,d_18325
f_242465,d_5921
f_254217,d_20717
f_592017,d_5757
f_215271,d_1451
f_545530,d_30818
f_394179,d_23794
f_640071,d_22869
f_61748,d_11803
f_543755,d_3508
f_608193,d_20217
f_525946,d_17652
f_443441,d_13824
f_133140,d_11193
f_296375,d_4394
f_221557,d_7288
f_415921,d_11025
f_602992,d_16791
f_612543,d_23518
f_637136,d_2603
f_502463,d_8657
f_410584,d_394
f_614879,d_17097
f_237938,d_10260
f_309938,d_6172
f_205730,d_15325
f_28744,d_11529
f_158139,d_2341
f_261981,d_9900
f_404095,d_14455
f_328653,d_1477
f_175878,d_22339
f_481145,d_16512
f_38011,d_14368
f_347551,d_9130
f_528261,d_21574
f_201318,d_15853
f_574683,d_24589
f_38824,d_1428
f_494756,d_3492
f_530434,d_946
f_390730,d_27921
f_170403,d_31340
f_58404,d_2869
f_153838,d_29804
f_409270,d_8852
f_459329,d_4419
f_492844,d_3516
f_489361,d_9717
f_185720,d_23168
f_460419,d_4961
f_535026,d_29743
f_162624,d_7361
f_246717,d_16300
f_240447,d_15305
f_505419,d_2611
f_336593,d_19987
f_642093,d_5769
f_347843,d_24316
f_70174,d_13423
f_532773,d_392
f_136768,d_26256
f_44063,d_9286
f_21052,d_19551
f_166760,d_20282
f_74702,d_15155
f_319943,d_25321
f_386842,d_10325
f_32160,d_27821
f_137850,d_9604
f_422445,d_28885
f_582502,d_8099
f_280730,d_20520
f_245526,d_1792
f_558574,d_25498
f_170089,d_13291
f_131825,d_15305
f_6291,d_14582
f_462479,d_16486
f_326064,d_112
f_27338,d_5617
f_341321,d_30576
f_471160,d_1562
f_538416,d_28142
f_213502,d_14907
f_16481,d_25453
f_480533,d_12432
f_172913,d_16436
f_103625,d_5701
f_66675,d_374
f_352628,d_2328
f_539837,d_25817
f_269123,d_29625
f_435411,d_3101
f_461283,d_24419
f_283751,d_4506
f_23372,d_27486
f_269524,d_24797
f_167769,d_8906
f_373985,d_232
f_566738,d_18367
f_264723,d_20068
f_201122,d_29210
f_318068,d_16622
f_297717,d_5446
f_391470,d_27991
f_351857,d_19923
f_149724,d_17229
f_272786,d_13726
f_240775,d_18410
f_92688,d_31310
f_385043,d_8064
f_177757,d_26966
f_507380,d_15222
f_494795,d_20089
f_338555,d_18542
f_421443,d_791
f_68470,d_14523
f_80292,d_8598
f_188905,d_28551
f_484711,d_16368
f_516892,d_29150
f_93941,d_30857
f_581098,d_19376
f_204635,d_14104
f_100718,d_19445
f_579937,d_22040
f_581730,d_5580
f_362167,d_18656
f_81856,d_14642
f_294676,d_29449
f_561807,d_27000
f_352850,d_13772
