c_12939,d_3134
c_6724,d_5817
c_27289,d_23589
c_29089,d_17159
c_6734,d_24032
c_29603,d_11235
c_5581,d_24698
c_31407,d_13983
c_16690,d_742
c_25278,d_7066
c_17153,d_2997
c_7097,d_28098
c_20918,d_24090
c_14402,d_27898
c_7556,d_5034
c_7330,d_19092
c_10587,d_9948
c_218,d_13284
c_24591,d_90
c_25236,d_25701
c_2600,d_23542
c_16633,d_10521
c_16405,d_13043
c_26860,d_6214
c_22217,d_27868
c_21998,d_19277
c_15184,d_6139
c_21228,d_18157
c_3853,d_81
c_28231,d_439
c_20114,d_21898
c_7493,d_660
c_1585,d_17749
c_15358,d_13263
c_13723,d_30614
c_8110,d_13438
c_17428,d_1500
c_6169,d_12189
c_4384,d_30427
c_4004,d_23001
c_27934,d_24043
c_16129,d_29183
c_18851,d_12818
c_25614,d_25875
c_19168,d_22179
c_22620,d_23970
c_2843,d_15363
c_25955,d_9560
c_22216,d_9098
c_5436,d_25323
c_13464,d_5117
c_31468,d_22200
c_6772,d_13105
c_31251,d_2239
c_13653,d_8652
c_26745,d_9768
c_14120,d_23299
c_25727,d_24460
c_9384,d_21299
c_6960,d_31115
c_15804,d_7127
c_11705,d_249
c_17290,d_25113
c_24200,d_29614
c_17665,d_9825
c_8856,d_24491
c_29197,d_3476
c_7282,d_28096
c_4145,d_14369
c_12390,d_28420
c_11962,d_6833
c_1567,d_3329
c_21219,d_14444
c_26210,d_9456
c_14075,d_29306
c_475,d_29931
c_3533,d_20350
c_2690,d_4818
c_22412,d_16381
c_21340,d_22859
c_24386,d_9144
c_5130,d_9174
c_2411,d_12375
c_25508,d_16148
c_14576,d_15312
c_24731,d_30187
c_30194,d_30733
c_533,d_21046
c_15763,d_23806
c_8944,d_22472
c_9066,d_30044
c_31259,d_15322
c_15973,d_9337
c_7495,d_17580
c_27743,d_7366
c_30655,d_14948
c_30971,d_26727
c_28358,d_21996
c_28123,d_8052
c_17822,d_19933
c_24436,d_12285
c_26013,d_22628
c_24227,d_2162
c_7661,d_13087
c_6636,d_31293
c_11768,d_22537
c_26132,d_9604
c_1385,d_7591
c_26837,d_27957
c_20794,d_18524
c_13020,d_12543
c_20684,d_20708
c_18938,d_18524
c_20177,d_1690
c_3164,d_19779
c_17598,d_13894
c_20841,d_23954
c_29433,d_2179
c_31284,d_26579
c_22591,d_14382
c_15743,d_15424
c_6109,d_9309
c_18234,d_14183
c_18703,d_25133
c_24163,d_12951
c_22957,d_23966
c_6212,d_22720
c_29153,d_26664
c_27250,d_27954
c_2788,d_11040
c_15373,d_6943
c_6886,d_13734
c_10428,d_29617
c_11387,d_11244
c_8268,d_19621
c_10487,d_31144
c_14630,d_12757
c_10317,d_30711
c_12478,d_3866
c_6969,d_19064
c_4744,d_2150
c_30212,d_18950
c_3099,d_20984
c_25148,d_13532
c_21959,d_27809
c_12025,d_28603
c_16733,d_6159
c_4403,d_24407
c_2371,d_21878
c_7820,d_28894
c_12171,d_2605
c_30783,d_29988
c_1229,d_8881
c_29223,d_16909
c_3264,d_22510
c_10632,d_29747
c_27970,d_28022
c_16287,d_18762
c_25284,d_13589
c_20473,d_24411
c_2563,d_24723
c_23807,d_23487
c_15060,d_10100
c_4046,d_17038
c_16080,d_15049
c_11823,d_16981
c_26547,d_17934
c_9475,d_27145
c_3801,d_19901
c_1036,d_15265
c_13728,d_10839
c_21579,d_391
c_3668,d_26707
c_17084,d_25615
c_5591,d_6273
c_29472,d_16759
c_13282,d_22410
c_541,d_24725
c_20918,d_9229
c_16723,d_1888
c_16305,d_2142
c_4570,d_12184
c_27316,d_11872
c_23359,d_26838
c_28879,d_29197
c_15298,d_8943
c_15864,d_8127
c_30470,d_1730
c_14162,d_24895
c_3799,d_27101
c_6474,d_22580
c_6811,d_9451
c_9022,d_16906
c_29022,d_749
c_18187,d_24585
c_18957,d_10952
c_24123,d_10779
c_11281,d_21545
c_10656,d_2618
c_19884,d_30799
c_26329,d_9149
c_22340,d_28910
c_17817,d_20087
c_8678,d_24141
c_10764,d_25423
c_27133,d_8806
c_26149,d_21812
c_14668,d_9586
c_24454,d_9136
c_30981,d_21939
c_15364,d_20955
c_6383,d_20157
c_24343,d_18878
c_24990,d_30029
c_14810,d_4580
c_1972,d_14088
c_8113,d_26891
c_4467,d_23318
c_11808,d_6596
c_14721,d_6299
c_5347,d_21501
c_18164,d_7188
c_7012,d_4239
c_23278,d_16915
c_9464,d_15567
c_2944,d_18104
c_19614,d_15985
c_5797,d_25019
c_4342,d_12643
c_1435,d_28384
c_24908,d_9159
c_14574,d_8499
c_17403,d_27563
c_7430,d_19628
c_13337,d_633
c_24922,d_6682
c_22465,d_31068
c_6033,d_16193
c_6091,d_29652
c_18532,d_21639
c_9053,d_4168
c_9846,d_16830
c_1105,d_18320
c_2571,d_25831
c_3364,d_1738
c_8753,d_4512
c_30184,d_16027
c_18533,d_28777
c_30667,d_19363
c_23733,d_15288
c_31134,d_19600
c_26637,d_17034
c_10589,d_1982
c_20705,d_21935
c_26074,d_4465
c_13536,d_25751
c_5469,d_13111
c_8636,d_5530
c_15706,d_5476
c_1091,d_15523
c_23081,d_2549
c_17735,d_26110
c_13082,d_15185
c_14815,d_12475
c_2712,d_16674
c_2574,d_27389
c_6329,d_27763
c_9959,d_13632
c_24622,d_7131
c_16477,d_18702
c_5396,d_23385
c_26243,d_22349
c_27268,d_5711
c_2858,d_22481
c_20275,d_5951
c_2216,d_3938
c_5048,d_29320
c_22782,d_28935
c_23250,d_25849
c_18010,d_2200
c_28610,d_29090
c_18164,d_18186
c_25362,d_3962
c_13355,d_15542
c_31185,d_5963
c_14266,d_11356
c_1912,d_9
c_24223,d_19195
c_6541,d_19112
c_7538,d_2112
c_14415,d_9949
c_28401,d_15817
c_10967,d_22152
c_28375,d_6845
c_6081,d_24749
c_11614,d_13071
c_28623,d_23284
c_10619,d_29690
c_9444,d_4031
c_23323,d_23661
c_5891,d_3601
c_4144,d_27746
c_4668,d_1706
c_30128,d_15061
c_18887,d_14159
c_6459,d_25924
c_25504,d_6545
c_12763,d_17358
c_21417,d_8933
c_29521,d_3255
c_3204,d_28510
c_2459,d_17782
c_8546,d_2144
c_10201,d_29563
c_20813,d_26314
c_21075,d_26889
c_27087,d_7926
c_11476,d_26190
c_22910,d_30778
c_12933,d_2800
c_30990,d_5180
c_24916,d_17908
c_13389,d_10827
c_5320,d_8005
c_19479,d_26518
c_6917,d_29762
c_8440,d_12163
c_26380,d_20187
c_14053,d_15656
c_25704,d_31371
c_12654,d_31401
c_27667,d_16629
c_6805,d_22612
c_2448,d_30830
c_19313,d_15481
c_27080,d_207
c_15090,d_18764
c_26796,d_6783
c_25221,d_26472
c_15939,d_24624
c_17043,d_31200
c_11171,d_4937
c_5443,d_28049
c_21828,d_2100
c_21229,d_26811
c_22436,d_29163
c_29035,d_12323
c_27381,d_2744
c_26306,d_27623
c_29116,d_17881
c_9797,d_4632
c_30034,d_5967
c_9705,d_28345
c_30169,d_28045
c_28677,d_14527
c_17901,d_15634
c_24449,d_16941
c_19821,d_23274
c_21576,d_31024
c_24101,d_16442
c_29473,d_21011
c_21955,d_16865
c_13456,d_29142
c_11708,d_11900
c_11078,d_9887
c_28914,d_21671
c_17188,d_23260
c_29437,d_17142
c_27116,d_7346
c_19417,d_29096
c_10406,d_15179
c_16066,d_13299
c_16709,d_29842
c_29610,d_8132
c_9296,d_14880
c_20544,d_26617
c_14155,d_23377
c_2611,d_30033
c_14174,d_30508
c_10565,d_3773
c_16088,d_19180
c_30682,d_28801
c_8052,d_26646
c_3068,d_7274
c_22148,d_20108
c_23619,d_21992
c_9896,d_30385
c_7669,d_8248
c_3119,d_8955
c_18716,d_2681
c_389,d_585
c_18240,d_25171
c_29663,d_4066
c_24764,d_27460
c_8616,d_5328
c_109,d_6354
c_9458,d_11846
c_5782,d_9650
c_25877,d_15311
c_27291,d_4330
c_6946,d_5080
c_1759,d_12963
c_17716,d_18999
c_17831,d_11683
c_9864,d_12974
c_26284,d_7690
c_5200,d_3040
c_31251,d_6796
c_8555,d_3015
c_25344,d_2260
c_18960,d_5527
c_19042,d_24196
c_22985,d_8547
c_13636,d_18467
c_4013,d_23514
c_25300,d_22109
c_17574,d_19017
c_10713,d_12402
c_17308,d_17706
c_8480,d_12672
c_10758,d_6723
c_27130,d_9924
c_27973,d_1223
c_30448,d_25482
c_21605,d_30147
c_27506,d_10661
c_12177,d_16177
c_1535,d_3973
c_966,d_28420
c_18035,d_10987
c_2605,d_28560
c_17365,d_14689
c_17672,d_23219
c_16912,d_8611
c_15085,d_18
c_21067,d_30970
c_5856,d_21542
c_5858,d_17278
c_8080,d_11811
c_5121,d_1468
c_9802,d_4331
c_18399,d_28920
c_9912,d_6361
c_13352,d_19543
c_24819,d_26137
c_13470,d_6825
c_5245,d_22679
c_29501,d_6073
c_15033,d_13140
c_4730,d_10224
c_2,d_17358
c_17603,d_3216
c_21188,d_21610
c_18511,d_16456
c_11888,d_2707
c_13286,d_14574
c_13851,d_9887
c_1464,d_2537
c_21294,d_626
c_2617,d_25076
c_30319,d_23350
c_29947,d_30293
c_625,d_22111
c_23610,d_26331
c_31344,d_29996
c_2529,d_22356
c_16858,d_21576
c_20091,d_30707
c_6939,d_4925
c_24683,d_22829
c_184,d_25668
c_29012,d_26803
c_871,d_20630
c_21074,d_1652
c_2468,d_25396
c_2481,d_12608
c_7744,d_7212
c_11276,d_30061
c_13499,d_303
c_6956,d_14472
c_24781,d_20700
c_15157,d_2847
c_7876,d_19573
c_21983,d_26036
c_18455,d_2934
c_9684,d_3709
c_9187,d_12626
c_4810,d_3343
c_27907,d_14166
c_18699,d_7940
c_27995,d_27295
c_13944,d_31031
c_21275,d_313
c_21972,d_239
c_28302,d_2239
c_31126,d_27811
c_10117,d_7504
c_30109,d_30893
c_18353,d_17271
c_9827,d_10230
c_20598,d_2131
c_18950,d_23188
c_7351,d_6467
c_5801,d_9453
c_6807,d_23230
c_28874,d_27779
c_8199,d_18472
c_4925,d_12002
c_2140,d_12089
c_6171,d_30814
c_16585,d_5940
c_5128,d_21515
c_15481,d_30367
c_25623,d_16255
c_264,d_16657
c_5604,d_22427
c_30729,d_21713
c_24853,d_682
c_22043,d_12772
c_23314,d_8206
c_12569,d_8871
c_22939,d_4086
c_29531,d_22099
c_31414,d_25783
c_15498,d_793
c_27714,d_20513
c_21138,d_6335
c_15913,d_1886
c_28204,d_15242
c_13579,d_11293
c_25540,d_27139
c_226,d_8100
c_18807,d_6564
c_25946,d_25594
c_10095,d_1986
c_22037,d_6104
c_12149,d_9414
c_8737,d_12887
c_20874,d_19816
c_13591,d_5133
c_24350,d_3022
c_2950,d_30285
c_26567,d_19039
c_9296,d_29769
c_20414,d_8499
c_233,d_28646
c_5129,d_25050
c_27753,d_12675
c_13063,d_28286
c_20630,d_22789
c_19582,d_5055
c_19751,d_18904
c_4218,d_14388
c_3969,d_9
c_7323,d_5974
c_27951,d_16276
c_25191,d_18460
c_25828,d_19261
c_26064,d_13982
c_30478,d_19611
c_16088,d_29849
c_24843,d_533
c_923,d_3426
c_19927,d_4659
c_16900,d_17090
c_24515,d_1639
c_14057,d_1265
c_26860,d_30202
c_19186,d_13554
c_5559,d_21423
c_3746,d_13410
c_22502,d_11006
c_3156,d_25689
c_26552,d_20815
c_24433,d_12595
c_21699,d_24911
c_12396,d_12042
c_24933,d_25986
c_6890,d_24264
c_12679,d_10648
c_25253,d_19395
c_8305,d_3819
c_1215,d_13540
c_12200,d_591
c_21814,d_16279
c_2125,d_22214
c_21018,d_5985
c_14047,d_16730
c_14388,d_15249
c_11759,d_23777
c_18327,d_9994
c_3318,d_17007
c_25147,d_17099
c_939,d_2459
c_13333,d_27792
c_20379,d_30257
c_4050,d_23192
c_13169,d_25193
c_14219,d_22286
c_16886,d_19461
c_10565,d_27350
c_27203,d_9637
c_25083,d_2907
c_1681,d_14748
c_30331,d_26832
c_13314,d_15934
c_27614,d_756
c_29163,d_3421
c_15485,d_18920
c_2970,d_27452
c_5,d_27895
c_3801,d_18845
c_1643,d_12985
c_1254,d_20002
c_30448,d_5773
c_1241,d_18803
c_11391,d_5672
c_15650,d_27933
c_17595,d_7917
c_17199,d_19263
c_4801,d_15018
c_4348,d_21899
c_27161,d_8677
c_19909,d_25129
c_11392,d_15957
c_22136,d_2054
c_1689,d_21721
c_6473,d_12544
c_31209,d_8570
c_21041,d_27984
c_2712,d_5627
c_16489,d_29828
c_25655,d_7519
c_17524,d_583
c_15805,d_25967
c_18320,d_998
c_9524,d_14830
c_11950,d_6073
c_19680,d_124
c_4776,d_2838
c_7480,d_14545
c_14225,d_6088
c_4658,d_24841
c_20216,d_9492
c_15041,d_28275
c_22363,d_15005
c_504,d_17590
c_16913,d_29658
c_6214,d_6785
c_1438,d_7362
c_9210,d_20517
c_23976,d_17244
c_20923,d_27336
c_27826,d_28222
c_28848,d_6546
c_17280,d_26980
c_12287,d_27243
c_23935,d_1233
c_31275,d_9658
c_3505,d_17168
c_23829,d_15427
c_14670,d_21503
c_24815,d_27252
c_29734,d_9037
c_8149,d_13188
c_28121,d_25186
c_23905,d_27444
c_5789,d_31276
c_24229,d_8232
c_22072,d_4883
c_23029,d_6300
c_23163,d_673
c_1403,d_2804
c_9885,d_4336
c_21551,d_8208
c_2661,d_12931
c_9316,d_12252
c_4458,d_24125
c_1416,d_18718
c_3199,d_4696
c_10042,d_5718
c_11039,d_21766
c_21402,d_24022
c_6537,d_3969
c_16701,d_4643
c_26443,d_14722
c_19650,d_18546
c_11582,d_29743
c_61,d_26248
c_22700,d_5891
c_22287,d_17192
c_28496,d_12733
c_15652,d_22246
c_22222,d_27199
c_14568,d_17615
c_12759,d_13792
c_6951,d_14414
c_28900,d_2532
c_27159,d_23056
c_15207,d_29180
c_8931,d_4259
c_16095,d_26073
c_26794,d_683
c_13663,d_12332
c_5668,d_2494
c_14391,d_22462
c_4906,d_7658
c_8009,d_30164
c_8026,d_22882
c_2799,d_390
c_13208,d_15856
c_7070,d_592
c_15005,d_25593
c_7785,d_7152
c_3601,d_11794
c_7172,d_15557
c_22444,d_23193
c_3495,d_4321
c_10739,d_30462
c_15858,d_17569
c_16202,d_10551
c_11368,d_4711
c_27609,d_28418
c_14343,d_5731
c_18884,d_2373
c_27061,d_24024
c_26639,d_9960
c_9992,d_11107
c_27665,d_12306
c_13022,d_9512
c_17079,d_26627
c_9258,d_1215
c_7494,d_8226
c_18147,d_25272
c_21653,d_5698
c_21325,d_17141
c_11841,d_14998
c_7200,d_3631
c_5875,d_13317
c_22217,d_23292
c_21072,d_19197
c_21904,d_26400
c_8908,d_20575
c_22862,d_31051
c_20344,d_15688
c_6745,d_29930
c_21884,d_25311
c_752,d_24134
c_4649,d_27022
c_26814,d_28825
c_15292,d_20140
c_9153,d_22009
c_11068,d_12204
c_29787,d_26686
c_9595,d_24791
c_15242,d_27820
c_21631,d_28877
c_5259,d_15404
c_9323,d_26398
c_30236,d_1935
c_20081,d_15937
c_14843,d_13949
c_3812,d_24024
c_1233,d_24072
c_6047,d_17487
c_25311,d_12484
c_4512,d_28945
c_20479,d_7961
c_19551,d_23323
c_8730,d_23146
c_12820,d_9019
c_21039,d_7357
c_21016,d_13690
c_30970,d_25868
c_24218,d_24266
c_27219,d_28725
c_699,d_264
c_15892,d_21317
c_10935,d_13683
c_15699,d_14944
c_7511,d_3806
c_18112,d_29780
c_3867,d_13355
c_25309,d_14155
c_1161,d_2340
c_7932,d_18402
c_29742,d_8407
c_1754,d_17628
c_30511,d_14697
c_22692,d_30402
c_3636,d_9577
c_17580,d_6363
c_12922,d_17717
c_20751,d_24111
c_4449,d_6618
c_2124,d_11031
c_10077,d_4393
c_26413,d_1049
c_26264,d_10452
c_7582,d_29665
c_12855,d_2813
c_23513,d_20539
c_28095,d_4691
c_18835,d_20509
c_20608,d_19343
c_8027,d_18879
c_25487,d_2062
c_14723,d_8506
c_5909,d_26932
c_27229,d_4039
c_1796,d_25613
c_27848,d_10544
c_19870,d_15954
c_3587,d_6094
c_5822,d_28426
c_8401,d_5784
c_13516,d_14055
c_20964,d_26359
c_8539,d_8754
c_10867,d_11367
c_5554,d_28315
c_26619,d_27044
c_29208,d_13885
c_13228,d_22374
c_23363,d_5519
c_12461,d_30436
c_30518,d_26775
c_2306,d_2241
c_24408,d_11856
c_29454,d_30139
c_27184,d_24984
c_657,d_13860
c_20015,d_270
c_8000,d_22362
c_3735,d_31137
c_26117,d_14834
c_26712,d_1172
c_29244,d_24683
c_10184,d_14934
c_9670,d_22919
c_17022,d_21729
c_15543,d_778
c_17573,d_7921
c_23053,d_25969
c_28059,d_12134
c_19381,d_21369
c_2369,d_1725
c_29204,d_4236
c_5175,d_12965
c_171,d_443
c_25691,d_15090
c_11907,d_19000
c_9336,d_25108
c_7386,d_28985
c_16356,d_24576
c_19405,d_19685
c_31303,d_7059
c_8014,d_26174
c_28164,d_11781
c_18240,d_28797
c_13938,d_20244
c_22529,d_15795
c_8477,d_16011
c_16480,d_30969
c_17681,d_9151
c_12524,d_3323
c_15848,d_25078
c_18321,d_15505
c_4865,d_9768
c_2003,d_24389
c_6839,d_3941
c_419,d_6301
c_28399,d_20471
c_19175,d_22177
c_22315,d_21710
c_15946,d_22668
c_26076,d_7172
c_17453,d_16429
c_27348,d_26725
c_21274,d_30434
c_9186,d_19725
c_7969,d_24892
c_16139,d_2485
c_13733,d_4209
c_11003,d_303
c_30299,d_18162
c_23321,d_2614
c_24484,d_31236
c_16990,d_16553
c_11737,d_16058
c_13942,d_13753
c_21731,d_5518
c_27045,d_282
c_3127,d_2709
c_14349,d_7975
c_30421,d_20177
c_27465,d_3446
c_16551,d_14286
c_2560,d_455
c_20356,d_23143
c_21558,d_25570
c_14254,d_28503
c_18606,d_23785
c_8170,d_2140
c_26460,d_21931
c_22958,d_9694
c_29337,d_9777
c_15001,d_15549
c_26081,d_19908
c_15482,d_7976
c_20439,d_28560
c_18104,d_23785
c_15329,d_21654
c_29975,d_11325
c_25158,d_20387
c_14172,d_21158
c_2589,d_15840
c_5166,d_6201
c_13606,d_16893
c_14746,d_17660
c_23655,d_24341
c_14874,d_28126
c_31185,d_30968
c_12109,d_20394
c_27107,d_4970
c_6042,d_24453
c_20429,d_13396
c_3964,d_5062
c_28655,d_5245
c_23447,d_15209
c_7611,d_7844
c_15515,d_14138
c_9225,d_7627
c_5932,d_5939
c_3188,d_8471
c_23869,d_21897
c_26087,d_26739
c_5508,d_19563
c_14189,d_9342
c_6315,d_25398
c_27223,d_18742
c_23704,d_8147
c_19758,d_1189
c_9505,d_10087
c_13448,d_6187
c_19328,d_940
c_24551,d_1800
c_20637,d_11372
c_30692,d_6471
c_28431,d_11695
c_21876,d_18393
c_23383,d_6829
c_6023,d_802
c_6677,d_14742
c_2170,d_20780
c_644,d_21973
c_21468,d_25607
c_2396,d_23974
c_5955,d_26187
c_27413,d_19392
c_18616,d_15727
c_26212,d_10345
c_9265,d_10999
c_1759,d_10417
c_31051,d_3923
c_28754,d_5402
c_3328,d_16484
c_28494,d_14675
c_15105,d_22325
c_15925,d_21521
c_22494,d_24075
c_2431,d_13830
c_10540,d_5923
c_30229,d_24254
c_16032,d_23065
c_25700,d_7276
c_22288,d_30192
c_11308,d_9676
c_14694,d_26769
c_20678,d_17813
c_23817,d_28724
c_22412,d_18751
c_25823,d_11229
c_5096,d_11714
c_25543,d_21469
c_13258,d_30896
c_15232,d_921
c_14316,d_3153
c_16522,d_15725
c_10402,d_22692
c_1839,d_11240
c_12168,d_30854
c_17515,d_17368
c_6056,d_30845
c_377,d_30237
c_10765,d_25737
c_22688,d_14163
c_15936,d_8854
c_12506,d_2127
c_29783,d_24382
c_17518,d_5700
c_10807,d_22422
c_28997,d_2775
c_28461,d_2446
c_10501,d_29012
c_19754,d_3342
c_5721,d_8645
c_18000,d_13005
c_24922,d_10233
c_17468,d_11650
c_5614,d_12080
c_10650,d_18530
c_26032,d_30468
c_18850,d_11557
c_8143,d_20360
c_29803,d_18713
c_27686,d_2204
c_30471,d_20933
c_22651,d_1555
c_6499,d_19491
c_3453,d_13221
c_26177,d_21686
c_20414,d_20551
c_24518,d_19831
c_21507,d_11315
c_236,d_19187
c_14741,d_22837
c_21982,d_8770
c_19920,d_24272
c_14521,d_29579
c_23944,d_11887
c_10415,d_9705
c_13907,d_2690
c_10642,d_64
c_9793,d_29317
c_5656,d_7524
c_10847,d_544
c_28505,d_17567
c_10406,d_27303
c_29208,d_24049
c_9890,d_17795
c_2090,d_23451
c_23682,d_8365
c_14986,d_18277
c_14707,d_23335
c_20542,d_607
c_30428,d_26900
c_31007,d_20671
c_20504,d_13584
c_19364,d_4512
c_16634,d_7983
c_21503,d_6756
c_10155,d_28047
c_18534,d_9375
c_25810,d_682
c_14257,d_6778
c_5017,d_19912
c_13772,d_449
c_1865,d_29260
c_18860,d_9472
c_14182,d_28237
c_24505,d_30547
c_15675,d_2883
c_13842,d_15683
c_17962,d_26628
c_17284,d_8618
c_3603,d_20940
c_21796,d_20078
c_3757,d_15625
c_20395,d_27071
c_12605,d_5557
c_26690,d_13281
c_4446,d_10625
c_24956,d_13819
c_26031,d_5446
c_24869,d_7072
c_25418,d_30730
c_27475,d_25952
c_21422,d_28400
c_6084,d_10127
c_4313,d_29443
c_25695,d_17201
c_16992,d_25754
c_11419,d_30480
c_21649,d_6719
c_5631,d_7327
c_9214,d_27813
c_7111,d_27911
c_26911,d_17522
c_16590,d_17154
c_9710,d_18064
c_29899,d_19159
c_3745,d_15323
c_24088,d_15734
c_28345,d_30294
c_14973,d_7425
c_4348,d_28458
c_14116,d_9126
c_10282,d_1041
c_3550,d_14038
c_20866,d_28230
c_29035,d_100
c_2816,d_30553
c_23514,d_13999
c_10508,d_20195
c_12795,d_13028
c_29364,d_30081
c_370,d_9998
c_27000,d_12217
c_8082,d_12552
c_5667,d_4119
c_13706,d_29535
c_16025,d_15850
c_650,d_6122
c_12830,d_29663
c_232,d_22165
c_24434,d_1748
c_4696,d_10243
c_5853,d_22043
c_30972,d_4058
c_20709,d_11641
c_23013,d_8426
c_23524,d_7379
c_13375,d_29815
c_10367,d_14956
c_19804,d_28899
c_17009,d_10217
c_4046,d_12732
c_5244,d_17404
c_4340,d_8142
c_15510,d_20040
c_11610,d_4744
c_19164,d_27150
c_25808,d_2905
c_30474,d_7044
c_26823,d_23020
c_11916,d_15458
c_2210,d_11824
c_22359,d_1360
c_17498,d_22827
c_28736,d_27957
c_10325,d_31029
c_16180,d_23527
c_1115,d_21090
c_7780,d_16874
c_14245,d_30411
c_2872,d_25749
c_10021,d_3879
c_19084,d_17627
c_9004,d_25661
c_16548,d_29235
c_13979,d_26310
c_19486,d_6373
c_30508,d_7495
c_20047,d_1981
c_7165,d_3353
c_27639,d_10633
c_3298,d_6369
c_18829,d_12596
c_16479,d_16537
c_15917,d_21859
c_21421,d_25623
c_5657,d_11357
c_10429,d_24767
c_19238,d_5755
c_14668,d_11602
c_21937,d_21034
c_6828,d_9922
c_16255,d_7582
c_9190,d_27012
c_30896,d_5227
c_13555,d_6932
c_21639,d_19900
c_5911,d_20474
c_25891,d_5918
c_22384,d_20459
c_19646,d_6988
c_23476,d_26020
c_8378,d_27770
c_8277,d_4046
c_18065,d_17612
c_16384,d_16132
c_6724,d_13730
c_10134,d_5105
c_13150,d_932
c_9267,d_8658
c_19775,d_16638
c_16650,d_3813
c_8873,d_12143
c_3042,d_5036
c_13837,d_13129
c_21059,d_108
c_23531,d_5510
c_7887,d_21436
c_10297,d_9770
c_1480,d_15886
c_7647,d_8000
c_11286,d_9274
c_23146,d_1284
c_12110,d_15783
c_8670,d_9000
c_10816,d_4714
c_30986,d_21004
c_19738,d_24711
c_275,d_22541
c_13453,d_8643
c_9374,d_7746
c_18047,d_20279
c_17738,d_19448
c_25879,d_28218
c_988,d_16945
c_25064,d_668
c_29991,d_19671
c_19714,d_4238
c_26022,d_30958
c_4560,d_18228
c_30991,d_9992
c_31047,d_11834
c_17246,d_8059
c_18251,d_17203
c_9065,d_15601
c_7738,d_21050
c_26776,d_3316
c_22137,d_31091
c_4036,d_4767
c_19036,d_22800
c_28200,d_755
c_25490,d_30080
c_5912,d_28063
c_23777,d_29238
c_11968,d_13024
c_14463,d_13271
c_29264,d_24380
c_24054,d_4765
c_13188,d_19170
c_10187,d_30883
c_830,d_2194
c_16888,d_21726
c_5543,d_24166
c_6414,d_9397
c_24370,d_5014
c_8439,d_12335
c_13277,d_27437
c_14002,d_157
c_3648,d_23887
c_9828,d_28728
c_25122,d_30268
c_1171,d_23500
c_8360,d_11165
c_27473,d_11888
c_201,d_11169
c_15346,d_5534
c_23925,d_24092
c_1382,d_28611
c_13870,d_12551
c_9531,d_8628
c_14699,d_28684
c_21642,d_15515
c_28070,d_7747
c_18598,d_21433
c_15551,d_9547
c_11472,d_14167
c_8761,d_28031
c_16382,d_17624
c_31388,d_24816
c_931,d_27911
c_26602,d_22675
c_2528,d_28934
c_8164,d_10189
c_5961,d_477
c_30155,d_13204
c_15830,d_10024
c_27579,d_27511
c_12711,d_8568
c_6513,d_15704
c_21374,d_15350
c_4506,d_19626
c_14501,d_11311
c_25405,d_10821
c_18208,d_19272
c_16936,d_3286
c_24494,d_8193
c_30447,d_14679
c_15630,d_15760
c_19260,d_2132
c_4111,d_4587
c_23379,d_30718
c_18186,d_18853
c_22527,d_5613
c_16120,d_19878
c_8696,d_10109
c_30274,d_8908
c_4964,d_15553
c_4117,d_19697
c_18009,d_26023
c_10726,d_6988
c_12658,d_995
c_16335,d_26322
c_8255,d_9829
c_15489,d_8326
c_10479,d_25358
c_523,d_2594
c_12672,d_18170
c_20968,d_16327
c_26263,d_13080
c_27049,d_2148
c_21929,d_11506
c_17014,d_1823
c_24590,d_7501
c_29740,d_13170
c_13239,d_3081
c_14509,d_27803
c_22441,d_30541
c_25451,d_19886
c_626,d_1816
c_8996,d_6967
c_28434,d_6196
c_337,d_2540
c_19353,d_30332
c_17098,d_22813
c_19562,d_24110
c_11679,d_12156
c_24590,d_29815
c_25548,d_8533
c_22955,d_7737
c_9364,d_15395
c_15003,d_25710
c_27795,d_21258
c_378,d_9516
c_6032,d_18798
c_28099,d_18505
c_27386,d_20695
c_3325,d_16286
c_5849,d_10943
c_12629,d_17025
c_29823,d_11990
c_22279,d_28488
c_21467,d_30583
c_24446,d_29255
c_305,d_11510
c_20345,d_18980
c_22659,d_16399
c_6050,d_15785
c_8374,d_19302
c_16665,d_21498
c_3662,d_5034
c_10856,d_6630
c_7266,d_21192
c_25796,d_3651
c_15612,d_7234
c_16730,d_24006
c_25229,d_15662
c_23746,d_3300
c_612,d_9614
c_24002,d_1059
c_25579,d_24864
c_20132,d_22826
c_11260,d_28085
c_10118,d_21195
c_19982,d_6618
c_26819,d_3930
c_14765,d_17294
c_29949,d_7764
c_27933,d_24320
c_4591,d_22852
c_5921,d_23569
c_29324,d_12302
c_27150,d_9177
c_12153,d_13773
c_25370,d_16197
c_30437,d_1142
c_2704,d_21306
c_29323,d_18922
c_7235,d_1496
c_2825,d_19916
c_11080,d_19558
c_23600,d_8978
c_14514,d_9450
c_16434,d_6932
c_10407,d_3187
c_22465,d_31284
c_19051,d_27798
c_11759,d_10057
c_869,d_325
c_4702,d_17720
c_13530,d_5234
c_27496,d_566
c_3491,d_19060
c_9654,d_20742
c_20519,d_15050
c_3354,d_10642
c_24637,d_8644
c_4054,d_26010
c_6206,d_3113
c_20681,d_734
c_14948,d_30876
c_23726,d_19275
c_15877,d_27794
c_25463,d_22833
c_22917,d_12181
c_23965,d_1230
c_432,d_23721
c_19109,d_27918
c_787,d_28833
c_19527,d_20638
c_18889,d_28486
c_24567,d_15769
c_7930,d_14924
c_2283,d_24260
c_1362,d_23841
