f_42728,d_18112
f_600142,d_7812
f_405374,d_29863
f_365062,d_16221
f_132896,d_21911
f_236716,d_15860
f_291772,d_7940
f_182691,d_1422
f_69515,d_21740
f_321956,d_2777
f_320098,d_23985
f_190288,d_13272
f_616996,d_21151
f_21213,d_28083
f_617312,d_26855
f_422947,d_19494
f_63055,d_24638
f_568143,d_19109
f_107893,d_20344
f_320387,d_17484
f_17540,d_9769
f_132142,d_4051
f_93349,d_5334
f_64492,d_27886
f_635032,d_3414
f_363116,d_4916
f_422465,d_10844
f_398460,d_16427
f_283630,d_18759
f_151868,d_7954
f_420142,d_27869
f_251658,d_26513
f_468094,d_14293
f_44305,d_3580
f_175147,d_2937
f_594775,d_402
f_48153,d_14410
f_320492,d_26779
f_11849,d_7507
f_352533,d_7551
f_489742,d_9455
f_69486,d_5349
f_175393,d_19878
f_21061,d_2422
f_455566,d_22524
f_458072,d_28121
f_406449,d_25134
f_506650,d_21918
f_555376,d_7447
f_529112,d_24134
f_133675,d_25745
f_251436,d_16891
f_17800,d_7836
f_200330,d_8831
f_84448,d_11096
f_63642,d_19025
f_371326,d_18217
f_451198,d_10047
f_186814,d_8404
f_410965,d_3228
f_430883,d_23944
f_41242,d_19681
f_38257,d_11696
f_38867,d_12319
f_364330,d_23818
f_618056,d_19705
f_31645,d_14841
f_258623,d_20821
f_283357,d_24758
f_254221,d_30147
f_485925,d_10504
f_156866,d_12737
f_544933,d_30732
f_575160,d_26446
f_363389,d_29086
f_69702,d_13635
f_108609,d_30759
f_543478,d_2516
f_153831,d_4250
f_270913,d_16873
f_16674,d_14000
f_611945,d_371
f_329029,d_3256
f_361314,d_22796
f_169022,d_3033
f_635450,d_1890
f_558411,d_978
f_55204,d_2749
f_296389,d_1304
f_612152,d_6108
f_391172,d_24704
f_126591,d_19488
f_543973,d_15148
f_383365,d_23906
f_433369,d_18721
f_134271,d_18332
f_529739,d_29263
f_499344,d_18917
f_263606,d_20237
f_310374,d_4767
f_377438,d_28523
f_639084,d_9449
f_435889,d_4821
f_265836,d_28978
f_454251,d_30581
f_419650,d_30305
f_7295,d_5650
f_166488,d_17058
f_415351,d_8692
f_500348,d_4912
f_293151,d_20813
f_6023,d_15108
f_2865,d_17445
f_173798,d_20
f_469612,d_27859
f_163501,d_244
f_125598,d_24768
f_521027,d_19243
f_484505,d_11935
f_253597,d_4938
f_155904,d_14075
f_501929,d_1707
f_488754,d_28765
f_108272,d_23744
f_494744,d_13660
f_22733,d_8103
f_141686,d_19193
f_518502,d_28111
f_273671,d_23414
f_422786,d_19490
f_35028,d_11782
f_163712,d_19743
f_496054,d_7911
f_142958,d_29440
f_183481,d_31199
f_592042,d_27137
f_126405,d_3817
f_586375,d_7886
f_84961,d_3819
f_277615,d_17142
f_162605,d_20093
f_371141,d_4707
f_528969,d_28082
f_262798,d_15522
f_266283,d_13718
f_605396,d_7636
f_445779,d_1852
f_562236,d_6092
f_452977,d_20122
f_134388,d_10109
f_367828,d_2538
f_380936,d_3334
f_623277,d_24614
f_70053,d_254
f_595922,d_10609
f_299495,d_26113
f_614770,d_21786
f_539817,d_22920
f_61784,d_3565
f_479742,d_31133
f_470417,d_11581
f_157146,d_6271
f_509376,d_936
f_534875,d_7593
f_353700,d_5532
f_288468,d_14327
f_60470,d_20145
f_107595,d_11467
f_395594,d_3455
f_282220,d_28965
f_3112,d_23233
f_94992,d_27586
f_640780,d_867
f_188482,d_29349
f_616216,d_6239
f_13591,d_1991
f_381584,d_8406
f_458580,d_13442
f_581350,d_21878
f_314286,d_19775
f_175742,d_1428
f_421147,d_26755
f_558911,d_7942
f_10328,d_26091
f_497081,d_22004
f_439079,d_28812
f_209993,d_21994
f_633748,d_20648
f_223421,d_13374
f_590148,d_26809
f_450753,d_528
f_349454,d_26233
f_250583,d_24594
f_342115,d_29307
f_588370,d_9891
f_99049,d_5675
f_134727,d_6271
f_265464,d_12398
f_178726,d_9967
f_422655,d_1249
f_580071,d_412
f_451515,d_12657
f_176895,d_193
f_463380,d_23157
f_83297,d_3659
f_91715,d_7129
f_540110,d_26731
f_366524,d_7132
f_146476,d_9838
f_179346,d_19344
f_534181,d_6601
f_443831,d_30989
f_550697,d_26558
f_462895,d_7120
f_556684,d_21223
f_320259,d_12633
f_556791,d_7262
f_443237,d_24381
f_493359,d_18277
f_580227,d_5354
f_374903,d_20285
f_76835,d_24849
f_529177,d_22202
f_7665,d_10073
f_165071,d_19665
f_85996,d_16363
f_415916,d_9185
f_361494,d_26878
f_452867,d_15449
f_534029,d_4971
f_356834,d_23000
f_396287,d_23038
f_400784,d_16960
f_566348,d_21870
f_37212,d_18973
f_289179,d_5474
f_104747,d_14387
f_565364,d_295
f_347411,d_14112
f_117088,d_19273
f_52769,d_19542
f_188389,d_8315
f_43928,d_8983
f_469346,d_8187
f_414893,d_29130
f_394985,d_18514
f_204777,d_24349
f_201513,d_4462
f_603126,d_27671
f_35139,d_6306
f_509212,d_17944
f_130127,d_29057
f_589342,d_12765
f_314666,d_5380
f_89030,d_6063
f_105759,d_21895
f_599214,d_26867
f_329831,d_13396
f_127243,d_15872
f_507139,d_9987
f_4200,d_14737
f_201111,d_6452
f_7900,d_25906
f_558807,d_22956
f_8856,d_20247
f_488308,d_27877
f_179133,d_28116
f_576746,d_18405
f_499184,d_19356
f_527737,d_21619
f_68717,d_24445
f_102917,d_18601
f_444889,d_13153
f_602788,d_5273
f_642390,d_25708
f_518287,d_4925
f_172750,d_1945
f_573801,d_13640
f_510946,d_12403
f_151556,d_30558
f_603821,d_6441
f_394967,d_22744
f_457069,d_6219
f_247569,d_7829
f_49276,d_19999
f_105157,d_19848
f_618139,d_30252
f_385525,d_28265
f_14398,d_4194
f_381728,d_7386
f_434213,d_723
f_643563,d_16298
f_284622,d_23186
f_287117,d_1319
f_630924,d_29845
f_432705,d_4419
f_232059,d_20160
f_250914,d_9401
f_512917,d_8050
f_248775,d_28634
f_273613,d_8798
f_170832,d_379
f_591251,d_17893
f_624317,d_8209
f_309771,d_18845
f_30378,d_8513
f_288030,d_19567
f_242846,d_8267
f_397544,d_10402
f_413001,d_19208
f_130862,d_11564
f_240258,d_26210
f_142102,d_1023
f_433370,d_29006
f_122257,d_21844
f_270463,d_24350
f_262636,d_23381
f_286251,d_3400
f_408052,d_30381
f_373876,d_10504
f_521037,d_14774
f_164254,d_27111
f_256902,d_1898
f_8997,d_27881
f_181459,d_5620
f_45155,d_21786
f_539196,d_22433
f_304867,d_27844
f_451052,d_5592
f_331361,d_19671
f_456249,d_7316
f_173450,d_8234
f_237685,d_26581
f_49385,d_18169
f_342609,d_13337
f_108414,d_22339
f_22403,d_27008
f_530250,d_3900
f_639187,d_27530
f_47017,d_25232
f_575498,d_9103
f_10632,d_8782
f_185670,d_25414
f_471553,d_3406
f_433834,d_10805
f_38887,d_21839
f_251502,d_30209
f_273363,d_14680
f_62846,d_9539
f_357198,d_22629
f_194677,d_20263
f_633141,d_24558
f_367507,d_30907
f_19923,d_22438
f_435109,d_11433
f_4458,d_3317
f_528276,d_6057
f_566008,d_24799
f_643187,d_29209
f_350958,d_30584
f_572322,d_23025
f_395893,d_1395
f_602676,d_31075
f_415388,d_10782
f_590311,d_13452
f_629665,d_31118
f_203298,d_16163
f_309786,d_25352
f_245848,d_14703
f_314757,d_2359
f_491210,d_24468
f_182747,d_27483
f_558454,d_25573
f_104366,d_5109
f_37102,d_27225
f_193436,d_18124
f_462382,d_13981
f_414190,d_30369
f_272820,d_3105
f_492738,d_16135
f_297220,d_10392
f_265721,d_22270
f_505438,d_7421
f_343306,d_15285
f_137338,d_13617
f_431803,d_13096
f_280183,d_13291
f_438638,d_12059
f_243182,d_14499
f_437678,d_16367
f_320387,d_16784
f_285889,d_6752
f_121423,d_3250
f_451761,d_13157
f_44973,d_20529
f_2532,d_3061
f_36224,d_14019
f_14375,d_28396
f_330448,d_19161
f_45158,d_4188
f_580734,d_13733
f_286979,d_13420
f_279311,d_10224
f_526682,d_22484
f_486548,d_13313
f_60206,d_26229
f_353556,d_9780
f_55523,d_24635
f_92716,d_10537
f_280713,d_31221
f_122634,d_4994
f_472914,d_10507
f_460055,d_22156
f_571705,d_29327
f_65630,d_28628
f_297437,d_20399
f_97638,d_11851
f_499865,d_29875
f_286638,d_29029
f_24954,d_7806
f_308847,d_28716
f_127761,d_24229
f_17492,d_11430
f_254408,d_21531
f_588618,d_26008
f_623867,d_894
f_193929,d_17271
f_174648,d_6659
f_16854,d_21368
f_301194,d_2654
f_236196,d_21247
f_525365,d_11496
f_368236,d_8387
f_193051,d_6588
f_417119,d_13883
f_156093,d_9732
f_36135,d_2310
f_101797,d_3054
f_631639,d_24076
f_585224,d_469
f_163728,d_5614
f_1032,d_1367
f_450352,d_463
f_388813,d_14985
f_515453,d_989
f_224855,d_24117
f_170544,d_5468
f_21607,d_4672
f_66691,d_423
f_74318,d_5123
f_129155,d_26227
f_570909,d_7303
f_568170,d_2095
f_446471,d_17698
f_468678,d_17511
f_588852,d_6727
f_174599,d_20777
f_2727,d_48
f_93276,d_22712
f_252863,d_8676
f_547585,d_28171
f_261029,d_4472
f_135194,d_14609
f_268740,d_24694
f_32660,d_23403
f_103557,d_16469
f_159505,d_16810
f_353848,d_4742
f_343315,d_29967
f_262694,d_12552
f_334562,d_8858
f_412793,d_4825
f_243048,d_4134
f_117555,d_8011
f_444320,d_12645
f_619202,d_20114
f_352867,d_7181
f_132404,d_15192
f_200296,d_13078
f_249454,d_26276
f_331834,d_30210
f_175750,d_22934
f_47228,d_375
f_296018,d_27544
f_283730,d_3568
f_490442,d_7113
f_271797,d_6077
f_554959,d_27437
f_17227,d_458
f_398793,d_8223
f_477761,d_1636
f_436976,d_24798
f_233657,d_15535
f_618697,d_1632
f_463432,d_11477
f_591016,d_11806
f_545969,d_3293
f_251061,d_16847
f_267854,d_18824
f_319453,d_23390
f_430039,d_26798
f_358249,d_24638
f_322162,d_470
f_13630,d_11808
f_384234,d_5968
f_288144,d_30728
f_48885,d_963
f_44779,d_23928
f_286278,d_9750
f_205999,d_29497
f_225879,d_13834
f_133706,d_21590
f_340641,d_4629
f_625679,d_661
f_7733,d_14966
f_289741,d_28445
f_186077,d_20061
f_84279,d_8365
f_38529,d_2987
f_234459,d_12943
f_549029,d_18226
f_508411,d_15250
f_594466,d_26003
f_272307,d_17514
f_120542,d_17281
f_3290,d_26113
f_191783,d_16491
f_129264,d_27316
f_334472,d_5162
f_620124,d_24493
f_508999,d_638
f_10388,d_11369
f_596748,d_17379
f_409575,d_10574
f_333399,d_13314
f_478104,d_24461
f_186231,d_11376
f_20363,d_30420
f_256355,d_13342
f_23093,d_2697
f_150193,d_21461
f_608623,d_7268
f_421451,d_4675
f_86958,d_21695
f_284252,d_6909
f_389827,d_29337
f_145793,d_18235
f_295425,d_26619
f_499933,d_5497
f_609914,d_23272
f_63447,d_30803
f_24028,d_17168
f_477573,d_4077
f_60494,d_1633
f_71324,d_9751
f_520679,d_28292
f_384060,d_6476
f_403770,d_16516
f_13537,d_4909
f_404145,d_25571
f_458277,d_10289
f_238546,d_14251
f_203916,d_31198
f_396352,d_27273
f_295943,d_15269
f_5898,d_14297
f_109427,d_28363
f_176741,d_7532
f_258185,d_9964
f_129203,d_12303
f_95565,d_5146
f_239232,d_12816
f_262774,d_24218
f_102668,d_21233
f_278344,d_15470
f_636142,d_19776
f_33064,d_20880
f_420589,d_21299
f_72806,d_7377
f_564999,d_22876
f_629587,d_29381
f_497183,d_18968
f_532066,d_30690
f_232333,d_11404
f_559208,d_3862
f_117910,d_3781
f_223888,d_14936
f_627179,d_24193
f_335524,d_22100
f_370105,d_21466
f_44478,d_26646
f_112202,d_30499
f_359622,d_13707
f_637011,d_5784
f_322947,d_9089
f_621276,d_30663
f_432350,d_28255
f_135595,d_25724
f_535206,d_9287
f_219326,d_25601
f_373023,d_9765
f_471488,d_31193
f_226446,d_30579
f_114193,d_25099
f_425630,d_9120
f_331400,d_1856
f_613084,d_23872
f_412591,d_9381
f_461156,d_19873
f_130595,d_19184
f_576923,d_10126
f_615668,d_22946
f_429557,d_23933
f_426981,d_6814
f_146501,d_23975
f_183647,d_19988
f_614039,d_4330
f_278029,d_14188
f_585044,d_16381
f_575371,d_28216
f_269020,d_28080
f_529094,d_11688
f_611995,d_14666
f_283410,d_2561
f_38607,d_29059
f_618176,d_30355
f_262793,d_12874
f_74333,d_28675
f_605260,d_17016
f_183007,d_27385
f_345262,d_23571
f_545831,d_29302
f_254193,d_2275
f_498193,d_7863
f_398488,d_20633
f_260847,d_16289
f_382710,d_24511
f_320126,d_21290
f_582028,d_18613
f_277023,d_28749
f_394650,d_2812
f_373729,d_8744
f_215116,d_12178
f_472359,d_20449
f_179516,d_25473
f_327815,d_26668
f_500282,d_24898
f_117932,d_22797
f_377220,d_12724
f_494896,d_7212
f_589406,d_3910
f_419384,d_29900
f_181976,d_22258
f_544483,d_26840
f_578059,d_2144
f_208050,d_29784
f_641803,d_18348
f_445525,d_30329
f_450874,d_26296
f_124532,d_15452
f_608979,d_23660
f_561841,d_9829
f_242377,d_26605
f_563950,d_16073
f_20016,d_12624
f_312620,d_8215
f_217154,d_29092
f_493358,d_21620
f_603486,d_16179
f_134005,d_9988
f_387007,d_12043
f_215296,d_29947
f_353458,d_10236
f_604517,d_3110
f_457723,d_4639
f_180262,d_13433
f_308803,d_28438
f_270991,d_11207
f_268585,d_2294
f_247304,d_17264
f_623446,d_19724
f_618459,d_13839
f_492048,d_2494
f_399958,d_29935
f_558634,d_9334
f_3148,d_30465
f_404820,d_19321
f_75980,d_28931
f_14862,d_11349
f_234729,d_29268
f_44304,d_19134
f_421292,d_4098
f_425067,d_21623
f_103368,d_28840
f_433499,d_9919
f_318480,d_30663
f_151080,d_20172
f_529990,d_14776
f_217654,d_5040
f_530849,d_19554
f_27238,d_8748
f_324761,d_3948
f_121784,d_4294
f_480880,d_24842
f_364294,d_23699
f_572802,d_25279
f_637503,d_21343
f_291646,d_29876
f_296383,d_17397
f_35442,d_27128
f_557232,d_1785
f_418996,d_21063
f_166217,d_20766
f_206159,d_25680
f_443854,d_587
f_271308,d_7322
f_135840,d_8376
f_454144,d_6708
f_324116,d_24716
f_135583,d_10667
f_390584,d_19415
f_542419,d_8476
f_279552,d_8577
f_501926,d_20956
f_463095,d_26836
f_400391,d_28820
f_204689,d_28643
f_28740,d_409
f_122369,d_12727
f_525266,d_13576
f_266913,d_22074
f_314570,d_22227
f_457620,d_16952
f_95131,d_19146
f_178574,d_4351
f_175350,d_26861
f_531377,d_10325
f_138432,d_2983
f_197041,d_11887
f_489048,d_23415
f_19134,d_9950
f_292107,d_10052
f_409352,d_8130
f_424762,d_19071
f_245085,d_27134
f_290731,d_151
f_61377,d_16749
f_240429,d_17305
f_584172,d_18583
f_437828,d_24172
f_379814,d_9805
f_173627,d_26955
f_266193,d_1304
f_15117,d_328
f_3315,d_18329
f_340418,d_13063
f_389783,d_168
f_589877,d_20980
f_423502,d_9759
f_72674,d_29478
f_44085,d_5367
f_574757,d_13676
f_445417,d_25743
f_400536,d_18434
f_385762,d_11005
f_350440,d_22203
f_75698,d_8369
f_404465,d_24921
f_236719,d_7970
f_284272,d_26272
f_18819,d_17947
f_149339,d_27471
f_130981,d_11794
f_541032,d_8168
f_269976,d_26766
f_589951,d_20029
f_49843,d_10882
f_100068,d_16557
f_109280,d_10853
f_415803,d_9170
f_278840,d_26816
f_610761,d_14387
f_436433,d_29351
f_109728,d_13400
f_141051,d_19823
f_307710,d_19543
f_465282,d_29235
f_393091,d_3655
f_487100,d_9082
f_600111,d_1593
f_275213,d_21130
f_66604,d_18833
f_455311,d_4111
f_358921,d_23753
f_361226,d_16537
f_474954,d_6347
f_155018,d_19317
f_256869,d_24889
f_159591,d_27168
f_491547,d_1013
f_403751,d_13207
f_348105,d_26325
f_214347,d_31000
f_560857,d_27720
f_316846,d_17428
f_618546,d_26008
f_370746,d_1841
f_469187,d_17073
f_591124,d_29106
f_262815,d_26589
f_6072,d_30481
f_601127,d_8297
f_544532,d_25613
f_21135,d_13017
f_320303,d_29328
f_529214,d_9748
f_117338,d_24851
f_60010,d_22134
f_479519,d_9429
f_517995,d_14516
f_506656,d_13399
f_310083,d_30543
f_343586,d_22748
f_482982,d_8319
f_529342,d_7434
f_94700,d_16486
f_589554,d_3533
f_236890,d_30114
f_74983,d_21380
f_563022,d_15332
f_448044,d_13162
f_520986,d_5418
f_387518,d_15313
f_475992,d_11679
f_466308,d_10862
f_537372,d_28899
f_196595,d_7521
f_5539,d_22863
f_503877,d_14335
f_555746,d_27719
f_214800,d_25436
f_623673,d_20456
f_329287,d_29688
f_25240,d_24545
f_304367,d_12462
f_256416,d_13615
f_411629,d_30484
f_193334,d_8545
f_182262,d_12770
f_137829,d_18679
f_51261,d_20190
f_330832,d_5813
f_395453,d_30041
f_504551,d_13441
f_598599,d_17469
f_569768,d_9245
f_293999,d_18546
f_561975,d_22010
f_517614,d_20647
f_70896,d_30365
f_512803,d_6665
f_612647,d_9196
f_280383,d_7785
f_72066,d_5563
f_345479,d_18018
f_508630,d_21951
f_381399,d_5168
f_576396,d_29056
f_106530,d_2158
f_487871,d_13161
f_142351,d_16780
f_158484,d_7212
f_65795,d_19884
f_489991,d_2065
f_343534,d_24189
f_59406,d_31113
f_536750,d_187
f_158504,d_18223
f_11518,d_19938
f_570541,d_29543
f_471147,d_5599
f_602899,d_29405
f_399024,d_434
f_441916,d_1099
f_632793,d_26104
f_43755,d_29704
f_316871,d_10173
f_181906,d_19431
f_636958,d_11068
f_530978,d_22070
f_220122,d_22845
f_556268,d_19981
f_58997,d_3947
f_148912,d_26577
f_303466,d_29333
f_599307,d_29135
f_600401,d_14509
f_578866,d_3684
f_292650,d_30446
f_622879,d_1103
f_439481,d_26194
f_428506,d_15463
f_30918,d_5326
f_439481,d_28859
f_291507,d_18687
f_310450,d_21187
f_400191,d_29487
f_256530,d_1021
f_455206,d_27351
f_317351,d_18628
f_170671,d_15910
f_426467,d_3004
f_476595,d_17709
f_75852,d_9032
f_70137,d_2043
f_36054,d_10784
f_394329,d_12268
f_362192,d_20094
f_268966,d_23323
f_399501,d_10158
f_110489,d_641
f_614814,d_26495
f_395375,d_26914
f_92905,d_6194
f_285944,d_20953
f_366125,d_6286
f_380069,d_25441
f_393274,d_17785
f_455591,d_27352
f_480085,d_21715
f_545619,d_12348
f_96373,d_2685
f_317838,d_20724
f_579376,d_18061
f_368735,d_14563
f_304051,d_12317
f_423569,d_28950
f_115334,d_13154
f_289839,d_30061
f_305175,d_16195
f_625319,d_22513
f_372713,d_11055
f_340645,d_14062
f_477990,d_28522
f_351044,d_14876
f_106076,d_9792
f_258669,d_16604
f_127499,d_4063
f_339948,d_25167
f_571908,d_31017
f_110820,d_16681
f_283496,d_4795
f_34844,d_5039
f_641372,d_15892
f_390496,d_6125
f_136493,d_563
f_603143,d_29
f_300067,d_9704
f_550935,d_9494
f_357943,d_1050
f_465353,d_28590
f_501418,d_26993
f_59461,d_11311
f_398162,d_2388
f_506350,d_19531
f_479349,d_19890
f_200683,d_27866
f_610823,d_29964
f_172518,d_29125
f_47496,d_8680
f_134699,d_10392
f_484939,d_5298
f_287196,d_16691
f_148409,d_14592
f_427808,d_7043
f_322042,d_20428
f_284433,d_6594
f_592149,d_14912
f_252575,d_1286
f_260036,d_19080
f_110897,d_8296
f_618344,d_4967
f_204637,d_26602
f_597954,d_20055
f_326502,d_1271
f_539025,d_10452
f_552778,d_5389
f_291927,d_18545
f_641506,d_15374
f_486455,d_30272
f_362925,d_29718
f_410275,d_810
f_400545,d_27762
f_15960,d_7696
f_368164,d_23703
f_27604,d_5514
f_36446,d_5830
f_77776,d_17762
f_245163,d_9185
f_551705,d_29016
f_327302,d_29216
f_461670,d_6024
f_535299,d_9802
f_350486,d_25479
f_615918,d_20149
f_142498,d_15672
f_462891,d_30294
f_385684,d_25224
f_323465,d_3248
f_269928,d_26528
f_95310,d_476
f_477188,d_8202
f_636451,d_1737
f_432331,d_13797
f_318356,d_13701
f_439174,d_15126
f_1550,d_16029
f_94549,d_792
f_144128,d_8585
f_510139,d_1778
f_626467,d_8781
f_106877,d_16271
f_622567,d_6991
f_128510,d_23339
f_492535,d_17056
f_61320,d_8407
f_49552,d_28513
f_633119,d_28413
f_119139,d_28722
f_637134,d_2495
f_508375,d_30408
f_80638,d_4475
f_445335,d_688
f_461863,d_24324
f_639863,d_24442
f_149338,d_15450
f_396946,d_546
f_327907,d_18877
f_593472,d_2028
f_557924,d_1514
f_361109,d_15307
f_65674,d_23186
f_346861,d_20017
f_334531,d_26484
f_582455,d_29496
f_256215,d_1716
f_130603,d_26489
f_577682,d_16829
f_79542,d_3077
f_601459,d_19445
f_641490,d_19118
f_302724,d_29816
f_98344,d_30860
f_323738,d_9538
f_297428,d_25541
f_593898,d_2188
f_515457,d_7061
f_25651,d_20968
f_94625,d_21640
f_335909,d_26823
f_78392,d_9988
f_101733,d_8136
f_180977,d_25021
f_244017,d_27261
f_408835,d_8039
f_45850,d_4290
f_97653,d_17870
f_315847,d_8718
f_320825,d_3598
f_511483,d_3346
f_25151,d_24171
f_452452,d_27822
f_476166,d_17648
f_94020,d_3544
f_346420,d_8948
f_484974,d_27362
f_43409,d_2420
f_560177,d_8874
f_584123,d_4621
f_37701,d_22851
f_369834,d_10017
f_143449,d_8261
f_41116,d_1658
f_505360,d_26547
f_421825,d_16683
f_444959,d_17839
f_54457,d_9521
f_507868,d_9234
f_85079,d_16855
f_366705,d_17275
f_626200,d_16694
f_307917,d_13389
f_621730,d_3420
f_74227,d_12996
f_232899,d_22157
f_159746,d_15172
f_491704,d_24525
f_133816,d_20151
f_360666,d_7634
f_95191,d_27373
f_322523,d_9039
f_315305,d_22023
f_431937,d_28046
f_250303,d_28564
f_592424,d_12291
f_468451,d_13461
f_279327,d_23121
f_243218,d_160
f_144742,d_24732
f_289714,d_23546
f_415727,d_30707
f_595195,d_17222
f_111171,d_8719
f_595652,d_23428
f_440677,d_14573
f_131981,d_19687
f_191818,d_859
f_29596,d_28403
f_11398,d_24049
f_36795,d_24981
f_113477,d_2435
f_418943,d_9672
f_39830,d_20947
f_3136,d_5428
f_611882,d_21487
f_637892,d_1926
f_500418,d_15698
f_303531,d_5236
f_300191,d_28641
f_74324,d_8400
f_547519,d_14861
f_247109,d_17027
f_29329,d_25307
f_220290,d_28610
f_630014,d_2810
f_259760,d_12709
f_321630,d_8163
f_372749,d_7304
f_363492,d_5670
f_190054,d_14611
f_433759,d_20525
f_158465,d_28471
f_305524,d_5224
f_582349,d_29078
f_503189,d_10703
f_636020,d_11088
f_587204,d_13737
f_147741,d_29666
f_572772,d_2169
f_483994,d_16552
f_441356,d_3242
f_224584,d_18303
f_45458,d_560
f_45570,d_25817
f_556194,d_9976
f_491399,d_22026
f_316406,d_21733
f_46011,d_5002
f_205428,d_12430
f_222015,d_10850
f_610226,d_28748
f_514895,d_15068
f_276373,d_18308
f_65578,d_23224
f_151262,d_13212
f_225791,d_28653
f_2702,d_2641
f_177441,d_400
f_334452,d_28896
f_110358,d_5850
f_291978,d_10410
f_198510,d_22659
f_90555,d_29790
f_233323,d_27651
f_491687,d_14896
f_185587,d_21254
f_16074,d_10201
f_189957,d_16664
f_562346,d_24961
f_14039,d_19082
f_105948,d_29466
f_322318,d_21280
f_173819,d_31352
f_632773,d_10216
f_194558,d_6905
f_49145,d_6508
f_469009,d_24513
f_302707,d_19735
f_450267,d_30985
f_452260,d_24350
f_157514,d_8205
f_418800,d_14991
f_215117,d_8011
f_410012,d_6596
f_250889,d_19040
f_44528,d_869
f_176288,d_15899
f_590538,d_5164
f_81669,d_1656
f_176726,d_13773
f_486835,d_6260
f_472545,d_9215
f_436957,d_12738
f_389008,d_9500
f_592925,d_16655
f_409409,d_26088
f_589860,d_10134
f_177993,d_30673
f_384117,d_4786
f_633561,d_7105
f_633926,d_6993
f_459704,d_9338
f_422789,d_29573
f_6713,d_19861
f_620253,d_21205
f_113591,d_18670
f_182003,d_10411
f_633577,d_11266
f_495527,d_15545
f_166516,d_16557
f_103490,d_5339
f_337136,d_17930
f_110225,d_13225
f_349525,d_12403
f_221052,d_2457
f_473512,d_16213
f_364684,d_18197
f_142683,d_28713
f_488154,d_7497
f_45834,d_25847
f_307966,d_11763
f_403184,d_9703
f_507013,d_4307
f_63241,d_31001
f_103350,d_12801
f_23596,d_11512
f_413902,d_12828
f_133151,d_28011
f_388639,d_25915
f_301841,d_7502
f_297584,d_31063
f_457321,d_28266
f_136768,d_10223
f_453181,d_26646
f_410596,d_24280
f_486247,d_15566
f_394369,d_12035
f_474358,d_7178
f_45033,d_11092
f_3566,d_18941
f_376785,d_25741
f_435655,d_9106
f_562273,d_28190
f_409306,d_23519
f_291532,d_24389
f_6171,d_5261
f_543701,d_21652
f_449206,d_15395
f_436951,d_14982
f_558825,d_26112
f_511060,d_21038
f_104667,d_30765
f_579278,d_22712
f_348396,d_21310
f_639311,d_23574
f_32032,d_8223
f_479325,d_12053
f_346145,d_510
f_456230,d_5198
f_333135,d_6209
f_571638,d_17596
f_509007,d_10184
f_439949,d_5319
f_220424,d_14751
f_10920,d_8523
f_475578,d_3665
f_590392,d_15725
f_641816,d_24781
f_451889,d_4380
f_126030,d_13243
f_632228,d_25528
f_432912,d_28128
f_10492,d_18355
f_286872,d_8410
f_408414,d_4913
f_58104,d_10463
f_51780,d_20122
f_332445,d_24705
f_135871,d_620
f_590535,d_22398
f_301795,d_18423
f_322408,d_22974
f_199903,d_21462
f_39986,d_21315
f_226269,d_23234
f_571283,d_21117
f_376572,d_20163
f_107377,d_1372
f_480835,d_22682
f_515595,d_29832
f_542039,d_4547
f_40667,d_25139
f_643334,d_28673
f_257857,d_28618
f_502497,d_28723
f_53500,d_30107
f_150392,d_29030
f_407128,d_6791
f_117442,d_12657
f_97826,d_26630
f_190080,d_20708
f_433244,d_10995
f_423197,d_11853
f_66237,d_15671
f_305610,d_23029
f_459254,d_31347
f_280838,d_24997
f_148955,d_24967
f_416407,d_9570
f_22912,d_4650
f_67008,d_17081
f_12136,d_27051
f_144829,d_8012
f_232300,d_14982
f_233711,d_27032
f_361340,d_24282
f_607312,d_21498
f_352857,d_3163
f_218964,d_21729
f_642222,d_3856
f_456082,d_7762
f_526915,d_30773
f_308198,d_13524
f_181812,d_25358
f_141648,d_10570
f_494853,d_20717
f_251879,d_8494
f_170071,d_27468
f_18016,d_16147
f_563584,d_4779
f_137106,d_10656
f_635788,d_14713
f_264370,d_926
f_242966,d_3337
f_86515,d_13751
f_357966,d_23587
f_615426,d_12031
f_499351,d_3383
f_441256,d_20899
f_301840,d_3512
f_389678,d_19661
f_612360,d_12065
f_431071,d_29935
f_5724,d_21562
f_320745,d_22608
f_446355,d_17986
f_18624,d_24923
f_298591,d_16406
f_566272,d_5212
f_181314,d_3279
f_450423,d_2870
f_30755,d_21544
f_274992,d_19887
f_82680,d_8080
f_386364,d_9982
f_121961,d_27963
f_580519,d_6412
f_294850,d_18402
f_551755,d_31372
f_354188,d_1958
f_542145,d_8783
f_194759,d_27412
f_135887,d_29710
f_641378,d_10608
f_37793,d_2906
f_642990,d_5643
f_81322,d_20480
f_621298,d_24762
f_326739,d_29810
f_62962,d_190
f_627149,d_27009
f_231061,d_21754
f_307829,d_22595
f_30794,d_26693
f_12433,d_27407
f_403683,d_15370
f_288722,d_16616
f_262343,d_21662
f_165041,d_1365
f_553270,d_4116
f_278484,d_5778
f_505257,d_24594
f_586961,d_28331
f_193844,d_19654
f_46195,d_19814
f_146345,d_603
f_323400,d_5636
f_152578,d_16952
f_108432,d_24233
f_304941,d_4723
f_232202,d_14168
f_397056,d_13754
f_568904,d_26759
f_110848,d_16289
f_203813,d_27441
