b_761,c_25276
b_1134,c_26467
b_1214,c_84
b_121,c_21379
b_307,c_27528
b_479,c_18376
b_1043,c_23838
b_278,c_29465
b_443,c_3163
b_1214,c_16043
b_639,c_8572
b_1080,c_25766
b_392,c_27655
b_564,c_15648
b_651,c_1556
b_370,c_8730
b_1319,c_2193
b_1335,c_13342
b_1096,c_26973
b_447,c_13415
b_170,c_26006
b_93,c_9694
b_271,c_25774
b_555,c_765
b_591,c_8178
b_1549,c_17312
b_1407,c_4375
b_775,c_16661
b_1461,c_29460
b_793,c_23631
b_987,c_5936
b_1050,c_27796
b_554,c_27691
b_975,c_21416
b_15,c_6714
b_586,c_20663
b_648,c_12075
b_20,c_21883
b_1408,c_623
b_1250,c_20433
b_1216,c_23395
b_728,c_19541
b_1090,c_18426
b_173,c_18087
b_1016,c_30656
b_715,c_14413
b_509,c_8157
b_1029,c_16868
b_425,c_29322
b_249,c_23188
b_666,c_3057
b_369,c_5791
b_295,c_10261
b_1553,c_3675
b_1304,c_20824
b_874,c_25827
b_1444,c_19586
b_430,c_25151
b_1052,c_17958
b_961,c_6033
b_1243,c_1160
b_108,c_27295
b_740,c_17552
b_1212,c_2476
b_1066,c_26418
b_1450,c_8856
b_1491,c_7521
b_764,c_14898
b_316,c_16267
b_520,c_21492
b_731,c_24575
b_627,c_9021
b_932,c_25162
b_780,c_4251
b_1040,c_1161
b_986,c_15767
b_1370,c_7001
b_526,c_9294
b_980,c_23413
b_725,c_9220
b_288,c_557
b_1162,c_27181
b_411,c_18703
b_361,c_25980
b_40,c_2933
b_207,c_24934
b_515,c_25707
b_77,c_30628
b_183,c_9960
b_217,c_29751
b_491,c_22984
b_137,c_23322
b_874,c_2203
b_104,c_30667
b_395,c_24107
b_1370,c_26240
b_309,c_11758
b_579,c_1271
b_1037,c_4146
b_703,c_30457
b_1394,c_28984
b_108,c_8467
b_1189,c_29642
b_260,c_11401
b_351,c_11981
b_633,c_13156
b_1253,c_17188
b_514,c_10404
b_72,c_11945
b_874,c_5823
b_1523,c_18991
b_1437,c_16763
b_318,c_2620
b_1547,c_12264
b_1362,c_1514
b_1411,c_16631
b_520,c_14620
b_384,c_7928
b_1344,c_7269
b_634,c_5351
b_1030,c_20737
b_957,c_7006
b_1445,c_26521
b_448,c_7855
b_1513,c_31026
b_1119,c_22774
b_715,c_12127
b_325,c_18068
b_1004,c_19981
b_676,c_14202
b_678,c_17698
b_640,c_12412
b_1169,c_30906
b_75,c_18444
b_1115,c_4131
b_1351,c_27466
b_169,c_250
b_930,c_30150
b_1551,c_29443
b_655,c_7418
b_949,c_19345
b_184,c_6817
b_1511,c_4435
b_276,c_31137
b_331,c_21147
b_726,c_12303
b_854,c_6105
b_778,c_20823
b_617,c_25838
b_386,c_13352
b_203,c_12001
b_1411,c_27866
b_1349,c_23099
b_1038,c_29065
b_1387,c_14599
b_1557,c_8692
b_1483,c_14222
b_456,c_23847
b_935,c_9212
b_1558,c_19206
b_1327,c_12767
b_812,c_14967
b_1432,c_11519
b_1245,c_30857
b_459,c_25732
b_854,c_9837
b_1001,c_30699
b_922,c_23463
b_1170,c_24353
b_94,c_16157
b_1412,c_19485
b_1434,c_16851
b_860,c_20708
b_978,c_6513
b_1404,c_25306
b_1275,c_12627
b_657,c_19928
b_52,c_26869
b_1011,c_1043
b_160,c_9508
b_1029,c_14523
b_318,c_22356
b_1408,c_5917
b_1182,c_9150
b_623,c_24410
b_524,c_29121
b_1272,c_15973
b_407,c_1561
b_35,c_6920
b_27,c_9510
b_1181,c_12688
b_678,c_19311
b_1524,c_17475
b_717,c_1332
b_1253,c_27977
b_406,c_14813
b_479,c_31081
b_845,c_14584
b_1458,c_16304
b_884,c_20795
b_188,c_15339
b_1190,c_19943
b_98,c_9375
b_1051,c_16179
b_153,c_8381
b_1325,c_3937
b_637,c_31343
b_543,c_9321
b_499,c_7343
b_960,c_13297
b_1325,c_28838
b_1174,c_5879
b_1486,c_26274
b_239,c_16439
b_720,c_15128
b_1436,c_25607
b_24,c_15745
b_1309,c_20346
b_912,c_24056
b_297,c_21778
b_760,c_26910
b_1112,c_17769
b_38,c_12340
b_616,c_26357
b_1113,c_24588
b_1170,c_21953
b_942,c_19301
b_1553,c_18842
b_1316,c_14089
b_1246,c_584
b_1162,c_9409
b_1269,c_19258
b_1547,c_24475
b_793,c_205
b_977,c_15806
b_236,c_20254
b_1015,c_1732
b_27,c_26485
b_1216,c_20570
b_765,c_17064
b_767,c_22118
b_102,c_25152
b_376,c_21621
b_1170,c_27629
b_1422,c_27626
b_346,c_10283
b_1216,c_4843
b_787,c_25768
b_907,c_25222
b_1138,c_7641
b_163,c_26048
b_664,c_27050
b_417,c_29657
b_1107,c_30356
b_183,c_17341
b_1446,c_31391
b_1496,c_19256
b_276,c_27959
b_183,c_4925
b_970,c_31415
b_407,c_12609
b_645,c_28444
b_501,c_6524
b_1168,c_1001
b_1526,c_18109
b_651,c_10457
b_1448,c_23630
b_435,c_18538
b_1221,c_9090
b_455,c_15265
b_1537,c_733
b_1265,c_20493
b_1395,c_24911
b_7,c_24699
b_518,c_1121
b_391,c_31181
b_492,c_16343
b_85,c_12089
b_300,c_6868
b_1067,c_30012
b_1131,c_22822
b_699,c_20249
b_401,c_26338
b_394,c_1317
b_680,c_22698
b_734,c_7821
b_857,c_18923
b_651,c_29508
b_522,c_6050
b_454,c_4493
b_169,c_12600
b_81,c_20673
b_588,c_19202
b_251,c_9727
b_1519,c_12041
b_772,c_19284
b_637,c_10140
b_184,c_28174
b_536,c_27304
b_75,c_25867
b_59,c_4232
b_70,c_5097
b_298,c_24734
b_966,c_12535
b_779,c_3306
b_123,c_14535
b_1285,c_25055
b_286,c_23493
b_1502,c_9790
b_1134,c_18815
b_273,c_15750
b_42,c_28928
b_896,c_18559
b_1201,c_22102
b_589,c_19874
b_1308,c_16836
b_633,c_30164
b_147,c_16592
b_520,c_13523
b_833,c_12304
b_956,c_1749
b_1145,c_7264
b_1227,c_21943
b_530,c_16691
b_687,c_22545
b_1383,c_24701
b_161,c_16645
b_825,c_20391
b_9,c_30936
b_232,c_2485
b_183,c_15396
b_866,c_6117
b_403,c_17084
b_521,c_26854
b_972,c_21316
b_1556,c_30432
b_1169,c_10202
b_661,c_6747
b_127,c_12191
b_219,c_4856
b_1113,c_14189
b_1006,c_26911
b_1445,c_20174
b_1366,c_26463
b_1449,c_155
b_89,c_9729
b_437,c_24996
b_740,c_13081
b_317,c_9503
b_1274,c_20880
b_137,c_21178
b_1116,c_26138
b_1495,c_19285
b_632,c_14980
b_505,c_17942
b_558,c_24269
b_1209,c_25583
b_1187,c_11498
b_1525,c_7775
b_1521,c_3881
b_931,c_10281
b_1496,c_15073
b_1282,c_5662
b_1077,c_1331
b_666,c_12903
b_734,c_19263
b_2,c_3490
b_1024,c_21817
b_1420,c_27478
b_1135,c_2484
b_1211,c_21719
b_816,c_18478
b_808,c_11282
b_691,c_4776
b_417,c_17959
b_792,c_319
b_1211,c_26897
b_1259,c_9826
b_86,c_8196
b_341,c_28295
b_818,c_2277
b_1419,c_20033
b_968,c_6564
b_1247,c_5076
b_512,c_1169
b_1420,c_29842
b_5,c_8447
b_121,c_8499
b_143,c_26301
b_48,c_10857
b_256,c_24018
b_695,c_13286
b_388,c_23028
b_68,c_26043
b_91,c_25109
b_267,c_1444
b_804,c_9681
b_650,c_15589
b_1095,c_15123
b_1055,c_16982
b_586,c_8585
b_957,c_10892
b_1173,c_24974
b_1526,c_3299
b_449,c_9401
b_207,c_28786
b_1341,c_331
b_12,c_16765
b_1433,c_27962
b_455,c_7001
b_599,c_710
b_745,c_2201
b_539,c_17242
b_676,c_25973
b_536,c_5408
b_261,c_17128
b_1531,c_14231
b_1518,c_14258
b_283,c_14864
b_412,c_10193
b_84,c_6345
b_1169,c_665
b_973,c_21129
b_906,c_15535
b_165,c_5738
b_1208,c_11707
b_1002,c_3607
b_620,c_20651
b_175,c_11732
b_1434,c_13869
b_542,c_7548
b_1402,c_10039
b_868,c_24613
b_270,c_9875
b_1328,c_4879
b_4,c_19412
b_168,c_13544
b_233,c_5243
b_1087,c_2259
b_1161,c_22891
b_232,c_71
b_918,c_17956
b_297,c_16632
b_148,c_21797
b_1458,c_21266
b_736,c_29642
b_247,c_12879
b_111,c_8024
b_415,c_4031
b_965,c_22823
b_158,c_19660
b_62,c_9370
b_175,c_1453
b_718,c_13160
b_1504,c_17262
b_331,c_11945
b_929,c_2738
b_735,c_15971
b_113,c_28213
b_343,c_21783
b_30,c_8978
b_527,c_4988
b_1252,c_16770
b_887,c_21301
b_1160,c_7225
b_344,c_29302
b_1504,c_21272
b_315,c_3675
b_188,c_1976
b_1494,c_9128
b_1227,c_15700
b_627,c_26307
b_54,c_3594
b_1119,c_906
b_798,c_2548
b_543,c_15583
b_1552,c_29100
b_493,c_30569
b_919,c_10938
b_1274,c_2843
b_1413,c_7259
b_636,c_3885
b_1418,c_11237
b_11,c_7645
b_353,c_19579
b_269,c_26615
b_830,c_25497
b_755,c_25758
b_192,c_22877
b_359,c_6055
b_818,c_27476
b_702,c_9732
b_703,c_8842
b_1399,c_14697
b_596,c_22982
b_226,c_1799
b_322,c_21603
b_1322,c_12388
b_303,c_16986
b_975,c_30586
b_867,c_30638
b_89,c_11469
b_988,c_27888
b_758,c_21787
b_1515,c_2346
b_331,c_29112
b_954,c_24577
b_576,c_29468
b_249,c_5493
b_558,c_18833
b_1552,c_5580
b_1400,c_10868
b_229,c_14105
b_650,c_19952
b_1168,c_18711
b_1396,c_4277
b_326,c_12235
b_1415,c_28737
b_807,c_6401
b_20,c_7220
b_594,c_15354
b_1052,c_15368
b_1142,c_24870
b_729,c_20032
b_441,c_20912
b_214,c_30566
b_44,c_27900
b_1397,c_28840
b_785,c_25542
b_645,c_24607
b_1540,c_18380
b_526,c_7499
b_340,c_7761
b_1479,c_24692
b_56,c_3818
b_80,c_24373
b_617,c_970
b_1378,c_19443
b_534,c_10295
b_1390,c_24614
b_347,c_28707
b_0,c_9680
b_1005,c_13435
b_1182,c_3958
b_1517,c_30738
b_191,c_3128
b_1183,c_30103
b_1029,c_14513
b_19,c_14207
b_905,c_8313
b_1311,c_10152
b_643,c_29854
b_1027,c_16117
b_1170,c_17300
b_1476,c_12870
b_671,c_24540
b_376,c_5987
b_369,c_1573
b_962,c_28806
b_573,c_13872
b_662,c_29693
b_1003,c_28110
b_272,c_9609
b_1511,c_20705
b_273,c_31372
b_400,c_6759
b_12,c_29553
b_1227,c_12112
b_1054,c_24360
b_1057,c_29219
b_404,c_3535
b_1001,c_23765
b_584,c_7282
b_845,c_13104
b_1021,c_5346
b_1148,c_23772
b_76,c_13480
b_378,c_27445
b_29,c_28590
b_1015,c_30041
b_88,c_15988
b_1025,c_15935
b_1083,c_28118
b_1171,c_1804
b_1410,c_2634
b_1165,c_19055
b_439,c_11995
b_1557,c_25984
b_1164,c_23753
b_888,c_8791
b_239,c_12232
b_1343,c_15703
b_606,c_13417
b_1315,c_17235
b_731,c_6301
b_703,c_11314
b_242,c_16292
b_521,c_2938
b_1295,c_13603
b_481,c_19218
b_1036,c_30111
b_1240,c_5654
b_1002,c_23553
b_237,c_30544
b_426,c_6635
b_1485,c_6158
b_1521,c_19936
b_376,c_15371
b_1405,c_6800
b_364,c_1632
b_714,c_21819
b_726,c_9596
b_780,c_16268
b_283,c_3062
b_1254,c_1883
b_889,c_27766
b_466,c_7203
b_425,c_13377
b_255,c_28938
b_477,c_21389
b_667,c_6433
b_794,c_28388
b_601,c_1052
b_460,c_17736
b_780,c_1525
b_600,c_31097
b_749,c_30170
b_1040,c_16671
b_619,c_16717
b_1453,c_9168
b_154,c_6509
b_786,c_29024
b_498,c_20572
b_444,c_13191
b_320,c_13249
b_990,c_51
b_43,c_5724
b_1296,c_25211
b_465,c_28176
b_902,c_27914
b_731,c_15916
b_1210,c_20369
b_54,c_9889
b_1502,c_7011
b_7,c_25846
b_1015,c_20731
b_957,c_19449
b_96,c_29085
b_79,c_23606
b_474,c_5687
b_292,c_30026
b_416,c_11793
b_817,c_12530
b_292,c_705
b_235,c_8434
b_1193,c_1076
b_703,c_13888
b_1220,c_8762
b_321,c_28582
b_1252,c_26685
b_192,c_22188
b_541,c_3192
b_1497,c_26263
b_673,c_2210
b_175,c_4054
b_778,c_10109
b_627,c_8369
b_1548,c_22703
b_1290,c_11320
b_132,c_30917
b_772,c_3321
b_216,c_12075
b_553,c_30677
b_508,c_14576
b_1205,c_19894
b_1393,c_2614
b_119,c_20342
b_155,c_11685
b_1188,c_21626
b_231,c_4701
b_265,c_8869
b_409,c_9594
b_367,c_25142
b_1534,c_5656
b_1313,c_19580
b_15,c_27254
b_1541,c_8224
b_1325,c_2008
b_674,c_28399
b_749,c_15999
b_967,c_18625
b_1458,c_15174
b_843,c_29951
b_34,c_10675
b_963,c_1463
b_240,c_18623
b_252,c_20112
b_595,c_16307
b_1385,c_2456
b_1518,c_2610
b_645,c_5511
b_1242,c_3957
b_899,c_9152
b_1436,c_22709
b_840,c_25059
b_162,c_22801
b_679,c_5733
b_1067,c_4476
b_693,c_27209
b_1232,c_20369
b_1025,c_16130
b_487,c_1117
b_1264,c_22604
b_465,c_13277
b_707,c_22297
b_800,c_5294
b_477,c_4473
b_1211,c_20350
b_1145,c_25536
b_1096,c_5760
b_1120,c_6663
b_632,c_8293
b_431,c_17250
b_405,c_13052
b_764,c_15162
b_435,c_4909
b_1238,c_19497
b_1551,c_412
b_1408,c_25824
b_961,c_10407
b_656,c_3136
b_1177,c_27144
b_1414,c_20559
b_118,c_27818
b_138,c_15925
b_282,c_29356
b_67,c_30708
b_884,c_22423
b_479,c_29343
b_22,c_6690
b_897,c_31128
b_1136,c_10169
b_760,c_23275
b_292,c_19907
b_70,c_24558
b_1539,c_21458
b_834,c_25037
b_1492,c_5529
b_1054,c_1997
b_910,c_11547
b_268,c_26798
b_1200,c_13234
b_18,c_15437
b_798,c_11126
b_617,c_313
b_1431,c_11371
b_863,c_4621
b_351,c_14804
b_822,c_21929
b_982,c_26555
b_797,c_899
b_1241,c_21874
b_1238,c_6097
b_1549,c_28712
b_1145,c_11551
b_805,c_30435
b_437,c_8538
b_395,c_16523
b_1199,c_29552
b_110,c_20008
b_397,c_15171
b_699,c_9071
b_907,c_28011
b_1313,c_19453
b_171,c_28137
b_818,c_8082
b_651,c_20522
b_671,c_13225
b_1098,c_6236
b_1143,c_16792
b_220,c_17594
b_1513,c_15730
b_310,c_17591
b_321,c_24868
b_648,c_29548
b_1484,c_4403
b_109,c_237
b_111,c_22563
b_1218,c_6368
b_1045,c_29355
b_1216,c_19998
b_671,c_6700
b_1344,c_27485
b_607,c_8250
b_1381,c_6575
b_1177,c_4427
b_195,c_4868
b_991,c_2267
b_72,c_9130
b_743,c_2754
b_726,c_3245
b_816,c_28765
b_1233,c_29377
b_1005,c_380
b_989,c_15702
b_1341,c_2943
b_1420,c_15502
b_1517,c_21782
b_561,c_3583
b_766,c_15594
b_624,c_11138
b_701,c_6336
b_1431,c_20267
b_71,c_6931
b_1539,c_17067
b_1341,c_5723
b_832,c_8201
b_1485,c_20929
b_199,c_17115
b_412,c_5835
b_1317,c_1620
b_234,c_3342
b_764,c_7550
b_451,c_27513
b_134,c_5746
b_690,c_25552
b_1058,c_2447
b_914,c_3537
b_1068,c_20394
b_470,c_11989
b_427,c_8207
b_1382,c_11912
b_750,c_29739
b_643,c_25046
b_1206,c_28947
b_1366,c_6733
b_368,c_18827
b_595,c_13595
b_861,c_21413
b_382,c_441
b_619,c_15615
b_1325,c_2270
b_1439,c_11954
b_32,c_28484
b_1366,c_9364
b_1070,c_2502
b_789,c_7727
b_1129,c_26619
b_390,c_6846
b_157,c_16917
b_1292,c_9619
b_911,c_28839
b_2,c_1635
b_1069,c_9192
b_1080,c_6307
b_1089,c_7023
b_877,c_9203
b_212,c_29931
b_1272,c_28805
b_1187,c_14507
b_1111,c_31416
b_1411,c_17832
b_877,c_16710
b_41,c_13173
b_1001,c_27292
b_458,c_30028
b_1384,c_25519
b_1304,c_11350
b_710,c_25539
b_876,c_9389
b_1131,c_270
b_1061,c_7461
b_1552,c_10821
b_811,c_9672
b_96,c_8407
b_1354,c_5908
b_1343,c_22007
b_141,c_3676
b_898,c_5291
b_131,c_17555
b_312,c_4203
b_317,c_27327
b_585,c_7067
b_203,c_20303
b_310,c_24668
b_836,c_24292
b_1373,c_3954
b_1182,c_13802
b_1137,c_29097
b_172,c_10618
b_309,c_7625
b_1216,c_600
b_1546,c_15716
b_67,c_1908
b_578,c_20414
b_540,c_1568
b_873,c_20982
b_1510,c_13079
b_298,c_5115
b_1124,c_6324
b_405,c_6712
b_512,c_24899
b_1125,c_27534
b_944,c_25767
b_70,c_12176
b_1263,c_15295
b_936,c_8171
b_670,c_12416
b_764,c_28605
b_723,c_20008
b_24,c_28015
b_1555,c_26118
b_683,c_4772
b_598,c_7075
b_320,c_31445
b_1260,c_26504
b_976,c_21801
b_1458,c_17305
b_1210,c_8470
b_451,c_7654
b_352,c_7678
b_1318,c_19837
b_760,c_29723
b_298,c_14452
b_400,c_19601
b_168,c_6105
b_1457,c_734
b_92,c_20310
b_1096,c_25119
b_1141,c_22081
b_1277,c_13581
b_613,c_4424
b_575,c_14477
b_735,c_12909
b_1533,c_17597
b_547,c_6755
b_254,c_17366
b_439,c_26275
b_95,c_21131
b_350,c_28185
b_211,c_1738
b_1351,c_30575
b_603,c_2133
b_1378,c_18607
b_1329,c_30836
b_399,c_7425
b_422,c_10051
b_14,c_2793
b_875,c_19010
b_443,c_26885
b_1020,c_7936
b_856,c_9844
b_1059,c_24646
b_946,c_14296
b_1323,c_12757
b_1148,c_4764
b_603,c_28084
b_158,c_1222
b_1087,c_30490
b_497,c_15711
b_206,c_11161
b_254,c_25864
b_59,c_25643
b_291,c_20073
b_1268,c_15933
b_1391,c_8552
b_516,c_13552
b_777,c_29941
b_608,c_13158
b_1004,c_21570
b_838,c_7741
b_677,c_18740
b_975,c_20691
b_1396,c_17930
b_513,c_30865
b_1159,c_20830
b_653,c_23961
b_216,c_9218
b_352,c_3203
b_161,c_29688
b_175,c_20917
b_508,c_9741
b_779,c_23311
b_677,c_15813
b_588,c_14108
b_908,c_11174
b_317,c_22615
b_1194,c_16903
b_25,c_1025
b_488,c_24070
b_154,c_8132
b_161,c_25342
b_480,c_2279
b_1407,c_20505
b_941,c_13125
b_751,c_18633
b_198,c_26158
b_84,c_19096
b_538,c_14575
b_1055,c_16585
b_633,c_14085
b_945,c_19835
b_372,c_18412
b_1339,c_4601
b_1236,c_23559
b_641,c_25164
b_92,c_3255
b_1131,c_22287
b_1388,c_28483
b_415,c_1260
b_652,c_28101
b_66,c_12946
b_935,c_27589
b_562,c_3502
b_652,c_30144
b_506,c_23934
b_192,c_17347
b_200,c_17530
b_584,c_3931
b_1363,c_11832
b_1492,c_9991
b_1145,c_9258
b_534,c_3696
b_1508,c_15970
b_1468,c_10131
b_798,c_12031
b_307,c_10831
b_1304,c_18045
b_1095,c_1085
b_140,c_16961
b_1514,c_7889
b_925,c_20078
b_698,c_4220
b_463,c_1503
b_510,c_20722
b_47,c_22239
b_575,c_9367
b_1538,c_2260
b_1383,c_1779
b_1301,c_9757
b_950,c_225
b_98,c_4999
b_649,c_31291
b_437,c_7334
b_1316,c_12657
b_1488,c_19856
b_144,c_30200
b_999,c_29228
b_860,c_21944
b_296,c_16950
b_783,c_15510
b_1324,c_27096
b_1467,c_8257
b_954,c_5499
b_178,c_11872
b_460,c_14390
b_874,c_9741
b_159,c_18030
b_264,c_31047
b_41,c_24007
b_386,c_27667
b_948,c_11392
b_759,c_18081
b_65,c_12503
b_299,c_18870
b_885,c_29899
b_997,c_776
b_81,c_6826
b_892,c_15489
b_1279,c_5633
b_16,c_9455
b_1480,c_3475
b_448,c_28988
b_502,c_7128
b_993,c_1531
b_304,c_19295
b_42,c_7446
b_810,c_19940
b_795,c_3704
b_733,c_11863
b_177,c_5458
b_1067,c_8208
b_1243,c_11278
b_438,c_22259
b_1184,c_30628
b_328,c_11503
b_260,c_10749
b_1013,c_1764
b_1467,c_11878
b_1284,c_11848
b_2,c_26729
b_1011,c_3287
b_789,c_7003
b_966,c_28396
b_1341,c_8912
b_1214,c_9627
b_462,c_22412
b_1344,c_21359
b_1048,c_23777
b_1079,c_12787
b_342,c_27928
b_368,c_22531
b_889,c_8569
b_947,c_11893
b_783,c_8571
b_799,c_18161
b_1519,c_11085
b_1457,c_12700
b_238,c_21490
b_90,c_25311
b_895,c_21148
b_1039,c_23457
b_414,c_15347
b_304,c_4171
b_660,c_2165
b_332,c_29155
b_1329,c_14039
b_576,c_25031
b_108,c_7484
b_618,c_28403
b_95,c_22893
b_1416,c_9307
b_136,c_8937
b_460,c_1605
b_223,c_10369
b_1474,c_26443
b_1500,c_24082
b_763,c_14092
b_468,c_9743
b_571,c_26070
b_1116,c_16828
b_645,c_8942
b_1275,c_12694
b_475,c_28100
b_689,c_9915
b_979,c_10532
b_845,c_12276
b_845,c_9371
b_188,c_19213
b_1290,c_99
b_686,c_18094
b_546,c_26725
b_461,c_278
b_437,c_24432
b_1229,c_18320
b_713,c_18234
b_849,c_30739
b_264,c_8845
b_1316,c_12510
b_420,c_21027
b_759,c_197
b_723,c_676
b_692,c_9984
b_1184,c_5340
b_964,c_6829
b_39,c_21815
b_473,c_12252
b_530,c_28362
b_1528,c_9623
b_1338,c_14005
b_839,c_22931
b_650,c_8054
b_1009,c_12049
b_634,c_15823
b_87,c_12192
b_871,c_19963
b_607,c_2945
b_1151,c_8735
b_55,c_25745
b_1396,c_18768
b_981,c_1734
b_194,c_7144
b_623,c_8232
b_1360,c_4135
b_176,c_26705
b_907,c_13409
b_2,c_13765
b_717,c_11621
b_696,c_420
b_383,c_17387
b_66,c_23421
b_183,c_5351
b_395,c_1902
b_905,c_22554
b_1536,c_21451
b_307,c_13109
b_234,c_10325
b_870,c_26198
b_858,c_9871
b_414,c_22437
b_1290,c_28526
b_1455,c_30069
b_59,c_24127
b_1259,c_22027
b_365,c_10620
b_1314,c_22016
b_860,c_18225
b_461,c_28431
b_467,c_25509
b_669,c_560
b_910,c_15256
b_1192,c_14253
b_486,c_9788
b_421,c_14243
b_459,c_2632
b_474,c_27588
b_808,c_20385
b_18,c_138
b_559,c_6718
b_1169,c_27637
b_681,c_1170
b_120,c_7723
b_835,c_18083
b_1369,c_2192
b_136,c_23080
b_226,c_27760
b_254,c_15602
b_469,c_64
b_769,c_20095
b_1337,c_17731
b_1057,c_19133
b_1014,c_9792
b_1404,c_15825
b_66,c_19795
b_620,c_5562
b_1326,c_20116
b_868,c_4141
b_833,c_6360
b_304,c_11101
b_1222,c_13932
b_1063,c_11050
b_1234,c_14215
b_1299,c_12702
b_1303,c_21308
b_1521,c_23989
b_554,c_7638
b_84,c_16356
b_690,c_16144
b_1021,c_1624
b_495,c_18574
b_544,c_3696
b_193,c_24979
b_523,c_5985
b_931,c_26893
b_842,c_7099
b_659,c_14435
b_867,c_25681
b_185,c_20568
b_626,c_25588
b_458,c_15206
b_397,c_13975
b_58,c_4835
b_380,c_5696
b_200,c_26615
b_1134,c_14002
b_1007,c_14716
b_1314,c_1296
b_699,c_8955
b_572,c_16389
b_959,c_7150
b_294,c_29606
b_730,c_7154
b_95,c_6894
b_1221,c_6506
b_449,c_19096
b_966,c_17105
b_679,c_7531
b_99,c_10163
b_1423,c_27599
b_92,c_27479
b_1236,c_26494
b_692,c_13761
b_33,c_22854
b_932,c_5841
b_969,c_2486
b_1436,c_5662
b_1332,c_23153
b_281,c_3024
b_1260,c_6172
b_269,c_19669
b_2,c_20566
b_1261,c_14984
b_151,c_19535
b_1174,c_14449
b_711,c_13866
b_1152,c_19632
b_863,c_5231
b_967,c_16663
b_328,c_5578
b_983,c_24390
b_936,c_3781
b_543,c_22759
b_374,c_5954
b_532,c_15438
b_780,c_9844
b_1344,c_12900
b_980,c_16774
b_1298,c_20400
b_64,c_24495
b_3,c_9612
b_1149,c_1874
b_155,c_1236
b_28,c_11088
b_246,c_9957
b_384,c_6745
b_398,c_10882
b_1092,c_8655
b_1083,c_25105
b_1167,c_7911
b_1109,c_18461
b_508,c_6745
b_814,c_25266
b_641,c_11482
b_285,c_29136
b_201,c_2203
b_185,c_13626
b_326,c_15182
b_1412,c_28586
b_1425,c_325
b_821,c_13235
b_802,c_3936
b_553,c_8596
b_94,c_15410
b_988,c_7127
b_151,c_4700
b_451,c_23212
b_1237,c_19030
b_931,c_4866
b_155,c_3417
b_615,c_2903
b_1385,c_6673
b_883,c_760
b_1036,c_22157
b_948,c_23572
b_864,c_17855
b_951,c_3866
b_1350,c_6277
b_1449,c_5795
b_459,c_24308
b_314,c_22688
b_524,c_24983
b_669,c_25046
b_142,c_18968
b_638,c_17586
b_1073,c_21104
b_93,c_6377
b_346,c_3844
b_506,c_7749
b_1400,c_11184
b_934,c_20922
b_341,c_30292
b_997,c_11349
b_238,c_30307
b_891,c_18103
b_1498,c_4418
b_1283,c_4211
b_180,c_19665
b_1280,c_31068
b_904,c_5695
b_153,c_23077
b_1336,c_19816
b_1467,c_310
b_710,c_5638
b_1352,c_11292
b_518,c_11640
b_692,c_15965
b_773,c_13437
b_760,c_23269
b_755,c_1662
b_558,c_3439
b_1449,c_6248
b_379,c_1425
b_1545,c_409
b_1005,c_15308
b_346,c_14392
b_1,c_11302
b_213,c_14228
b_1497,c_20302
b_730,c_16233
b_483,c_2928
b_1188,c_23689
b_745,c_658
b_883,c_18722
b_546,c_20351
b_568,c_4171
b_615,c_20152
b_1391,c_25944
b_1386,c_3419
b_596,c_10759
b_688,c_22414
b_311,c_15654
b_1329,c_24356
b_1194,c_1403
b_1245,c_18664
b_481,c_24618
b_1286,c_16274
b_421,c_23509
b_561,c_12121
b_1433,c_13987
b_633,c_22925
b_174,c_5098
b_264,c_1865
b_946,c_18306
b_794,c_17187
b_658,c_13732
b_594,c_7615
b_1117,c_18844
b_235,c_3564
b_769,c_22141
b_256,c_20792
b_255,c_23317
b_454,c_17058
b_1040,c_26982
b_916,c_18276
b_709,c_13644
b_900,c_8017
b_1000,c_21091
b_979,c_25151
b_47,c_22735
b_384,c_8122
b_388,c_7726
b_17,c_1555
b_229,c_20847
b_1553,c_4570
b_1021,c_419
b_880,c_28847
b_322,c_9358
b_492,c_30717
b_345,c_24222
b_665,c_23412
b_1086,c_1361
b_447,c_7851
b_1443,c_27188
b_257,c_6917
b_171,c_30231
b_321,c_19478
b_868,c_30324
b_1051,c_22440
b_913,c_14625
b_1213,c_16120
b_354,c_1635
b_354,c_27930
b_753,c_676
b_917,c_1283
b_70,c_8795
b_1089,c_19412
b_47,c_6643
b_239,c_21037
b_1317,c_9425
b_294,c_9030
b_24,c_21605
b_541,c_26065
b_382,c_29461
b_1378,c_9470
b_48,c_15873
b_1190,c_13549
b_125,c_30155
b_333,c_7002
b_406,c_25283
b_398,c_16703
b_1556,c_5604
b_349,c_8958
b_254,c_15212
b_501,c_15772
b_144,c_15219
b_1048,c_22005
b_1109,c_29372
b_888,c_6682
b_1137,c_11233
b_296,c_24793
b_777,c_17286
b_451,c_8845
b_1506,c_27667
b_706,c_19002
b_765,c_6136
b_1236,c_15210
b_758,c_14383
b_1282,c_3586
b_1261,c_20549
b_840,c_26238
b_332,c_5948
b_144,c_8132
b_559,c_82
b_1322,c_29931
b_1556,c_14517
b_408,c_18515
b_1053,c_24856
b_658,c_18210
b_900,c_30328
b_230,c_22370
b_795,c_537
b_1189,c_2799
b_536,c_29754
b_794,c_29555
b_632,c_25809
b_1522,c_11225
b_1052,c_13112
b_625,c_8784
b_442,c_5959
b_946,c_15760
b_1405,c_8226
b_727,c_5644
b_1052,c_7141
b_607,c_11467
