f_575946,d_29510
f_569166,d_8451
f_214155,d_15498
f_228421,d_30471
f_142394,d_23097
f_344885,d_17305
f_416383,d_10663
f_545511,d_29658
f_414692,d_9156
f_95464,d_4678
f_476891,d_4055
f_640190,d_14020
f_420874,d_25461
f_7884,d_2731
f_102399,d_9178
f_204332,d_13634
f_535773,d_18408
f_134111,d_27346
f_166611,d_23336
f_122797,d_2215
f_211694,d_26871
f_378840,d_5352
f_169561,d_29277
f_141914,d_10319
f_569016,d_12944
f_280692,d_3846
f_635821,d_6525
f_325432,d_27277
f_456560,d_18502
f_398682,d_1949
f_232790,d_21926
f_535324,d_30934
f_526238,d_9111
f_300341,d_28206
f_316373,d_19034
f_542265,d_5355
f_482147,d_23401
f_568087,d_26824
f_271918,d_26876
f_110361,d_13996
f_327610,d_5281
f_334147,d_13376
f_564342,d_30463
f_416440,d_31277
f_248801,d_19855
f_523343,d_25351
f_98278,d_2841
f_126750,d_19539
f_610831,d_23548
f_565588,d_11578
f_225390,d_31263
f_274912,d_22297
f_591054,d_409
f_565817,d_22343
f_566789,d_29044
f_128157,d_27826
f_549253,d_6990
f_510190,d_13907
f_245346,d_2151
f_415603,d_16712
f_606987,d_7287
f_418224,d_13176
f_282217,d_4222
f_369549,d_19817
f_526588,d_16660
f_275028,d_22891
f_297044,d_11339
f_157774,d_20035
f_56000,d_20537
f_591113,d_19076
f_182210,d_26042
f_632403,d_11655
f_419397,d_5156
f_324589,d_2071
f_413631,d_31179
f_612812,d_13581
f_119669,d_31038
f_141754,d_22120
f_283192,d_2653
f_21538,d_399
f_286444,d_17594
f_137334,d_6263
f_444556,d_30078
f_510021,d_28348
f_30889,d_27839
f_640654,d_21646
f_638217,d_22956
f_492004,d_11251
f_96137,d_12533
f_95996,d_18712
f_425203,d_11902
f_141867,d_29833
f_344539,d_16394
f_626574,d_4414
f_584213,d_12623
f_73934,d_13183
f_457294,d_4736
f_403115,d_27564
f_40622,d_525
f_507792,d_8208
f_601548,d_17716
f_44582,d_1960
f_323497,d_20706
f_500637,d_31049
f_99650,d_17194
f_267264,d_30640
f_558825,d_15334
f_132462,d_27622
f_35125,d_12560
f_165731,d_24299
f_303611,d_19765
f_638926,d_11621
f_169756,d_4003
f_194337,d_21959
f_487231,d_19523
f_242090,d_16514
f_380202,d_10231
f_601581,d_7745
f_637353,d_20306
f_566638,d_10735
f_608701,d_26356
f_297384,d_1819
f_108167,d_13642
f_487000,d_15528
f_464176,d_30227
f_33601,d_6769
f_199772,d_693
f_397716,d_772
f_98148,d_21439
f_138241,d_23613
f_107793,d_21667
f_255335,d_25058
f_455034,d_16885
f_248800,d_2664
f_559415,d_22934
f_502649,d_25366
f_473353,d_30148
f_190394,d_9071
f_442288,d_30498
f_178086,d_222
f_358995,d_18294
f_56928,d_17945
f_225189,d_7794
f_589392,d_21538
f_112353,d_16641
f_524498,d_27688
f_111689,d_17052
f_103484,d_25913
f_527288,d_13997
f_186439,d_6328
f_153185,d_17374
f_566760,d_26292
f_61226,d_8144
f_496760,d_16007
f_313618,d_30071
f_26293,d_12145
f_24496,d_25970
f_319438,d_27822
f_466720,d_31337
f_433976,d_16679
f_170931,d_17954
f_67298,d_23759
f_80828,d_2685
f_172177,d_12153
f_421788,d_27282
f_59241,d_17362
f_397287,d_425
f_210240,d_17043
f_428274,d_7373
f_379875,d_1737
f_500697,d_22372
f_392285,d_1951
f_508744,d_24910
f_517528,d_18827
f_182970,d_23665
f_94319,d_13857
f_291070,d_145
f_120459,d_3580
f_598258,d_27423
f_546677,d_27949
f_182413,d_2496
f_295128,d_26217
f_3272,d_5986
f_323599,d_7898
f_288892,d_6253
f_309683,d_19937
f_610235,d_27914
f_629039,d_3119
f_459891,d_25279
f_22808,d_26275
f_357255,d_3425
f_324951,d_5879
f_303845,d_23980
f_381664,d_16585
f_263104,d_27413
f_342405,d_21357
f_311202,d_6156
f_395794,d_21310
f_88826,d_8954
f_239151,d_701
f_118207,d_18004
f_281805,d_6857
f_595836,d_25251
f_50627,d_19335
f_430336,d_19142
f_24287,d_25554
f_410096,d_19096
f_64962,d_21052
f_505324,d_3495
f_298996,d_1374
f_306886,d_6523
f_416342,d_11365
f_422766,d_9907
f_458774,d_30486
f_279034,d_7009
f_501873,d_20605
f_16107,d_16826
f_633212,d_28685
f_255155,d_25044
f_407711,d_24013
f_503358,d_4414
f_289103,d_11146
f_280539,d_28847
f_585201,d_10434
f_381773,d_11460
f_121472,d_19674
f_259865,d_19110
f_270959,d_28984
f_559268,d_4059
f_247541,d_857
f_558868,d_1086
f_147305,d_474
f_269380,d_7287
f_569088,d_10110
f_278246,d_3862
f_455940,d_24012
f_167666,d_26577
f_550110,d_26069
f_572011,d_11678
f_197871,d_8159
f_320158,d_9704
f_617824,d_9784
f_526744,d_16561
f_540397,d_26200
f_336750,d_12062
f_340634,d_15956
f_55327,d_22007
f_578890,d_13979
f_234010,d_10962
f_8003,d_23128
f_579015,d_5557
f_91989,d_14585
f_578241,d_27454
f_269955,d_19887
f_351870,d_1561
f_359871,d_15037
f_576086,d_9510
f_124271,d_21850
f_154464,d_7610
f_95742,d_12877
f_298301,d_29114
f_65883,d_10926
f_261074,d_19561
f_202059,d_17310
f_412940,d_3492
f_466081,d_25167
f_55749,d_181
f_36053,d_30415
f_258038,d_28523
f_582685,d_29945
f_485807,d_11094
f_268887,d_24089
f_338831,d_26916
f_65900,d_30786
f_119572,d_20674
f_381120,d_14822
f_79315,d_807
f_274681,d_29315
f_566969,d_6040
f_185403,d_14294
f_448032,d_21514
f_596807,d_23855
f_538082,d_26812
f_448702,d_2840
f_40061,d_17189
f_25756,d_28768
f_453961,d_11768
f_177859,d_4828
f_286411,d_3358
f_120626,d_25925
f_372418,d_2363
f_247187,d_25304
f_473618,d_29250
f_615472,d_9963
f_161777,d_30020
f_102115,d_22933
f_591588,d_20698
f_378714,d_9619
f_450498,d_26798
f_576240,d_25500
f_440743,d_22815
f_53179,d_858
f_316175,d_17652
f_417502,d_19251
f_244349,d_5971
f_350870,d_71
f_171325,d_30710
f_201472,d_26932
f_441375,d_17764
f_559736,d_18109
f_138609,d_5826
f_517101,d_29197
f_251022,d_16232
f_39704,d_28507
f_509530,d_21052
f_49698,d_6561
f_423157,d_31153
f_561504,d_26428
f_312798,d_20816
f_446743,d_13666
f_66164,d_9856
f_207923,d_21362
f_221319,d_9970
f_591874,d_22151
f_406543,d_13854
f_536752,d_3954
f_199389,d_4767
f_11452,d_25292
f_550323,d_12826
f_532759,d_17198
f_440834,d_3918
f_317748,d_3121
f_190423,d_12542
f_446680,d_4455
f_139024,d_9769
f_42265,d_15355
f_470513,d_27297
f_379361,d_26889
f_383026,d_16633
f_165687,d_20599
f_71629,d_10580
f_377847,d_6778
f_591864,d_23651
f_77723,d_3132
f_152679,d_28140
f_51614,d_25397
f_628256,d_19653
f_290826,d_25426
f_374642,d_11789
f_40165,d_2913
f_304850,d_21838
f_13277,d_7490
f_321529,d_17550
f_610965,d_15414
f_369102,d_27412
f_585721,d_11299
f_574521,d_18313
f_33910,d_10199
f_193757,d_12999
f_89014,d_22126
f_397620,d_13120
f_286141,d_5310
f_321326,d_13768
f_138873,d_27628
f_496050,d_31015
f_182698,d_22015
f_617426,d_17684
f_411774,d_24480
f_132325,d_24992
f_74693,d_7387
f_129408,d_24565
f_163659,d_10854
f_640506,d_25858
f_550399,d_11227
f_379196,d_5964
f_413664,d_30820
f_466968,d_19776
f_204047,d_22738
f_557033,d_15132
f_281985,d_3912
f_531769,d_1568
f_108346,d_10706
f_155202,d_11686
f_80267,d_30418
f_62133,d_27521
f_446861,d_25247
f_288190,d_9258
f_95757,d_13562
f_25820,d_2292
f_613003,d_23976
f_50876,d_4969
f_354547,d_3318
f_508383,d_529
f_254270,d_10093
f_302469,d_26745
f_286115,d_276
f_166278,d_12367
f_575329,d_6464
f_488596,d_4345
f_211734,d_9323
f_57257,d_7581
f_548638,d_4864
f_592957,d_10992
f_268174,d_13762
f_585931,d_816
f_447813,d_18471
f_283558,d_25341
f_380806,d_20697
f_456912,d_3170
f_348324,d_1209
f_613900,d_20045
f_573091,d_13427
f_283265,d_2051
f_260002,d_8293
f_168826,d_14831
f_156642,d_3152
f_640183,d_1377
f_187073,d_4148
f_272780,d_23833
f_332283,d_15860
f_461844,d_13079
f_67388,d_12471
f_101584,d_14569
f_553795,d_1649
f_199755,d_26613
f_42644,d_6043
f_636883,d_26571
f_68460,d_14624
f_261465,d_7742
f_481422,d_22583
f_235102,d_21519
f_313798,d_15918
f_40436,d_3001
f_243322,d_9450
f_158710,d_10551
f_55012,d_16605
f_110249,d_22366
f_500122,d_12767
f_148054,d_5545
f_311165,d_7412
f_374726,d_20789
f_365795,d_17111
f_473987,d_20077
f_511937,d_28520
f_260638,d_21725
f_26157,d_16892
f_259077,d_6192
f_148816,d_3064
f_213717,d_27809
f_594242,d_27590
f_51997,d_18733
f_289795,d_20778
f_208234,d_28224
f_274696,d_19344
f_367721,d_13231
f_466382,d_4356
f_508985,d_30289
f_607016,d_10493
f_290248,d_19775
f_216737,d_16197
f_452569,d_19355
f_103447,d_26288
f_431756,d_12207
f_22080,d_7659
f_379878,d_15991
f_507509,d_7559
f_53083,d_8196
f_74101,d_13614
f_123352,d_29168
f_288421,d_2610
f_397151,d_7584
f_241601,d_24322
f_287722,d_2742
f_262061,d_10269
f_458590,d_17306
f_356089,d_5863
f_571944,d_19533
f_431360,d_95
f_117909,d_18011
f_78628,d_3736
f_602845,d_9057
f_622069,d_1632
f_501761,d_23216
f_374126,d_7624
f_183270,d_13959
f_329013,d_8093
f_174327,d_9818
f_248576,d_30752
f_136977,d_17533
f_188252,d_2152
f_477977,d_13865
f_132327,d_20972
f_419734,d_14956
f_103226,d_6042
f_203541,d_2464
f_422960,d_2895
f_351324,d_20147
f_25836,d_9377
f_376530,d_24250
f_297788,d_17306
f_507067,d_27050
f_339578,d_17287
f_250488,d_3504
f_295245,d_950
f_312305,d_22374
f_2161,d_20645
f_420788,d_25111
f_334133,d_5156
f_509020,d_19897
f_303454,d_24148
f_611391,d_2202
f_160109,d_31033
f_297300,d_30308
f_631014,d_14157
f_356075,d_8040
f_123910,d_12615
f_120358,d_30020
f_185128,d_28165
f_522217,d_25633
f_611921,d_12055
f_30089,d_8040
f_77137,d_26460
f_490093,d_8664
f_359949,d_23018
f_73615,d_19018
f_570165,d_11617
f_639907,d_19070
f_346357,d_4826
f_286950,d_3553
f_250833,d_10299
f_360722,d_7976
f_221435,d_22902
f_437106,d_9857
f_292472,d_30357
f_226911,d_13207
f_305080,d_17831
f_337322,d_8216
f_127309,d_7678
f_538615,d_8192
f_116940,d_22111
f_441674,d_17697
f_307354,d_30716
f_72415,d_18894
f_424936,d_28486
f_300826,d_10975
f_265638,d_23095
f_489674,d_16575
f_224022,d_11203
f_502349,d_5948
f_47595,d_21103
f_514885,d_3694
f_192990,d_17263
f_587572,d_21185
f_303820,d_21982
f_620938,d_10679
f_349669,d_5069
f_186439,d_9732
f_220105,d_20170
f_195515,d_2503
f_83535,d_16325
f_423891,d_24031
f_536178,d_8232
f_357358,d_26385
f_141401,d_15198
f_176409,d_1614
f_236105,d_12849
f_563260,d_7318
f_586115,d_14090
f_428534,d_26359
f_284130,d_24857
f_113611,d_22949
f_579399,d_23960
f_116306,d_7937
f_315832,d_14350
f_109447,d_29040
f_11741,d_20604
f_435835,d_7481
f_415295,d_12920
f_109673,d_2150
f_372801,d_9472
f_300963,d_21971
f_603374,d_15913
f_617340,d_6182
f_239853,d_19711
f_302324,d_15027
f_352191,d_23460
f_128354,d_25428
f_401751,d_15696
f_500867,d_462
f_125056,d_22060
f_265264,d_24926
f_527965,d_15936
f_375415,d_11617
f_528646,d_9962
f_149893,d_27351
f_191184,d_27182
f_302145,d_5137
f_96738,d_17495
f_376367,d_7167
f_419307,d_1446
f_616169,d_17029
f_330454,d_10193
f_619807,d_1763
f_53567,d_28844
f_602715,d_19061
f_540643,d_13408
f_615947,d_3335
f_630458,d_29517
f_313988,d_29113
f_129641,d_14104
f_103023,d_20012
f_293322,d_30165
f_469273,d_399
f_198321,d_16859
f_497586,d_25264
f_373714,d_21408
f_351784,d_13281
f_603506,d_28913
f_208290,d_22773
f_515413,d_21606
f_197156,d_11136
f_523776,d_2873
f_458078,d_26910
f_511271,d_21969
f_83974,d_11871
f_71272,d_6334
f_165797,d_26639
f_263570,d_3039
f_12379,d_23945
f_594820,d_14909
f_227517,d_10053
f_115812,d_21554
f_236794,d_21093
f_522118,d_11463
f_53385,d_19600
f_392098,d_19009
f_364242,d_116
f_42180,d_8083
f_448846,d_19405
f_360106,d_24115
f_498260,d_21998
f_501462,d_1910
f_434954,d_3389
f_496823,d_434
f_171033,d_10097
f_55287,d_12121
f_45942,d_9110
f_471313,d_447
f_41527,d_9003
f_252278,d_7775
f_306761,d_3735
f_303378,d_15782
f_417798,d_26268
f_568520,d_21216
f_100605,d_14002
f_191686,d_6136
f_587853,d_4326
f_142144,d_3031
f_538441,d_8223
f_424641,d_20353
f_121114,d_7250
f_200500,d_26813
f_26528,d_13867
f_217049,d_14926
f_231222,d_22142
f_458563,d_13140
f_18811,d_30724
f_223808,d_9273
f_27242,d_7442
f_84828,d_30867
f_266263,d_2353
f_45964,d_22598
f_605943,d_9073
f_260168,d_27257
f_454498,d_10459
f_187182,d_29545
f_240534,d_14637
f_133806,d_11647
f_279217,d_14536
f_144938,d_23114
f_289919,d_1986
f_452508,d_30195
f_169433,d_27050
f_612625,d_7597
f_581340,d_15014
f_351300,d_17903
f_344256,d_29647
f_88393,d_26821
f_326509,d_29968
f_303649,d_17853
f_629612,d_19917
f_53544,d_14059
f_28840,d_30683
f_216891,d_1452
f_577117,d_24343
f_142927,d_22710
f_474994,d_20284
f_41288,d_11760
f_97362,d_26417
f_475694,d_6606
f_50014,d_27992
f_182759,d_14412
f_353874,d_16931
f_59829,d_3185
f_427694,d_21302
f_529442,d_13751
f_183790,d_16239
f_103549,d_29143
f_533482,d_6587
f_124172,d_1826
f_546886,d_10650
f_87146,d_23188
f_374167,d_28413
f_46058,d_13106
f_540641,d_5297
f_567900,d_14297
f_426208,d_710
f_340871,d_775
f_318869,d_16137
f_611935,d_20167
f_187511,d_23735
f_517549,d_9464
f_580493,d_4506
f_541893,d_17629
f_461542,d_5432
f_623147,d_3756
f_588937,d_14035
f_439886,d_4873
f_203557,d_1785
f_174581,d_24372
f_255584,d_27756
f_365640,d_30056
f_538166,d_8250
f_480982,d_14991
f_572551,d_21494
f_92313,d_25343
f_613169,d_23697
f_598338,d_5015
f_209882,d_4341
f_582719,d_3399
f_453773,d_10933
f_537150,d_26701
f_10366,d_12546
f_399035,d_1478
f_377456,d_21373
f_459948,d_12244
f_380276,d_31072
f_173556,d_21570
f_316140,d_15417
f_175947,d_26887
f_144238,d_22349
f_164734,d_21963
f_235874,d_17638
f_303869,d_19300
f_195489,d_8183
f_296020,d_3958
f_407062,d_26396
f_206040,d_19845
f_234736,d_6892
f_599464,d_25001
f_48014,d_16138
f_490614,d_25173
f_177133,d_16929
f_460242,d_15913
f_420657,d_19808
f_187036,d_2149
f_630706,d_14715
f_265325,d_5308
f_379263,d_13314
f_140020,d_23888
f_576142,d_17161
f_80921,d_11360
f_7432,d_14136
f_17779,d_21154
f_442306,d_13451
f_586865,d_1522
f_301870,d_29324
f_324763,d_19181
f_462754,d_16116
f_568116,d_12858
f_76767,d_10888
f_538742,d_148
f_67409,d_9741
f_64968,d_27403
f_413820,d_16444
f_58832,d_31019
f_116055,d_29797
f_404580,d_3317
f_27921,d_20289
f_458463,d_27749
f_7894,d_23976
f_359676,d_11770
f_11877,d_13138
f_534163,d_18723
f_109618,d_5548
f_364616,d_15170
f_596749,d_12241
f_330728,d_3726
f_498301,d_8444
f_91138,d_21391
f_254407,d_13785
f_226300,d_21318
f_275525,d_11940
f_301152,d_5762
f_32512,d_6787
f_170750,d_24055
f_593020,d_28607
f_1839,d_11056
f_293158,d_9077
f_10160,d_11932
f_428403,d_14021
f_61822,d_26861
f_61133,d_24555
f_633799,d_22420
f_561533,d_1402
f_182525,d_11134
f_335871,d_27417
f_284573,d_2480
f_256522,d_15000
f_255781,d_870
f_444393,d_10063
f_138013,d_24156
f_38660,d_17898
f_98922,d_11585
f_398164,d_13726
f_104596,d_24076
f_623351,d_8836
f_543968,d_6130
f_26664,d_19889
f_228942,d_26986
f_370733,d_18602
f_462753,d_15627
f_426046,d_2010
f_370426,d_15519
f_404221,d_8656
f_302585,d_20904
f_642901,d_15244
f_436210,d_16093
f_419288,d_22234
f_488168,d_6815
f_270642,d_16360
f_370218,d_3932
f_434855,d_22138
f_209215,d_14318
f_550521,d_19522
f_483480,d_17541
f_176096,d_6235
f_276861,d_30075
f_366594,d_21502
f_296732,d_27590
f_458404,d_1203
f_594365,d_20839
f_166919,d_340
f_55477,d_10041
f_429696,d_14261
f_592750,d_30976
f_44375,d_5778
f_154112,d_13634
f_58453,d_2443
f_215748,d_9886
f_330289,d_14327
f_145943,d_30492
f_548536,d_26007
f_626139,d_8595
f_40462,d_1140
f_240598,d_14705
f_464824,d_27320
f_382914,d_2759
f_569825,d_25614
f_15206,d_28683
f_222417,d_24852
f_435060,d_6123
f_264964,d_12426
f_78009,d_6099
f_509614,d_26694
f_580913,d_25906
f_83212,d_16704
f_353528,d_16029
f_508413,d_12106
f_343163,d_29774
f_36045,d_2083
f_16675,d_11548
f_236696,d_25091
f_486125,d_9948
f_403791,d_8711
f_633677,d_25880
f_432592,d_19989
f_110830,d_12638
f_152746,d_4825
f_545686,d_7797
f_475351,d_10267
f_450644,d_18479
f_94390,d_25864
f_479517,d_9634
f_53380,d_7532
f_24704,d_5933
f_49448,d_1599
f_64593,d_4398
f_73321,d_6725
f_435493,d_19947
f_595244,d_8077
f_51697,d_2556
f_506849,d_24279
f_511774,d_9207
f_641678,d_8072
f_31416,d_173
f_525993,d_1630
f_38844,d_10175
f_322571,d_4104
f_273524,d_2684
f_381,d_22946
f_185589,d_27998
f_323480,d_26914
f_325322,d_15416
f_624854,d_7988
f_360747,d_6281
f_371583,d_13995
f_251585,d_758
f_412435,d_12255
f_486565,d_14514
f_560528,d_18190
f_555938,d_21716
f_3839,d_3746
f_484282,d_12370
f_25447,d_9693
f_234524,d_11004
f_261229,d_24995
f_164875,d_17555
f_233272,d_4239
f_409611,d_15521
f_156387,d_5610
f_283245,d_27528
f_479700,d_4514
f_329671,d_4366
f_73386,d_20232
f_42751,d_11399
f_276527,d_2740
f_496059,d_16851
f_10359,d_13527
f_308462,d_17458
f_333593,d_3358
f_568396,d_990
f_69836,d_17606
f_451322,d_4256
f_301325,d_3996
f_467952,d_1277
f_349959,d_30806
f_504145,d_14442
f_437403,d_6746
f_531872,d_20452
f_206223,d_23292
f_42208,d_29756
f_538818,d_29668
f_508776,d_4271
f_505383,d_21259
f_246159,d_3634
f_367853,d_10508
f_43068,d_3290
f_101471,d_4479
f_418224,d_2535
f_600485,d_15397
f_464226,d_15542
f_498758,d_17893
f_129259,d_550
f_126986,d_8188
f_587625,d_22916
f_211823,d_23868
f_461302,d_9562
f_168814,d_22375
f_188749,d_14697
f_405143,d_11550
f_103861,d_15327
f_51146,d_12497
f_422992,d_14303
f_494811,d_21531
f_308190,d_992
f_364639,d_1268
f_345837,d_19530
f_164678,d_27000
f_449763,d_22218
f_559945,d_23235
f_219725,d_19966
f_312542,d_29866
f_37699,d_5146
f_536071,d_26512
f_400763,d_5683
f_567645,d_14437
f_116454,d_10419
f_209762,d_21702
f_510328,d_7583
f_535810,d_4794
f_433302,d_15627
f_359728,d_3984
f_543388,d_8949
f_473398,d_22150
f_145485,d_11488
f_393398,d_5606
f_512766,d_9825
f_146720,d_12296
f_277380,d_23854
f_638223,d_9726
f_391473,d_26301
f_387941,d_23097
f_487405,d_22182
f_180412,d_4739
f_3786,d_20616
f_395374,d_27249
f_493905,d_27435
f_436930,d_5143
f_266003,d_24478
f_288598,d_24916
f_538884,d_4867
f_232525,d_3799
f_278824,d_26341
f_560087,d_6387
f_415613,d_24521
f_263380,d_21636
f_383882,d_28074
f_295441,d_9348
f_411889,d_19585
f_394571,d_11771
f_615200,d_27170
f_388055,d_25214
f_438929,d_30372
f_334852,d_30760
f_63961,d_11845
f_328907,d_4723
f_425002,d_19950
f_328233,d_22420
f_251488,d_4410
f_431504,d_10546
f_274476,d_27119
f_254963,d_29430
f_271293,d_22588
f_561995,d_15306
f_187922,d_4285
f_264500,d_26440
f_308335,d_20644
f_264668,d_4833
f_458859,d_10751
f_450145,d_19681
f_133501,d_2301
f_378856,d_6643
f_101470,d_14602
f_321317,d_6570
f_368485,d_20337
f_30276,d_6597
f_543645,d_18989
f_343497,d_31001
f_414775,d_17410
f_547476,d_11489
f_193180,d_10964
f_121245,d_4174
f_599709,d_4259
f_275330,d_5345
f_515270,d_14560
f_497421,d_4772
f_45050,d_13950
f_266745,d_14669
f_292164,d_20273
f_576864,d_20995
f_420064,d_2368
f_553328,d_10826
f_160393,d_9904
f_274514,d_7601
f_308651,d_27727
f_328670,d_4772
f_225132,d_10534
f_548159,d_9080
f_587288,d_5741
f_435621,d_9067
f_18927,d_26101
f_385183,d_26755
f_142946,d_5139
f_587233,d_10156
f_184341,d_4347
f_296632,d_2051
f_539989,d_9732
f_54180,d_8565
f_41186,d_7387
f_210735,d_22229
f_444348,d_12689
f_416104,d_12977
f_409366,d_21817
f_606511,d_12050
f_241169,d_5335
f_368998,d_11409
f_22039,d_14319
f_561110,d_25222
f_64739,d_1658
f_216943,d_17975
f_308607,d_9527
f_571140,d_5596
f_9938,d_20861
f_49449,d_13299
f_9508,d_6953
f_643513,d_11882
f_54717,d_999
f_536692,d_9599
f_115945,d_29878
f_407649,d_11428
f_341101,d_7647
f_291115,d_4753
f_544129,d_22273
f_275834,d_6195
f_211923,d_4282
f_145121,d_1023
f_192436,d_31138
f_349764,d_6959
f_79255,d_24912
f_50618,d_1445
f_359112,d_29307
f_535015,d_26874
f_21820,d_12105
f_510592,d_30833
f_386627,d_21015
f_179422,d_18112
f_475400,d_21627
f_103129,d_2396
f_568412,d_20881
f_456889,d_4426
f_415530,d_4001
f_84940,d_14539
f_172773,d_17148
f_324894,d_30799
f_275498,d_17015
f_585836,d_5086
f_189692,d_27140
f_262129,d_28305
f_219821,d_29796
f_376882,d_12983
f_303818,d_9876
f_433923,d_24766
f_43579,d_297
f_194114,d_18866
f_156727,d_3713
f_401769,d_11292
f_179608,d_5139
f_528123,d_742
f_437590,d_29025
f_618694,d_21106
f_581495,d_25496
f_375062,d_21308
f_199592,d_13642
f_529315,d_27160
f_94612,d_31209
f_318073,d_25568
f_584938,d_11506
f_595431,d_3083
f_124529,d_12674
f_97374,d_8298
f_585765,d_19550
f_62542,d_10416
f_39806,d_1373
f_94848,d_16763
f_493570,d_13006
f_509012,d_21464
f_51151,d_10276
f_269259,d_28376
f_415455,d_5008
f_12970,d_10513
f_452368,d_25723
f_66512,d_29416
f_600710,d_27294
f_44468,d_26919
f_31139,d_30746
f_414221,d_2166
f_565318,d_4692
f_356940,d_22434
f_535386,d_1459
f_401569,d_13124
f_480477,d_19223
f_181884,d_9538
f_75325,d_14040
f_477367,d_26126
f_337507,d_6530
f_391063,d_14016
f_354793,d_3419
f_510084,d_22504
f_506249,d_28431
f_488455,d_20193
f_523354,d_15401
f_238289,d_28733
f_294774,d_23269
f_543344,d_18354
f_96094,d_31151
f_418580,d_9325
f_499013,d_10066
f_305268,d_1512
f_441179,d_17647
f_12269,d_1347
f_239304,d_7940
f_204501,d_15866
f_452891,d_10718
f_169735,d_15423
f_68430,d_4241
f_167551,d_23478
f_555849,d_28249
f_406611,d_9210
f_620202,d_25471
f_131037,d_22988
f_288330,d_14020
f_238374,d_12151
f_562626,d_3179
f_302527,d_12221
f_55592,d_5508
f_506401,d_21104
f_491044,d_10955
f_328491,d_14242
f_368499,d_3654
f_435322,d_4532
f_71551,d_8652
f_26766,d_6235
f_535363,d_22645
f_176120,d_9147
f_245071,d_1893
f_102368,d_29262
f_593498,d_6574
f_276977,d_2432
f_298176,d_24634
f_174452,d_27179
f_102031,d_28617
f_570111,d_17775
f_523949,d_19038
f_288448,d_21154
f_7424,d_20998
f_457830,d_3431
f_168297,d_26112
f_561901,d_23985
f_639836,d_17142
f_100183,d_12997
f_246886,d_12776
f_627267,d_2403
f_127658,d_6444
f_127071,d_3401
f_606004,d_29610
f_559047,d_12387
f_457590,d_13667
f_214938,d_11188
f_16983,d_8662
f_441189,d_12593
f_134110,d_6505
f_346828,d_7788
f_325964,d_26930
f_628528,d_8769
f_138473,d_31038
f_119076,d_19113
f_159618,d_26345
f_182644,d_15752
f_608640,d_21553
f_211909,d_11942
f_565476,d_25732
f_129711,d_7310
f_237327,d_7818
f_91819,d_1436
f_53220,d_15525
f_188687,d_487
f_640576,d_9252
f_627782,d_10169
f_497008,d_2487
f_131452,d_10715
f_539729,d_23223
f_338731,d_23920
f_353027,d_28957
f_214372,d_5258
f_21819,d_5091
f_568138,d_670
f_371768,d_30738
f_579576,d_14586
f_414204,d_16049
f_479996,d_14168
f_218859,d_17298
f_61296,d_21122
f_372913,d_1811
f_541934,d_1375
f_622579,d_17632
f_366827,d_14314
f_240316,d_9466
f_219651,d_18759
f_475754,d_14412
f_437910,d_15118
f_427961,d_23846
f_410604,d_15774
f_63032,d_27997
f_185358,d_28053
f_411608,d_10512
f_164979,d_13932
f_353937,d_25050
f_585740,d_5329
f_237035,d_14295
f_69129,d_1515
f_485838,d_27608
f_281070,d_24019
f_21032,d_10764
f_217121,d_18968
f_482360,d_16406
f_219724,d_23655
f_169855,d_17313
f_365098,d_4166
f_254869,d_2235
f_635852,d_6561
f_19394,d_1228
f_135096,d_31225
f_184453,d_641
f_356763,d_30963
f_642133,d_5377
f_441467,d_16523
f_615336,d_28815
f_606720,d_10482
f_284658,d_30809
f_73656,d_22592
f_455627,d_25024
f_116918,d_23909
f_465458,d_20774
f_46495,d_30626
f_351396,d_7808
f_1977,d_25587
f_628262,d_3755
f_58942,d_28790
f_418392,d_9383
f_486372,d_26346
f_135969,d_26370
f_157016,d_8935
f_547984,d_13140
f_477000,d_4403
f_378898,d_25273
f_450217,d_4364
f_43862,d_8070
f_7403,d_21570
f_390404,d_14510
f_34470,d_27174
f_159476,d_31248
f_298311,d_11662
f_345236,d_8978
f_242120,d_30718
f_619519,d_3072
f_640075,d_23516
f_127473,d_24414
f_272781,d_14942
f_620622,d_31376
f_562969,d_8805
f_13065,d_7589
f_310927,d_4222
f_626091,d_18031
f_548677,d_21977
f_301242,d_12319
f_494803,d_23750
f_549240,d_23736
f_296796,d_4949
f_424710,d_16334
f_201928,d_12020
f_373675,d_24337
f_600771,d_18778
f_201357,d_13012
f_318671,d_4904
f_546937,d_18030
f_474278,d_20633
f_380068,d_29284
f_421200,d_18373
f_40823,d_25811
f_543837,d_18526
f_262531,d_18458
f_548115,d_30062
f_107625,d_7683
f_287644,d_7586
f_205354,d_6348
f_309527,d_6390
f_444304,d_1061
f_72910,d_23488
f_365655,d_17776
f_519154,d_3474
f_341166,d_9749
f_213526,d_29345
f_418024,d_21971
f_583987,d_451
f_16095,d_13001
f_26947,d_14831
f_133798,d_21766
f_384121,d_18307
f_193092,d_10605
f_275539,d_5795
f_300822,d_10350
f_162217,d_22804
f_125093,d_23489
f_270733,d_14876
f_165283,d_4957
f_209459,d_18649
f_388659,d_11197
f_516887,d_19179
f_297036,d_27421
f_133354,d_21256
f_152942,d_8750
f_129178,d_17138
f_25547,d_15349
f_265050,d_1101
f_88313,d_19274
f_198756,d_1515
f_268638,d_2492
f_500201,d_10400
f_482431,d_18204
f_523778,d_9815
f_175785,d_18792
f_208603,d_14380
f_440945,d_7150
