f_569138,d_27586
f_361044,d_10327
f_455487,d_1201
f_551084,d_3520
f_461861,d_25970
f_128181,d_19059
f_449868,d_6831
f_419481,d_11108
f_641165,d_7889
f_347917,d_21625
f_84075,d_7552
f_201465,d_10144
f_215875,d_13292
f_206253,d_12728
f_403399,d_14704
f_320407,d_19253
f_227296,d_26076
f_358164,d_29187
f_286494,d_4788
f_42808,d_16559
f_50778,d_16585
f_495210,d_724
f_16755,d_26957
f_139559,d_3545
f_608940,d_19876
f_64117,d_30498
f_274970,d_11466
f_327892,d_23635
f_487687,d_12290
f_498961,d_5602
f_43841,d_30595
f_180400,d_15046
f_154891,d_18089
f_204722,d_13325
f_186150,d_10498
f_346447,d_11805
f_427735,d_5252
f_54558,d_24781
f_292470,d_8996
f_108337,d_6801
f_97875,d_2749
f_585869,d_339
f_459037,d_9989
f_19826,d_25459
f_180654,d_28453
f_111602,d_9554
f_83365,d_24638
f_353985,d_2895
f_334498,d_14037
f_242769,d_11720
f_315890,d_5467
f_133484,d_15673
f_274678,d_27848
f_140183,d_30411
f_129859,d_28263
f_522202,d_12443
f_53437,d_2795
f_237744,d_23067
f_479621,d_10305
f_477418,d_27163
f_301884,d_17256
f_94270,d_19709
f_34200,d_16655
f_397390,d_22385
f_290127,d_22518
f_327360,d_28283
f_49101,d_15651
f_534507,d_21414
f_349180,d_7014
f_69842,d_5230
f_355730,d_8499
f_86650,d_25046
f_488900,d_25419
f_535963,d_25434
f_333862,d_10061
f_448187,d_15553
f_247635,d_14579
f_640511,d_132
f_295489,d_7490
f_573776,d_868
f_231153,d_27344
f_336605,d_28601
f_83775,d_27498
f_303826,d_26546
f_120733,d_12547
f_80650,d_6126
f_99810,d_8251
f_608661,d_10836
f_299300,d_1719
f_154690,d_975
f_616377,d_11765
f_171954,d_11301
f_102806,d_5717
f_600859,d_21996
f_449154,d_608
f_410159,d_4800
f_129224,d_20730
f_359690,d_3728
f_476994,d_1167
f_26618,d_376
f_466123,d_6509
f_352444,d_1273
f_142326,d_17004
f_477882,d_7400
f_417422,d_29096
f_424111,d_31364
f_457653,d_5292
f_139170,d_10082
f_501366,d_11917
f_411048,d_29935
f_7415,d_3499
f_455991,d_14820
f_128836,d_17960
f_175800,d_18419
f_235121,d_22089
f_55772,d_30844
f_362037,d_16038
f_13115,d_31375
f_326603,d_27912
f_285027,d_16409
f_535473,d_22196
f_334224,d_4185
f_329176,d_10428
f_57679,d_24072
f_231971,d_19030
f_373309,d_22268
f_343483,d_12544
f_315879,d_31326
f_69721,d_3814
f_88435,d_18651
f_557181,d_28568
f_333106,d_11333
f_498722,d_23935
f_562222,d_10379
f_540247,d_22560
f_362414,d_3940
f_330169,d_7558
f_220701,d_8278
f_175667,d_15542
f_339206,d_4668
f_207207,d_14434
f_612235,d_17985
f_20719,d_27585
f_243719,d_13810
f_93230,d_27487
f_183418,d_2826
f_353988,d_13271
f_86747,d_6129
f_403703,d_14129
f_90961,d_13652
f_380037,d_19588
f_134320,d_16883
f_278516,d_16273
f_636400,d_5857
f_17782,d_14787
f_142457,d_29083
f_192963,d_29322
f_534067,d_5125
f_556053,d_23119
f_135638,d_1829
f_123977,d_14168
f_30767,d_12414
f_188408,d_13420
f_623995,d_9125
f_373687,d_23689
f_225795,d_24365
f_434391,d_29265
f_180338,d_19876
f_248073,d_14793
f_288401,d_5398
f_567212,d_8612
f_275707,d_11108
f_43150,d_30596
f_628242,d_17435
f_421336,d_22877
f_140530,d_8084
f_555204,d_12055
f_7170,d_17948
f_523826,d_9762
f_577026,d_8098
f_124188,d_17080
f_22428,d_17299
f_175657,d_17161
f_518303,d_21922
f_226817,d_24330
f_503609,d_6799
f_240828,d_28967
f_598016,d_5304
f_197406,d_7266
f_551139,d_9559
f_473995,d_2202
f_4610,d_22104
f_52316,d_1899
f_465636,d_22790
f_257999,d_18361
f_487989,d_13114
f_231449,d_4955
f_326898,d_4222
f_69974,d_27546
f_100271,d_4423
f_635742,d_19249
f_62125,d_9076
f_457779,d_16663
f_65880,d_6405
f_270532,d_29079
f_260839,d_13188
f_19889,d_5072
f_157776,d_12857
f_444611,d_4689
f_323259,d_18958
f_530362,d_1729
f_580707,d_6169
f_132166,d_9239
f_402212,d_25190
f_228503,d_14173
f_388038,d_12167
f_490852,d_20800
f_384700,d_4221
f_140786,d_28795
f_25995,d_22429
f_352671,d_4609
f_86562,d_28255
f_43975,d_25937
f_604114,d_16827
f_639270,d_10960
f_520918,d_13692
f_284568,d_8725
f_592299,d_23188
f_281149,d_16327
f_458634,d_6953
f_77097,d_7697
f_386938,d_11190
f_408649,d_9032
f_153338,d_28624
f_574318,d_4633
f_494133,d_3989
f_616464,d_17710
f_16309,d_30153
f_78195,d_9589
f_234822,d_31251
f_611177,d_26244
f_83007,d_5765
f_180080,d_7894
f_606199,d_24721
f_7049,d_16194
f_131010,d_10523
f_264238,d_4678
f_405604,d_28560
f_632249,d_3084
f_361574,d_2837
f_560877,d_2323
f_610970,d_8107
f_515159,d_28668
f_81941,d_8790
f_201159,d_20839
f_272578,d_5355
f_466830,d_19093
f_233570,d_5102
f_299270,d_20095
f_253050,d_24806
f_590607,d_24092
f_540736,d_20168
f_3358,d_15711
f_616526,d_7288
f_33110,d_20171
f_551844,d_18669
f_69008,d_21532
f_122790,d_9282
f_193104,d_2686
f_465360,d_19068
f_534465,d_10813
f_177762,d_1646
f_173749,d_6720
f_575877,d_15642
f_101768,d_20612
f_35302,d_28004
f_514053,d_16195
f_175916,d_7224
f_400134,d_23597
f_313483,d_24753
f_270926,d_9543
f_177844,d_25120
f_529795,d_9964
f_201194,d_23367
f_559643,d_19937
f_49557,d_7468
f_444209,d_10575
f_177251,d_6365
f_570603,d_23716
f_506738,d_22080
f_208803,d_7976
f_513253,d_1519
f_394430,d_3222
f_65403,d_19076
f_409014,d_18162
f_299357,d_12214
f_195085,d_4246
f_311925,d_15244
f_422026,d_24201
f_178616,d_18650
f_192868,d_2953
f_262582,d_10746
f_119617,d_8044
f_324734,d_12449
f_62101,d_31036
f_49551,d_4205
f_401416,d_23807
f_429802,d_7928
f_228020,d_26331
f_455426,d_962
f_625926,d_16875
f_536102,d_10690
f_95376,d_17226
f_530770,d_4315
f_2136,d_19649
f_43219,d_8487
f_624918,d_10627
f_595242,d_9561
f_32362,d_13613
f_412324,d_767
f_51735,d_5266
f_26746,d_21887
f_490272,d_10859
f_277486,d_367
f_399210,d_20571
f_501041,d_24271
f_1732,d_17957
f_435157,d_2094
f_634081,d_2170
f_515162,d_3760
f_170570,d_20859
f_476866,d_2065
f_452801,d_25385
f_525072,d_15842
f_15301,d_723
f_472582,d_29784
f_360526,d_21292
f_47810,d_5523
f_355626,d_17192
f_300297,d_4613
f_584026,d_5738
f_413683,d_14229
f_418061,d_17868
f_161985,d_30599
f_453005,d_24323
f_145223,d_27580
f_16820,d_3020
f_434366,d_29842
f_65539,d_8818
f_269552,d_15192
f_625179,d_16133
f_156647,d_15946
f_6735,d_17798
f_518771,d_29047
f_438360,d_22770
f_569631,d_28473
f_604218,d_2828
f_542830,d_26091
f_231459,d_16237
f_621630,d_27846
f_98453,d_28815
f_444567,d_31320
f_230258,d_30277
f_463807,d_17250
f_81783,d_5487
f_457832,d_14472
f_76213,d_4677
f_577631,d_21028
f_283051,d_19350
f_28354,d_30074
f_512324,d_13850
f_240956,d_3014
f_451394,d_15525
f_48037,d_4309
f_350168,d_11705
f_556693,d_7775
f_604592,d_14331
f_171695,d_10092
f_34525,d_24052
f_566806,d_16747
f_123838,d_15528
f_457986,d_13443
f_538441,d_27311
f_203012,d_30191
f_91297,d_7604
f_85657,d_10081
f_180086,d_16101
f_132000,d_9275
f_148251,d_18542
f_507291,d_28298
f_502073,d_28409
f_224897,d_16541
f_409910,d_19729
f_162624,d_13566
f_528982,d_12162
f_274159,d_676
f_364224,d_30629
f_349635,d_24630
f_35218,d_4190
f_438691,d_26547
f_22685,d_17705
f_283140,d_27365
f_471199,d_18225
f_266281,d_5378
f_529499,d_13563
f_561642,d_29330
f_378229,d_28839
f_260660,d_24518
f_316428,d_23157
f_580070,d_31248
f_348536,d_28880
f_349736,d_18164
f_126015,d_15737
f_293232,d_2697
f_100488,d_21976
f_151111,d_19409
f_81114,d_12928
f_421380,d_11591
f_340661,d_27240
f_493385,d_16916
f_554138,d_24509
f_333556,d_20322
f_546587,d_26434
f_276040,d_16555
f_570440,d_30375
f_611644,d_8793
f_306495,d_11686
f_375342,d_6488
f_596563,d_28782
f_72963,d_22594
f_432196,d_25066
f_8627,d_484
f_307177,d_11728
f_268279,d_28179
f_602162,d_20693
f_288662,d_29653
f_421995,d_18159
f_25447,d_712
f_607029,d_23028
f_189370,d_15251
f_69467,d_9079
f_560385,d_21624
f_191722,d_23614
f_9089,d_16728
f_108096,d_22137
f_446155,d_5385
f_560201,d_1040
f_236615,d_30223
f_267754,d_28265
f_482196,d_5906
f_68946,d_524
f_57805,d_1840
f_639273,d_22566
f_589817,d_23671
f_637342,d_19940
f_619195,d_29836
f_104448,d_16439
f_506135,d_18917
f_542386,d_6885
f_498274,d_27535
f_328230,d_10191
f_82382,d_17363
f_220657,d_8489
f_75260,d_19668
f_112774,d_7150
f_173439,d_18494
f_258313,d_21282
f_419698,d_26686
f_166445,d_11282
f_65631,d_29529
f_87558,d_28613
f_486630,d_16007
f_180860,d_14888
f_152173,d_5661
f_321051,d_12730
f_325829,d_2385
f_114806,d_19497
f_492072,d_15128
f_558876,d_10809
f_503220,d_29534
f_271277,d_14035
f_346242,d_23063
f_161801,d_589
f_504019,d_15949
f_5250,d_39
f_314421,d_21619
f_153020,d_12681
f_347317,d_21632
f_569103,d_2277
f_617358,d_4634
f_444808,d_10422
f_636516,d_163
f_354978,d_16088
f_451290,d_24540
f_532724,d_20272
f_376303,d_30317
f_562899,d_9068
f_412698,d_17089
f_597386,d_18027
f_433563,d_25906
f_7036,d_23188
f_45231,d_18055
f_505132,d_22924
f_499913,d_20939
f_102242,d_9047
f_383730,d_15890
f_175644,d_11495
f_452124,d_17263
f_252702,d_13138
f_288109,d_14511
f_506359,d_25972
f_312153,d_1587
f_335240,d_22779
f_454657,d_21617
f_511950,d_8633
f_216679,d_12058
f_603094,d_4127
f_459316,d_30992
f_578305,d_19082
f_276193,d_5738
f_587638,d_21621
f_9347,d_7441
f_388664,d_13036
f_144134,d_1700
f_72026,d_30180
f_318298,d_14274
f_282702,d_29405
f_424030,d_30155
f_208506,d_6794
f_54817,d_13741
f_323195,d_19293
f_158414,d_4541
f_329546,d_23812
f_284937,d_13607
f_624586,d_3695
f_361534,d_25944
f_480456,d_31384
f_83240,d_26173
f_109609,d_1027
f_173426,d_8973
f_273792,d_22509
f_146636,d_21905
f_471975,d_23810
f_539154,d_24159
f_452856,d_3727
f_181142,d_16432
f_428786,d_9328
f_638780,d_29730
f_301318,d_23303
f_47037,d_27354
f_641204,d_2728
f_516539,d_18168
f_582066,d_8916
f_239184,d_12813
f_594650,d_7644
f_116524,d_26860
f_518536,d_17580
f_514262,d_11732
f_133593,d_5110
f_230219,d_30106
f_133492,d_1742
f_393695,d_5895
f_401909,d_10840
f_525881,d_30827
f_612031,d_11631
f_219467,d_20817
f_531087,d_30620
f_132238,d_29167
f_276547,d_24590
f_114086,d_29153
f_503333,d_30320
f_275070,d_16166
f_59286,d_3462
f_611577,d_18962
f_38864,d_7898
f_474201,d_4257
f_495737,d_30390
f_153885,d_11123
f_566867,d_26528
f_56265,d_17917
f_318898,d_492
f_104153,d_20801
f_519997,d_15678
f_292850,d_20513
f_54373,d_10529
f_276712,d_2058
f_295751,d_8782
f_566663,d_17830
f_370302,d_4047
f_324842,d_5495
f_196345,d_9196
f_23058,d_7300
f_348843,d_9277
f_404581,d_17469
f_217845,d_11053
f_634912,d_8629
f_195017,d_26230
f_597743,d_17232
f_79914,d_12787
f_47704,d_12061
f_537453,d_17244
f_139445,d_530
f_77521,d_4175
f_606296,d_13058
f_211535,d_12835
f_338073,d_17803
f_397322,d_3148
f_525713,d_8210
f_351476,d_1249
f_419318,d_4141
f_387056,d_27844
f_485487,d_17171
f_12431,d_10581
f_570870,d_22238
f_523578,d_13603
f_314744,d_12732
f_642725,d_7803
f_284022,d_15838
f_174925,d_18889
f_627778,d_4313
f_602710,d_5613
f_153263,d_27249
f_275736,d_16536
f_17333,d_2660
f_445256,d_20437
f_16888,d_13830
f_394151,d_22783
f_405389,d_13534
f_585150,d_12953
f_532440,d_25763
f_114210,d_22903
f_31308,d_6207
f_217000,d_670
f_592241,d_11964
f_488535,d_6810
f_285983,d_3152
f_354233,d_13672
f_86869,d_17620
f_427418,d_1820
f_529803,d_15587
f_293700,d_3920
f_58031,d_9253
f_338855,d_27721
f_105694,d_2660
f_573276,d_19627
f_629752,d_11594
f_344407,d_27650
f_428931,d_27695
f_569891,d_4910
f_579420,d_18684
f_119319,d_21979
f_596748,d_20854
f_218782,d_1126
f_526106,d_1033
f_263257,d_27671
f_511683,d_28183
f_184994,d_17049
f_14262,d_10630
f_242786,d_10748
f_334317,d_20719
f_232634,d_28731
f_464895,d_5165
f_319331,d_26610
f_31374,d_23441
f_31262,d_14911
f_511751,d_14802
f_112281,d_29352
f_38559,d_13220
f_560370,d_15471
f_620734,d_29825
f_411121,d_9965
f_524460,d_23597
f_351643,d_2506
f_334376,d_28618
f_357974,d_289
f_359354,d_6582
f_5291,d_1390
f_306117,d_14356
f_344821,d_27221
f_286138,d_27999
f_603737,d_8638
f_333506,d_11372
f_166813,d_3402
f_30670,d_20123
f_164673,d_8301
f_345454,d_17925
f_561718,d_13308
f_607019,d_25242
f_628139,d_22032
f_250547,d_30618
f_572481,d_18055
f_497604,d_9217
f_29169,d_18955
f_294547,d_4856
f_65940,d_16049
f_184367,d_19112
f_406808,d_27332
f_478167,d_22948
f_640758,d_4718
f_266336,d_3618
f_424349,d_26678
f_581135,d_30322
f_391607,d_1234
f_393581,d_13405
f_56992,d_16427
f_466242,d_28557
f_447563,d_29656
f_405078,d_4448
f_41203,d_9350
f_596303,d_16629
f_213474,d_8439
f_239904,d_12972
f_318362,d_16063
f_191142,d_25253
f_475770,d_6790
f_442818,d_4598
f_626940,d_20901
f_217666,d_17115
f_45389,d_6449
f_333248,d_20706
f_368890,d_29292
f_65053,d_2720
f_273327,d_12784
f_14059,d_22995
f_327183,d_18037
f_416863,d_1645
f_424042,d_8247
f_86920,d_25955
f_65560,d_30369
f_498469,d_18740
f_179605,d_29284
f_251592,d_23008
f_278025,d_22242
f_559391,d_29136
f_253957,d_24597
f_32083,d_10492
f_177028,d_20879
f_458801,d_3569
f_374777,d_22443
f_209275,d_6194
f_559840,d_15062
f_173061,d_4553
f_241645,d_21158
f_576513,d_4273
f_294096,d_23197
f_112773,d_30477
f_231672,d_4653
f_606312,d_27663
f_419321,d_29280
f_270523,d_1227
f_251334,d_935
f_446991,d_8623
f_572027,d_19371
f_254949,d_30284
f_173149,d_25446
f_597530,d_870
f_518329,d_24605
f_295539,d_10312
f_578936,d_25104
f_343043,d_31014
f_78773,d_30842
f_466177,d_6544
f_166993,d_21831
f_31446,d_12903
f_573354,d_10217
f_372074,d_11936
f_135125,d_29430
f_2979,d_6195
f_386376,d_10450
f_17752,d_19677
f_391066,d_15262
f_641949,d_14192
f_636013,d_16365
f_258060,d_28059
f_277216,d_12268
f_379240,d_20470
f_596809,d_14147
f_271400,d_17732
f_576704,d_23199
f_182117,d_12242
f_146387,d_12280
f_318193,d_27099
f_253521,d_27664
f_37232,d_1229
f_584093,d_8369
f_607722,d_7804
f_566856,d_2480
f_11863,d_20553
f_5722,d_24047
f_9619,d_3514
f_444097,d_27921
f_93545,d_16951
f_82804,d_11064
f_472188,d_23591
f_456118,d_27952
f_594978,d_11185
f_275534,d_12690
f_53660,d_28480
f_220091,d_5850
f_41469,d_22422
f_544517,d_11322
f_48618,d_5071
f_193359,d_19261
f_322858,d_19501
f_287460,d_6692
f_562671,d_10315
f_622083,d_15423
f_181874,d_5708
f_324925,d_10815
f_526767,d_3666
f_492055,d_12870
f_371713,d_23301
f_457567,d_18145
f_68432,d_24699
f_308835,d_7512
f_571969,d_21152
f_564512,d_25910
f_469504,d_19270
f_596211,d_1434
f_477120,d_15378
f_317755,d_12754
f_296972,d_8930
f_561351,d_27545
f_274514,d_24927
f_148064,d_19664
f_419348,d_1742
f_365763,d_7706
f_374362,d_2791
f_34662,d_11633
f_103791,d_19133
f_360375,d_31152
f_329267,d_23295
f_549779,d_4567
f_128808,d_10626
f_443675,d_5913
f_21371,d_26115
f_566738,d_167
f_466151,d_11816
f_399358,d_13578
f_433921,d_26564
f_386167,d_6684
f_554213,d_9614
f_580002,d_27884
f_36986,d_16960
f_549754,d_26856
f_32536,d_28097
f_497334,d_30455
f_353329,d_14669
f_22115,d_6109
f_387499,d_2727
f_456382,d_2848
f_506780,d_1130
f_352758,d_22859
f_636145,d_2667
f_449067,d_25626
f_335807,d_14091
f_383412,d_16784
f_425698,d_25130
f_36532,d_28048
f_29680,d_23463
f_402499,d_10434
f_1785,d_20985
f_544999,d_15255
f_62503,d_24241
f_629223,d_15265
f_441882,d_7864
f_279178,d_3568
f_154383,d_1059
f_228193,d_26629
f_188093,d_9103
f_313227,d_10869
f_335203,d_13336
f_604930,d_2065
f_523598,d_21783
f_64770,d_18743
f_578407,d_26444
f_522814,d_25362
f_571165,d_17360
f_96158,d_11440
f_317521,d_23804
f_351575,d_9213
f_274853,d_28839
f_146853,d_7589
f_341937,d_26580
f_535538,d_21893
f_119879,d_4096
f_473896,d_21038
f_593246,d_18260
f_15900,d_26994
f_218727,d_4986
f_292475,d_24714
f_378816,d_24785
f_142353,d_21829
f_217593,d_133
f_101744,d_29160
f_190324,d_25591
f_535977,d_21406
f_364156,d_24074
f_322958,d_16269
f_580350,d_13217
f_131649,d_29537
f_31507,d_28997
f_431728,d_29820
f_43808,d_11253
f_90498,d_24977
f_211252,d_20940
f_634589,d_9046
f_451640,d_16215
f_581708,d_13447
f_60186,d_3705
f_523228,d_14740
f_256191,d_2837
f_229559,d_26390
f_596651,d_10068
f_188350,d_6790
f_105999,d_30928
f_290350,d_2791
f_547896,d_23301
f_162828,d_7145
f_350478,d_22
f_7310,d_23802
f_272067,d_30671
f_462540,d_30281
f_371587,d_8458
f_300332,d_27793
f_188097,d_23449
f_15662,d_15323
f_243472,d_28282
f_609670,d_28831
f_146351,d_15701
f_480265,d_21869
f_298229,d_794
f_347907,d_20907
f_89819,d_7689
f_228103,d_23125
f_2993,d_2986
f_625861,d_5614
f_385979,d_28876
f_305738,d_6321
f_618663,d_8540
f_228361,d_12838
f_381841,d_22533
f_444393,d_20616
f_94773,d_11824
f_296775,d_6793
f_304170,d_7148
f_304866,d_5828
f_629854,d_18430
f_257703,d_24614
f_630333,d_131
f_228347,d_5916
f_85972,d_17690
f_633305,d_28572
f_641353,d_17278
f_463669,d_3336
f_585703,d_22451
f_497473,d_11726
f_525605,d_5282
f_470913,d_4852
f_128956,d_30831
f_419211,d_19704
f_635531,d_27186
f_270218,d_17212
f_73674,d_14503
f_315752,d_30389
f_486598,d_12279
f_572800,d_3255
f_5628,d_18838
f_211284,d_27463
f_263069,d_6896
f_318276,d_20219
f_337699,d_24568
f_123889,d_6460
f_523898,d_21371
f_78789,d_24667
f_136874,d_5832
f_21093,d_10582
f_73280,d_31079
f_199609,d_23361
f_78159,d_24528
f_639440,d_3636
f_407695,d_9500
f_122594,d_9819
f_66111,d_8487
f_242265,d_2626
f_570295,d_26115
f_128002,d_21424
f_109675,d_10324
f_630018,d_13566
f_79527,d_8299
f_466518,d_27823
f_121398,d_23971
f_131973,d_284
f_190428,d_3452
f_266075,d_18102
f_236946,d_27654
f_526201,d_28633
f_286151,d_20428
f_306187,d_17566
f_290757,d_28164
f_161837,d_23666
f_411156,d_27317
f_509042,d_26381
f_627769,d_25127
f_515895,d_2115
f_141885,d_30911
f_5993,d_15022
f_496715,d_28879
f_56142,d_25314
f_529924,d_30943
f_214345,d_10725
f_603714,d_25524
f_247842,d_26772
f_541696,d_15211
f_249872,d_23702
f_416864,d_9772
f_328616,d_29253
f_358227,d_24586
f_423525,d_28854
f_403863,d_4917
f_188554,d_4743
f_257481,d_10917
f_89441,d_7550
f_426707,d_12951
f_271363,d_27438
f_640063,d_8532
f_465888,d_21986
f_531524,d_15978
f_268489,d_30828
f_141410,d_8188
f_431210,d_9115
f_59815,d_16612
f_627252,d_25555
f_376319,d_11495
f_506085,d_12922
f_464340,d_29146
f_188965,d_1081
f_346938,d_5915
f_377079,d_25083
f_496810,d_686
f_278275,d_14406
f_431893,d_12773
f_603062,d_27728
f_228900,d_28313
f_67360,d_10997
f_596592,d_6643
f_120903,d_5251
f_613475,d_26643
f_515523,d_29815
f_436624,d_30293
f_85618,d_6028
f_491339,d_7150
f_150356,d_331
f_340723,d_6165
f_366250,d_10120
f_202734,d_27540
f_146453,d_11414
f_611658,d_2596
f_13121,d_20801
f_581820,d_7968
f_360177,d_18324
f_112019,d_8630
f_538751,d_30107
f_498623,d_18654
f_181631,d_3899
f_233373,d_2142
f_62951,d_4236
f_139191,d_28209
f_80386,d_17784
f_348310,d_18287
f_437542,d_8627
f_367558,d_1538
f_286570,d_9107
f_593545,d_6438
f_512338,d_14191
f_381035,d_12062
f_329879,d_30216
f_458136,d_15528
f_617796,d_13541
f_450736,d_24229
f_133138,d_11294
f_275232,d_5920
f_428346,d_23250
f_407430,d_21236
f_356363,d_15055
f_471539,d_22161
f_532302,d_7545
f_199880,d_6111
f_466481,d_9174
f_43219,d_6823
f_600239,d_13649
f_237749,d_19950
f_635505,d_4116
f_473581,d_21212
f_233961,d_28128
f_12940,d_10046
f_539629,d_16324
f_551479,d_30843
f_253050,d_25114
f_520481,d_13304
f_273831,d_21708
f_582745,d_11289
f_529699,d_21170
f_642022,d_30399
f_553295,d_3291
f_453149,d_23080
f_625873,d_30171
f_495918,d_26658
f_429837,d_24961
f_184115,d_19268
f_347011,d_28772
f_47488,d_3877
f_48386,d_1778
f_497916,d_26277
f_282664,d_1116
f_373051,d_25036
f_378258,d_7324
f_355317,d_30227
f_209949,d_894
f_67867,d_13658
f_403325,d_9737
f_453782,d_18660
f_635920,d_7753
f_200804,d_8865
f_327969,d_30029
f_76775,d_28393
f_424025,d_4025
f_31493,d_7267
f_342752,d_11772
f_135460,d_1806
f_330822,d_21271
f_411735,d_23501
f_98507,d_16902
f_546706,d_6643
f_212733,d_26469
f_46336,d_16210
f_24747,d_11719
f_266916,d_12906
f_322864,d_11112
f_389909,d_22489
f_509639,d_3588
f_298447,d_14118
f_616063,d_9576
f_38115,d_5247
f_206250,d_397
f_637344,d_20536
f_455509,d_12144
f_286549,d_2575
f_32361,d_12134
f_200875,d_26066
f_14630,d_24885
f_241621,d_19734
f_529520,d_2710
f_100412,d_18375
f_318166,d_12574
f_436002,d_15280
f_85661,d_3841
f_189945,d_12992
f_612566,d_30068
f_265227,d_29259
f_556096,d_23848
f_628357,d_8895
f_643870,d_11538
f_161475,d_5844
f_163418,d_3355
f_224158,d_15679
f_299675,d_16134
f_66115,d_17198
f_559688,d_7694
f_238752,d_11372
f_63920,d_444
f_577360,d_25834
f_381025,d_6157
f_250649,d_21163
f_420736,d_11566
f_157128,d_28278
f_304812,d_6230
f_236467,d_7657
f_626628,d_29243
f_403590,d_22842
f_31907,d_24834
f_12312,d_8640
f_171168,d_15880
f_617815,d_6341
f_262210,d_2519
f_128697,d_5235
f_399736,d_11165
f_285848,d_19943
f_41919,d_10074
f_106542,d_28373
f_413872,d_14035
f_14226,d_19931
f_454954,d_12300
f_93568,d_28988
f_364530,d_22828
f_519565,d_19347
f_548787,d_20774
f_261021,d_6444
f_375248,d_15219
f_306609,d_15865
f_261808,d_21796
f_641604,d_18570
f_588626,d_12256
f_272036,d_20977
f_116858,d_20984
f_626303,d_10593
f_194073,d_26850
f_71878,d_15704
f_640024,d_18713
f_153841,d_14227
f_119235,d_22104
f_37926,d_4179
f_19621,d_24386
f_486113,d_26591
f_577464,d_18784
f_476965,d_2200
f_101624,d_7947
f_301108,d_8849
f_423469,d_19561
f_483169,d_28661
f_103250,d_22618
f_620269,d_24839
f_156192,d_6454
f_39504,d_19934
f_480374,d_10773
f_96675,d_21509
f_534100,d_25734
f_355063,d_782
f_197146,d_17672
f_268955,d_20794
f_545668,d_13743
f_417432,d_21776
f_189064,d_27266
f_296041,d_14717
f_432053,d_18032
f_381986,d_12226
f_85156,d_12947
f_45031,d_13124
f_595551,d_28644
f_89468,d_22341
f_565545,d_9153
f_478243,d_24740
f_545051,d_2005
f_448772,d_19884
f_425740,d_27302
f_265818,d_12594
f_474251,d_30885
f_560383,d_2786
f_388517,d_5436
f_115825,d_23864
f_447465,d_14611
f_128408,d_24149
f_77374,d_15129
f_259420,d_5614
f_291864,d_5704
f_276106,d_26303
f_142681,d_18592
f_376035,d_22184
f_217421,d_7032
f_628777,d_29836
f_215541,d_15685
f_554775,d_1666
f_40986,d_25119
f_572823,d_18500
f_383583,d_10040
f_212962,d_26321
f_538331,d_6025
f_7806,d_17496
f_349391,d_4136
f_367287,d_20191
f_148872,d_17850
f_137899,d_19837
f_536456,d_27430
f_488514,d_18264
f_114621,d_31142
f_320757,d_6200
f_512819,d_10330
f_604212,d_3358
f_508888,d_9152
f_223014,d_18388
f_81637,d_4644
f_497049,d_18360
f_291218,d_8248
f_205282,d_18580
f_11950,d_14105
f_439642,d_19294
f_461491,d_11475
f_596190,d_20105
f_82989,d_10469
f_295685,d_2220
f_580764,d_15817
f_183118,d_28271
f_77976,d_3670
f_235116,d_19992
f_338971,d_1682
f_242340,d_132
f_643955,d_11667
f_626419,d_27511
f_140362,d_14740
f_316235,d_23572
f_31640,d_15736
f_346558,d_12941
f_588750,d_29592
f_380062,d_19814
f_624665,d_13151
f_623996,d_16265
f_38316,d_23608
f_47452,d_22727
f_201914,d_19363
f_561132,d_25457
f_125874,d_5696
f_85840,d_7940
f_338723,d_5463
f_3318,d_10520
f_404798,d_2733
f_507387,d_28569
f_586718,d_15853
f_547607,d_23946
f_460988,d_13449
f_353855,d_19938
f_614524,d_11152
f_317498,d_13047
f_441608,d_13987
f_60524,d_21522
f_520644,d_12515
f_98335,d_1847
f_257398,d_5831
f_480253,d_10964
f_521567,d_396
f_328504,d_5870
f_323263,d_18755
f_133659,d_21619
f_105620,d_16144
f_1103,d_27993
f_468138,d_10731
f_626853,d_3898
f_210609,d_28715
f_325305,d_28945
f_620851,d_18558
f_301426,d_21067
f_589565,d_2559
f_274053,d_14951
f_191406,d_3613
f_633170,d_28398
f_180356,d_2096
f_39648,d_17358
f_177746,d_18074
f_337546,d_25086
f_117492,d_19074
f_463420,d_24487
f_497147,d_10709
f_341777,d_5565
f_62313,d_30976
f_287212,d_27961
f_275144,d_21013
f_42892,d_18931
f_23534,d_21670
f_532065,d_29982
f_282453,d_25130
f_551244,d_1508
f_453881,d_21297
f_478078,d_14739
f_516781,d_7447
f_279814,d_20433
f_519867,d_19144
f_504128,d_20632
f_552475,d_16962
f_556185,d_14158
f_570965,d_30010
f_448329,d_14471
f_214109,d_9691
f_78581,d_12083
f_529815,d_8032
f_266693,d_5867
f_483043,d_14506
f_503340,d_3588
f_597120,d_31336
f_5023,d_5603
f_339654,d_3658
f_297468,d_25999
f_486443,d_24448
f_494265,d_19958
f_296255,d_31055
f_416648,d_6018
f_164838,d_10961
f_429471,d_24923
f_317006,d_17897
f_593461,d_29758
f_245165,d_15135
f_574322,d_29869
f_527905,d_16887
f_212469,d_6185
f_152578,d_20329
f_56160,d_16508
f_474126,d_17539
f_3510,d_6807
f_588463,d_17963
f_438019,d_6136
f_563708,d_10160
f_139693,d_5860
f_453373,d_7302
f_3263,d_17807
f_526042,d_7351
