c_8086,d_19631
c_28455,d_20744
c_8302,d_4827
c_10529,d_5125
c_20525,d_13170
c_10629,d_18196
c_9781,d_27721
c_30220,d_7794
c_11719,d_16843
c_11561,d_11867
c_18650,d_11282
c_13318,d_5281
c_17777,d_15102
c_19439,d_2365
c_22936,d_17974
c_8100,d_185
c_10907,d_20901
c_5780,d_30037
c_12955,d_15124
c_16928,d_1245
c_11302,d_15600
c_15927,d_7532
c_31361,d_4926
c_10362,d_7592
c_5065,d_11317
c_7866,d_28568
c_21738,d_4325
c_3201,d_29287
c_3002,d_541
c_20822,d_81
c_13337,d_23759
c_30531,d_25052
c_8386,d_25134
c_25476,d_16995
c_11434,d_14202
c_10355,d_8734
c_25798,d_13270
c_17057,d_20998
c_1124,d_29876
c_24894,d_12132
c_23123,d_24061
c_24406,d_3942
c_24016,d_15216
c_28549,d_27271
c_18849,d_11521
c_17562,d_19626
c_31134,d_135
c_30983,d_17772
c_29778,d_22998
c_9913,d_12741
c_19277,d_2944
c_25598,d_19595
c_31083,d_2923
c_28203,d_8069
c_2798,d_7618
c_15362,d_23699
c_8506,d_19165
c_27460,d_22237
c_15,d_8223
c_15036,d_26240
c_12363,d_24965
c_25661,d_5541
c_17003,d_17016
c_31210,d_13336
c_1280,d_18171
c_17367,d_15849
c_25981,d_14991
c_2022,d_28583
c_30591,d_8413
c_8408,d_10465
c_24098,d_2588
c_24902,d_3642
c_27443,d_3593
c_9851,d_19642
c_15677,d_6408
c_2513,d_11013
c_17003,d_3786
c_15031,d_19587
c_27927,d_5208
c_21447,d_12380
c_22980,d_14083
c_4850,d_14698
c_1483,d_29132
c_15010,d_25824
c_15075,d_18220
c_19479,d_7158
c_14747,d_26483
c_28739,d_28455
c_15139,d_27189
c_16657,d_17052
c_17106,d_16915
c_30102,d_27148
c_29044,d_26783
c_30219,d_24816
c_25574,d_27600
c_4921,d_22770
c_18474,d_2721
c_8101,d_20905
c_3333,d_1587
c_11608,d_17447
c_9555,d_10755
c_11365,d_13570
c_22083,d_7130
c_5592,d_18979
c_28951,d_11486
c_17410,d_26319
c_30149,d_15170
c_24163,d_17604
c_23462,d_21089
c_6075,d_6244
c_6711,d_6869
c_12308,d_18621
c_22804,d_19784
c_51,d_13589
c_26572,d_7188
c_28865,d_14927
c_18852,d_22752
c_31010,d_8260
c_18030,d_10688
c_489,d_18511
c_22387,d_22886
c_3881,d_2136
c_23473,d_9719
c_4508,d_21112
c_27909,d_4230
c_800,d_20475
c_3290,d_13315
c_29241,d_23684
c_12955,d_4331
c_29117,d_28272
c_114,d_3395
c_11282,d_2507
c_4607,d_28540
c_30254,d_21496
c_13142,d_13451
c_10903,d_24952
c_14522,d_19752
c_11184,d_26527
c_22617,d_21956
c_20982,d_31249
c_14030,d_4510
c_31439,d_22635
c_981,d_24092
c_28191,d_15574
c_24122,d_16937
c_3186,d_29112
c_8390,d_27112
c_14433,d_29561
c_20176,d_27146
c_21082,d_659
c_2153,d_17588
c_27628,d_5287
c_10720,d_23381
c_19472,d_8959
c_759,d_30550
c_20261,d_21739
c_24839,d_9473
c_1924,d_2747
c_17713,d_12076
c_24478,d_3537
c_6047,d_30055
c_14872,d_22934
c_23951,d_3763
c_9969,d_13947
c_7550,d_8710
c_28271,d_997
c_19951,d_8374
c_27715,d_15272
c_18573,d_18862
c_3991,d_12329
c_30823,d_11263
c_7770,d_26629
c_21415,d_27010
c_24665,d_19250
c_23693,d_15192
c_6862,d_22595
c_21461,d_1392
c_19445,d_12310
c_592,d_30239
c_22082,d_29052
c_17661,d_8191
c_14034,d_29201
c_24783,d_12600
c_27624,d_7318
c_6789,d_20410
c_29971,d_8448
c_25685,d_30538
c_26695,d_9956
c_452,d_26346
c_20947,d_30853
c_9142,d_18899
c_22199,d_29059
c_30057,d_4383
c_15397,d_9209
c_3335,d_28009
c_4932,d_26602
c_13704,d_14946
c_20931,d_9361
c_11037,d_25040
c_8273,d_25117
c_12734,d_10414
c_6510,d_30901
c_16165,d_7150
c_27946,d_10644
c_4446,d_23244
c_713,d_15243
c_24838,d_10234
c_24148,d_6122
c_22160,d_7920
c_8414,d_5172
c_30093,d_28733
c_27857,d_29780
c_13464,d_8131
c_23610,d_25695
c_26347,d_13724
c_6774,d_21266
c_20983,d_10214
c_873,d_23797
c_29733,d_15166
c_2533,d_27944
c_20448,d_25504
c_18818,d_22100
c_9966,d_28663
c_518,d_11463
c_2236,d_12015
c_6777,d_25363
c_13440,d_10242
c_3027,d_14405
c_24463,d_21834
c_9174,d_11502
c_27026,d_6318
c_25801,d_11444
c_4593,d_4544
c_1478,d_25570
c_8467,d_1322
c_27558,d_21770
c_19482,d_4073
c_7721,d_20795
c_2015,d_7827
c_11423,d_30814
c_24084,d_8189
c_28779,d_30372
c_8293,d_22461
c_24875,d_17031
c_12823,d_16163
c_5512,d_27161
c_8116,d_29975
c_525,d_9695
c_28775,d_16011
c_16605,d_24670
c_6356,d_30289
c_9833,d_26366
c_1466,d_23736
c_3619,d_2774
c_23988,d_26223
c_12208,d_26302
c_16666,d_3239
c_29649,d_19856
c_21227,d_3639
c_7528,d_15157
c_18525,d_6919
c_4482,d_14762
c_14440,d_11185
c_26145,d_18975
c_22218,d_27189
c_15127,d_4736
c_10414,d_28726
c_18689,d_26301
c_17549,d_30617
c_2932,d_17218
c_9909,d_2474
c_9201,d_7599
c_17871,d_8102
c_6783,d_27602
c_10510,d_22111
c_1812,d_18376
c_26249,d_13129
c_8905,d_10153
c_27235,d_30857
c_8841,d_25677
c_2797,d_11648
c_28695,d_21288
c_11469,d_12773
c_5510,d_214
c_7174,d_8382
c_15817,d_7242
c_21311,d_12625
c_12529,d_8066
c_2397,d_22108
c_23269,d_14847
c_30758,d_21634
c_1660,d_1353
c_21720,d_20753
c_21640,d_8983
c_27965,d_22212
c_13053,d_17184
c_18216,d_30109
c_17823,d_6300
c_30526,d_15055
c_11683,d_7465
c_28818,d_29149
c_28956,d_17911
c_26200,d_20676
c_22381,d_15584
c_19977,d_13363
c_10285,d_9306
c_15831,d_7965
c_4021,d_22261
c_14056,d_3623
c_14716,d_21248
c_26889,d_7559
c_19593,d_23496
c_865,d_17654
c_15886,d_7696
c_14027,d_16514
c_2264,d_26931
c_27828,d_4952
c_24633,d_28962
c_19715,d_10268
c_24869,d_26786
c_23703,d_6873
c_22581,d_26277
c_29966,d_14679
c_20427,d_2116
c_16257,d_10994
c_19028,d_17807
c_4233,d_20312
c_23355,d_28537
c_4060,d_29010
c_29519,d_23946
c_22415,d_8133
c_5661,d_14330
c_14137,d_26751
c_17427,d_10669
c_10587,d_18908
c_1863,d_21293
c_1836,d_19902
c_3697,d_28237
c_11754,d_16159
c_26048,d_26771
c_9716,d_24203
c_16482,d_22888
c_16066,d_22784
c_8490,d_24108
c_20244,d_25105
c_13099,d_31070
c_30900,d_17314
c_31238,d_27154
c_2624,d_24725
c_4839,d_2609
c_11384,d_23615
c_18070,d_28276
c_14573,d_21004
c_13159,d_30866
c_12053,d_6113
c_12949,d_21339
c_7,d_14621
c_26556,d_21019
c_26690,d_12435
c_27858,d_5754
c_18122,d_29533
c_10479,d_6420
c_31321,d_9477
c_25808,d_27199
c_26538,d_23685
c_14449,d_18738
c_30318,d_9929
c_27120,d_5067
c_21607,d_13893
c_29584,d_26400
c_10779,d_12346
c_28879,d_9786
c_19018,d_1306
c_27900,d_8974
c_19982,d_17241
c_9564,d_22791
c_12147,d_15619
c_16613,d_13215
c_923,d_21247
c_27714,d_25429
c_24313,d_10795
c_5768,d_9157
c_789,d_3777
c_17800,d_8062
c_24615,d_1320
c_28465,d_20283
c_24654,d_19638
c_31018,d_9013
c_27693,d_19672
c_7940,d_15565
c_30282,d_24493
c_20328,d_11965
c_30861,d_5820
c_17201,d_2138
c_4031,d_28075
c_22085,d_18986
c_25439,d_25714
c_13595,d_29354
c_24891,d_12837
c_5165,d_7350
c_25376,d_28594
c_24769,d_22157
c_25028,d_16990
c_15795,d_19104
c_11079,d_7336
c_5588,d_21363
c_21078,d_13965
c_969,d_275
c_4813,d_3777
c_24685,d_29461
c_13891,d_14240
c_1074,d_22065
c_9838,d_29062
c_29303,d_1606
c_10400,d_23684
c_3482,d_11764
c_1691,d_17591
c_26162,d_18157
c_10595,d_15224
c_20222,d_18933
c_25228,d_11958
c_14812,d_25210
c_6755,d_11845
c_25115,d_18922
c_22750,d_18371
c_1198,d_25432
c_15973,d_2944
c_1340,d_5682
c_3074,d_27142
c_2157,d_17236
c_14808,d_11044
c_30483,d_19508
c_15483,d_27032
c_5685,d_22744
c_9722,d_23973
c_11186,d_18183
c_26121,d_17311
c_52,d_19289
c_11580,d_16840
c_10774,d_24149
c_25442,d_18949
c_24130,d_185
c_7550,d_28874
c_12887,d_21965
c_20344,d_6113
c_28998,d_25877
c_24946,d_16843
c_26801,d_23813
c_2666,d_10344
c_5272,d_21756
c_15985,d_14334
c_29122,d_22809
c_14798,d_16923
c_25996,d_3508
c_20628,d_1503
c_20160,d_17402
c_8235,d_15864
c_30404,d_5507
c_13055,d_27336
c_28398,d_5091
c_12249,d_6171
c_10754,d_14642
c_18894,d_11151
c_11870,d_8929
c_13623,d_19277
c_16846,d_13128
c_24799,d_28555
c_17305,d_18761
c_21987,d_296
c_9245,d_11828
c_30026,d_19632
c_1136,d_1419
c_21444,d_27076
c_19000,d_14129
c_27474,d_24532
c_29995,d_26805
c_23951,d_5655
c_22693,d_3980
c_1823,d_11714
c_24126,d_21167
c_6529,d_7701
c_3786,d_13924
c_23954,d_744
c_1456,d_9086
c_17612,d_22892
c_21450,d_22534
c_2451,d_13832
c_21943,d_21997
c_12095,d_5188
c_19085,d_23909
c_29677,d_30002
c_7620,d_11139
c_28935,d_11122
c_19375,d_3430
c_8294,d_9223
c_3114,d_31278
c_29578,d_5155
c_10997,d_29231
c_25560,d_31235
c_13579,d_1802
c_13390,d_3636
c_3711,d_28278
c_24318,d_21169
c_1300,d_28410
c_21144,d_14264
c_17235,d_18552
c_6283,d_16590
c_5095,d_14987
c_12502,d_18570
c_6874,d_536
c_2368,d_25245
c_11158,d_21954
c_14593,d_12754
c_18135,d_2408
c_15945,d_10022
c_13906,d_13960
c_8783,d_1314
c_14554,d_5865
c_12975,d_29760
c_9218,d_7516
c_61,d_31259
c_16186,d_26085
c_8766,d_12756
c_29219,d_6965
c_30144,d_20604
c_1073,d_13374
c_9526,d_15367
c_19627,d_29142
c_1199,d_23281
c_19103,d_18426
c_24118,d_297
c_15075,d_8989
c_3403,d_20530
c_26531,d_1882
c_27525,d_30113
c_22193,d_26551
c_5617,d_2083
c_16251,d_25393
c_30735,d_20153
c_1653,d_28644
c_12657,d_25726
c_12705,d_21873
c_19570,d_1446
c_28741,d_30240
c_19480,d_2237
c_2519,d_15936
c_2698,d_11894
c_11134,d_2732
c_7717,d_26604
c_21690,d_5836
c_20218,d_14801
c_20713,d_10097
c_23597,d_2488
c_21635,d_8698
c_730,d_17421
c_10848,d_29355
c_17647,d_6489
c_17296,d_15778
c_14149,d_9865
c_18211,d_4084
c_6367,d_26482
c_4540,d_9092
c_30602,d_2621
c_28871,d_1283
c_2297,d_21953
c_18093,d_19438
c_20853,d_16288
c_26427,d_25037
c_2316,d_4354
c_21999,d_25757
c_21483,d_7514
c_24638,d_30556
c_12857,d_31376
c_22359,d_17748
c_28420,d_12140
c_25091,d_24553
c_26256,d_1186
c_25241,d_21119
c_17494,d_20768
c_31339,d_12634
c_26957,d_22549
c_13892,d_31
c_12199,d_19097
c_5146,d_7846
c_6428,d_25173
c_17195,d_6089
c_15910,d_4238
c_21631,d_19911
c_24181,d_4308
c_21747,d_26820
c_29604,d_16991
c_9060,d_22592
c_11732,d_29028
c_30378,d_9931
c_12767,d_8349
c_9110,d_30349
c_23236,d_3438
c_5206,d_31378
c_2426,d_27758
c_20024,d_275
c_20247,d_26000
c_14322,d_27341
c_6675,d_6505
c_6115,d_14662
c_13048,d_11742
c_27072,d_23799
c_10191,d_12407
c_21085,d_24767
c_24334,d_5133
c_23095,d_28633
c_17976,d_12705
c_18277,d_24892
c_27006,d_8105
c_15093,d_14860
c_16919,d_5705
c_2801,d_12884
c_78,d_27518
c_27739,d_9840
c_26166,d_13493
c_30666,d_11128
c_14184,d_24485
c_10909,d_22481
c_10150,d_5060
c_4435,d_9558
c_27301,d_12831
c_21697,d_10298
c_21157,d_18401
c_2248,d_30866
c_7896,d_13958
c_827,d_8694
c_9299,d_16260
c_2348,d_6782
c_15996,d_3735
c_15954,d_26238
c_20697,d_6761
c_12130,d_9168
c_13332,d_12660
c_7564,d_11798
c_31078,d_11228
c_6990,d_30293
c_10472,d_18121
c_22345,d_17063
c_745,d_24750
c_24954,d_8906
c_24537,d_23784
c_5859,d_8499
c_25730,d_8463
c_26278,d_21193
c_1780,d_28097
c_20913,d_21091
c_3729,d_769
c_7537,d_28785
c_21345,d_9827
c_21526,d_16606
c_14940,d_3292
c_30981,d_6659
c_19057,d_7482
c_2547,d_5195
c_8322,d_22068
c_2964,d_13934
c_13525,d_20740
c_20943,d_12970
c_25007,d_455
c_9876,d_23715
c_19558,d_9081
c_9795,d_1166
c_14045,d_27146
c_21676,d_969
c_27471,d_8216
c_22004,d_17568
c_20094,d_2736
c_6014,d_25850
c_4103,d_13371
c_20880,d_12463
c_7121,d_15726
c_30537,d_28821
c_8396,d_2253
c_22227,d_8348
c_15058,d_21895
c_1306,d_24712
c_21640,d_12727
c_26518,d_8030
c_16715,d_14193
c_11839,d_24685
c_11639,d_28523
c_10572,d_20701
c_21562,d_17919
c_17479,d_3785
c_14308,d_18104
c_3173,d_26575
c_7343,d_21890
c_30264,d_27760
c_3840,d_22551
c_10630,d_1626
c_29954,d_99
c_9203,d_13812
c_12737,d_20247
c_3251,d_29173
c_7266,d_26176
c_8182,d_28949
c_23885,d_12706
c_18571,d_30288
c_22075,d_8878
c_17940,d_13739
c_8260,d_6942
c_9046,d_26109
c_20020,d_5246
c_16805,d_793
c_17957,d_29307
c_14652,d_25040
c_28959,d_26407
c_21895,d_3303
c_25144,d_5233
c_28025,d_22356
c_2487,d_25193
c_12545,d_16989
c_23427,d_30592
c_31418,d_185
c_29695,d_2839
c_26424,d_28685
c_1146,d_11223
c_1435,d_8151
c_12505,d_14531
c_26128,d_10634
c_17987,d_13974
c_6034,d_22715
c_18137,d_20224
c_30551,d_25701
c_20007,d_10857
c_17097,d_4020
c_26026,d_26478
c_14406,d_19548
c_17491,d_21271
c_1375,d_17819
c_7165,d_3083
c_16535,d_18954
c_31436,d_11110
c_22944,d_17868
c_24961,d_21262
c_30707,d_2584
c_11966,d_16779
c_28986,d_21862
c_12573,d_19487
c_5274,d_30270
c_17803,d_15960
c_5789,d_6830
c_294,d_23424
c_11755,d_5081
c_25517,d_29449
c_21660,d_26968
c_10284,d_2497
c_9746,d_16844
c_11210,d_14599
c_18601,d_28163
c_16553,d_26791
c_29965,d_6814
c_29504,d_27684
c_23040,d_3784
c_22630,d_21584
c_28559,d_2088
c_20392,d_28815
c_25157,d_4022
c_26968,d_10395
c_21189,d_6023
c_28301,d_27872
c_23252,d_24449
c_16084,d_56
c_18855,d_12945
c_13614,d_27917
c_27013,d_4621
c_30439,d_18094
c_2677,d_3780
c_23907,d_28776
c_26631,d_3424
c_21641,d_28082
c_5353,d_13027
c_31302,d_6801
c_3857,d_22805
c_9880,d_23210
c_18959,d_19524
c_14712,d_12332
c_24826,d_5155
c_28010,d_12547
c_26591,d_5726
c_8124,d_5503
c_1969,d_20016
c_23791,d_26340
c_2900,d_14484
c_1058,d_12972
c_2830,d_31141
c_9750,d_28763
c_21465,d_1712
c_28358,d_12333
c_27515,d_10495
c_6201,d_21797
c_808,d_20836
c_259,d_4312
c_7368,d_28500
c_9968,d_9661
c_7638,d_10584
c_30213,d_11757
c_27733,d_10700
c_2309,d_23700
c_27081,d_2689
c_29431,d_9103
c_3570,d_23103
c_19686,d_19885
c_8830,d_6306
c_27655,d_23665
c_13145,d_10371
c_21750,d_16029
c_10616,d_23419
c_11217,d_6962
c_12350,d_17283
c_7409,d_19269
c_17212,d_13266
c_21927,d_22082
c_10554,d_25342
c_16187,d_28492
c_15233,d_30718
c_5693,d_5340
c_742,d_11853
c_13257,d_15380
c_8228,d_29782
c_12424,d_24065
c_14124,d_17399
c_27826,d_1456
c_8384,d_1926
c_10511,d_22574
c_26581,d_29228
c_30789,d_30144
c_27184,d_2915
c_8744,d_8633
c_13550,d_12835
c_4806,d_16918
c_11921,d_21378
c_4195,d_10870
c_18278,d_24969
c_18818,d_9144
c_27368,d_11921
c_4939,d_25118
c_14319,d_26799
c_2527,d_14793
c_15990,d_13457
c_18671,d_30509
c_7828,d_404
c_21764,d_29370
c_17256,d_6206
c_25177,d_28678
c_5876,d_28994
c_18713,d_18518
c_15913,d_14144
c_24995,d_6310
c_9581,d_12082
c_15106,d_7755
c_186,d_12676
c_27265,d_12261
c_17369,d_14532
c_3142,d_13680
c_8937,d_27204
c_13065,d_6987
c_4401,d_25644
c_29875,d_15623
c_2172,d_23939
c_14982,d_14644
c_26481,d_26629
c_4481,d_10566
c_12036,d_2525
c_7006,d_3050
c_18756,d_17957
c_3935,d_3518
c_28418,d_30109
c_26334,d_7292
c_17598,d_2511
c_1116,d_2290
c_11796,d_2064
c_15500,d_30930
c_24778,d_6594
c_3540,d_27428
c_28478,d_10774
c_8471,d_2233
c_19909,d_29034
c_13534,d_8223
c_2835,d_24905
c_21087,d_23504
c_25820,d_14346
c_5643,d_5693
c_13006,d_29083
c_12977,d_25154
c_12641,d_23515
c_12963,d_12068
c_10058,d_3312
c_25363,d_2115
c_18875,d_25590
c_6273,d_7969
c_26734,d_14744
c_15155,d_12271
c_9966,d_25760
c_4288,d_5042
c_23919,d_20646
c_28255,d_25835
c_16512,d_17875
c_12361,d_13145
c_27608,d_2767
c_2164,d_10099
c_2446,d_27687
c_23810,d_25405
c_10274,d_25839
c_11655,d_9295
c_21947,d_1869
c_6557,d_18375
c_1750,d_1850
c_1554,d_18499
c_13085,d_20960
c_21762,d_15964
c_17326,d_14885
c_13982,d_11293
c_7955,d_13609
c_25628,d_23181
c_6058,d_1657
c_25396,d_1301
c_31083,d_1722
c_15731,d_12992
c_16176,d_22824
c_4612,d_10276
c_26773,d_6279
c_10182,d_25069
c_11502,d_24099
c_22684,d_3752
c_24306,d_15829
c_24470,d_11163
c_13754,d_15158
c_12994,d_7233
c_12989,d_4837
c_5187,d_10939
c_24085,d_14748
c_15609,d_30518
c_15245,d_25738
c_21079,d_12028
c_7462,d_28939
c_22870,d_107
c_21732,d_14635
c_6388,d_26733
c_11363,d_8954
c_3324,d_29087
c_26952,d_30881
c_8661,d_15698
c_27500,d_14198
c_13583,d_4959
c_29304,d_13320
c_11935,d_4926
c_874,d_28944
c_27543,d_23036
c_6928,d_3139
c_27258,d_20280
c_209,d_25043
c_11799,d_16260
c_20878,d_20800
c_12225,d_2548
c_29907,d_19630
c_16982,d_6200
c_18633,d_12288
c_10588,d_1467
c_30346,d_20772
c_5309,d_3472
c_29802,d_28129
c_27730,d_8531
c_3380,d_26415
c_27809,d_21346
c_30981,d_25065
c_1011,d_18346
c_5751,d_1898
c_1243,d_25374
c_7311,d_17881
c_30549,d_20089
c_4864,d_7005
c_17226,d_26117
c_22271,d_15778
c_943,d_1287
c_24850,d_5178
c_19019,d_22058
c_29854,d_6062
c_20722,d_12942
c_25675,d_13930
c_8749,d_26193
c_27014,d_16444
c_23459,d_5156
c_10609,d_9873
c_6110,d_30144
c_27858,d_14612
c_12859,d_2683
c_2188,d_7562
c_20283,d_916
c_31130,d_26669
c_26269,d_29717
c_3568,d_24059
c_13798,d_16657
c_8972,d_2202
c_22839,d_3721
c_5253,d_15493
c_18875,d_15527
c_26412,d_23808
c_22699,d_20837
c_21069,d_499
c_20168,d_11965
c_6548,d_21811
c_20718,d_23367
c_5505,d_4037
c_6006,d_22018
c_7264,d_28987
c_12866,d_25260
c_3397,d_13264
c_30352,d_17969
c_3347,d_23297
c_15159,d_4690
c_14840,d_20381
c_25406,d_25743
c_18486,d_16125
c_7347,d_1101
c_3949,d_6406
c_24251,d_21436
c_23906,d_23793
c_16881,d_10184
c_1853,d_16107
c_5284,d_16342
c_18905,d_26222
c_26596,d_16953
c_2529,d_25461
c_28205,d_31196
c_3358,d_21520
c_30012,d_23292
c_18282,d_5123
c_66,d_4728
c_10603,d_27653
c_4288,d_27113
c_18210,d_1002
c_21638,d_2036
c_13940,d_7489
c_23287,d_23860
c_8797,d_2397
c_268,d_1996
c_12570,d_2143
c_15065,d_21132
c_11853,d_22979
c_16951,d_26878
c_27520,d_3419
c_20942,d_750
c_13080,d_26678
c_4574,d_18991
c_25529,d_470
c_25800,d_20874
c_15337,d_2550
c_29716,d_15866
c_13742,d_21220
c_30277,d_10824
c_15938,d_6869
c_13782,d_8526
c_8942,d_12089
c_24269,d_19893
c_29116,d_22505
c_10333,d_16341
c_12029,d_7808
c_4523,d_12714
c_16288,d_30888
c_12235,d_8248
c_24526,d_26748
c_7441,d_9546
c_17150,d_23088
c_4495,d_1444
c_19600,d_5236
c_15611,d_26057
c_24956,d_20307
c_30196,d_8883
c_21026,d_15864
c_7087,d_15368
c_14792,d_30996
c_10180,d_19126
c_2058,d_18338
c_20598,d_2164
c_6037,d_9159
c_11154,d_13079
c_8319,d_25330
c_1645,d_5017
c_20335,d_20779
c_18968,d_16629
c_17845,d_18095
c_2100,d_28241
c_1151,d_21881
c_31001,d_15716
c_28049,d_26241
c_8263,d_20529
c_18996,d_8856
c_6072,d_15531
c_12132,d_11092
c_5508,d_25559
c_30141,d_1926
c_30816,d_20886
c_29845,d_15154
c_22467,d_23469
c_27006,d_15341
c_30488,d_23397
c_29284,d_10603
c_20975,d_25473
c_1784,d_3175
c_27623,d_11938
c_10440,d_4358
c_24131,d_1078
c_20211,d_996
c_4341,d_22184
c_2059,d_16857
c_13728,d_24200
c_30626,d_13449
c_14152,d_4521
c_15145,d_6427
c_28603,d_31354
c_17403,d_10936
c_29503,d_28535
c_27716,d_3180
c_10575,d_7036
c_23010,d_515
c_18017,d_12370
c_28587,d_1595
c_7795,d_17556
c_26688,d_21639
c_761,d_22014
c_25161,d_13151
c_2453,d_14887
c_13840,d_10596
c_12743,d_19942
c_7219,d_29246
c_29645,d_24387
c_29922,d_16857
c_2682,d_7273
c_7519,d_27437
c_15298,d_19224
c_18286,d_20644
c_8620,d_24650
c_10117,d_4330
c_31179,d_8468
c_24754,d_28312
c_2700,d_11991
c_29967,d_25229
c_26770,d_26697
c_26922,d_7319
c_2025,d_18387
c_19327,d_21688
c_5432,d_21689
c_10271,d_17541
c_1803,d_4297
c_8922,d_16769
c_16100,d_488
c_24679,d_11591
c_28039,d_1893
c_7783,d_29684
c_10560,d_14835
c_8256,d_30287
c_27146,d_28207
c_28231,d_18477
c_30457,d_12496
c_4599,d_14193
c_2556,d_11894
c_25753,d_1283
c_414,d_20723
c_11965,d_18561
c_19892,d_18993
c_13721,d_10945
c_21735,d_4894
c_4456,d_15567
c_7029,d_10203
c_13545,d_12955
c_17515,d_9184
c_28298,d_15559
c_28781,d_31000
c_5088,d_29688
c_16294,d_18503
c_29236,d_6290
c_21434,d_20203
c_19778,d_11826
c_18584,d_26495
c_2866,d_2765
c_27783,d_31143
c_5957,d_14247
c_10001,d_30881
c_19549,d_25023
c_19799,d_20495
c_24767,d_5643
c_2451,d_9211
c_3059,d_18754
c_31119,d_25357
c_5452,d_104
c_8187,d_618
c_7613,d_28863
c_20982,d_19683
c_10979,d_15209
c_815,d_7172
c_8164,d_17792
c_2452,d_5439
c_27164,d_12953
c_19368,d_1443
c_20301,d_22310
c_13836,d_21539
c_23630,d_28144
c_21597,d_18223
c_5691,d_29988
c_28272,d_26157
c_27338,d_5558
c_9263,d_30938
c_11259,d_16998
c_15853,d_7214
c_7317,d_8508
c_18502,d_9179
c_10925,d_12544
c_24069,d_23329
c_24035,d_4550
c_29691,d_27845
c_9401,d_24669
c_14230,d_18954
c_25831,d_31298
c_24183,d_16714
c_21799,d_10033
c_10158,d_14302
c_5562,d_11899
c_28651,d_26951
c_4779,d_31167
c_3685,d_12557
c_25621,d_17020
c_16655,d_14595
c_871,d_9283
c_29415,d_2512
c_27164,d_29303
c_18380,d_5043
c_12867,d_9159
c_8607,d_8231
c_26126,d_20106
c_3064,d_25893
c_26697,d_30264
c_9497,d_24573
c_22453,d_24496
c_4337,d_7660
c_21074,d_22013
c_29061,d_519
c_23012,d_20155
c_23562,d_16093
c_6786,d_5405
c_13450,d_905
c_7123,d_9585
c_12863,d_2862
c_202,d_29767
c_14119,d_8913
c_9657,d_30013
c_19576,d_5803
c_24783,d_8350
c_29515,d_20640
c_10522,d_26396
c_2930,d_3193
c_300,d_11757
c_22894,d_28948
c_12010,d_14767
c_27981,d_24498
c_5019,d_17225
c_10165,d_3858
c_56,d_6830
c_8071,d_19450
c_18901,d_2127
c_8555,d_3045
c_1343,d_20564
c_31417,d_3312
c_26411,d_13143
c_26261,d_14865
c_26388,d_13115
c_3178,d_2720
c_13376,d_26094
c_10861,d_24109
c_7827,d_12094
c_1169,d_27208
c_8483,d_16308
c_10799,d_2074
c_20713,d_7984
c_27787,d_9576
c_7481,d_10748
c_4359,d_827
c_19623,d_25591
c_15373,d_3007
c_3379,d_27254
c_28165,d_3951
c_6233,d_22009
c_2182,d_14052
c_10782,d_19140
c_30394,d_12274
c_24913,d_3429
c_18626,d_283
c_17049,d_5998
c_1146,d_31078
c_18244,d_30304
c_25882,d_5595
c_21590,d_11842
c_6194,d_28892
c_16925,d_27314
c_2309,d_16600
c_16667,d_14167
c_28865,d_6798
c_19941,d_512
c_10644,d_22871
c_21845,d_25385
c_15868,d_21865
c_24310,d_4248
c_12652,d_18782
c_16186,d_19881
c_19268,d_4296
c_5941,d_12697
c_21892,d_9921
c_22058,d_27923
c_25606,d_19473
c_7657,d_26199
c_9996,d_12677
c_13179,d_22884
c_8183,d_11146
c_30508,d_11285
c_20524,d_4676
c_5121,d_14769
c_12909,d_152
c_7506,d_29052
c_12759,d_29188
c_16241,d_24027
c_25747,d_7893
c_13808,d_14628
c_7660,d_19365
c_4008,d_4622
c_19857,d_4234
c_6870,d_30987
c_16366,d_25228
c_27985,d_19996
c_26266,d_27239
c_9859,d_15311
c_11885,d_7375
c_6495,d_14105
c_30148,d_11123
c_3123,d_23904
c_14394,d_19895
c_18021,d_29635
c_6277,d_14772
c_13379,d_12046
c_16553,d_6875
c_9113,d_6009
c_26413,d_16716
c_10423,d_2531
c_19425,d_21163
c_30936,d_9883
c_19908,d_19241
c_20574,d_19233
c_10021,d_10627
c_22623,d_13145
c_12282,d_26559
c_22682,d_29421
c_7533,d_13977
c_13054,d_28217
c_17526,d_2918
c_17639,d_29467
c_16364,d_17736
c_15336,d_6730
c_14984,d_4832
c_16084,d_25833
c_22847,d_9624
c_24653,d_9856
c_28452,d_15892
c_22340,d_25408
c_22926,d_24109
c_14956,d_16074
c_5472,d_15489
c_11537,d_30491
c_21840,d_2888
c_27512,d_16618
c_5171,d_14899
c_7934,d_5486
c_18756,d_17064
c_16156,d_23638
c_3684,d_19692
c_18460,d_9527
c_15188,d_21670
c_5114,d_21924
c_19037,d_30985
c_26508,d_2766
c_15370,d_22402
c_22442,d_23575
c_1552,d_20819
c_1495,d_11090
c_3860,d_19564
c_24360,d_4931
c_29325,d_28071
c_3939,d_3421
c_1779,d_17312
c_27366,d_19762
c_14765,d_10724
c_25969,d_16993
c_24654,d_22211
c_11195,d_1416
c_3857,d_25581
c_3058,d_14206
c_5178,d_4453
c_408,d_23780
c_19966,d_1546
c_13781,d_16522
c_25866,d_11231
c_27819,d_28789
c_21432,d_28406
c_1385,d_7825
c_17146,d_15697
c_27665,d_15456
