f_94449,d_18441
f_606234,d_19715
f_232630,d_2905
f_124570,d_22007
f_187767,d_20464
f_525353,d_22189
f_298413,d_8421
f_410723,d_13157
f_59440,d_25111
f_36860,d_25862
f_510517,d_17942
f_152017,d_10333
f_509772,d_3668
f_627725,d_27768
f_483627,d_15641
f_127239,d_387
f_351433,d_5266
f_199176,d_13202
f_78774,d_3374
f_446269,d_31148
f_27225,d_18155
f_410224,d_22354
f_548057,d_7371
f_372832,d_5733
f_597801,d_1647
f_371497,d_22345
f_634323,d_25769
f_193391,d_27755
f_543714,d_26722
f_271616,d_26771
f_358439,d_20335
f_599808,d_22902
f_546191,d_8616
f_188798,d_8791
f_370821,d_15772
f_569399,d_16857
f_240372,d_5870
f_40164,d_27219
f_94206,d_4979
f_314093,d_23786
f_283439,d_3189
f_40473,d_1774
f_30197,d_29321
f_243237,d_8484
f_152680,d_1053
f_34367,d_6737
f_120425,d_16304
f_166832,d_10378
f_310676,d_16215
f_466235,d_16779
f_315861,d_28413
f_599582,d_4813
f_415378,d_22324
f_170533,d_2318
f_626327,d_17180
f_166222,d_21414
f_515739,d_11567
f_188720,d_1683
f_564658,d_6884
f_220171,d_20123
f_578059,d_3012
f_176201,d_13743
f_59672,d_10461
f_488599,d_3239
f_408920,d_7892
f_104989,d_10181
f_41022,d_11915
f_358762,d_28691
f_245920,d_26246
f_116043,d_28972
f_218980,d_433
f_291957,d_13658
f_374228,d_12003
f_250498,d_16635
f_146977,d_23280
f_643260,d_9194
f_86638,d_1939
f_182660,d_13131
f_269091,d_26339
f_641768,d_23146
f_190336,d_25285
f_625174,d_11051
f_185526,d_1947
f_262030,d_11502
f_258824,d_10751
f_484086,d_30083
f_145849,d_16728
f_277619,d_28547
f_553151,d_18122
f_638434,d_29066
f_154411,d_14010
f_326502,d_23700
f_123733,d_29557
f_18729,d_1533
f_448809,d_27415
f_600426,d_27382
f_15475,d_28413
f_404334,d_13409
f_323119,d_3749
f_305167,d_25762
f_352056,d_16957
f_492602,d_22272
f_81828,d_19001
f_222184,d_8611
f_205649,d_20542
f_563842,d_2050
f_467896,d_22790
f_253828,d_15152
f_369847,d_7388
f_223475,d_4801
f_197189,d_27345
f_587570,d_21164
f_63935,d_3630
f_54433,d_30073
f_492965,d_26293
f_55715,d_28651
f_453936,d_496
f_168534,d_15978
f_597313,d_23432
f_40101,d_25998
f_61868,d_11798
f_552840,d_18142
f_95079,d_26453
f_63424,d_5145
f_185994,d_536
f_322524,d_11481
f_358246,d_22037
f_355202,d_13343
f_248141,d_5676
f_455033,d_2366
f_388164,d_21743
f_623688,d_8464
f_454703,d_25891
f_497684,d_15629
f_286302,d_7586
f_251750,d_22241
f_327695,d_17497
f_144906,d_2547
f_386206,d_30504
f_627423,d_11857
f_91570,d_1473
f_533938,d_30086
f_317524,d_26753
f_345417,d_20294
f_152757,d_22579
f_574078,d_12498
f_311074,d_27098
f_406798,d_14878
f_591697,d_4785
f_473509,d_27620
f_107007,d_16272
f_76568,d_3200
f_146702,d_435
f_117144,d_25036
f_521885,d_30208
f_478805,d_6729
f_40157,d_3037
f_492555,d_31373
f_567204,d_23351
f_133831,d_2915
f_291124,d_3793
f_144382,d_614
f_636429,d_18487
f_279664,d_25946
f_42074,d_4743
f_258521,d_27893
f_99022,d_2152
f_171392,d_8575
f_430673,d_13307
f_622446,d_8119
f_464387,d_14391
f_51073,d_29650
f_319895,d_28850
f_234563,d_30351
f_435229,d_9144
f_622950,d_1473
f_229781,d_286
f_642325,d_9607
f_579540,d_4737
f_395548,d_6859
f_633013,d_14171
f_415455,d_22543
f_514780,d_5339
f_609536,d_22986
f_291851,d_7504
f_641192,d_10336
f_519939,d_20967
f_60265,d_8199
f_464338,d_28185
f_357121,d_13876
f_295601,d_26113
f_30754,d_15796
f_311026,d_887
f_381270,d_12072
f_337035,d_8438
f_231014,d_14493
f_200940,d_14595
f_222916,d_2672
f_522954,d_10532
f_61546,d_31012
f_391425,d_9460
f_233392,d_2255
f_108419,d_29333
f_540612,d_13871
f_566959,d_18665
f_382844,d_24533
f_581597,d_16769
f_112475,d_3923
f_55869,d_8466
f_416006,d_5677
f_607269,d_10209
f_564043,d_19719
f_411178,d_2227
f_374845,d_11464
f_199120,d_12260
f_252979,d_2844
f_66707,d_5509
f_134446,d_17367
f_541695,d_26783
f_503794,d_2047
f_323966,d_5274
f_128551,d_3207
f_581735,d_15325
f_643426,d_18049
f_396472,d_15489
f_317929,d_24452
f_371655,d_10144
f_486877,d_4961
f_235892,d_23232
f_580029,d_17460
f_559546,d_15867
f_419017,d_15713
f_513478,d_12900
f_453353,d_29260
f_191523,d_19892
f_308145,d_8281
f_155454,d_14363
f_76807,d_7781
f_33058,d_1910
f_77822,d_25243
f_188303,d_6858
f_156428,d_18658
f_328852,d_21528
f_383210,d_8314
f_44268,d_2192
f_297122,d_22724
f_451713,d_26241
f_437669,d_2756
f_49058,d_14214
f_320066,d_7139
f_154505,d_2530
f_174832,d_27223
f_299530,d_14238
f_605815,d_2378
f_64135,d_1722
f_513817,d_24557
f_27976,d_21355
f_215574,d_2962
f_564964,d_9471
f_281099,d_21806
f_64611,d_2986
f_590651,d_24932
f_593721,d_21287
f_570287,d_21958
f_10156,d_82
f_95276,d_16196
f_311068,d_27271
f_512256,d_272
f_27655,d_26082
f_58261,d_5283
f_231050,d_23804
f_393695,d_30428
f_615053,d_4746
f_48361,d_10065
f_303864,d_18369
f_400098,d_21548
f_140004,d_30391
f_348724,d_17000
f_153584,d_9847
f_478143,d_21854
f_395052,d_16522
f_284518,d_5635
f_415470,d_936
f_328029,d_1258
f_497667,d_9184
f_632348,d_4924
f_276514,d_30434
f_86039,d_18396
f_160723,d_26234
f_1982,d_27277
f_117875,d_22602
f_45428,d_7275
f_399004,d_8782
f_374224,d_21472
f_173240,d_22947
f_212820,d_11711
f_66360,d_14216
f_134589,d_9279
f_269950,d_12619
f_446736,d_10935
f_87968,d_17308
f_505981,d_24462
f_164348,d_19892
f_294684,d_26770
f_85771,d_9012
f_92707,d_4738
f_3473,d_28952
f_115466,d_20355
f_265418,d_24256
f_185113,d_28086
f_596412,d_10401
f_221291,d_10877
f_328771,d_13187
f_413152,d_19466
f_420988,d_613
f_19696,d_23876
f_8587,d_17045
f_55838,d_22856
f_92023,d_2805
f_284158,d_29395
f_99507,d_12694
f_92053,d_19770
f_270360,d_15077
f_636625,d_31305
f_627005,d_20761
f_436636,d_13704
f_636027,d_1147
f_143952,d_31372
f_215520,d_27259
f_516018,d_23673
f_131670,d_27477
f_538182,d_7714
f_212966,d_28562
f_476747,d_13526
f_610268,d_19179
f_262045,d_23186
f_503089,d_18356
f_110771,d_9935
f_71606,d_17732
f_578420,d_1353
f_121174,d_19081
f_47649,d_21909
f_239876,d_417
f_68538,d_14568
f_244739,d_10444
f_45118,d_22701
f_303519,d_5891
f_289848,d_13950
f_102514,d_20796
f_45822,d_24605
f_493557,d_15588
f_300589,d_10399
f_114761,d_5519
f_279321,d_5778
f_613722,d_30255
f_346140,d_20083
f_336959,d_28067
f_428508,d_27933
f_40702,d_5783
f_32319,d_5771
f_257282,d_1652
f_234570,d_3285
f_277729,d_15060
f_325357,d_18132
f_609511,d_7534
f_180152,d_10997
f_45938,d_4173
f_277403,d_11928
f_566507,d_1371
f_410958,d_1257
f_503170,d_16488
f_560234,d_22254
f_16382,d_13037
f_520480,d_3252
f_101144,d_22958
f_374887,d_9585
f_189744,d_2018
f_144949,d_30772
f_546890,d_9266
f_418513,d_27851
f_148980,d_2148
f_145516,d_20656
f_240838,d_24575
f_521116,d_5066
f_342581,d_18185
f_320761,d_18241
f_604590,d_24837
f_204557,d_2408
f_227538,d_4445
f_179625,d_23236
f_116593,d_25017
f_546259,d_6345
f_292841,d_11531
f_435621,d_27124
f_411802,d_18057
f_83908,d_21092
f_153274,d_12916
f_9255,d_22818
f_177929,d_3504
f_197342,d_1777
f_58952,d_5713
f_104891,d_29560
f_288313,d_31000
f_90181,d_21220
f_89640,d_29245
f_117906,d_1551
f_299326,d_18700
f_214802,d_9984
f_366367,d_10838
f_306457,d_29845
f_280588,d_16875
f_530011,d_16960
f_126719,d_31366
f_225121,d_2910
f_430634,d_29999
f_590175,d_24138
f_545332,d_2066
f_608790,d_13337
f_314748,d_28910
f_629287,d_2025
f_591484,d_8566
f_234970,d_10293
f_493485,d_9774
f_228857,d_17906
f_276925,d_11183
f_51068,d_20745
f_513491,d_1907
f_472041,d_22082
f_231620,d_27501
f_328624,d_7451
f_15701,d_17247
f_348201,d_27563
f_414694,d_21323
f_166032,d_9162
f_182059,d_7802
f_526488,d_26555
f_253947,d_3624
f_449139,d_22970
f_442004,d_27939
f_296189,d_18251
f_379647,d_10549
f_137423,d_3733
f_135229,d_29136
f_304817,d_6516
f_317735,d_17582
f_87323,d_10885
f_521347,d_13522
f_198608,d_22627
f_251184,d_7983
f_53891,d_9285
f_627104,d_532
f_108947,d_353
f_634296,d_17328
f_22983,d_4229
f_393272,d_22735
f_631341,d_16146
f_222740,d_16123
f_43098,d_1471
f_218273,d_1965
f_525252,d_19368
f_418719,d_11082
f_615912,d_1610
f_73759,d_16986
f_143216,d_420
f_635826,d_22313
f_530590,d_7511
f_643866,d_30078
f_601340,d_17822
f_633057,d_3855
f_82358,d_5575
f_532962,d_26596
f_643400,d_28421
f_430573,d_19151
f_102616,d_11443
f_69038,d_21983
f_404605,d_15026
f_157402,d_3557
f_475126,d_4405
f_110204,d_1880
f_340067,d_16203
f_346475,d_10750
f_251913,d_3207
f_252706,d_21843
f_55338,d_8786
f_111167,d_18818
f_546008,d_12454
f_250625,d_24985
f_117273,d_9777
f_65163,d_24301
f_256503,d_27688
f_530676,d_18413
f_153119,d_24784
f_352272,d_3979
f_375311,d_21056
f_67253,d_12880
f_606897,d_16956
f_630937,d_11869
f_59107,d_15451
f_50176,d_4338
f_149061,d_17056
f_124181,d_30751
f_504453,d_28952
f_214191,d_4863
f_336230,d_24757
f_177521,d_7890
f_531876,d_27618
f_560325,d_21731
f_141365,d_18732
f_500710,d_8938
f_320544,d_22186
f_508963,d_5300
f_544292,d_19170
f_574061,d_8487
f_514501,d_26004
f_102945,d_26470
f_607426,d_3120
f_402988,d_24602
f_573595,d_14719
f_629898,d_1759
f_482287,d_4283
f_29653,d_24337
f_213608,d_23867
f_405305,d_11916
f_73617,d_3152
f_365579,d_30347
f_241061,d_11759
f_249169,d_22074
f_251152,d_29297
f_302731,d_240
f_470103,d_1749
f_416253,d_22596
f_98332,d_16540
f_196952,d_14024
f_74555,d_22554
f_421279,d_11332
f_517030,d_2069
f_127170,d_7853
f_283766,d_13081
f_74980,d_13800
f_500460,d_13606
f_15727,d_14485
f_427031,d_13862
f_153203,d_28081
f_208173,d_7484
f_497044,d_19703
f_421608,d_27342
f_229592,d_8611
f_198709,d_23799
f_588416,d_3991
f_262043,d_7069
f_463920,d_15648
f_284833,d_10369
f_548009,d_13492
f_623169,d_15094
f_391775,d_24290
f_207363,d_10481
f_60265,d_1385
f_405893,d_5673
f_191307,d_29638
f_478359,d_3878
f_82484,d_21619
f_415869,d_2952
f_241814,d_21894
f_391730,d_2197
f_292094,d_109
f_116654,d_30437
f_356494,d_1043
f_576236,d_5350
f_7498,d_7140
f_17687,d_2647
f_629190,d_30710
f_301378,d_30568
f_604374,d_27193
f_398738,d_9570
f_92831,d_1974
f_619560,d_7964
f_387460,d_18991
f_545727,d_3996
f_332546,d_24834
f_318600,d_28413
f_445171,d_19211
f_161117,d_22983
f_253767,d_22887
f_190044,d_29580
f_562364,d_23636
f_606711,d_6120
f_341822,d_11247
f_409143,d_30793
f_74155,d_17367
f_45205,d_28986
f_464772,d_23158
f_78720,d_27426
f_634107,d_12691
f_247801,d_27320
f_424239,d_20666
f_4446,d_4529
f_643679,d_1954
f_455301,d_14028
f_232907,d_20878
f_290911,d_2212
f_80164,d_22470
f_194279,d_13180
f_236477,d_5503
f_625635,d_8534
f_533548,d_9293
f_200513,d_17821
f_580681,d_26310
f_511761,d_4986
f_536827,d_12806
f_180657,d_18320
f_596473,d_30178
f_382761,d_20857
f_52607,d_6495
f_194705,d_24786
f_121230,d_3213
f_480402,d_1657
f_216641,d_28438
f_236491,d_8043
f_213259,d_24899
f_288756,d_6663
f_278953,d_30411
f_415546,d_2525
f_297572,d_23544
f_545662,d_8036
f_631049,d_23147
f_2437,d_5739
f_411611,d_12314
f_631070,d_23952
f_175866,d_23709
f_321263,d_8907
f_44723,d_21882
f_231219,d_24064
f_531983,d_24859
f_521427,d_3762
f_297573,d_18100
f_297280,d_19172
f_222928,d_16863
f_98894,d_11646
f_251861,d_17657
f_73627,d_21258
f_258474,d_22005
f_409895,d_22709
f_39892,d_19786
f_531021,d_26619
f_581079,d_20171
f_560678,d_28502
f_71240,d_26944
f_219848,d_13194
f_449250,d_16478
f_422145,d_18696
f_214245,d_31348
f_118981,d_21857
f_578260,d_4665
f_386052,d_12923
f_211149,d_16723
f_593194,d_21562
f_577510,d_21665
f_284912,d_22913
f_63600,d_27447
f_460902,d_362
f_409773,d_17746
f_536823,d_25377
f_50239,d_2747
f_164131,d_2226
f_348088,d_25268
f_316299,d_22663
f_98415,d_7113
f_415425,d_19641
f_225704,d_30853
f_488909,d_28028
f_424403,d_18195
f_258721,d_6861
f_76215,d_10007
f_409209,d_3847
f_538500,d_24068
f_258523,d_4325
f_48461,d_24866
f_1857,d_4727
f_415767,d_3164
f_258788,d_24212
f_228461,d_23015
f_425065,d_22284
f_285610,d_30933
f_233149,d_22898
f_76544,d_19994
f_9737,d_18464
f_140454,d_20422
f_189384,d_25160
f_181950,d_10998
f_305819,d_11067
f_300627,d_3780
f_192564,d_4026
f_515031,d_17372
f_485429,d_2009
f_297017,d_23748
f_466110,d_23147
f_202460,d_28151
f_580490,d_11403
f_405700,d_1043
f_102562,d_21322
f_320553,d_29367
f_175721,d_7023
f_502766,d_17395
f_191152,d_7889
f_607884,d_22994
f_216312,d_29005
f_505406,d_13872
f_136606,d_11604
f_468820,d_14931
f_465210,d_11004
f_178425,d_18304
f_336698,d_21836
f_517134,d_18322
f_258607,d_7377
f_74461,d_9344
f_361110,d_11485
f_564276,d_6220
f_488361,d_14644
f_113496,d_18389
f_386995,d_30542
f_168177,d_430
f_257481,d_18203
f_83785,d_21055
f_246262,d_20987
f_50230,d_12479
f_185943,d_30746
f_236242,d_28431
f_451145,d_18187
f_507691,d_25598
f_59306,d_24797
f_304022,d_15129
f_423709,d_13049
f_296072,d_15763
f_93926,d_12127
f_634408,d_23154
f_16741,d_15174
f_159291,d_27546
f_83209,d_3551
f_151173,d_26199
f_183615,d_2331
f_87525,d_954
f_256323,d_7608
f_558764,d_6241
f_422067,d_27215
f_496822,d_30314
f_25913,d_11408
f_241247,d_18452
f_178993,d_17795
f_440308,d_16030
f_292567,d_29958
f_500499,d_25676
f_535477,d_25782
f_268552,d_7895
f_475881,d_6082
f_569675,d_26137
f_173024,d_21827
f_43756,d_411
f_200758,d_8890
f_276421,d_16407
f_48660,d_1844
f_28628,d_13450
f_117055,d_19113
f_69751,d_24798
f_216503,d_1096
f_329882,d_760
f_624327,d_6660
f_505402,d_11235
f_430777,d_20194
f_39811,d_770
f_519691,d_23984
f_122290,d_21654
f_262479,d_22581
f_87953,d_24421
f_615858,d_10650
f_264504,d_2638
f_277676,d_14283
f_149540,d_1563
f_74265,d_8471
f_364576,d_24024
f_429913,d_2856
f_134302,d_14133
f_359259,d_24306
f_331519,d_18584
f_262478,d_6560
f_300818,d_842
f_591757,d_28872
f_209693,d_2918
f_305536,d_8361
f_212339,d_12271
f_566347,d_8351
f_343120,d_6888
f_552701,d_28654
f_600739,d_17793
f_35392,d_489
f_53150,d_20172
f_221992,d_23239
f_592037,d_26273
f_408777,d_6730
f_432932,d_16198
f_46616,d_19729
f_425448,d_7854
f_403879,d_23962
f_424899,d_27066
f_241023,d_11613
f_350053,d_19289
f_70664,d_8386
f_38761,d_18634
f_371937,d_5952
f_207561,d_672
f_235177,d_14956
f_10914,d_17171
f_609101,d_24931
f_262550,d_9945
f_476645,d_15404
f_480475,d_8335
f_377804,d_11351
f_357094,d_19550
f_531023,d_2337
f_587213,d_24532
f_622864,d_24881
f_171722,d_7377
f_166786,d_18098
f_176549,d_4754
f_609026,d_17067
f_160782,d_18472
f_369962,d_14012
f_39060,d_11545
f_137114,d_23085
f_297514,d_26213
f_445000,d_13027
f_191433,d_6839
f_29170,d_23310
f_531112,d_23615
f_596047,d_21473
f_622060,d_5021
f_344671,d_6400
f_582730,d_8665
f_131768,d_5974
f_586303,d_11986
f_632957,d_8877
f_348786,d_9223
f_325836,d_31304
f_300784,d_18127
f_529091,d_23000
f_270144,d_19169
f_283703,d_16945
f_41537,d_6585
f_300876,d_7673
f_114819,d_6257
f_347220,d_22033
f_227252,d_25481
f_423230,d_8752
f_273648,d_7056
f_269601,d_2915
f_414874,d_10738
f_142096,d_26749
f_174347,d_30762
f_300773,d_11388
f_288094,d_27862
f_191029,d_29438
f_372988,d_20510
f_322854,d_28466
f_631511,d_21815
f_406786,d_17772
f_492624,d_28770
f_551628,d_25490
f_2119,d_11069
f_100523,d_11673
f_57359,d_17726
f_404201,d_22070
f_359479,d_3421
f_439013,d_11579
f_348582,d_27133
f_346522,d_26696
f_368746,d_1261
f_306702,d_20797
f_299945,d_9207
f_38079,d_19183
f_481577,d_5219
f_518598,d_19068
f_12417,d_13410
f_111736,d_23515
f_242052,d_19979
f_245559,d_7387
f_310797,d_19502
f_179507,d_23316
f_555850,d_8031
f_173568,d_16780
f_180114,d_9146
f_443134,d_1731
f_392729,d_21728
f_218507,d_19869
f_75254,d_26081
f_77723,d_1001
f_222837,d_28583
f_424938,d_12729
f_553744,d_7835
f_1054,d_22260
f_618570,d_18403
f_417359,d_567
f_632413,d_432
f_576452,d_3226
f_178362,d_28190
f_160112,d_8809
f_636089,d_10098
f_173276,d_5995
f_580458,d_8674
f_24457,d_27957
f_627879,d_5401
f_443196,d_21130
f_644376,d_17604
f_406200,d_5099
f_230641,d_14399
f_622883,d_21815
f_623930,d_11029
f_552994,d_27463
f_504963,d_17276
f_27098,d_7248
f_228297,d_16522
f_607792,d_21660
f_273259,d_22190
f_313597,d_14174
f_163325,d_23846
f_360440,d_11369
f_414335,d_294
f_486358,d_18439
f_113033,d_26344
f_490403,d_7455
f_474949,d_29659
f_59592,d_521
f_42474,d_6303
f_135167,d_9436
f_15427,d_14832
f_52075,d_9678
f_193054,d_9804
f_109106,d_10208
f_142450,d_22336
f_575133,d_21360
f_568363,d_20810
f_360602,d_31272
f_535651,d_15550
f_194502,d_26302
f_521036,d_27005
f_84155,d_3226
f_419702,d_30728
f_109417,d_5288
f_559657,d_24764
f_142626,d_7423
f_561678,d_26817
f_93712,d_12879
f_131533,d_24366
f_266464,d_23188
f_584231,d_10476
f_617603,d_19831
f_594516,d_1524
f_179329,d_21918
f_520005,d_15182
f_218461,d_2837
f_3548,d_17148
f_63410,d_10864
f_213489,d_29165
f_421560,d_30480
f_517671,d_7223
f_55072,d_11302
f_450980,d_16331
f_71959,d_29948
f_2030,d_31406
f_81452,d_4406
f_105032,d_1201
f_396264,d_27853
f_116257,d_9924
f_476285,d_24041
f_640027,d_13785
f_630527,d_3817
f_458710,d_20382
f_551112,d_12797
f_389248,d_26927
f_179517,d_10437
f_560551,d_3514
f_457475,d_25220
f_23000,d_24159
f_5568,d_30545
f_575234,d_18723
f_389436,d_4431
f_453020,d_10716
f_239356,d_22390
f_540178,d_25398
f_160144,d_13420
f_348469,d_19255
f_342448,d_5823
f_483000,d_3749
f_60287,d_25006
f_469271,d_5836
f_349760,d_20062
f_201857,d_8825
f_518784,d_25428
f_468952,d_26674
f_4911,d_10283
f_181380,d_14975
f_561117,d_20754
f_232625,d_19990
f_257849,d_3688
f_565959,d_6184
f_202775,d_6941
f_209746,d_16503
f_31203,d_15923
f_91241,d_14060
f_476303,d_1781
f_335008,d_17458
f_351220,d_2442
f_226988,d_20011
f_511570,d_30445
f_586799,d_2044
f_145853,d_4013
f_434473,d_18296
f_536732,d_8558
f_408061,d_11228
f_52004,d_23617
f_459912,d_20062
f_247961,d_19099
f_252964,d_13287
f_94706,d_19074
f_51169,d_28657
f_179271,d_29754
f_32547,d_28139
f_608215,d_5219
f_189540,d_11390
f_119941,d_21626
f_264354,d_12279
f_591557,d_17266
f_270122,d_16910
f_121489,d_29269
f_39931,d_4691
f_354342,d_10141
f_243285,d_29313
f_162770,d_24671
f_628820,d_16940
f_418853,d_12705
f_644589,d_27823
f_85862,d_20223
f_136538,d_19161
f_2794,d_12956
f_617640,d_29042
f_121331,d_13326
f_540991,d_18478
f_220616,d_4562
f_290718,d_1773
f_11645,d_4305
f_492316,d_11567
f_193657,d_11612
f_602456,d_5506
f_261380,d_4234
f_445385,d_28989
f_295539,d_12917
f_228444,d_9762
f_150859,d_12946
f_51741,d_17203
f_635943,d_27886
f_203703,d_1032
f_97539,d_17108
f_474772,d_30846
f_601704,d_1108
f_175810,d_17071
f_158677,d_21009
f_135700,d_9782
f_276038,d_30950
f_564461,d_31140
f_593192,d_23549
f_322814,d_19860
f_87502,d_22702
f_31211,d_10867
f_382764,d_10151
f_146078,d_22852
f_473555,d_16606
f_554775,d_5166
f_206248,d_11464
f_51234,d_30767
f_483424,d_20480
f_489064,d_13800
f_515695,d_25610
f_615062,d_1380
f_372512,d_29044
f_67711,d_21433
f_480885,d_7608
f_370893,d_23109
f_125899,d_22489
f_69537,d_25073
f_221142,d_8528
f_603536,d_12147
f_593261,d_11633
f_266682,d_8282
f_90858,d_6212
f_519142,d_28746
f_156115,d_16775
f_505267,d_3476
f_85440,d_12269
f_355375,d_22783
f_417381,d_27651
f_463732,d_13120
f_506421,d_2129
f_165516,d_30523
f_299975,d_14870
f_23676,d_7234
f_260920,d_15841
f_637919,d_18427
f_557420,d_24503
f_349928,d_7030
f_631024,d_11839
f_643193,d_26388
f_101985,d_19025
f_576662,d_17270
f_54345,d_30673
f_463048,d_8497
f_107333,d_13081
f_212733,d_23043
f_83018,d_11890
f_28366,d_19360
f_605424,d_8131
f_549250,d_8233
f_238702,d_759
f_631411,d_20869
f_307853,d_5589
f_512381,d_25816
f_217510,d_13902
f_177797,d_23931
f_608079,d_13174
f_423085,d_28476
f_24141,d_968
f_365840,d_6763
f_262949,d_19250
f_13592,d_31196
f_292182,d_29034
f_34063,d_875
f_141999,d_9610
f_8005,d_23188
f_89067,d_28663
f_127348,d_16218
f_571523,d_723
f_296683,d_18278
f_556997,d_19604
f_623929,d_14469
f_186483,d_30630
f_259158,d_11860
f_63928,d_7569
f_319863,d_14646
f_63167,d_13197
f_275677,d_4056
f_424212,d_174
f_414800,d_23134
f_535175,d_31304
f_144670,d_26300
f_45455,d_15396
f_606632,d_23510
f_342175,d_28708
f_407658,d_15924
f_256282,d_30811
f_135490,d_30454
f_90888,d_25674
f_110983,d_13527
f_373515,d_14207
f_590318,d_10238
f_613411,d_24959
f_418438,d_23080
f_242445,d_31303
f_11494,d_10871
f_132599,d_29096
f_387462,d_26327
f_567904,d_27792
f_144721,d_68
f_148245,d_16939
f_249559,d_18804
f_372438,d_15058
f_146385,d_7040
f_54481,d_26213
f_564846,d_21851
f_611585,d_14991
f_595658,d_16296
f_227026,d_20536
f_613641,d_20306
f_248654,d_19241
f_134179,d_15758
f_26286,d_8915
f_51931,d_6997
f_187422,d_9395
f_17801,d_20081
f_274310,d_15548
f_387336,d_3399
f_327276,d_23186
f_284267,d_14950
f_517146,d_29216
f_195992,d_7407
f_26323,d_18565
f_508543,d_4763
f_330559,d_13974
f_365914,d_19243
f_254137,d_28140
f_307539,d_24053
f_573114,d_30864
f_495121,d_10292
f_606514,d_2293
f_434691,d_19588
f_37006,d_1564
f_484122,d_3692
f_409182,d_18788
f_183070,d_18424
f_518743,d_11428
f_266425,d_18871
f_29441,d_9011
f_606881,d_3122
f_68897,d_15422
f_209705,d_30978
f_286539,d_18699
f_541549,d_19990
f_426312,d_26615
f_224893,d_22490
f_578502,d_11537
f_330897,d_2127
f_405791,d_8481
f_412079,d_25684
f_170704,d_12349
f_339866,d_20780
f_642984,d_21759
f_3444,d_14192
f_411033,d_3968
f_294837,d_3809
f_474253,d_30577
f_197300,d_11453
f_118907,d_2822
f_350722,d_10483
f_625001,d_2995
f_263037,d_26396
f_450292,d_23060
f_102263,d_28241
f_126242,d_28184
f_252166,d_7327
f_326081,d_23363
f_12851,d_313
f_497708,d_9882
f_443517,d_20258
f_295207,d_25434
f_475735,d_16842
f_292583,d_24239
f_440836,d_23543
f_517405,d_26687
f_524251,d_26727
f_639828,d_8404
f_359314,d_26416
f_225860,d_18273
f_635248,d_2601
f_122466,d_20533
f_294299,d_10162
f_269796,d_16904
f_586578,d_26722
f_634191,d_5215
f_36720,d_4278
f_136747,d_14816
f_473635,d_25528
f_342235,d_9538
f_629087,d_13537
f_211924,d_9786
f_33249,d_4339
f_264112,d_4233
f_40232,d_1281
f_627072,d_11304
f_502884,d_3077
f_348215,d_27241
f_309295,d_18127
f_211381,d_23774
f_529121,d_4239
f_493501,d_27969
f_240415,d_28758
f_30007,d_4245
f_72312,d_9355
f_273229,d_7405
f_93639,d_10115
f_524749,d_24624
f_516012,d_29645
f_317815,d_11631
f_350890,d_4654
f_256597,d_15822
f_185540,d_21396
f_167540,d_9421
f_478223,d_21751
f_550328,d_13039
f_526147,d_3195
f_391995,d_18619
f_593761,d_12885
f_624691,d_13970
f_635750,d_3104
f_517453,d_10574
f_24392,d_988
f_577356,d_2655
f_271866,d_13240
f_590644,d_15355
f_442445,d_17369
f_145996,d_8475
f_551287,d_16510
f_264364,d_21449
f_405692,d_9159
f_426999,d_3519
f_42014,d_7858
f_540545,d_17713
f_255394,d_8530
f_595209,d_26245
f_350820,d_27397
f_201206,d_26616
f_316876,d_11175
f_579382,d_12035
f_526355,d_28303
f_241619,d_6372
f_507909,d_1412
f_167182,d_18322
f_60724,d_23581
f_424010,d_6351
f_490424,d_11060
f_119721,d_29985
f_220216,d_2926
f_322125,d_14464
f_189442,d_28359
f_54805,d_15909
f_616223,d_28696
f_512573,d_3443
f_540465,d_13487
f_155481,d_5381
f_547044,d_18941
f_637396,d_26329
f_471410,d_14133
f_173029,d_2014
f_360324,d_25607
f_627378,d_335
f_270383,d_29120
f_185414,d_14685
f_453621,d_25400
f_272064,d_6065
f_497668,d_5056
f_60942,d_846
f_324224,d_30942
f_490755,d_15786
f_449674,d_21482
f_130612,d_19973
f_328361,d_26953
f_471560,d_10750
f_428057,d_25841
f_452362,d_16629
f_479493,d_6349
f_535074,d_2641
f_403634,d_28888
f_413783,d_19443
f_607387,d_30640
f_119471,d_21779
f_450226,d_24888
f_328298,d_10075
f_67613,d_25909
f_476597,d_27961
f_196083,d_29752
f_200996,d_17799
f_305595,d_28299
f_31646,d_2929
f_42804,d_28867
f_611568,d_7397
f_314205,d_24538
f_208506,d_23187
f_637855,d_12528
f_164915,d_15718
f_146354,d_2021
f_491519,d_18297
f_422693,d_28994
f_117900,d_18774
f_555614,d_16130
f_419225,d_30341
f_180166,d_17112
f_477535,d_13921
f_67073,d_29594
f_315926,d_14947
f_518053,d_11586
f_73002,d_29797
f_572472,d_13694
f_107194,d_24905
f_368595,d_11030
f_605748,d_10149
f_530297,d_26659
f_268460,d_30840
f_324137,d_15495
f_580220,d_9264
f_372347,d_30228
f_59790,d_2869
f_199138,d_29815
f_549718,d_15169
f_608089,d_23442
f_271687,d_2652
f_643470,d_7725
f_356909,d_25970
f_160307,d_16007
f_311647,d_21698
f_516344,d_29553
f_401158,d_10690
f_579210,d_5481
f_415484,d_11672
f_524739,d_18173
f_316147,d_28429
f_585999,d_18989
f_335580,d_12507
f_514513,d_11631
f_285890,d_19594
