c_28827,d_2911
c_6903,d_8947
c_22111,d_28963
c_28808,d_18823
c_23757,d_2643
c_8702,d_28486
c_30565,d_29447
c_5194,d_11112
c_1599,d_16434
c_12906,d_16719
c_21837,d_25247
c_30592,d_8822
c_24473,d_24736
c_5262,d_26789
c_29399,d_14040
c_3214,d_7895
c_7169,d_17414
c_4990,d_25359
c_15729,d_3066
c_8033,d_12660
c_7698,d_17308
c_11185,d_19356
c_1160,d_11344
c_505,d_25537
c_18928,d_18357
c_25821,d_19597
c_31468,d_10682
c_18285,d_24668
c_15960,d_8153
c_26372,d_5238
c_13660,d_24820
c_10201,d_18627
c_24352,d_8068
c_8809,d_27433
c_23653,d_29070
c_15239,d_29206
c_17071,d_23957
c_11835,d_10281
c_6673,d_7843
c_3661,d_24408
c_15760,d_24726
c_12170,d_9232
c_11055,d_16291
c_5668,d_515
c_5522,d_12221
c_15740,d_7692
c_4010,d_26185
c_7331,d_6618
c_12187,d_15310
c_17120,d_12202
c_11739,d_29809
c_22415,d_14415
c_13807,d_20326
c_5100,d_8553
c_14112,d_18920
c_10160,d_7569
c_7028,d_27840
c_1895,d_29528
c_23015,d_27604
c_17079,d_18196
c_15313,d_15139
c_28236,d_9306
c_18662,d_17793
c_11968,d_9976
c_25949,d_27216
c_20850,d_25852
c_4223,d_2500
c_25280,d_11313
c_23786,d_4069
c_5720,d_22158
c_13020,d_3055
c_7662,d_20637
c_24120,d_27476
c_19296,d_9355
c_19206,d_21479
c_2410,d_24914
c_4454,d_9745
c_7379,d_4890
c_29479,d_23267
c_8014,d_12454
c_6728,d_8871
c_21076,d_7544
c_26821,d_996
c_28600,d_5494
c_23929,d_14664
c_11361,d_11646
c_13625,d_20244
c_22204,d_26511
c_14717,d_7271
c_9376,d_5073
c_12930,d_21164
c_13873,d_26070
c_27208,d_14434
c_25827,d_17862
c_14477,d_1407
c_2577,d_9506
c_28418,d_26781
c_30313,d_3485
c_21650,d_30125
c_1582,d_20473
c_19315,d_8139
c_17823,d_6669
c_22666,d_24133
c_9360,d_27460
c_28774,d_14181
c_10382,d_13703
c_13741,d_11550
c_14593,d_25431
c_15970,d_28755
c_28270,d_8775
c_15880,d_14875
c_18637,d_15063
c_25388,d_3807
c_5117,d_16281
c_10452,d_4864
c_11273,d_15351
c_28858,d_26210
c_13119,d_30983
c_20441,d_21134
c_3717,d_16010
c_29027,d_30
c_6927,d_22960
c_12989,d_10209
c_27669,d_12371
c_21316,d_27172
c_8400,d_4992
c_24720,d_18012
c_18981,d_11587
c_13021,d_17188
c_24595,d_16584
c_8578,d_16050
c_14371,d_30157
c_6860,d_8985
c_17648,d_1528
c_24438,d_3116
c_13828,d_7323
c_3230,d_7539
c_14739,d_16592
c_25579,d_14388
c_16202,d_25140
c_1060,d_19632
c_12403,d_17088
c_18985,d_8547
c_10458,d_21819
c_23201,d_20590
c_20701,d_24577
c_27612,d_15572
c_26749,d_26410
c_12827,d_11940
c_27169,d_7793
c_1614,d_11166
c_22709,d_14484
c_15358,d_2279
c_20050,d_22889
c_16128,d_25582
c_26066,d_10224
c_22791,d_19224
c_10330,d_17451
c_22903,d_6928
c_13438,d_9681
c_17780,d_17315
c_15919,d_13961
c_29897,d_22770
c_26319,d_3784
c_17889,d_27625
c_7515,d_18003
c_2755,d_8794
c_13411,d_12294
c_26663,d_19231
c_7589,d_9167
c_11073,d_5993
c_14718,d_9495
c_12081,d_15410
c_21939,d_24344
c_24374,d_10434
c_21788,d_14636
c_16985,d_5319
c_13182,d_23598
c_23450,d_29685
c_26759,d_12262
c_21922,d_2442
c_28625,d_26023
c_9813,d_5325
c_17185,d_14992
c_23417,d_3905
c_3088,d_7700
c_10075,d_13086
c_4599,d_16836
c_20414,d_22393
c_26631,d_13994
c_22987,d_15049
c_27498,d_21989
c_1717,d_4565
c_11084,d_8002
c_29483,d_18026
c_1008,d_30190
c_11418,d_5084
c_29766,d_2869
c_1383,d_19145
c_11127,d_30188
c_28772,d_15092
c_2186,d_9936
c_19474,d_8311
c_24425,d_16827
c_30699,d_18480
c_1519,d_18742
c_3945,d_25710
c_5985,d_13329
c_1268,d_20291
c_21673,d_14985
c_10241,d_12045
c_4411,d_7278
c_26091,d_28541
c_1675,d_31129
c_29841,d_11534
c_7142,d_1049
c_10275,d_20326
c_695,d_30751
c_26115,d_29701
c_11851,d_13563
c_1484,d_30794
c_24253,d_11346
c_5002,d_1274
c_4635,d_17571
c_12409,d_25464
c_20094,d_28427
c_6465,d_19849
c_23493,d_19553
c_12857,d_20957
c_10582,d_10585
c_17937,d_5808
c_1080,d_1446
c_1130,d_3373
c_5350,d_27874
c_21180,d_21698
c_7197,d_21351
c_24479,d_7272
c_1424,d_10058
c_27123,d_7818
c_23163,d_14900
c_12697,d_8817
c_17685,d_1394
c_16898,d_27106
c_28205,d_4738
c_30515,d_10033
c_7922,d_22688
c_30477,d_7352
c_16520,d_6904
c_22665,d_4686
c_30460,d_21423
c_377,d_25754
c_30329,d_12129
c_16596,d_18257
c_9364,d_16614
c_26370,d_2749
c_22740,d_19153
c_2471,d_5943
c_5532,d_4555
c_26353,d_11098
c_28446,d_22735
c_19957,d_27313
c_10593,d_20799
c_1858,d_14662
c_22995,d_2246
c_5593,d_16519
c_4948,d_8739
c_18716,d_29743
c_29,d_2159
c_26776,d_691
c_7596,d_30709
c_8102,d_26108
c_23809,d_7908
c_28312,d_28781
c_21336,d_770
c_14911,d_31280
c_1805,d_21737
c_3371,d_2482
c_9076,d_26765
c_13973,d_16896
c_15360,d_21546
c_25133,d_21225
c_19323,d_14233
c_17971,d_1684
c_15405,d_17859
c_6919,d_15465
c_12382,d_10707
c_28845,d_28334
c_9347,d_3285
c_10925,d_16800
c_5625,d_7526
c_14732,d_15213
c_1879,d_22700
c_2646,d_11565
c_3111,d_324
c_21144,d_14532
c_15686,d_13491
c_22869,d_8926
c_28267,d_17486
c_11983,d_2837
c_25322,d_3423
c_12733,d_20007
c_27065,d_16861
c_6314,d_361
c_14672,d_4173
c_19876,d_1577
c_18254,d_3632
c_1674,d_2964
c_2577,d_28231
c_18816,d_11504
c_21534,d_8227
c_23459,d_22001
c_3089,d_3086
c_11744,d_14055
c_29727,d_23738
c_11783,d_30835
c_7619,d_31193
c_833,d_22440
c_22821,d_10443
c_725,d_23886
c_10541,d_15891
c_3427,d_19937
c_11961,d_29112
c_13962,d_16307
c_16421,d_4150
c_28211,d_17402
c_6001,d_14762
c_1393,d_1537
c_18813,d_24043
c_19803,d_1032
c_13298,d_30826
c_12667,d_10209
c_16573,d_23246
c_8230,d_5266
c_25677,d_16748
c_11840,d_13038
c_15554,d_13922
c_7462,d_16049
c_7636,d_20198
c_9090,d_25331
c_20886,d_6344
c_4516,d_8984
c_26041,d_14212
c_8196,d_9510
c_19957,d_23898
c_9207,d_13255
c_29324,d_9475
c_3270,d_8427
c_13713,d_21057
c_10764,d_17815
c_23948,d_10636
c_8050,d_7138
c_16471,d_11564
c_26685,d_26692
c_20870,d_4777
c_14548,d_1464
c_9768,d_4575
c_13963,d_9043
c_15334,d_29785
c_1696,d_26946
c_28533,d_19722
c_23056,d_551
c_23233,d_11276
c_9802,d_21214
c_11580,d_24256
c_26549,d_17713
c_8465,d_26195
c_8206,d_9773
c_22310,d_21526
c_514,d_21287
c_17542,d_18424
c_4565,d_28509
c_26676,d_22851
c_6617,d_15654
c_26196,d_11387
c_2998,d_28514
c_23204,d_28429
c_16066,d_6076
c_31183,d_5242
c_9327,d_13185
c_8007,d_10261
c_27538,d_11442
c_30664,d_23850
c_13270,d_29774
c_11454,d_8471
c_23851,d_4398
c_8945,d_2701
c_13929,d_28486
c_29594,d_17913
c_31010,d_24381
c_6079,d_19337
c_6261,d_11867
c_7442,d_5110
c_18922,d_5819
c_3720,d_27947
c_22596,d_17979
c_5235,d_19365
c_20142,d_28264
c_13107,d_16169
c_11268,d_1037
c_31124,d_30056
c_26802,d_24933
c_16370,d_3806
c_1448,d_10370
c_9886,d_19066
c_19365,d_12449
c_23963,d_12104
c_9438,d_10631
c_5164,d_22512
c_27896,d_4175
c_16226,d_4611
c_21454,d_26070
c_12698,d_18349
c_17831,d_16796
c_21732,d_4603
c_26097,d_2103
c_4239,d_21184
c_1552,d_16089
c_5484,d_21416
c_21563,d_26956
c_1089,d_3964
c_23266,d_19468
c_26806,d_17540
c_21250,d_20981
c_5121,d_3232
c_12875,d_2962
c_18295,d_12401
c_8981,d_12206
c_18825,d_22100
c_15572,d_30549
c_21092,d_13812
c_19577,d_4726
c_27336,d_4319
c_1040,d_5637
c_21788,d_25855
c_1302,d_20242
c_18521,d_3540
c_10725,d_10981
c_18202,d_6194
c_21631,d_28974
c_12301,d_2011
c_26133,d_3845
c_10770,d_13730
c_1217,d_2957
c_29720,d_14372
c_650,d_26021
c_5552,d_29114
c_13662,d_30166
c_27640,d_5038
c_17297,d_11748
c_10892,d_17335
c_23113,d_10450
c_22476,d_23873
c_31078,d_1667
c_23374,d_14121
c_9066,d_30223
c_30917,d_31202
c_14867,d_29074
c_10370,d_21538
c_22973,d_304
c_5540,d_9990
c_17979,d_18306
c_5499,d_13790
c_9636,d_25463
c_27736,d_18066
c_502,d_19277
c_24964,d_16556
c_5616,d_5215
c_16859,d_26808
c_8205,d_4972
c_30574,d_27448
c_8416,d_6505
c_21572,d_1671
c_28285,d_12680
c_6832,d_13403
c_9851,d_24656
c_6753,d_6972
c_686,d_18507
c_7047,d_22573
c_15292,d_17172
c_1897,d_18274
c_13357,d_12814
c_4295,d_14673
c_10198,d_11900
c_992,d_29584
c_23194,d_29510
c_27484,d_17625
c_8169,d_22256
c_15885,d_23429
c_25944,d_1886
c_335,d_9980
c_26469,d_8309
c_1648,d_16993
c_22705,d_1603
c_231,d_22375
c_15164,d_12239
c_3488,d_2791
c_6867,d_24743
c_6572,d_14825
c_5792,d_2309
c_27005,d_19324
c_30236,d_26200
c_24747,d_19947
c_18738,d_3742
c_27720,d_11893
c_27831,d_18093
c_21523,d_15166
c_31059,d_6660
c_12208,d_20
c_4921,d_28068
c_838,d_7485
c_16343,d_29068
c_29333,d_28035
c_28659,d_15711
c_24136,d_29301
c_23714,d_19868
c_1850,d_21780
c_10249,d_26382
c_5728,d_12119
c_8738,d_22076
c_9814,d_25991
c_5542,d_25908
c_8872,d_961
c_14923,d_15857
c_28778,d_7186
c_6836,d_23948
c_7741,d_7123
c_15499,d_26290
c_10083,d_3031
c_10069,d_22818
c_18024,d_18177
c_3396,d_3641
c_22644,d_9787
c_10205,d_19859
c_25584,d_277
c_16768,d_9050
c_28623,d_19839
c_4273,d_25610
c_30136,d_24222
c_8339,d_2659
c_15635,d_22484
c_4943,d_18947
c_7942,d_7240
c_22392,d_11466
c_4684,d_7190
c_431,d_25106
c_8314,d_21024
c_7837,d_25261
c_13439,d_31141
c_24856,d_2168
c_23850,d_1618
c_19027,d_745
c_12069,d_25937
c_30478,d_28329
c_23916,d_9504
c_7601,d_20212
c_19657,d_1375
c_2131,d_6525
c_24201,d_15422
c_25466,d_9304
c_14048,d_19258
c_22124,d_20793
c_29212,d_16378
c_26108,d_10385
c_10613,d_7127
c_4418,d_20595
c_29651,d_21658
c_29940,d_29741
c_5872,d_15494
c_22837,d_18959
c_9629,d_31011
c_7688,d_24778
c_9843,d_18214
c_30158,d_15813
c_29636,d_31253
c_26227,d_19089
c_12724,d_22289
c_24300,d_195
c_24920,d_28023
c_25764,d_14953
c_17314,d_73
c_20657,d_8147
c_28696,d_9387
c_11166,d_18950
c_11595,d_30001
c_21311,d_13589
c_10119,d_15474
c_8172,d_12832
c_6630,d_3924
c_7114,d_28338
c_29674,d_31092
c_30097,d_8183
c_17571,d_20110
c_15624,d_12300
c_15258,d_15568
c_28353,d_26695
c_27276,d_18394
c_22998,d_27643
c_6212,d_26922
c_25517,d_4292
c_24402,d_13595
c_12551,d_19650
c_22211,d_30895
c_26608,d_21443
c_4241,d_15450
c_28166,d_2392
c_22369,d_5938
c_2254,d_15895
c_10293,d_24950
c_14078,d_23965
c_29823,d_27728
c_22947,d_30535
c_15556,d_16117
c_4897,d_26602
c_2744,d_28908
c_21911,d_16605
c_23366,d_23321
c_3722,d_17951
c_2903,d_8507
c_28761,d_26987
c_5599,d_29129
c_10641,d_1951
c_15720,d_19218
c_6124,d_9281
c_14011,d_8325
c_5310,d_27798
c_29261,d_19625
c_20023,d_22815
c_1519,d_8318
c_22058,d_2909
c_15686,d_23580
c_17471,d_14361
c_23158,d_2292
c_28214,d_16128
c_7750,d_161
c_18434,d_22959
c_4929,d_11063
c_9953,d_25810
c_24581,d_7366
c_21119,d_27480
c_7565,d_3149
c_30419,d_4546
c_28043,d_22543
c_14654,d_525
c_24183,d_21822
c_21869,d_30685
c_23218,d_1372
c_3735,d_29389
c_18701,d_24526
c_6319,d_1201
c_26760,d_16128
c_2306,d_5116
c_16192,d_30640
c_21651,d_2273
c_788,d_20648
c_27944,d_25954
c_13342,d_11786
c_16494,d_94
c_10713,d_30275
c_16076,d_12001
c_14638,d_15379
c_7008,d_2525
c_29038,d_22815
c_6890,d_24183
c_15821,d_6403
c_24220,d_12066
c_708,d_26274
c_25318,d_10121
c_12227,d_15426
c_15205,d_20415
c_755,d_15303
c_8458,d_8969
c_26260,d_2297
c_15270,d_10897
c_19537,d_13664
c_30965,d_18787
c_15043,d_30929
c_26827,d_30123
c_3285,d_920
c_3465,d_17126
c_10712,d_22394
c_14672,d_30365
c_3180,d_1123
c_22153,d_5831
c_14836,d_12584
c_30044,d_2409
c_25016,d_27313
c_6567,d_12970
c_22128,d_19666
c_23597,d_25217
c_26684,d_13723
c_2621,d_2705
c_18988,d_8890
c_29211,d_28583
c_2551,d_27263
c_23757,d_17992
c_8852,d_2789
c_12018,d_14448
c_2814,d_17606
c_18366,d_4920
c_21810,d_18787
c_281,d_30444
c_7095,d_27607
c_23368,d_7702
c_6087,d_16787
c_13166,d_23037
c_938,d_6890
c_20476,d_21504
c_8350,d_12036
c_3475,d_26802
c_21564,d_22394
c_17225,d_15257
c_16243,d_20736
c_19342,d_3515
c_29218,d_24456
c_9085,d_12004
c_18835,d_3467
c_31067,d_5543
c_8812,d_22318
c_14536,d_10210
c_21592,d_18840
c_27764,d_24567
c_6631,d_27929
c_23884,d_22144
c_2459,d_2848
c_10942,d_2112
c_23932,d_24371
c_16583,d_4416
c_18049,d_13116
c_16780,d_27639
c_15884,d_23561
c_23866,d_20604
c_7260,d_24947
c_26508,d_30821
c_30498,d_6410
c_27671,d_8324
c_13268,d_22917
c_28942,d_26480
c_19786,d_12727
c_16651,d_29123
c_28497,d_26038
c_10006,d_16769
c_17704,d_26522
c_11926,d_6344
c_15146,d_8840
c_19543,d_9702
c_1928,d_3879
c_31281,d_6274
c_17942,d_28184
c_17952,d_28554
c_1900,d_30964
c_9824,d_19418
c_20057,d_7545
c_20236,d_21230
c_7838,d_20198
c_19883,d_8487
c_20181,d_19662
c_10981,d_29378
c_17959,d_19180
c_3008,d_16909
c_7187,d_9903
c_29623,d_27548
c_19959,d_3863
c_14075,d_29920
c_8843,d_24402
c_11749,d_15850
c_13125,d_8658
c_29761,d_11379
c_30387,d_2383
c_22557,d_9430
c_16761,d_26559
c_3790,d_13094
c_14654,d_27383
c_6430,d_23465
c_499,d_3741
c_30249,d_23543
c_665,d_23080
c_22507,d_4797
c_29955,d_20390
c_26627,d_2956
c_9127,d_16712
c_16014,d_2276
c_16698,d_6339
c_28635,d_8047
c_25616,d_17173
c_21403,d_13001
c_114,d_23851
c_30073,d_12170
c_26237,d_7804
c_22377,d_831
c_7147,d_8244
c_15938,d_14483
c_1279,d_11294
c_7073,d_8400
c_21222,d_4985
c_17405,d_29889
c_29560,d_24728
c_22806,d_3809
c_7089,d_31339
c_9230,d_5263
c_27381,d_9587
c_26396,d_16165
c_13823,d_10668
c_710,d_13869
c_20349,d_14193
c_5115,d_21171
c_9388,d_23304
c_8664,d_6609
c_5851,d_1713
c_18590,d_7207
c_26430,d_24985
c_25905,d_15395
c_11918,d_25847
c_26311,d_7885
c_27667,d_21268
c_497,d_11657
c_25016,d_6257
c_16510,d_18578
c_22853,d_20155
c_30008,d_5869
c_15282,d_4894
c_9827,d_8447
c_14670,d_12304
c_7027,d_13394
c_6482,d_3199
c_17256,d_8386
c_21880,d_2001
c_4771,d_21623
c_16658,d_20777
c_16756,d_21669
c_5491,d_20521
c_20186,d_10231
c_632,d_26787
c_21561,d_5246
c_9669,d_26712
c_6182,d_24332
c_27443,d_5966
c_19553,d_21934
c_5476,d_22114
c_14301,d_5186
c_9621,d_11148
c_4842,d_24682
c_912,d_27106
c_24218,d_4465
c_4929,d_19882
c_14290,d_1809
c_15331,d_9166
c_8386,d_29115
c_3808,d_17250
c_11052,d_16079
c_29905,d_3946
c_12546,d_523
c_29236,d_7396
c_10120,d_14508
c_22325,d_1342
c_8306,d_3388
c_4669,d_7453
c_3623,d_2249
c_24684,d_20746
c_5836,d_1556
c_4255,d_17533
c_23195,d_8322
c_13200,d_19538
c_3037,d_9711
c_11331,d_16961
c_23692,d_14233
c_18705,d_12491
c_31393,d_12002
c_13929,d_16896
c_24763,d_24110
c_8924,d_20091
c_21594,d_2349
c_12575,d_31289
c_1040,d_31310
c_10018,d_1561
c_8988,d_11086
c_26635,d_25433
c_25086,d_25585
c_7034,d_1417
c_11719,d_30370
c_3866,d_3902
c_16266,d_30986
c_3430,d_5911
c_15472,d_4712
c_28580,d_17952
c_21829,d_14347
c_14569,d_6376
c_30456,d_12082
c_10961,d_27770
c_9730,d_13278
c_6034,d_22420
c_9726,d_10457
c_5810,d_17790
c_21077,d_30301
c_17591,d_16178
c_28959,d_347
c_4652,d_5280
c_17428,d_4067
c_5363,d_22366
c_1226,d_20817
c_17569,d_14426
c_28732,d_11735
c_1572,d_23431
c_12273,d_7339
c_29893,d_28297
c_893,d_24335
c_25871,d_6711
c_2781,d_29786
c_16213,d_4301
c_11845,d_18601
c_11377,d_22580
c_8379,d_21726
c_7845,d_10312
c_5733,d_14930
c_2789,d_27385
c_29657,d_18270
c_9504,d_9493
c_20273,d_14053
c_26279,d_4259
c_1789,d_4992
c_1887,d_29421
c_6634,d_14929
c_10707,d_26575
c_10895,d_18313
c_11294,d_22843
c_22269,d_24747
c_4403,d_19928
c_2371,d_15786
c_31431,d_4606
c_11303,d_14406
c_9855,d_17641
c_9897,d_23368
c_9381,d_384
c_132,d_23074
c_11629,d_14715
c_19201,d_30381
c_29089,d_5336
c_9497,d_940
c_28123,d_21440
c_18920,d_2699
c_25352,d_26462
c_1562,d_2865
c_9508,d_14193
c_1979,d_23208
c_29470,d_29781
c_22901,d_17214
c_21884,d_28766
c_24874,d_20867
c_24487,d_11459
c_4293,d_19195
c_23406,d_7144
c_13384,d_263
c_10751,d_31339
c_9606,d_6421
c_14631,d_26318
c_27686,d_26933
c_21906,d_30061
c_4772,d_23098
c_12972,d_5070
c_402,d_4017
c_24564,d_6404
c_14583,d_9353
c_17879,d_29766
c_10527,d_29219
c_988,d_6892
c_7702,d_2228
c_18758,d_5175
c_19431,d_30537
c_24612,d_21749
c_2670,d_17275
c_5832,d_30273
c_28170,d_28601
c_7018,d_12546
c_24586,d_29102
c_6355,d_31207
c_18398,d_23043
c_13467,d_12405
c_19861,d_29725
c_1572,d_25752
c_10756,d_16114
c_12728,d_20696
c_13810,d_13806
c_142,d_15164
c_27638,d_12666
c_24916,d_30484
c_1585,d_20167
c_18828,d_15881
c_13215,d_5001
c_30417,d_21160
c_3692,d_12469
c_29831,d_16041
c_21218,d_5297
c_4314,d_16749
c_7981,d_28440
c_29440,d_25874
c_7561,d_18410
c_5664,d_30356
c_9922,d_10809
c_2514,d_11024
c_10944,d_2938
c_30616,d_7606
c_21512,d_19329
c_13757,d_9146
c_3567,d_24868
c_25448,d_19881
c_16785,d_20515
c_1294,d_27350
c_2722,d_20548
c_27952,d_5008
c_18632,d_29616
c_23746,d_30037
c_1411,d_15455
c_13701,d_29829
c_14782,d_28756
c_25684,d_4291
c_18971,d_2953
c_2029,d_27041
c_30767,d_30327
c_2832,d_750
c_12379,d_18381
c_29912,d_677
c_24841,d_24057
c_17925,d_12634
c_18435,d_2803
c_20192,d_11154
c_30629,d_7477
c_30144,d_30410
c_9350,d_21736
c_19360,d_14180
c_26519,d_9161
c_493,d_22599
c_14121,d_27035
c_20438,d_20797
c_26499,d_2916
c_2762,d_30856
c_16156,d_11011
c_3676,d_310
c_27448,d_7917
c_18744,d_20085
c_4711,d_25755
c_27808,d_1826
c_24634,d_28455
c_7465,d_6306
c_19993,d_1616
c_28500,d_21913
c_28521,d_2707
c_26601,d_17102
c_11600,d_18287
c_18107,d_29750
c_17738,d_21147
c_6392,d_28594
c_13104,d_20884
c_26437,d_4549
c_16797,d_23748
c_26892,d_12661
c_24672,d_9084
c_29539,d_19870
c_16148,d_26416
c_21095,d_13879
c_2942,d_24929
c_28850,d_20610
c_21941,d_26360
c_7167,d_6238
c_9976,d_31023
c_22587,d_15034
c_9111,d_25302
c_19606,d_4253
c_24342,d_1146
c_3668,d_30264
c_4158,d_27058
c_17983,d_28156
c_5819,d_25552
c_29259,d_30299
c_11305,d_7885
c_12552,d_19611
c_21119,d_7937
c_21155,d_17306
c_21507,d_2742
c_5633,d_4634
c_20574,d_9496
c_10739,d_4736
c_8555,d_1702
c_2188,d_19218
c_11444,d_9625
c_18111,d_6554
c_22762,d_13309
c_28266,d_25415
c_30417,d_5163
c_25166,d_5161
c_11520,d_26355
c_9227,d_7292
c_8384,d_14312
c_8876,d_30937
c_23465,d_5181
c_4315,d_4142
c_28811,d_2271
c_11371,d_27250
c_22139,d_618
c_12734,d_15869
c_26178,d_19059
c_2900,d_27527
c_3014,d_17851
c_3975,d_10097
c_28949,d_4364
c_28608,d_5200
c_25703,d_18603
c_13250,d_23118
c_16121,d_8608
c_7821,d_30425
c_3288,d_6226
c_27040,d_18338
c_2785,d_15946
c_1342,d_26220
c_28184,d_9073
c_6068,d_30001
c_14695,d_11839
c_25127,d_21997
c_10262,d_8244
c_18890,d_22196
c_21526,d_13013
c_30032,d_3208
c_15204,d_4656
c_5714,d_8066
c_18099,d_8122
c_13095,d_104
c_15769,d_21082
c_2451,d_15095
c_31187,d_28634
c_1489,d_27651
c_5678,d_10444
c_16368,d_16092
c_6256,d_24094
c_23097,d_28629
c_2991,d_3424
c_30453,d_7906
c_30224,d_26503
c_2900,d_16362
c_16770,d_16819
c_1602,d_14826
c_25121,d_28218
c_15882,d_1514
c_16670,d_1794
c_19145,d_12990
c_17850,d_3940
c_31457,d_19808
c_19667,d_6937
c_10128,d_24440
c_28927,d_16260
c_29206,d_13497
c_26522,d_24220
c_24952,d_14800
c_4472,d_12324
c_3983,d_8647
c_14348,d_15422
c_12341,d_8195
c_3002,d_21589
c_21007,d_4478
c_19426,d_11684
c_23857,d_9631
c_23791,d_27430
c_2335,d_27723
c_22033,d_1424
c_22626,d_24791
c_22633,d_13063
c_4493,d_18185
c_24133,d_21332
c_2160,d_14708
c_3665,d_20321
c_464,d_13994
c_11024,d_17791
c_18448,d_16671
c_2146,d_6577
c_19792,d_29833
c_19698,d_17999
c_18963,d_24223
c_5502,d_25532
c_176,d_25909
c_6873,d_14594
c_26118,d_24229
c_6956,d_26528
c_5169,d_18055
c_1380,d_13384
c_27477,d_8942
c_8384,d_4387
c_27311,d_22645
c_21231,d_30989
c_14876,d_13295
c_8602,d_12653
c_21172,d_9282
c_30895,d_26204
c_10801,d_10763
c_17658,d_9427
c_7310,d_11046
c_27293,d_13477
c_16531,d_442
c_17294,d_238
c_3779,d_10052
c_27058,d_28859
c_9434,d_943
c_3257,d_7454
c_6614,d_17454
c_19366,d_4103
c_22840,d_281
c_2783,d_12572
c_4004,d_3160
c_18392,d_19399
c_16851,d_3230
c_14006,d_2396
c_4200,d_2172
c_12801,d_17556
c_25293,d_27346
c_17711,d_12432
c_1520,d_6758
c_7128,d_12642
c_18754,d_24091
c_27164,d_20464
c_11224,d_10382
c_24728,d_19285
c_187,d_8814
c_3992,d_25554
c_21948,d_22635
c_5642,d_29703
c_8292,d_26971
c_23613,d_7448
c_356,d_13579
c_30932,d_13754
c_17291,d_16169
c_18487,d_8355
c_12418,d_8828
c_6587,d_8336
c_23027,d_24605
c_4724,d_22245
c_5107,d_12147
c_24643,d_21096
c_15249,d_21166
c_15315,d_14577
c_2867,d_11042
c_13181,d_19837
c_16112,d_11151
c_23252,d_1545
c_16829,d_22518
c_17251,d_20445
c_28589,d_12978
c_600,d_31352
c_23412,d_8842
c_22423,d_8748
c_131,d_30996
c_21443,d_23139
c_27876,d_19393
c_10610,d_13457
c_9716,d_6603
c_14830,d_10685
c_29047,d_5628
c_12729,d_23742
c_3694,d_24489
c_28457,d_16761
c_23811,d_23689
c_14154,d_20690
c_25845,d_3929
c_2127,d_27133
c_27067,d_4157
c_27551,d_3974
c_18993,d_26892
c_4846,d_28574
c_18972,d_15491
c_13698,d_1508
c_26493,d_12549
c_31197,d_24291
c_3758,d_13243
c_19085,d_22283
c_793,d_20771
c_24257,d_21295
c_25600,d_8812
c_21609,d_24390
c_23985,d_4438
c_12366,d_3795
c_27265,d_15304
c_24591,d_1454
c_1229,d_4515
c_18929,d_22424
c_30011,d_25851
c_5817,d_14675
c_4696,d_25250
c_16249,d_24196
c_20800,d_24953
c_15669,d_19778
c_9157,d_8820
c_28319,d_23122
c_30356,d_15185
c_25398,d_584
c_15411,d_20769
c_13551,d_15940
c_21866,d_28045
c_20657,d_10399
c_5558,d_19613
c_14997,d_1075
c_22952,d_29938
c_29596,d_29134
c_29897,d_21238
c_20832,d_29780
c_8821,d_24114
c_11156,d_21180
c_4264,d_12102
c_2237,d_10043
c_6480,d_25314
c_11864,d_29870
c_6182,d_5772
c_8094,d_20646
c_13226,d_11343
c_17362,d_6416
c_28186,d_20157
c_7074,d_27903
c_18660,d_524
c_25432,d_24065
c_11440,d_25194
c_30684,d_19625
c_23132,d_22074
c_27086,d_25714
c_15870,d_8401
c_1553,d_24658
c_14417,d_15029
c_26439,d_23091
c_4518,d_29015
c_7112,d_24025
c_3865,d_30776
c_13376,d_31138
c_30006,d_7407
c_20838,d_22799
c_14201,d_27720
c_15327,d_20020
c_9505,d_4565
c_13488,d_8074
c_27937,d_11068
c_27592,d_31168
c_21254,d_19723
c_7173,d_23333
c_2730,d_26982
c_16947,d_13472
c_28315,d_23166
c_25355,d_11827
c_30192,d_26399
c_10561,d_31305
c_24187,d_407
c_25083,d_21482
c_4355,d_21380
c_5946,d_7587
c_17553,d_26070
c_15850,d_30389
c_8162,d_7405
c_1997,d_27055
c_22049,d_21769
c_30275,d_26680
c_24417,d_7137
c_14947,d_23843
c_21583,d_788
c_4624,d_11458
c_13332,d_4806
c_10596,d_29155
c_7225,d_30902
c_2020,d_8256
c_57,d_12125
c_24027,d_17907
c_16145,d_15699
c_6056,d_8349
c_1919,d_23241
c_30499,d_7737
c_1762,d_23730
c_18775,d_12066
c_9949,d_12376
c_12829,d_7897
c_11796,d_13137
c_26247,d_12713
c_11491,d_3409
c_5665,d_27723
c_2525,d_28235
c_10432,d_17889
c_28811,d_4432
c_11482,d_28071
c_14982,d_13175
c_18504,d_18758
c_20146,d_18915
c_30079,d_16938
c_10376,d_5296
c_18493,d_7293
c_20282,d_23403
c_28995,d_17099
c_23376,d_28860
c_18850,d_8119
c_9112,d_29489
c_5050,d_9478
c_8810,d_12941
c_17080,d_2353
c_8867,d_8358
c_3457,d_19749
c_14550,d_21056
c_28613,d_6070
c_17047,d_14674
c_8212,d_12153
c_21905,d_2902
c_12750,d_6536
c_26379,d_21723
c_2377,d_13437
c_5618,d_22587
c_23657,d_28431
c_25680,d_22971
c_13559,d_7720
c_9883,d_19912
c_3787,d_4874
