b_1104,c_9235
b_484,c_24262
b_25,c_1952
b_963,c_17117
b_349,c_22090
b_1304,c_25873
b_1063,c_13515
b_291,c_25997
b_443,c_2693
b_7,c_30318
b_605,c_24756
b_830,c_29788
b_1111,c_27219
b_142,c_28919
b_1486,c_15018
b_454,c_9981
b_368,c_6444
b_169,c_11769
b_133,c_12098
b_1215,c_19573
b_1063,c_15978
b_309,c_18810
b_834,c_20477
b_1330,c_15194
b_724,c_15960
b_567,c_28649
b_137,c_14076
b_388,c_28566
b_874,c_30943
b_1287,c_6864
b_365,c_6659
b_1006,c_8817
b_1014,c_22690
b_629,c_23317
b_437,c_7496
b_885,c_22831
b_774,c_17469
b_650,c_23442
b_1348,c_9099
b_576,c_12498
b_803,c_9719
b_946,c_9796
b_42,c_1598
b_682,c_23188
b_1538,c_26802
b_1047,c_13982
b_1298,c_12545
b_843,c_24943
b_1121,c_4594
b_292,c_8278
b_933,c_9632
b_854,c_21616
b_874,c_5896
b_1394,c_7713
b_336,c_16018
b_123,c_10667
b_1109,c_10901
b_852,c_28778
b_1051,c_10649
b_256,c_21827
b_1199,c_16711
b_1543,c_1439
b_659,c_25272
b_1176,c_11010
b_409,c_23325
b_730,c_22793
b_1225,c_26837
b_1465,c_23130
b_1355,c_5401
b_1110,c_26310
b_13,c_30047
b_920,c_5608
b_1268,c_29139
b_1400,c_28791
b_629,c_13054
b_1224,c_4763
b_820,c_30498
b_811,c_13226
b_210,c_10890
b_377,c_26127
b_175,c_23214
b_460,c_10576
b_566,c_5922
b_792,c_26113
b_329,c_20396
b_889,c_16163
b_1492,c_18432
b_1141,c_12920
b_1519,c_461
b_166,c_9494
b_328,c_26207
b_39,c_7393
b_284,c_21554
b_127,c_24229
b_1553,c_18943
b_61,c_902
b_126,c_4701
b_834,c_5517
b_811,c_469
b_1201,c_17658
b_1544,c_26910
b_854,c_18563
b_161,c_22985
b_246,c_6565
b_1110,c_9795
b_460,c_18221
b_97,c_9233
b_1032,c_300
b_1009,c_10177
b_668,c_14852
b_137,c_29580
b_992,c_31446
b_1539,c_7065
b_148,c_9791
b_1334,c_3856
b_1280,c_9079
b_168,c_1468
b_518,c_9619
b_1363,c_22032
b_1206,c_492
b_1376,c_6705
b_1102,c_27570
b_1448,c_26525
b_1495,c_27373
b_170,c_5893
b_360,c_2234
b_1238,c_15884
b_1202,c_27524
b_776,c_19975
b_1368,c_25215
b_699,c_13877
b_1142,c_5990
b_866,c_5512
b_170,c_28745
b_1301,c_27243
b_1205,c_6768
b_452,c_28561
b_1252,c_19231
b_1035,c_4466
b_1201,c_14485
b_691,c_21313
b_955,c_16365
b_1426,c_25415
b_708,c_21418
b_1550,c_28994
b_730,c_12927
b_471,c_1370
b_1376,c_17971
b_745,c_15143
b_1153,c_11056
b_974,c_30849
b_355,c_4783
b_1358,c_19554
b_94,c_24252
b_610,c_26308
b_520,c_20047
b_426,c_27771
b_774,c_17017
b_1252,c_25329
b_1364,c_13972
b_469,c_20905
b_1529,c_395
b_1395,c_14549
b_877,c_5650
b_90,c_5302
b_1126,c_10360
b_1101,c_2665
b_764,c_7191
b_822,c_9029
b_892,c_8608
b_478,c_17347
b_248,c_28634
b_1341,c_24149
b_939,c_23658
b_319,c_18848
b_356,c_28048
b_4,c_26796
b_863,c_1527
b_1175,c_943
b_1442,c_28296
b_801,c_381
b_633,c_16966
b_842,c_9836
b_1102,c_2425
b_359,c_5782
b_294,c_703
b_438,c_23909
b_373,c_31005
b_592,c_15596
b_163,c_21492
b_49,c_8553
b_580,c_8012
b_13,c_29613
b_448,c_907
b_270,c_5413
b_652,c_29941
b_540,c_20774
b_917,c_31465
b_1256,c_4139
b_1016,c_30858
b_751,c_9979
b_1273,c_1098
b_1069,c_26343
b_330,c_3566
b_1041,c_18952
b_775,c_14157
b_963,c_5907
b_692,c_5675
b_846,c_13571
b_630,c_22105
b_103,c_9266
b_1449,c_11251
b_33,c_27693
b_610,c_31
b_1111,c_10163
b_821,c_6916
b_657,c_26218
b_789,c_7050
b_1365,c_9417
b_792,c_24773
b_766,c_28254
b_169,c_23651
b_874,c_24263
b_318,c_5312
b_601,c_6086
b_1017,c_26784
b_731,c_21762
b_789,c_19644
b_1172,c_7057
b_1437,c_26640
b_737,c_9411
b_1096,c_19710
b_480,c_2619
b_393,c_24258
b_378,c_2294
b_389,c_27319
b_1269,c_26663
b_1076,c_12745
b_1258,c_24949
b_387,c_25471
b_1007,c_9825
b_1417,c_484
b_1486,c_19563
b_289,c_13510
b_1124,c_13573
b_791,c_3718
b_1279,c_12233
b_375,c_23482
b_788,c_31276
b_481,c_31391
b_585,c_22962
b_1510,c_22435
b_1464,c_14558
b_1548,c_23972
b_770,c_20540
b_395,c_2222
b_944,c_29167
b_993,c_6556
b_584,c_11113
b_923,c_28147
b_481,c_1538
b_1008,c_29733
b_670,c_31306
b_322,c_30855
b_422,c_14351
b_1356,c_22237
b_1196,c_26013
b_559,c_11630
b_1541,c_29765
b_1068,c_17862
b_376,c_11580
b_1303,c_5499
b_1454,c_12572
b_1293,c_6934
b_475,c_25108
b_1023,c_21166
b_1192,c_7254
b_76,c_30641
b_1173,c_6481
b_679,c_18569
b_421,c_4038
b_291,c_27495
b_1105,c_2134
b_289,c_27295
b_1467,c_21190
b_389,c_1337
b_1387,c_24572
b_1533,c_6241
b_1205,c_29675
b_1283,c_13477
b_891,c_8379
b_1255,c_7764
b_849,c_1762
b_1188,c_30584
b_1185,c_2252
b_631,c_5650
b_440,c_17862
b_1255,c_1297
b_234,c_24447
b_795,c_24752
b_1043,c_15450
b_1133,c_19717
b_638,c_28299
b_1504,c_25052
b_55,c_7139
b_545,c_31331
b_1454,c_21296
b_896,c_27689
b_591,c_19651
b_560,c_13197
b_485,c_28115
b_569,c_7058
b_625,c_23220
b_744,c_11277
b_490,c_28657
b_367,c_7401
b_892,c_2337
b_465,c_11295
b_15,c_2108
b_900,c_412
b_832,c_29610
b_633,c_16167
b_134,c_11374
b_400,c_22652
b_541,c_17889
b_453,c_29841
b_442,c_22570
b_74,c_25883
b_926,c_12038
b_1447,c_23606
b_1182,c_3242
b_532,c_11270
b_246,c_5415
b_533,c_8541
b_214,c_20393
b_330,c_19899
b_223,c_12537
b_1330,c_105
b_765,c_3358
b_371,c_15858
b_655,c_3001
b_1212,c_23268
b_1539,c_27340
b_1360,c_6205
b_265,c_6540
b_827,c_22302
b_560,c_5294
b_884,c_6557
b_385,c_15336
b_699,c_4173
b_603,c_29427
b_527,c_18791
b_1535,c_7333
b_1001,c_21963
b_1288,c_15072
b_1064,c_25023
b_439,c_29589
b_410,c_11600
b_1343,c_11942
b_1381,c_17929
b_305,c_27666
b_78,c_26152
b_238,c_1490
b_926,c_20085
b_14,c_12531
b_1243,c_2605
b_410,c_22517
b_1485,c_5576
b_833,c_1441
b_622,c_24545
b_268,c_21128
b_869,c_5609
b_494,c_29453
b_1255,c_15402
b_167,c_4316
b_424,c_12603
b_826,c_3424
b_1289,c_19707
b_1316,c_24874
b_129,c_27472
b_199,c_25846
b_1266,c_142
b_133,c_14984
b_806,c_13364
b_1035,c_16391
b_929,c_28819
b_1426,c_10416
b_1452,c_927
b_376,c_14317
b_2,c_3049
b_63,c_4193
b_676,c_10023
b_322,c_27706
b_1074,c_11561
b_241,c_20117
b_642,c_9874
b_167,c_1454
b_826,c_192
b_1424,c_22879
b_688,c_30214
b_226,c_1720
b_1026,c_8210
b_1269,c_26649
b_980,c_3846
b_1179,c_16238
b_795,c_5876
b_355,c_15142
b_1341,c_18765
b_1155,c_11012
b_266,c_1507
b_1352,c_22061
b_834,c_24504
b_1100,c_27555
b_1111,c_9582
b_1517,c_10656
b_1378,c_9576
b_678,c_819
b_1323,c_4878
b_999,c_894
b_726,c_22940
b_1328,c_23799
b_2,c_5240
b_124,c_31047
b_115,c_15607
b_794,c_19038
b_701,c_20909
b_1383,c_28746
b_659,c_1900
b_499,c_22368
b_1556,c_7759
b_73,c_24014
b_14,c_4514
b_1071,c_27708
b_1305,c_19215
b_42,c_13554
b_1379,c_18475
b_1155,c_20382
b_829,c_28490
b_579,c_49
b_657,c_18436
b_59,c_23251
b_376,c_10762
b_1284,c_13106
b_1202,c_19716
b_868,c_23642
b_113,c_29281
b_769,c_16518
b_1477,c_25032
b_918,c_16678
b_873,c_3115
b_1387,c_19433
b_764,c_8487
b_1401,c_26133
b_538,c_27169
b_640,c_14841
b_43,c_16653
b_578,c_27986
b_1259,c_30270
b_1510,c_23858
b_316,c_16842
b_1497,c_24836
b_205,c_23123
b_390,c_12437
b_770,c_2071
b_6,c_22449
b_1163,c_243
b_456,c_5903
b_110,c_25707
b_176,c_14852
b_1149,c_9680
b_601,c_9823
b_1500,c_26991
b_1266,c_16757
b_1213,c_30515
b_1196,c_9023
b_1472,c_20144
b_346,c_13557
b_1341,c_17847
b_1059,c_20835
b_1098,c_23490
b_442,c_15548
b_56,c_19733
b_1485,c_27312
b_418,c_23799
b_987,c_6352
b_1508,c_4185
b_1543,c_29492
b_812,c_28486
b_291,c_27171
b_1415,c_7478
b_1181,c_346
b_90,c_27531
b_878,c_12940
b_185,c_12483
b_17,c_9690
b_1229,c_25736
b_622,c_3567
b_516,c_12662
b_1283,c_20080
b_174,c_15018
b_1356,c_27109
b_131,c_22216
b_691,c_24390
b_404,c_25251
b_129,c_23392
b_188,c_1460
b_385,c_729
b_1542,c_21895
b_182,c_3639
b_188,c_24401
b_675,c_7700
b_1056,c_20464
b_776,c_30705
b_1549,c_16771
b_1144,c_21484
b_1245,c_22675
b_192,c_24149
b_395,c_10145
b_456,c_18669
b_749,c_28082
b_593,c_11578
b_1443,c_23323
b_1222,c_6356
b_423,c_1798
b_1406,c_4567
b_1438,c_8735
b_102,c_14881
b_673,c_28947
b_532,c_14655
b_1138,c_5829
b_1547,c_4545
b_1428,c_30399
b_413,c_15263
b_221,c_30447
b_738,c_20702
b_670,c_30323
b_958,c_3271
b_1266,c_23798
b_1345,c_17549
b_1039,c_20224
b_162,c_6003
b_1292,c_26255
b_1386,c_870
b_933,c_13684
b_401,c_30219
b_1401,c_2176
b_260,c_27951
b_432,c_23140
b_1463,c_122
b_1263,c_18956
b_166,c_15827
b_642,c_26086
b_1525,c_15168
b_217,c_24824
b_1439,c_13590
b_670,c_7857
b_1532,c_24501
b_184,c_7472
b_1307,c_307
b_984,c_6218
b_635,c_14821
b_299,c_22993
b_747,c_24594
b_389,c_23804
b_343,c_16159
b_1077,c_10704
b_103,c_13508
b_1220,c_1302
b_727,c_23294
b_526,c_24306
b_1131,c_19609
b_285,c_3207
b_291,c_25537
b_1501,c_17020
b_514,c_27874
b_741,c_26249
b_1183,c_25982
b_412,c_27702
b_122,c_13948
b_367,c_13747
b_907,c_15830
b_562,c_22639
b_1211,c_3035
b_785,c_17378
b_308,c_23062
b_901,c_8742
b_311,c_24292
b_223,c_27569
b_159,c_26981
b_916,c_21613
b_186,c_4402
b_1184,c_26631
b_67,c_20250
b_251,c_30681
b_177,c_26139
b_748,c_8835
b_1296,c_1993
b_1119,c_18299
b_1416,c_11862
b_1156,c_1897
b_1243,c_28190
b_278,c_5853
b_766,c_7076
b_325,c_11098
b_1291,c_926
b_397,c_29736
b_1182,c_571
b_1014,c_3620
b_543,c_28534
b_458,c_13314
b_762,c_11992
b_1306,c_26869
b_634,c_6608
b_1344,c_6344
b_1410,c_3100
b_254,c_6711
b_719,c_27476
b_533,c_9921
b_874,c_29066
b_51,c_25046
b_111,c_14245
b_213,c_19842
b_758,c_20733
b_487,c_22518
b_1139,c_167
b_762,c_27789
b_102,c_13289
b_1502,c_29353
b_321,c_16889
b_818,c_4953
b_15,c_16911
b_1529,c_22780
b_64,c_17122
b_527,c_23117
b_1056,c_23871
b_140,c_23170
b_880,c_13938
b_1453,c_10550
b_59,c_21004
b_1545,c_6415
b_901,c_12795
b_693,c_29207
b_1480,c_22920
b_538,c_16256
b_1327,c_25065
b_1466,c_5556
b_754,c_30012
b_1123,c_13964
b_52,c_19965
b_1281,c_11529
b_1425,c_25667
b_80,c_10899
b_1012,c_2927
b_189,c_15730
b_263,c_17240
b_142,c_4534
b_486,c_19856
b_277,c_9859
b_1116,c_27744
b_142,c_21753
b_266,c_2936
b_1308,c_29839
b_575,c_25126
b_494,c_2961
b_975,c_10762
b_388,c_13202
b_1173,c_22684
b_183,c_15719
b_1235,c_1571
b_1074,c_23634
b_1349,c_13887
b_1168,c_1971
b_619,c_234
b_1266,c_18653
b_1451,c_21658
b_32,c_29661
b_1401,c_11850
b_737,c_21853
b_71,c_21350
b_1072,c_17332
b_1199,c_28362
b_345,c_12612
b_714,c_8370
b_590,c_6801
b_287,c_14078
b_588,c_16169
b_1314,c_14653
b_1197,c_666
b_1518,c_19664
b_736,c_15696
b_484,c_6760
b_388,c_8365
b_595,c_22292
b_1284,c_26220
b_466,c_19547
b_1409,c_27425
b_1169,c_15744
b_855,c_24108
b_1152,c_16166
b_1288,c_23111
b_1130,c_28341
b_952,c_5809
b_1493,c_23840
b_431,c_25218
b_1052,c_3326
b_417,c_23980
b_698,c_11746
b_538,c_3721
b_334,c_15175
b_112,c_19791
b_1146,c_19849
b_546,c_27604
b_331,c_10333
b_973,c_18647
b_1252,c_24985
b_1118,c_6542
b_795,c_6102
b_610,c_26645
b_708,c_9516
b_254,c_1745
b_1210,c_2074
b_1006,c_23647
b_59,c_12325
b_427,c_10556
b_1107,c_7648
b_17,c_14787
b_525,c_16347
b_138,c_5137
b_270,c_22207
b_467,c_465
b_42,c_4187
b_678,c_6579
b_357,c_6579
b_134,c_23500
b_785,c_2785
b_687,c_12537
b_853,c_25698
b_1182,c_8722
b_1111,c_27870
b_950,c_25981
b_651,c_23633
b_1192,c_9814
b_241,c_3801
b_257,c_28404
b_750,c_14457
b_296,c_1268
b_652,c_20409
b_1303,c_25382
b_256,c_6609
b_1396,c_23527
b_1115,c_17095
b_473,c_22322
b_569,c_3048
b_1101,c_5447
b_244,c_14078
b_1224,c_647
b_1108,c_6943
b_603,c_23632
b_33,c_21767
b_182,c_8696
b_12,c_23897
b_933,c_29611
b_871,c_18232
b_847,c_18285
b_816,c_17823
b_1475,c_10333
b_708,c_16660
b_1071,c_11359
b_603,c_19207
b_164,c_20413
b_807,c_21808
b_1197,c_29964
b_1419,c_5919
b_1323,c_23299
b_339,c_9184
b_1035,c_30294
b_1188,c_2249
b_1431,c_1054
b_305,c_10377
b_577,c_25663
b_991,c_30757
b_941,c_10980
b_714,c_14047
b_878,c_31437
b_71,c_11897
b_252,c_28529
b_696,c_15668
b_413,c_27570
b_1300,c_30093
b_32,c_26258
b_50,c_28088
b_1445,c_13291
b_1552,c_8512
b_744,c_372
b_499,c_9839
b_1277,c_4262
b_31,c_21628
b_1172,c_14551
b_285,c_17506
b_1372,c_25458
b_1557,c_22457
b_38,c_27785
b_237,c_16494
b_59,c_23173
b_376,c_6252
b_1037,c_22199
b_816,c_27696
b_739,c_22151
b_883,c_17542
b_957,c_5245
b_840,c_9471
b_1158,c_27613
b_805,c_24774
b_824,c_18693
b_578,c_30403
b_723,c_30660
b_270,c_26277
b_565,c_30812
b_399,c_27603
b_647,c_17848
b_844,c_12567
b_1100,c_16436
b_1283,c_12162
b_298,c_23380
b_1007,c_8417
b_262,c_24653
b_934,c_24388
b_1096,c_1478
b_875,c_20068
b_1188,c_22025
b_712,c_13277
b_328,c_6853
b_1169,c_21201
b_1379,c_19216
b_871,c_2972
b_750,c_22177
b_609,c_11255
b_1448,c_25214
b_598,c_18955
b_174,c_19592
b_247,c_6398
b_1477,c_15067
b_1236,c_18629
b_1258,c_398
b_1402,c_28163
b_588,c_3241
b_1417,c_15852
b_507,c_11182
b_0,c_28821
b_1347,c_8478
b_851,c_21089
b_1208,c_3191
b_1171,c_14488
b_512,c_27981
b_528,c_27911
b_1483,c_23327
b_1083,c_30535
b_1554,c_30605
b_443,c_28872
b_1134,c_23705
b_1157,c_13547
b_1424,c_28030
b_1436,c_12654
b_970,c_5331
b_922,c_11598
b_1243,c_29256
b_510,c_8546
b_87,c_16397
b_854,c_7664
b_11,c_29635
b_924,c_20676
b_1235,c_30575
b_1452,c_26991
b_884,c_7958
b_1081,c_5856
b_265,c_8820
b_16,c_18709
b_1497,c_23477
b_1168,c_99
b_1294,c_26204
b_450,c_22405
b_81,c_1541
b_1174,c_26989
b_360,c_5699
b_318,c_14995
b_321,c_29067
b_701,c_23895
b_107,c_28566
b_752,c_1600
b_559,c_5801
b_215,c_6646
b_760,c_8399
b_1451,c_30976
b_46,c_13507
b_798,c_5300
b_1514,c_19368
b_1367,c_1690
b_1170,c_16574
b_1062,c_23436
b_594,c_24219
b_15,c_7352
b_281,c_5638
b_576,c_11442
b_379,c_8087
b_1335,c_25376
b_780,c_4623
b_1519,c_29867
b_1150,c_26214
b_154,c_5046
b_543,c_1514
b_341,c_10102
b_831,c_23791
b_1088,c_27762
b_437,c_24322
b_137,c_31255
b_913,c_18849
b_36,c_8909
b_575,c_2033
b_132,c_10934
b_1505,c_9060
b_573,c_22766
b_545,c_15414
b_1287,c_28792
b_1540,c_23578
b_1027,c_30385
b_1239,c_81
b_872,c_2655
b_1386,c_1389
b_1088,c_17795
b_1235,c_10808
b_115,c_1980
b_520,c_8593
b_611,c_21867
b_1147,c_27845
b_485,c_23518
b_180,c_20779
b_878,c_3919
b_774,c_28940
b_252,c_6363
b_388,c_19428
b_645,c_8715
b_995,c_24737
b_186,c_25803
b_255,c_28686
b_56,c_7438
b_1066,c_6752
b_222,c_15734
b_552,c_991
b_1331,c_27396
b_1527,c_20621
b_772,c_19158
b_1025,c_15307
b_285,c_7990
b_960,c_26019
b_1544,c_23035
b_843,c_9980
b_1230,c_26004
b_996,c_27432
b_850,c_1238
b_150,c_20706
b_932,c_9130
b_1355,c_25641
b_725,c_12708
b_297,c_21196
b_253,c_8726
b_633,c_8924
b_1123,c_30038
b_1288,c_13983
b_1032,c_7771
b_151,c_20451
b_662,c_18665
b_254,c_4885
b_772,c_16945
b_1109,c_17280
b_1481,c_14164
b_1479,c_23319
b_371,c_8724
b_641,c_22936
b_284,c_18303
b_992,c_30329
b_84,c_19874
b_377,c_14564
b_16,c_22477
b_939,c_695
b_292,c_7438
b_939,c_28415
b_775,c_7975
b_1464,c_13958
b_1299,c_12403
b_1527,c_9094
b_308,c_8540
b_962,c_1974
b_349,c_29564
b_611,c_18194
b_817,c_4627
b_552,c_18935
b_967,c_11235
b_198,c_16166
b_143,c_28246
b_798,c_26367
b_1295,c_9809
b_401,c_8861
b_1249,c_23916
b_1141,c_24978
b_87,c_22983
b_789,c_24015
b_1203,c_23832
b_1109,c_24261
b_1498,c_5393
b_814,c_18713
b_78,c_21970
b_570,c_12460
b_322,c_13888
b_806,c_22291
b_958,c_21089
b_197,c_1666
b_470,c_12581
b_471,c_7991
b_1131,c_23401
b_965,c_26162
b_592,c_24051
b_270,c_20330
b_1448,c_3581
b_896,c_12560
b_252,c_11559
b_269,c_19620
b_809,c_29784
b_150,c_912
b_943,c_20543
b_990,c_22492
b_423,c_13209
b_1500,c_19485
b_793,c_7269
b_672,c_1284
b_962,c_17793
b_1513,c_10566
b_397,c_30590
b_1405,c_30974
b_1050,c_655
b_46,c_7281
b_954,c_17723
b_1128,c_2727
b_1156,c_22911
b_668,c_19986
b_343,c_26446
b_383,c_31179
b_870,c_11105
b_1110,c_21434
b_296,c_12718
b_141,c_26225
b_877,c_15414
b_680,c_31410
b_1201,c_27235
b_1204,c_31229
b_518,c_1916
b_982,c_8538
b_330,c_10222
b_18,c_1131
b_979,c_22046
b_830,c_30675
b_747,c_19510
b_909,c_21344
b_293,c_5984
b_1391,c_8339
b_454,c_23149
b_1372,c_20723
b_903,c_14349
b_110,c_19018
b_1547,c_731
b_772,c_20083
b_481,c_6633
b_215,c_3508
b_659,c_8402
b_1557,c_29699
b_1108,c_19046
b_1029,c_30298
b_1377,c_23577
b_815,c_11832
b_258,c_2654
b_181,c_25338
b_1400,c_19969
b_1016,c_9055
b_125,c_8324
b_1193,c_27928
b_377,c_21525
b_426,c_25652
b_148,c_18219
b_1464,c_30753
b_1056,c_18805
b_246,c_347
b_1057,c_30039
b_902,c_16732
b_1064,c_21794
b_279,c_1646
b_1505,c_19384
b_1507,c_21985
b_910,c_9625
b_1089,c_27438
b_152,c_30429
b_540,c_5001
b_378,c_10061
b_285,c_27045
b_1211,c_26934
b_1503,c_19629
b_76,c_10124
b_612,c_8808
b_689,c_12890
b_1408,c_11305
b_965,c_8815
b_447,c_24688
b_1015,c_12976
b_580,c_7001
b_1441,c_30826
b_1500,c_9931
b_100,c_14647
b_998,c_20758
b_1013,c_21139
b_270,c_4058
b_1020,c_20493
b_346,c_28104
b_89,c_13219
b_994,c_1558
b_208,c_28574
b_762,c_24404
b_1545,c_1250
b_1179,c_25965
b_1504,c_8765
b_740,c_27876
b_1484,c_17221
b_834,c_25551
b_1485,c_21119
b_809,c_23044
b_47,c_24604
b_987,c_29832
b_206,c_22344
b_413,c_7263
b_529,c_9462
b_982,c_26395
b_1466,c_13305
b_1509,c_4832
b_1211,c_11902
b_199,c_21449
b_907,c_23370
b_915,c_12341
b_173,c_8498
b_166,c_18241
b_473,c_27966
b_1513,c_4529
b_1240,c_29948
b_1258,c_12160
b_1101,c_12119
b_1233,c_25415
b_214,c_17173
b_69,c_30360
b_381,c_22452
b_70,c_22319
b_1066,c_30153
b_1063,c_8908
b_250,c_12896
b_1244,c_21334
b_1135,c_15752
b_267,c_8015
b_305,c_4117
b_68,c_449
b_218,c_9182
b_533,c_24268
b_587,c_5093
b_598,c_6860
b_610,c_26249
b_248,c_24968
b_1544,c_1578
b_298,c_28530
b_1240,c_17827
b_679,c_21583
b_1242,c_28946
b_987,c_15703
b_259,c_17694
b_975,c_14924
b_1173,c_26108
b_830,c_2071
b_700,c_1358
b_133,c_1479
b_333,c_24571
b_691,c_8055
b_611,c_11275
b_1072,c_8916
b_1200,c_21801
b_951,c_9007
b_693,c_25324
b_979,c_21881
b_1552,c_21684
b_300,c_11699
b_1535,c_3327
b_162,c_26531
b_1265,c_17770
b_718,c_18247
b_865,c_26587
b_893,c_23737
b_1295,c_21463
b_235,c_26180
b_899,c_29116
b_949,c_24695
b_30,c_9697
b_481,c_8303
b_1473,c_15172
b_475,c_10859
b_677,c_27738
b_1393,c_23426
b_1411,c_28408
b_263,c_18210
b_975,c_20229
b_737,c_7079
b_1275,c_2843
b_90,c_12963
b_715,c_26337
b_99,c_11850
b_359,c_22338
b_1137,c_8678
b_399,c_22286
b_826,c_10156
b_1154,c_11136
b_442,c_20599
b_1065,c_29436
b_104,c_8602
b_294,c_17654
b_347,c_6032
b_344,c_25785
b_160,c_20309
b_953,c_11555
b_1208,c_22719
b_894,c_29272
b_779,c_14431
b_473,c_8030
b_797,c_6813
b_487,c_27900
b_1442,c_5377
b_599,c_26169
b_1255,c_23015
b_1123,c_24580
b_476,c_20706
b_33,c_8278
b_1161,c_21722
b_1337,c_12095
b_202,c_5368
b_758,c_24859
b_1258,c_17178
b_211,c_6817
b_915,c_349
b_1267,c_20991
b_1257,c_21786
b_591,c_16190
b_846,c_17622
b_797,c_26294
b_434,c_30933
b_917,c_25112
b_1194,c_5919
b_506,c_7293
b_824,c_17472
b_1131,c_8856
b_31,c_14634
b_1351,c_21970
b_1112,c_9188
b_930,c_5255
b_645,c_27638
b_672,c_8134
b_1405,c_20616
b_932,c_23636
b_540,c_22654
b_937,c_7952
b_14,c_27251
b_1452,c_7093
b_769,c_7659
b_15,c_24062
b_124,c_16644
b_669,c_21775
b_198,c_13391
b_620,c_22098
b_548,c_29206
b_796,c_25239
b_496,c_17643
b_1182,c_9560
b_799,c_24454
b_1003,c_12161
b_284,c_9353
b_968,c_18995
b_34,c_5873
b_1177,c_5946
b_17,c_25292
b_782,c_19876
b_1059,c_24625
b_1095,c_21498
b_1131,c_31335
b_1401,c_16653
b_604,c_22462
b_1492,c_2204
b_661,c_13063
b_524,c_10323
b_523,c_16829
b_360,c_19785
b_161,c_16610
b_239,c_3582
b_1297,c_575
b_1095,c_31051
b_247,c_6148
b_855,c_31331
b_748,c_29364
b_462,c_6544
b_398,c_22998
b_618,c_13491
b_628,c_29184
b_1531,c_28387
b_250,c_8365
b_740,c_23664
b_1426,c_928
b_340,c_19510
b_1453,c_8810
b_752,c_26133
b_1143,c_102
b_372,c_19126
b_429,c_13564
b_651,c_9599
b_130,c_12384
b_1469,c_8128
b_431,c_18181
b_1005,c_1006
b_426,c_10844
b_197,c_19529
b_167,c_25261
b_499,c_25120
b_321,c_7101
b_947,c_30797
b_1508,c_631
b_1352,c_12391
b_596,c_13881
b_751,c_27618
b_1408,c_11692
b_1250,c_26963
b_1409,c_11350
b_156,c_13948
b_947,c_19356
b_1421,c_15828
b_683,c_19954
b_1049,c_18379
b_466,c_22358
b_366,c_26077
b_636,c_3780
b_1389,c_16849
b_812,c_2438
b_1017,c_19615
b_1302,c_13410
b_1419,c_1330
b_1179,c_19878
b_328,c_11682
b_173,c_21618
b_454,c_22921
b_1290,c_15405
b_427,c_4749
b_581,c_17565
b_181,c_24663
b_655,c_7049
b_797,c_24141
b_1173,c_28143
b_648,c_18280
b_1183,c_4789
b_470,c_13715
b_758,c_17899
b_551,c_16806
b_1239,c_5022
b_1046,c_24214
b_417,c_22314
b_1193,c_6486
b_209,c_5963
b_449,c_9565
b_645,c_7497
b_404,c_5929
b_801,c_11013
b_1393,c_7023
b_1126,c_12236
b_553,c_19691
b_1194,c_26074
b_1472,c_12820
b_1542,c_14077
b_926,c_18528
b_26,c_28131
b_370,c_16507
b_1004,c_14704
b_1031,c_1558
b_1442,c_30115
b_263,c_26848
b_362,c_8564
b_1170,c_6266
b_524,c_29859
b_1101,c_24843
b_1448,c_2590
b_350,c_6195
b_1359,c_3855
b_826,c_5822
b_563,c_1934
b_966,c_30881
b_120,c_14273
b_1013,c_26123
b_941,c_9591
b_678,c_2668
b_362,c_23691
b_186,c_18135
b_1282,c_16271
b_1313,c_27829
b_1106,c_19445
b_1026,c_29480
b_548,c_2108
b_175,c_8394
b_1476,c_16287
b_612,c_8422
b_631,c_7619
b_425,c_11031
b_1244,c_30149
b_1083,c_25823
b_946,c_28211
b_704,c_14533
b_265,c_19265
b_9,c_20476
b_139,c_1344
b_776,c_12833
b_1024,c_4242
b_300,c_26228
b_673,c_23063
b_1457,c_22170
b_553,c_11008
b_332,c_20416
b_1501,c_10635
b_680,c_1329
b_771,c_22258
b_550,c_4145
b_1300,c_29793
b_1303,c_5150
b_1056,c_25501
b_140,c_26618
b_1043,c_6644
b_935,c_9552
b_342,c_832
b_441,c_17528
b_851,c_23395
b_280,c_24109
b_1432,c_4557
b_1002,c_8779
b_1313,c_24357
b_184,c_29916
b_1069,c_8369
b_1301,c_1528
b_139,c_3300
b_223,c_2188
b_217,c_11310
b_194,c_22753
b_384,c_6072
b_1209,c_23722
b_1455,c_22505
b_49,c_2086
b_1475,c_25294
b_1502,c_5856
b_754,c_27109
b_368,c_30043
b_732,c_6075
b_1071,c_25195
b_1316,c_11808
b_937,c_21520
b_108,c_28249
b_775,c_7364
b_547,c_29343
b_634,c_31377
b_1419,c_20343
b_646,c_6435
b_1405,c_15102
b_152,c_24363
b_6,c_21821
b_1138,c_11009
b_612,c_19385
b_394,c_18789
b_1179,c_22713
b_327,c_3466
b_124,c_4653
b_2,c_3363
b_489,c_11918
b_351,c_3525
b_1439,c_27520
b_203,c_16996
b_1382,c_25765
b_1333,c_25700
b_1442,c_7130
b_336,c_5474
b_340,c_26272
b_647,c_4157
b_295,c_25900
b_68,c_20476
b_558,c_31226
b_866,c_29932
b_1005,c_30325
b_473,c_19846
b_1303,c_11885
b_341,c_20793
b_1429,c_2706
b_1241,c_17812
