c_11171,d_10493
c_14866,d_5029
c_12490,d_16520
c_13773,d_15492
c_8543,d_3239
c_3593,d_25008
c_8311,d_19516
c_27043,d_18671
c_27997,d_14398
c_20295,d_30984
c_15758,d_4099
c_7437,d_25296
c_22071,d_5282
c_30263,d_12771
c_21228,d_6779
c_24878,d_28850
c_9232,d_19081
c_26201,d_13751
c_10277,d_25295
c_27172,d_2000
c_3451,d_10943
c_27407,d_1973
c_2530,d_10843
c_31393,d_7192
c_7609,d_20717
c_29494,d_20435
c_29723,d_1047
c_26966,d_23509
c_24056,d_820
c_6845,d_12863
c_17788,d_20052
c_10685,d_12889
c_29120,d_27501
c_28420,d_19386
c_1283,d_17601
c_22379,d_18044
c_5974,d_20138
c_12862,d_24371
c_16990,d_13451
c_20926,d_22768
c_21649,d_26398
c_7953,d_20136
c_5288,d_4828
c_19164,d_19274
c_11636,d_16891
c_21799,d_27534
c_27429,d_30790
c_23901,d_1334
c_13372,d_22067
c_2711,d_16054
c_15389,d_21407
c_10558,d_10842
c_651,d_14374
c_3080,d_19405
c_8935,d_11862
c_20011,d_26092
c_6891,d_8099
c_4274,d_3962
c_10385,d_1871
c_9542,d_13329
c_11217,d_29312
c_21552,d_7901
c_20829,d_31299
c_21908,d_22595
c_27988,d_13307
c_3109,d_4134
c_11146,d_2777
c_12324,d_19461
c_24137,d_9095
c_14183,d_30028
c_15506,d_1356
c_24498,d_20102
c_2595,d_23538
c_13701,d_29166
c_10040,d_19603
c_18472,d_29170
c_10487,d_27385
c_29689,d_27458
c_26837,d_9648
c_30036,d_8275
c_9412,d_15341
c_27425,d_285
c_31258,d_17671
c_27132,d_16664
c_15838,d_23524
c_24617,d_20187
c_24365,d_16892
c_12737,d_2217
c_20898,d_25785
c_64,d_24339
c_3480,d_3108
c_26936,d_20741
c_5546,d_23499
c_6361,d_27181
c_19555,d_9629
c_21678,d_4613
c_23019,d_21612
c_28973,d_24922
c_25551,d_22698
c_28401,d_16063
c_19253,d_3788
c_26237,d_26102
c_25306,d_31135
c_25621,d_6563
c_29822,d_10896
c_22352,d_28131
c_17907,d_29805
c_11633,d_16302
c_6419,d_25500
c_12620,d_13396
c_26867,d_14636
c_27256,d_16269
c_29460,d_13546
c_11622,d_22132
c_25565,d_31136
c_15082,d_30874
c_9138,d_4460
c_1673,d_29121
c_6323,d_28087
c_6195,d_9916
c_18598,d_13553
c_11833,d_19087
c_27481,d_29708
c_21948,d_3321
c_747,d_3803
c_25339,d_5271
c_9716,d_21708
c_17601,d_20482
c_24241,d_13817
c_48,d_16054
c_26672,d_3715
c_22325,d_28286
c_774,d_2187
c_26771,d_10383
c_15458,d_17235
c_8518,d_27054
c_29332,d_13463
c_3072,d_20835
c_14640,d_4005
c_28183,d_1614
c_20354,d_2863
c_7992,d_5215
c_26042,d_624
c_2408,d_9542
c_27225,d_21206
c_19964,d_22825
c_9882,d_8967
c_30362,d_10674
c_24537,d_27508
c_3561,d_31077
c_15673,d_29769
c_28410,d_17638
c_10349,d_19970
c_16880,d_10045
c_19978,d_16777
c_8922,d_17045
c_8832,d_21028
c_7986,d_10312
c_13395,d_14890
c_27240,d_15087
c_17539,d_23376
c_17495,d_15003
c_18191,d_24794
c_5568,d_6683
c_3839,d_30055
c_23200,d_29908
c_17758,d_21032
c_28408,d_5856
c_24570,d_30351
c_8543,d_9203
c_8852,d_13578
c_19207,d_27221
c_2313,d_30654
c_491,d_4883
c_19941,d_13655
c_17359,d_30446
c_26761,d_24309
c_10745,d_26065
c_3031,d_8734
c_15018,d_5180
c_6143,d_9310
c_17508,d_31185
c_17413,d_27682
c_11747,d_31326
c_17420,d_28917
c_15946,d_5739
c_17922,d_19191
c_29375,d_2328
c_23992,d_23555
c_24208,d_30200
c_29311,d_953
c_13939,d_3998
c_28236,d_2641
c_1060,d_22525
c_23637,d_24365
c_26991,d_23106
c_19974,d_18659
c_10377,d_14283
c_21082,d_16876
c_21554,d_13731
c_26500,d_24476
c_25829,d_4243
c_20551,d_22671
c_25890,d_27322
c_15673,d_16137
c_13932,d_18720
c_13059,d_11699
c_4867,d_4837
c_16072,d_8877
c_26835,d_9227
c_19326,d_18870
c_23721,d_2908
c_16445,d_28847
c_20910,d_1896
c_6478,d_22476
c_25652,d_21361
c_1890,d_31008
c_21814,d_6684
c_15618,d_11529
c_26722,d_910
c_4429,d_10042
c_12052,d_18958
c_4493,d_31261
c_29555,d_19745
c_28986,d_14285
c_16799,d_22025
c_11339,d_11856
c_29294,d_9063
c_17539,d_19112
c_16139,d_25242
c_25518,d_30117
c_10937,d_27828
c_1260,d_9966
c_2652,d_24244
c_31019,d_26265
c_5952,d_10941
c_15768,d_16781
c_28733,d_6196
c_9265,d_16663
c_19348,d_6570
c_1544,d_3651
c_28395,d_12785
c_1764,d_9896
c_20690,d_29548
c_28445,d_16943
c_17733,d_22840
c_20947,d_19293
c_16283,d_16966
c_5763,d_18692
c_13051,d_6583
c_31013,d_26860
c_24417,d_7829
c_3295,d_23228
c_14248,d_24179
c_2658,d_15113
c_530,d_18251
c_17193,d_19035
c_7211,d_16979
c_13957,d_25297
c_125,d_30360
c_13619,d_23887
c_1870,d_4497
c_2240,d_16268
c_8590,d_10778
c_5223,d_7350
c_15288,d_25176
c_4326,d_12659
c_18889,d_12894
c_24890,d_18932
c_1721,d_30933
c_3428,d_20793
c_7761,d_12838
c_7354,d_3670
c_26033,d_8039
c_28336,d_21950
c_8143,d_6545
c_11130,d_30872
c_31019,d_7599
c_19899,d_1247
c_9485,d_2307
c_14618,d_15584
c_22225,d_27674
c_5099,d_20393
c_20883,d_30084
c_16793,d_21322
c_24412,d_19983
c_24851,d_19934
c_21418,d_23193
c_22199,d_2544
c_14053,d_3750
c_7545,d_28270
c_15406,d_4836
c_4079,d_29536
c_24587,d_1170
c_18435,d_11505
c_901,d_17391
c_2641,d_19249
c_26805,d_6854
c_15690,d_8515
c_22695,d_9864
c_10636,d_23032
c_27225,d_30102
c_839,d_27330
c_20506,d_19986
c_5688,d_17905
c_2413,d_4210
c_30284,d_26053
c_2102,d_18012
c_14123,d_6612
c_1405,d_23679
c_7537,d_14032
c_5142,d_12874
c_11797,d_15522
c_23805,d_24838
c_13075,d_541
c_19825,d_22260
c_23137,d_29224
c_11771,d_29099
c_10839,d_7888
c_22881,d_6525
c_4946,d_27059
c_3999,d_20979
c_26833,d_30315
c_11752,d_13146
c_14539,d_18264
c_7657,d_2486
c_25496,d_26912
c_2794,d_6638
c_10978,d_22314
c_2270,d_14890
c_11263,d_25920
c_16604,d_21935
c_30039,d_24064
c_35,d_12599
c_22940,d_11732
c_18093,d_23392
c_20975,d_29160
c_26492,d_28123
c_7263,d_23791
c_22632,d_8817
c_1256,d_5878
c_5043,d_25229
c_6307,d_4054
c_30612,d_26975
c_15704,d_28305
c_29831,d_18369
c_24342,d_5379
c_1647,d_18485
c_26997,d_20092
c_25480,d_11717
c_13800,d_7344
c_10656,d_20611
c_30522,d_15315
c_1859,d_13829
c_11913,d_4621
c_2858,d_11119
c_1067,d_23586
c_24836,d_62
c_25505,d_21896
c_19036,d_26817
c_234,d_28172
c_22693,d_26352
c_30324,d_3142
c_17798,d_30327
c_4179,d_9564
c_27765,d_3832
c_5701,d_24132
c_5917,d_5666
c_29704,d_5592
c_24900,d_20303
c_7196,d_19129
c_16203,d_25229
c_3865,d_12523
c_9442,d_4782
c_16439,d_24082
c_26601,d_27647
c_6282,d_30142
c_32,d_1077
c_14929,d_1138
c_14987,d_15826
c_1672,d_1165
c_6332,d_14508
c_27627,d_17975
c_5570,d_7301
c_26299,d_6424
c_18425,d_21960
c_23890,d_3681
c_28084,d_30376
c_14702,d_938
c_515,d_19666
c_20562,d_21694
c_18631,d_29823
c_3916,d_1113
c_28663,d_1907
c_12922,d_30597
c_5705,d_8227
c_20330,d_23328
c_2598,d_8434
c_25624,d_25742
c_7530,d_17919
c_15566,d_2964
c_27538,d_5493
c_16931,d_16176
c_15491,d_17466
c_21419,d_12
c_26140,d_8324
c_13799,d_14889
c_25718,d_14751
c_28767,d_19392
c_15205,d_6238
c_19165,d_16929
c_26091,d_320
c_16013,d_9475
c_843,d_14677
c_22293,d_25897
c_15888,d_17601
c_1697,d_193
c_212,d_9638
c_31202,d_24496
c_2842,d_13911
c_18738,d_10924
c_3738,d_15325
c_28294,d_28387
c_28427,d_16516
c_5724,d_18875
c_25213,d_18091
c_558,d_18975
c_4333,d_17346
c_27472,d_18933
c_1395,d_20661
c_17318,d_12057
c_16727,d_30829
c_15611,d_27697
c_12135,d_20549
c_19833,d_25883
c_8895,d_83
c_26918,d_9154
c_30653,d_28603
c_24833,d_14794
c_29946,d_21737
c_18764,d_11144
c_4995,d_8804
c_28687,d_20454
c_29990,d_1608
c_27799,d_147
c_23790,d_27918
c_28105,d_30630
c_25560,d_5663
c_21225,d_11165
c_11666,d_27059
c_20318,d_19536
c_28314,d_11545
c_4653,d_12279
c_20380,d_4745
c_3667,d_30017
c_15443,d_80
c_21735,d_7938
c_15330,d_16183
c_23335,d_30616
c_31268,d_13561
c_23849,d_5738
c_2715,d_24460
c_17173,d_29573
c_26513,d_5388
c_14929,d_20240
c_10673,d_31317
c_4254,d_8308
c_1531,d_10178
c_20115,d_20623
c_8219,d_13267
c_4293,d_28991
c_22879,d_12111
c_24449,d_3206
c_8430,d_20986
c_430,d_2000
c_28169,d_1459
c_15671,d_2838
c_31369,d_11094
c_18055,d_29352
c_7757,d_21700
c_1878,d_25949
c_20719,d_2028
c_8079,d_2568
c_11355,d_24208
c_15440,d_15758
c_8971,d_27374
c_19016,d_22458
c_30777,d_17989
c_24007,d_13226
c_31321,d_29826
c_1191,d_4304
c_14835,d_6975
c_29784,d_24841
c_13437,d_19200
c_18021,d_23436
c_4765,d_15183
c_28088,d_25457
c_4732,d_1864
c_3312,d_18218
c_25778,d_28131
c_26392,d_20881
c_6252,d_21787
c_27797,d_26864
c_26706,d_9765
c_23565,d_7405
c_28964,d_2026
c_10269,d_29084
c_9116,d_26636
c_15460,d_7112
c_29911,d_2628
c_1340,d_23989
c_2555,d_18408
c_21020,d_24482
c_29766,d_343
c_15502,d_20768
c_27826,d_2315
c_15151,d_4868
c_23475,d_16228
c_6356,d_14274
c_17232,d_9319
c_10395,d_20643
c_3519,d_4717
c_9234,d_4431
c_19460,d_5403
c_4711,d_22667
c_17971,d_18613
c_8348,d_8331
c_19308,d_15094
c_82,d_8847
c_757,d_12697
c_12519,d_21862
c_6247,d_8793
c_851,d_16414
c_8319,d_14644
c_23273,d_11151
c_8078,d_23591
c_12558,d_27393
c_15579,d_23409
c_8668,d_23122
c_24498,d_8034
c_16774,d_17582
c_23330,d_18180
c_9845,d_29230
c_29028,d_141
c_24888,d_30579
c_18449,d_12306
c_5099,d_20519
c_6621,d_13964
c_20003,d_4880
c_21629,d_27672
c_31308,d_25663
c_13335,d_6623
c_30026,d_5750
c_26937,d_19773
c_11556,d_26331
c_12923,d_19474
c_19675,d_9081
c_30834,d_13668
c_11209,d_759
c_2009,d_26578
c_8645,d_18815
c_22089,d_5303
c_6583,d_24072
c_18064,d_29342
c_22671,d_15907
c_31120,d_24099
c_29838,d_17352
c_23261,d_21351
c_12510,d_11277
c_11247,d_23080
c_5021,d_935
c_31204,d_19446
c_14066,d_5116
c_28566,d_22068
c_18694,d_1027
c_14881,d_27603
c_1285,d_26683
c_28497,d_26163
c_23106,d_16111
c_26794,d_8807
c_29224,d_28543
c_22373,d_9121
c_25562,d_20167
c_27599,d_8980
c_25818,d_5787
c_1158,d_12007
c_23930,d_28839
c_17434,d_27285
c_2008,d_24263
c_10003,d_7730
c_19593,d_29542
c_6471,d_20896
c_6676,d_9670
c_30086,d_28347
c_25734,d_958
c_22427,d_29595
c_20785,d_4670
c_25209,d_3451
c_3446,d_2516
c_5376,d_5880
c_6421,d_4212
c_23008,d_5532
c_20711,d_6749
c_25804,d_23781
c_9001,d_12185
c_3294,d_11525
c_14889,d_30151
c_4338,d_28794
c_905,d_12394
c_3408,d_27244
c_21841,d_14697
c_6637,d_7139
c_20831,d_5916
c_6244,d_30148
c_13631,d_5261
c_753,d_16862
c_20784,d_2465
c_4322,d_29645
c_11839,d_11217
c_26604,d_13757
c_17566,d_21610
c_6706,d_24843
c_15995,d_4565
c_26405,d_16881
c_4880,d_15828
c_8483,d_25644
c_7298,d_15734
c_18344,d_6884
c_4714,d_1129
c_18333,d_15013
c_26152,d_8790
c_17187,d_26466
c_26480,d_24322
c_16193,d_22494
c_3653,d_14580
c_1576,d_9523
c_27570,d_22239
c_21636,d_22949
c_20855,d_30237
c_10596,d_17521
c_19306,d_12920
c_16574,d_19596
c_23478,d_30217
c_19219,d_17299
c_6182,d_25140
c_20291,d_3152
c_23606,d_21599
c_16940,d_20179
c_15572,d_1990
c_13503,d_27201
c_28698,d_5944
c_15625,d_19923
c_29803,d_20859
c_25458,d_2013
c_27220,d_20446
c_20505,d_26863
c_1814,d_6371
c_13534,d_25009
c_18171,d_11816
c_13706,d_6362
c_22522,d_7465
c_23713,d_2062
c_10228,d_21299
c_24991,d_2689
c_4636,d_7554
c_29263,d_5091
c_23661,d_17272
c_30874,d_27832
c_800,d_14724
c_25896,d_27839
c_27877,d_16458
c_26566,d_2877
c_13585,d_27742
c_16571,d_24861
c_9948,d_29873
c_27783,d_27975
c_5933,d_28902
c_14748,d_25616
c_22186,d_25297
c_13974,d_3659
c_2801,d_9835
c_7275,d_10368
c_20566,d_29541
c_15441,d_13482
c_17479,d_27163
c_4321,d_24399
c_14186,d_16617
c_284,d_8134
c_7244,d_24506
c_291,d_27370
c_27297,d_14081
c_26218,d_611
c_31347,d_27548
c_11324,d_13829
c_7802,d_24429
c_24916,d_24761
c_24522,d_10329
c_14855,d_29390
c_15385,d_30092
c_26860,d_28849
c_3595,d_19360
c_16787,d_1847
c_16444,d_9099
c_5336,d_31372
c_4967,d_9520
c_15268,d_31408
c_18733,d_1355
c_29953,d_22431
c_28345,d_26730
c_1289,d_16969
c_23737,d_31206
c_22109,d_29152
c_4038,d_23309
c_2325,d_27895
c_7326,d_16408
c_11261,d_10537
c_3101,d_11951
c_1422,d_2932
c_24575,d_20251
c_24824,d_18347
c_2011,d_24216
c_4949,d_14062
c_18727,d_12052
c_17721,d_25821
c_23473,d_14589
c_30944,d_6103
c_6369,d_20452
c_8787,d_20931
c_27001,d_7691
c_1738,d_3394
c_16851,d_1382
c_22263,d_25919
c_25552,d_30818
c_14111,d_5405
c_28968,d_15158
c_19427,d_2614
c_23957,d_25548
c_1332,d_29137
c_14070,d_11900
c_10405,d_19182
c_30795,d_7193
c_23935,d_27498
c_10223,d_27901
c_18655,d_4412
c_30735,d_5446
c_30917,d_22810
c_20351,d_28403
c_12822,d_12466
c_24933,d_2355
c_2137,d_8023
c_17756,d_494
c_10701,d_28940
c_18995,d_20859
c_26814,d_21963
c_26289,d_11842
c_7209,d_31136
c_30029,d_13673
c_12523,d_25971
c_4549,d_25018
c_4613,d_17402
c_27172,d_28942
c_16218,d_9597
c_15663,d_5440
c_19070,d_29719
c_24018,d_342
c_25806,d_2275
c_18407,d_4531
c_10787,d_23666
c_21311,d_14117
c_24112,d_19708
c_18286,d_3693
c_24895,d_20826
c_27795,d_1043
c_12008,d_22364
c_20889,d_14605
c_27861,d_567
c_21270,d_19160
c_22135,d_24745
c_21751,d_2852
c_15054,d_28882
c_4364,d_11235
c_21335,d_6990
c_19748,d_17257
c_18067,d_8534
c_17146,d_9325
c_12981,d_14507
c_30742,d_7601
c_2966,d_912
c_30783,d_16298
c_6563,d_14775
c_13722,d_28079
c_4430,d_31118
c_21263,d_27024
c_10677,d_29713
c_22240,d_26919
c_10173,d_12179
c_1709,d_22348
c_5763,d_5875
c_4031,d_22936
c_7509,d_11594
c_17664,d_8784
c_28355,d_19077
c_6169,d_31117
c_15629,d_31212
c_27909,d_28523
c_15138,d_6269
c_24286,d_27074
c_22750,d_24182
c_16870,d_25389
c_9874,d_1712
c_8547,d_28067
c_30289,d_11148
c_18217,d_30111
c_28717,d_11900
c_28748,d_13606
c_12288,d_19114
c_16529,d_16656
c_5607,d_22925
c_22501,d_2184
c_27906,d_4329
c_13612,d_8549
c_12750,d_17522
c_8329,d_9952
c_19269,d_8141
c_15948,d_2098
c_18149,d_21243
c_2723,d_9853
c_19601,d_12614
c_15246,d_5089
c_25447,d_25453
c_6532,d_24671
c_637,d_22252
c_20064,d_9605
c_30139,d_2854
c_2741,d_30827
c_21971,d_15782
c_20364,d_22407
c_22303,d_11718
c_12276,d_12347
c_27125,d_576
c_18421,d_22933
c_12808,d_21032
c_15286,d_14631
c_21707,d_18336
c_29588,d_23294
c_20093,d_14470
c_9752,d_30917
c_700,d_2489
c_10245,d_19015
c_6860,d_13397
c_3719,d_11903
c_10004,d_26105
c_866,d_5203
c_18741,d_15207
c_17719,d_16128
c_5235,d_22657
c_6682,d_14118
c_9988,d_3201
c_11394,d_12545
c_26097,d_23802
c_3754,d_18035
c_25420,d_26816
c_17982,d_27907
c_22846,d_17116
c_9615,d_29054
c_10230,d_25582
c_21192,d_5643
c_24116,d_17745
c_20130,d_22892
c_14597,d_15768
c_24388,d_29805
c_26904,d_22445
c_18811,d_483
c_30590,d_10384
c_21750,d_20204
c_23637,d_4097
c_123,d_3719
c_7575,d_18260
c_5808,d_16370
c_28676,d_7366
c_8744,d_2292
c_23534,d_3200
c_5420,d_11102
c_18037,d_13465
c_15595,d_16848
c_17299,d_17845
c_5607,d_22801
c_27159,d_7227
c_11979,d_9631
c_12310,d_11659
c_13419,d_23967
c_24722,d_23190
c_23342,d_28613
c_6273,d_29119
c_9321,d_2968
c_3980,d_25035
c_11571,d_6866
c_23948,d_14209
c_31211,d_1223
c_23979,d_16509
c_26142,d_4723
c_17745,d_21438
c_4379,d_15701
c_1925,d_19336
c_5231,d_29435
c_27653,d_26417
c_6704,d_21420
c_11029,d_29682
c_18631,d_2014
c_3972,d_28641
c_8117,d_18924
c_26594,d_1577
c_1989,d_16494
c_16703,d_19353
c_15079,d_13011
c_4858,d_10144
c_26494,d_21570
c_13233,d_9928
c_28045,d_31180
c_15468,d_9680
c_29642,d_20019
c_6744,d_10977
c_5433,d_7870
c_15610,d_10790
c_15617,d_9981
c_24348,d_5029
c_29940,d_2067
c_21236,d_4060
c_19804,d_4819
c_2176,d_1111
c_2301,d_14563
c_14035,d_11569
c_22039,d_7698
c_25596,d_10944
c_27047,d_17302
c_8242,d_21811
c_10989,d_10459
c_27623,d_10932
c_8626,d_7773
c_28000,d_131
c_18143,d_21744
c_20875,d_29152
c_13866,d_20268
c_29563,d_3097
c_24554,d_23803
c_7010,d_24347
c_18415,d_25650
c_25254,d_2072
c_2721,d_5935
c_9460,d_30976
c_14796,d_7917
c_23046,d_21517
c_25512,d_14712
c_18538,d_3242
c_19138,d_13090
c_204,d_26978
c_921,d_21860
c_19174,d_2102
c_8036,d_27143
c_12278,d_9303
c_12070,d_5406
c_15758,d_449
c_31055,d_26998
c_16706,d_16444
c_4220,d_1161
c_8346,d_8666
c_25778,d_21777
c_9556,d_27020
c_30794,d_24028
c_29790,d_10689
c_13974,d_24860
c_12625,d_2876
c_9580,d_23979
c_20073,d_4823
c_19830,d_1753
c_18215,d_21068
c_29102,d_26384
c_17948,d_1146
c_28767,d_26326
c_22828,d_18859
c_23860,d_2525
c_26725,d_5181
c_19814,d_3132
c_3765,d_2665
c_8669,d_2554
c_28381,d_12562
c_12818,d_4479
c_12635,d_17665
c_4298,d_27992
c_22840,d_19911
c_23170,d_24583
c_6832,d_20674
c_17759,d_22485
c_15383,d_30226
c_23720,d_20922
c_8954,d_6772
c_18245,d_26747
c_30140,d_3208
c_840,d_24693
c_2943,d_17959
c_28190,d_15787
c_5927,d_10354
c_22340,d_26306
c_28637,d_28243
c_30879,d_25518
c_9408,d_19472
c_18587,d_6482
c_23402,d_6457
c_4174,d_4623
c_10274,d_725
c_27351,d_27363
c_15017,d_26043
c_29535,d_8227
c_28554,d_24340
c_29793,d_2478
c_21579,d_22556
c_26309,d_10701
c_24425,d_27477
c_22409,d_2903
c_1348,d_4331
c_13067,d_22747
c_2000,d_13077
c_2252,d_13927
c_16586,d_2451
c_25176,d_28145
c_25220,d_14863
c_20347,d_13801
c_23286,d_13974
c_11746,d_21167
c_28668,d_19510
c_5981,d_12412
c_28848,d_23836
c_17420,d_30016
c_11412,d_7883
c_25194,d_19748
c_24746,d_23303
c_15509,d_6781
c_22414,d_1410
c_20772,d_9692
c_19333,d_15396
c_29388,d_30246
c_23595,d_7785
c_25681,d_28700
c_14690,d_8411
c_10738,d_8550
c_30194,d_4629
c_24258,d_23873
c_22374,d_30727
c_18572,d_20284
c_13214,d_7498
c_24621,d_12379
c_2385,d_25186
c_19261,d_30704
c_3508,d_24155
c_1979,d_18580
c_30357,d_10734
c_21928,d_30784
c_27129,d_18224
c_28538,d_21714
c_5291,d_1838
c_15652,d_11728
c_5450,d_18040
c_18173,d_11388
c_7473,d_24734
c_7688,d_1968
c_2369,d_17102
c_25092,d_24178
c_30283,d_24955
c_2551,d_11029
c_4056,d_23762
c_31389,d_15595
c_8209,d_4222
c_11570,d_28730
c_24057,d_30978
c_556,d_13959
c_24831,d_11642
c_2125,d_7372
c_3366,d_14018
c_6367,d_311
c_9260,d_30174
c_18470,d_21054
c_13641,d_1420
c_19683,d_24538
c_17768,d_3676
c_20424,d_24100
c_7826,d_25479
c_2468,d_30962
c_6683,d_8141
c_3106,d_16401
c_21598,d_28897
c_15798,d_8622
c_1478,d_29499
c_4541,d_27246
c_9175,d_6024
c_8417,d_21152
c_13650,d_12591
c_22318,d_14933
c_19796,d_21559
c_12516,d_20354
c_25718,d_12415
c_1584,d_21889
c_14744,d_10123
c_15438,d_16088
c_31316,d_6052
c_7534,d_13530
c_26941,d_5677
c_15095,d_7241
c_124,d_12427
c_24819,d_18254
c_6847,d_26563
c_31390,d_30762
c_22807,d_6004
c_21632,d_16067
c_11172,d_31212
c_10143,d_25384
c_30753,d_15346
c_29687,d_5113
c_1663,d_5564
c_952,d_18469
c_793,d_26663
c_10644,d_10208
c_30289,d_23974
c_1404,d_6368
c_6712,d_6879
c_30635,d_2293
c_11437,d_9931
c_5786,d_26274
c_12527,d_10331
c_2050,d_14041
c_29056,d_20861
c_21144,d_20530
c_22837,d_14584
c_4615,d_11589
c_19715,d_20361
c_21180,d_11467
c_17454,d_30775
c_29912,d_19399
c_16543,d_14040
c_11012,d_13072
c_18459,d_13284
c_8722,d_12674
c_3877,d_7939
c_31151,d_27019
c_16326,d_18356
c_16706,d_11817
c_16756,d_29205
c_242,d_21650
c_5757,d_28930
c_7643,d_14108
c_9417,d_17930
c_7581,d_16148
c_18712,d_16451
c_3126,d_25734
c_30915,d_6862
c_12691,d_11008
c_25872,d_2826
c_29099,d_28017
c_20289,d_8835
c_1368,d_4201
c_16937,d_29007
c_29986,d_25405
c_22690,d_19186
c_10682,d_25455
c_30178,d_1467
c_6421,d_11073
c_5441,d_8327
c_14515,d_4326
c_10620,d_24822
c_1458,d_13847
c_8401,d_21224
c_8111,d_2517
c_27432,d_13965
c_24832,d_134
c_10253,d_19046
c_5894,d_13238
c_2679,d_16204
c_26169,d_4364
c_3600,d_9728
c_5560,d_15328
c_9395,d_22758
c_2373,d_16639
c_8236,d_6932
c_18744,d_14579
c_27759,d_8431
c_5831,d_1418
c_20840,d_29207
c_3185,d_24755
c_18052,d_5413
c_7165,d_30124
c_15669,d_10529
c_18265,d_27589
c_7668,d_518
c_15648,d_25230
c_3661,d_27611
c_8242,d_4650
c_4722,d_17958
c_10776,d_15865
c_26668,d_260
c_29213,d_25897
c_11591,d_29408
c_9230,d_27009
c_13301,d_23510
c_27057,d_25202
c_28028,d_16377
c_1365,d_23505
c_27483,d_23292
c_30199,d_4840
c_6902,d_7273
c_10153,d_13261
c_6897,d_27302
c_17646,d_13877
c_21899,d_9944
c_11728,d_1755
c_28061,d_14735
c_7824,d_16245
c_21264,d_5289
c_11204,d_19157
c_1940,d_28515
c_9406,d_3372
c_9778,d_31186
c_25353,d_21508
c_9969,d_22675
c_10755,d_12603
c_24677,d_20148
c_27192,d_12529
c_31132,d_22525
c_21204,d_28429
c_9580,d_31248
c_2017,d_11992
c_7402,d_2895
c_7682,d_2697
c_29211,d_4381
c_31334,d_21741
c_21362,d_16878
c_2553,d_15012
c_6900,d_15840
c_9982,d_18117
c_21798,d_11576
c_10197,d_5860
c_6878,d_514
c_21123,d_413
c_5703,d_2094
c_27329,d_20008
c_5273,d_2315
c_4456,d_14727
c_23549,d_9850
c_5831,d_25009
c_22591,d_16375
c_23385,d_29212
c_14527,d_25500
c_9636,d_8992
c_21986,d_1866
c_9581,d_7240
c_15257,d_18378
c_19,d_15790
c_4507,d_14726
c_10269,d_17429
c_12061,d_10698
c_21056,d_28020
c_730,d_14097
c_12715,d_16859
c_28126,d_13847
c_4687,d_28639
c_11625,d_28565
c_23185,d_16772
c_8288,d_17788
c_17065,d_22398
c_13607,d_18682
c_29222,d_27762
c_7747,d_20112
c_5661,d_7768
c_10467,d_10344
c_2156,d_21448
c_17166,d_7973
c_1582,d_2673
c_15139,d_3047
c_12091,d_26000
c_17321,d_8332
c_17399,d_7713
c_29302,d_17517
c_4947,d_6647
c_21634,d_4732
c_9352,d_4052
c_19569,d_28979
c_26707,d_9082
c_29985,d_19876
c_7472,d_7413
c_4352,d_21390
c_25417,d_15813
c_16947,d_18689
c_19252,d_2196
c_5802,d_4546
c_13454,d_9133
c_11116,d_23090
c_12720,d_28664
c_4935,d_19472
c_20218,d_9038
c_12946,d_4249
c_8843,d_3656
c_30331,d_3250
c_29143,d_15717
c_14973,d_22541
c_11299,d_26511
c_10302,d_15184
c_5849,d_22137
c_15847,d_23714
c_28736,d_28753
c_23378,d_26345
c_7105,d_23659
c_22547,d_29470
c_4448,d_3485
c_10056,d_11134
c_28429,d_25655
c_21818,d_19866
c_7778,d_4776
c_22067,d_16583
c_13491,d_15215
c_7073,d_214
c_141,d_21640
c_20181,d_28353
c_407,d_25674
c_14187,d_14572
c_13920,d_4497
c_6797,d_4473
c_10707,d_23767
c_17785,d_19580
c_5174,d_9065
c_3851,d_21483
c_21962,d_3247
c_22714,d_19669
c_664,d_9353
c_8004,d_7341
c_234,d_18360
c_22073,d_20217
c_30041,d_29266
c_21183,d_28314
c_9138,d_10333
c_8689,d_9458
c_12546,d_18737
c_7080,d_17625
c_8898,d_12328
c_10190,d_16023
c_5379,d_22512
c_8102,d_9694
c_25289,d_3709
c_7887,d_7567
c_27260,d_7372
c_19908,d_26666
c_20384,d_28882
c_16586,d_29469
c_11381,d_27805
c_13707,d_8444
c_16859,d_25174
c_25921,d_8020
c_11411,d_13672
c_10017,d_8954
c_16840,d_18474
c_2897,d_2351
c_1855,d_25089
c_5747,d_428
c_20391,d_25881
c_2615,d_6016
c_28698,d_13081
c_4731,d_7065
c_8432,d_1606
c_21134,d_1396
c_30868,d_11290
c_2986,d_19315
c_13693,d_31211
c_25265,d_13673
c_6371,d_27645
c_23613,d_7577
c_10575,d_999
c_367,d_31319
c_8736,d_19515
c_11601,d_1925
c_13545,d_8182
c_24008,d_7800
c_7161,d_26849
c_2041,d_7658
c_5860,d_20258
c_11048,d_26983
c_8928,d_23855
c_18127,d_29475
c_9187,d_28746
c_8281,d_30958
c_29543,d_16503
c_23232,d_22464
c_29970,d_2203
c_26372,d_21276
c_614,d_28852
c_13848,d_26341
c_24036,d_1573
c_20038,d_27967
c_31044,d_4449
c_9993,d_23389
c_12201,d_10375
c_26985,d_29672
c_27088,d_28002
c_5701,d_3264
c_12699,d_14796
c_11155,d_25585
c_14829,d_7076
c_25339,d_30600
c_2097,d_11
c_13060,d_27747
c_17694,d_8366
c_29821,d_14527
