f_457905,d_31334
f_292713,d_3309
f_594518,d_2792
f_313368,d_25156
f_233972,d_24735
f_560124,d_5343
f_195966,d_6549
f_621459,d_24603
f_327141,d_11217
f_146437,d_4532
f_536805,d_28462
f_289785,d_190
f_192296,d_11445
f_291326,d_14140
f_574476,d_2613
f_479947,d_13674
f_512873,d_20175
f_643153,d_28789
f_522452,d_13355
f_591193,d_14921
f_516290,d_9798
f_497350,d_23987
f_473612,d_13877
f_125445,d_18444
f_92208,d_29224
f_593452,d_246
f_306983,d_28278
f_586739,d_749
f_544120,d_13539
f_156560,d_8186
f_497158,d_16145
f_551439,d_12229
f_208121,d_21546
f_14157,d_31131
f_279103,d_30421
f_27831,d_18338
f_53877,d_19334
f_25827,d_20182
f_204636,d_18330
f_371860,d_6486
f_47648,d_17246
f_371905,d_8927
f_37406,d_11077
f_619091,d_8949
f_222805,d_16237
f_78359,d_27415
f_381815,d_169
f_470358,d_30612
f_502303,d_15007
f_376750,d_3748
f_358313,d_24253
f_17473,d_13772
f_630509,d_19646
f_574713,d_24264
f_546283,d_9716
f_494366,d_8575
f_625196,d_13186
f_581407,d_10361
f_481019,d_29114
f_98431,d_29237
f_636344,d_6268
f_341294,d_20996
f_478016,d_11287
f_308512,d_29690
f_382134,d_19147
f_472692,d_21336
f_178271,d_6394
f_435592,d_16773
f_622383,d_24694
f_399590,d_27827
f_23374,d_8141
f_3309,d_18246
f_423545,d_25826
f_252456,d_2125
f_565072,d_8710
f_370430,d_18642
f_338125,d_8120
f_529227,d_28385
f_317094,d_7620
f_122709,d_17185
f_531290,d_29249
f_170277,d_2110
f_448220,d_13512
f_208046,d_23558
f_391266,d_24189
f_281015,d_17698
f_3920,d_6429
f_629453,d_8758
f_227376,d_9205
f_148437,d_23469
f_90969,d_31394
f_640844,d_17824
f_11525,d_2186
f_40034,d_16791
f_250257,d_15877
f_301641,d_20414
f_402983,d_24734
f_483530,d_24721
f_324959,d_24370
f_619473,d_25575
f_536485,d_5839
f_553201,d_13150
f_186355,d_12953
f_84459,d_25344
f_118834,d_2907
f_505276,d_27597
f_387022,d_9775
f_316692,d_15476
f_259355,d_23712
f_583716,d_9693
f_313800,d_3259
f_581829,d_15419
f_289940,d_14284
f_495489,d_23408
f_628476,d_2695
f_30263,d_3059
f_354778,d_30705
f_386182,d_23068
f_245745,d_17840
f_628651,d_8950
f_257603,d_1193
f_532561,d_29433
f_175718,d_25086
f_523515,d_16252
f_332082,d_5545
f_451802,d_24736
f_156785,d_24555
f_66226,d_22902
f_608607,d_23296
f_83664,d_20285
f_136806,d_19832
f_480854,d_5988
f_524449,d_23205
f_445344,d_4301
f_342791,d_19370
f_585339,d_25153
f_356249,d_30996
f_245635,d_24128
f_5805,d_12432
f_462529,d_1960
f_428142,d_3435
f_133294,d_20020
f_530890,d_11502
f_322358,d_2589
f_258906,d_14714
f_528092,d_20982
f_179659,d_2967
f_294013,d_7958
f_452319,d_301
f_6058,d_9761
f_347913,d_30528
f_438575,d_15195
f_205791,d_15559
f_381169,d_2077
f_77678,d_25904
f_167871,d_4005
f_500667,d_1330
f_570911,d_22214
f_599041,d_5577
f_64809,d_9582
f_238567,d_31388
f_617677,d_24034
f_516547,d_15684
f_513394,d_22684
f_361992,d_19871
f_51265,d_25636
f_479485,d_2065
f_564801,d_5752
f_316041,d_2272
f_144061,d_13655
f_506161,d_25549
f_426249,d_8969
f_103974,d_10246
f_110951,d_30381
f_633057,d_20632
f_176669,d_6870
f_106689,d_29499
f_215966,d_2922
f_515737,d_31228
f_349722,d_24224
f_211394,d_27641
f_583258,d_9814
f_538595,d_15410
f_96364,d_28121
f_316703,d_4201
f_87322,d_26202
f_143756,d_27570
f_268233,d_19207
f_385919,d_28418
f_224270,d_12445
f_297539,d_17123
f_560001,d_569
f_192631,d_18608
f_548626,d_19815
f_90167,d_384
f_317112,d_18755
f_331844,d_10916
f_266051,d_6470
f_115597,d_22668
f_216209,d_21830
f_217659,d_6472
f_508506,d_21649
f_517731,d_2843
f_203433,d_30419
f_429781,d_9032
f_276100,d_26403
f_155744,d_16422
f_491556,d_6551
f_267984,d_2800
f_415314,d_8221
f_171686,d_7555
f_160252,d_18411
f_390113,d_25218
f_367935,d_9086
f_512582,d_2084
f_121986,d_27039
f_140351,d_16659
f_475428,d_455
f_496096,d_24303
f_31982,d_18926
f_71651,d_10413
f_142132,d_5072
f_218100,d_6489
f_616128,d_22584
f_94709,d_15871
f_444846,d_30097
f_242454,d_21340
f_341017,d_11636
f_529446,d_13777
f_617150,d_11899
f_626963,d_18943
f_585895,d_24365
f_297564,d_11755
f_283891,d_19154
f_187150,d_3413
f_254807,d_30758
f_32227,d_15045
f_185621,d_19403
f_640061,d_28748
f_48958,d_27588
f_441391,d_29038
f_379658,d_29064
f_28379,d_19425
f_354302,d_3583
f_67844,d_1215
f_153024,d_1361
f_143484,d_3428
f_162014,d_30097
f_519404,d_5216
f_230130,d_23979
f_590821,d_5398
f_120355,d_6448
f_224686,d_31403
f_559228,d_15372
f_594902,d_28713
f_202496,d_10195
f_616752,d_26647
f_192027,d_16889
f_234552,d_9751
f_568972,d_30553
f_475137,d_11669
f_75335,d_14987
f_614376,d_786
f_530851,d_14964
f_7006,d_30725
f_106260,d_8475
f_184769,d_3582
f_150714,d_11668
f_49065,d_1208
f_293134,d_29626
f_397248,d_10744
f_388684,d_27527
f_595658,d_6228
f_342036,d_31321
f_303608,d_506
f_216252,d_24783
f_124244,d_10415
f_257370,d_17395
f_527114,d_12370
f_314799,d_30713
f_492994,d_20859
f_465205,d_628
f_490828,d_2095
f_362950,d_23485
f_183283,d_2024
f_92445,d_14553
f_553271,d_353
f_425367,d_28260
f_442993,d_1460
f_608425,d_1806
f_434230,d_15882
f_537368,d_5983
f_607812,d_22508
f_132665,d_23823
f_358267,d_30321
f_471600,d_18302
f_275587,d_2149
f_275917,d_24785
f_354854,d_30915
f_633821,d_23506
f_168538,d_7340
f_276044,d_9853
f_525996,d_22304
f_440454,d_5987
f_582209,d_12439
f_357394,d_16474
f_162840,d_21272
f_625290,d_23685
f_644527,d_836
f_123374,d_8086
f_294255,d_20509
f_175219,d_2314
f_269538,d_21601
f_599062,d_15364
f_2204,d_3754
f_135896,d_14103
f_481531,d_9047
f_631922,d_13152
f_85043,d_18013
f_398304,d_26229
f_342260,d_8858
f_139568,d_29017
f_417958,d_18943
f_64251,d_19204
f_68158,d_4338
f_391609,d_27186
f_353924,d_15276
f_572408,d_19105
f_565806,d_26099
f_458383,d_1709
f_155016,d_29691
f_443722,d_4190
f_372033,d_14367
f_611355,d_21164
f_54001,d_6213
f_377286,d_24298
f_260237,d_29767
f_193287,d_29350
f_180990,d_3457
f_424907,d_23960
f_393700,d_25996
f_302917,d_17393
f_21796,d_22331
f_154450,d_11751
f_446057,d_18685
f_620072,d_12119
f_440563,d_23209
f_34869,d_19097
f_485197,d_10807
f_427372,d_25143
f_143216,d_27830
f_594206,d_29004
f_542090,d_6046
f_277171,d_21701
f_617528,d_4245
f_156578,d_1981
f_436847,d_3002
f_479120,d_23583
f_353053,d_18395
f_328819,d_8006
f_259361,d_1250
f_629835,d_16800
f_301637,d_12203
f_479977,d_16968
f_164633,d_22723
f_315263,d_30232
f_94660,d_31279
f_125071,d_4035
f_214227,d_22313
f_115040,d_7352
f_584208,d_8162
f_107510,d_4613
f_577212,d_30137
f_526543,d_748
f_455244,d_26768
f_573016,d_23146
f_197242,d_1949
f_246124,d_21638
f_506699,d_30398
f_612299,d_9085
f_415530,d_23599
f_185711,d_5746
f_4670,d_18552
f_362194,d_10090
f_261153,d_30169
f_212189,d_15939
f_181617,d_31012
f_578798,d_24672
f_622694,d_7613
f_263117,d_5907
f_594404,d_15243
f_18240,d_8603
f_50498,d_25576
f_79100,d_8342
f_413478,d_14251
f_406556,d_10456
f_442575,d_14212
f_397975,d_26677
f_172392,d_25892
f_342325,d_10855
f_180318,d_18707
f_415726,d_25340
f_117806,d_27441
f_30592,d_10964
f_358611,d_2344
f_69584,d_180
f_490794,d_11157
f_532780,d_1222
f_121819,d_25238
f_438458,d_473
f_606154,d_14816
f_502044,d_11132
f_643590,d_22488
f_134540,d_21699
f_119341,d_13986
f_40297,d_7601
f_357077,d_24056
f_191742,d_2331
f_386333,d_24360
f_171243,d_18978
f_377159,d_10987
f_531441,d_28961
f_399788,d_12095
f_213006,d_29349
f_161570,d_27939
f_185353,d_15637
f_496268,d_28617
f_594014,d_28098
f_341338,d_5065
f_514028,d_9625
f_602455,d_5119
f_283941,d_783
f_294669,d_27142
f_232075,d_12164
f_153536,d_3255
f_484249,d_1804
f_393712,d_31329
f_177342,d_1027
f_317338,d_27176
f_589327,d_13678
f_18269,d_8205
f_212926,d_10909
f_545784,d_13251
f_239333,d_29742
f_292796,d_8907
f_416428,d_23828
f_594338,d_5839
f_642623,d_4307
f_149617,d_367
f_66209,d_2706
f_613325,d_2301
f_266840,d_25089
f_376898,d_25485
f_115674,d_5684
f_224521,d_11474
f_368027,d_10996
f_22865,d_6071
f_444207,d_24120
f_389174,d_26276
f_370202,d_12549
f_380991,d_6457
f_104277,d_29289
f_49003,d_25974
f_18966,d_3121
f_178214,d_22948
f_222297,d_1896
f_90432,d_9936
f_353549,d_16732
f_61798,d_10378
f_413963,d_10050
f_293286,d_9949
f_57393,d_18970
f_125581,d_19602
f_252180,d_30986
f_178091,d_13088
f_16684,d_8353
f_449394,d_4011
f_184456,d_28783
f_277424,d_7463
f_567499,d_10327
f_120144,d_18047
f_87220,d_8614
f_620007,d_76
f_593807,d_24232
f_311485,d_24964
f_82870,d_30105
f_203753,d_27889
f_405771,d_8935
f_120049,d_10173
f_439080,d_9490
f_54381,d_12270
f_307706,d_487
f_512005,d_7308
f_391777,d_2448
f_268824,d_13275
f_464443,d_9634
f_534339,d_5786
f_39508,d_31109
f_180129,d_13659
f_72684,d_30325
f_534146,d_21088
f_77454,d_31020
f_18890,d_2438
f_130109,d_26434
f_481935,d_21394
f_590015,d_27112
f_424017,d_18448
f_630067,d_28913
f_584872,d_1486
f_210267,d_17306
f_629005,d_5750
f_362212,d_27943
f_396344,d_28546
f_539801,d_15151
f_65599,d_17305
f_140813,d_21572
f_183326,d_27066
f_637474,d_21588
f_519054,d_9262
f_371711,d_286
f_137039,d_825
f_387089,d_2789
f_506186,d_29302
f_130569,d_411
f_177185,d_10563
f_467507,d_1592
f_35574,d_20996
f_162800,d_966
f_313568,d_366
f_218220,d_7385
f_619233,d_10816
f_341756,d_18103
f_552158,d_24172
f_72531,d_23917
f_419977,d_7040
f_259745,d_15112
f_380917,d_17461
f_345409,d_5785
f_558759,d_14424
f_356448,d_18331
f_250977,d_20855
f_105461,d_12627
f_443894,d_18079
f_437088,d_12839
f_248200,d_18485
f_56407,d_29685
f_323047,d_10433
f_419230,d_14289
f_286029,d_20368
f_625280,d_9911
f_546892,d_30647
f_170611,d_22807
f_633755,d_24231
f_248346,d_3176
f_268803,d_9905
f_9326,d_8021
f_477720,d_20659
f_346959,d_7788
f_481948,d_27335
f_60746,d_11817
f_21996,d_11226
f_100372,d_157
f_604737,d_15269
f_49258,d_2002
f_592332,d_5274
f_93431,d_29810
f_31386,d_25780
f_234011,d_20821
f_313028,d_24118
f_24837,d_7405
f_238268,d_3349
f_507493,d_21810
f_198794,d_16826
f_510901,d_17228
f_306791,d_24697
f_247066,d_9786
f_128315,d_20782
f_438154,d_24735
f_112137,d_127
f_373548,d_17387
f_234503,d_10131
f_252695,d_20683
f_450316,d_23898
f_123821,d_7820
f_166456,d_9193
f_430872,d_7717
f_283284,d_17566
f_533595,d_15129
f_618525,d_28326
f_224567,d_11092
f_180136,d_19253
f_281258,d_7950
f_577087,d_26480
f_485532,d_5127
f_425062,d_27187
f_243284,d_24966
f_1921,d_5661
f_618659,d_31129
f_608267,d_31007
f_361184,d_29328
f_344064,d_14188
f_511880,d_11537
f_69519,d_5347
f_176314,d_25779
f_360455,d_7588
f_164321,d_4408
f_553292,d_3704
f_243470,d_6013
f_242057,d_26342
f_488054,d_9370
f_179627,d_10353
f_252607,d_181
f_460718,d_4457
f_343944,d_5054
f_307849,d_2059
f_587336,d_7981
f_502454,d_17060
f_371036,d_16523
f_403222,d_22081
f_409304,d_7048
f_474089,d_26203
f_305426,d_13868
f_225581,d_13490
f_284237,d_6208
f_262771,d_1836
f_495165,d_29427
f_291927,d_28278
f_89880,d_9540
f_546927,d_26386
f_542177,d_409
f_238340,d_8893
f_539910,d_28106
f_580519,d_19741
f_10890,d_21201
f_415984,d_13456
f_347978,d_6879
f_153172,d_13344
f_278027,d_27656
f_407023,d_24059
f_454462,d_11677
f_130088,d_12627
f_271829,d_10266
f_582131,d_30511
f_186268,d_120
f_536728,d_26313
f_273508,d_25275
f_492444,d_1010
f_35739,d_24020
f_380577,d_3222
f_425113,d_30571
f_30827,d_29671
f_506226,d_30181
f_463094,d_17481
f_235213,d_22069
f_425114,d_19591
f_248631,d_11042
f_369166,d_20133
f_513116,d_25111
f_545266,d_18266
f_294324,d_28422
f_392858,d_29885
f_269956,d_24575
f_326050,d_800
f_177231,d_28316
f_210924,d_13203
f_350911,d_25970
f_610084,d_18261
f_130203,d_1785
f_18605,d_25558
f_394710,d_30815
f_121496,d_5982
f_43272,d_4153
f_237255,d_15793
f_416089,d_20163
f_121232,d_25479
f_2549,d_9795
f_539646,d_13355
f_197362,d_27408
f_204089,d_23816
f_174065,d_20891
f_439748,d_1631
f_108388,d_4746
f_430834,d_13411
f_613420,d_5009
f_465788,d_6645
f_580881,d_2571
f_624736,d_27799
f_13208,d_2533
f_406353,d_19283
f_366926,d_26544
f_303616,d_7928
f_590249,d_21700
f_501176,d_30036
f_453477,d_10187
f_538334,d_23930
f_178638,d_17720
f_26034,d_22630
f_54914,d_16689
f_494171,d_3023
f_157809,d_23314
f_439883,d_15127
f_56932,d_15723
f_178252,d_27097
f_570005,d_2345
f_5401,d_15033
f_529229,d_9623
f_302844,d_5350
f_166673,d_2607
f_431458,d_14142
f_257572,d_2407
f_411854,d_18174
f_340944,d_1540
f_562466,d_10229
f_211491,d_23887
f_352866,d_22139
f_307634,d_4035
f_16930,d_21889
f_128510,d_12339
f_27698,d_14233
f_391472,d_27825
f_94023,d_25522
f_285149,d_21780
f_616726,d_11784
f_210554,d_459
f_85547,d_8300
f_123978,d_10063
f_568687,d_31069
f_258090,d_19966
f_61288,d_19842
f_567316,d_10815
f_359882,d_19776
f_284630,d_17485
f_435636,d_25597
f_270302,d_15289
f_223453,d_26541
f_232270,d_20249
f_150864,d_25405
f_381762,d_6076
f_9696,d_27389
f_519049,d_2358
f_556693,d_18514
f_481279,d_28899
f_369992,d_23010
f_437245,d_24411
f_4962,d_16393
f_165357,d_1887
f_13631,d_13201
f_373174,d_29042
f_464355,d_17589
f_309882,d_18124
f_277121,d_26312
f_381375,d_6952
f_630041,d_11337
f_191136,d_19441
f_435753,d_11992
f_249156,d_14122
f_423366,d_67
f_372825,d_5293
f_480779,d_1689
f_479999,d_29782
f_64712,d_26505
f_226025,d_11104
f_245304,d_17888
f_362243,d_21545
f_206921,d_8789
f_413095,d_23305
f_643831,d_31284
f_129247,d_12067
f_502640,d_8654
f_320,d_29630
f_142765,d_12455
f_564251,d_8116
f_368031,d_18946
f_333123,d_16353
f_368357,d_4974
f_539785,d_29633
f_425180,d_25332
f_376979,d_3996
f_644413,d_5483
f_599607,d_30810
f_398732,d_1393
f_592728,d_4104
f_383188,d_21056
f_48614,d_25302
f_614665,d_16509
f_230536,d_9739
f_591837,d_15227
f_544607,d_18637
f_410987,d_4958
f_551928,d_24757
f_80304,d_5204
f_570100,d_1469
f_86390,d_21091
f_87958,d_11594
f_354575,d_30781
f_128149,d_8202
f_57376,d_6882
f_387666,d_10081
f_332515,d_24264
f_99569,d_27789
f_218854,d_6233
f_599629,d_6075
f_393330,d_25528
f_169553,d_18348
f_202039,d_16102
f_118794,d_9863
f_405489,d_2272
f_304182,d_29298
f_282130,d_7159
f_354071,d_5291
f_6237,d_16057
f_140294,d_21078
f_84524,d_3246
f_449356,d_17377
f_226166,d_83
f_199658,d_12692
f_240211,d_683
f_106890,d_5274
f_108714,d_19298
f_230298,d_21958
f_79031,d_16213
f_321060,d_21591
f_10990,d_2325
f_636460,d_19218
f_311764,d_24714
f_621667,d_4268
f_190212,d_12258
f_222794,d_10960
f_592971,d_16763
f_192677,d_28397
f_254762,d_13378
f_53970,d_27728
f_195167,d_5505
f_314463,d_15142
f_394746,d_19461
f_87172,d_29159
f_459061,d_13121
f_105491,d_29258
f_115648,d_732
f_639436,d_14144
f_160627,d_18721
f_608462,d_7877
f_177597,d_28016
f_136008,d_4465
f_7058,d_1017
f_466196,d_17994
f_386709,d_14118
f_374048,d_1382
f_194765,d_26440
f_13645,d_9295
f_541488,d_12818
f_206847,d_6620
f_186232,d_16896
f_451613,d_17727
f_497054,d_29222
f_585821,d_6367
f_621207,d_1276
f_139454,d_3758
f_502903,d_3885
f_68669,d_12982
f_271664,d_3247
f_301728,d_5183
f_195017,d_15497
f_321815,d_9125
f_574990,d_2093
f_120381,d_11900
f_48649,d_1751
f_122724,d_22984
f_534177,d_17851
f_501561,d_9862
f_364164,d_26307
f_281068,d_15372
f_376921,d_26650
f_171829,d_2831
f_225193,d_25574
f_488598,d_28741
f_172696,d_30057
f_570172,d_13758
f_76186,d_23972
f_434948,d_25776
f_632734,d_17834
f_641114,d_781
f_336368,d_29603
f_539717,d_20653
f_423554,d_15704
f_452982,d_3646
f_222421,d_6967
f_5708,d_17717
f_511926,d_27845
f_447792,d_17996
f_433924,d_17765
f_411446,d_14598
f_565268,d_1379
f_303800,d_14298
f_177535,d_14434
f_247234,d_26273
f_162190,d_11192
f_584615,d_15039
f_570525,d_17175
f_24413,d_7849
f_361574,d_19456
f_586796,d_31057
f_83377,d_14006
f_527663,d_17708
f_285298,d_8001
f_69447,d_12614
f_616876,d_13167
f_315090,d_17172
f_367303,d_26187
f_66916,d_15423
f_573304,d_25834
f_449224,d_16355
f_548632,d_8705
f_484155,d_19818
f_83041,d_28976
f_478291,d_8651
f_76554,d_11993
f_357617,d_7684
f_287825,d_19215
f_410738,d_6525
f_203274,d_14294
f_476826,d_25442
f_283550,d_1761
f_401985,d_30393
f_453903,d_557
f_69046,d_27580
f_644558,d_21180
f_237019,d_5521
f_450955,d_21846
f_493233,d_27465
f_101221,d_30740
f_137124,d_2368
f_409115,d_27798
f_617198,d_20650
f_582183,d_11589
f_277403,d_18955
f_191386,d_18639
f_64102,d_23274
f_242746,d_12667
f_257580,d_27920
f_21396,d_24425
f_206550,d_3355
f_446599,d_18771
f_607646,d_9518
f_100552,d_19237
f_343126,d_17482
f_307210,d_3460
f_138085,d_20831
f_553720,d_17000
f_205352,d_28805
f_113739,d_9797
f_45267,d_28927
f_16491,d_5938
f_513157,d_23253
f_450827,d_20699
f_141819,d_28182
f_538377,d_22960
f_258103,d_30186
f_591543,d_15705
f_416451,d_7099
f_211878,d_23713
f_221877,d_24755
f_280699,d_3041
f_142090,d_21599
f_175578,d_10287
f_41586,d_26494
f_519427,d_6563
f_593583,d_31137
f_5003,d_8197
f_339878,d_15384
f_44282,d_9820
f_284805,d_21356
f_21972,d_2916
f_478101,d_26912
f_434649,d_2877
f_127202,d_15214
f_614086,d_21712
f_16891,d_25965
f_535150,d_4822
f_239116,d_18247
f_302085,d_25985
f_234053,d_25899
f_560168,d_6467
f_452394,d_6699
f_76975,d_28709
f_335450,d_4545
f_593718,d_26255
f_317115,d_17666
f_187252,d_21993
f_59137,d_24724
f_448514,d_18048
f_561589,d_3111
f_344799,d_25120
f_587186,d_20704
f_162290,d_17319
f_175197,d_1876
f_353353,d_13989
f_440581,d_15644
f_403821,d_12232
f_340014,d_3472
f_168110,d_28612
f_93778,d_17851
f_409115,d_2613
f_35267,d_6591
f_91660,d_19244
f_18317,d_12638
f_491233,d_24394
f_267749,d_27433
f_344445,d_27570
f_404558,d_29497
f_300234,d_9525
f_557245,d_29947
f_47546,d_26114
f_184297,d_28687
f_174757,d_27178
f_493655,d_26598
f_29047,d_13979
f_145592,d_2814
f_378955,d_1204
f_405472,d_30515
f_289955,d_15637
f_555293,d_12118
f_294518,d_31145
f_143871,d_22556
f_465770,d_24001
f_481086,d_27383
f_216729,d_25217
f_455936,d_10390
f_576657,d_30679
f_536145,d_3855
f_467969,d_16995
f_81023,d_17954
f_221253,d_43
f_148757,d_16683
f_139918,d_24592
f_262607,d_30308
f_284890,d_14367
f_288527,d_1820
f_542680,d_25330
f_334529,d_18230
f_157675,d_28247
f_533165,d_26208
f_400079,d_28324
f_429618,d_11990
f_195913,d_915
f_385690,d_27126
f_544883,d_13278
f_554798,d_19785
f_503107,d_27820
f_13205,d_24277
f_366265,d_13484
f_231427,d_17110
f_456045,d_22079
f_222713,d_23567
f_435815,d_18921
f_227119,d_28249
f_502580,d_14878
f_604905,d_29164
f_360793,d_7216
f_322398,d_1498
f_75739,d_2381
f_607517,d_15759
f_214570,d_29015
f_293089,d_2708
f_468509,d_4954
f_599504,d_25000
f_336206,d_5047
f_198559,d_7986
f_620924,d_29364
f_141901,d_9035
f_244938,d_17304
f_46512,d_7411
f_212461,d_29271
f_416614,d_824
f_79745,d_14589
f_335263,d_9862
f_494245,d_1417
f_139414,d_30277
f_562307,d_9685
f_257070,d_31064
f_614920,d_8891
f_144777,d_13222
f_133877,d_30994
f_457071,d_12475
f_522905,d_25981
f_18502,d_18100
f_594111,d_13038
f_598739,d_23802
f_475185,d_6500
f_256277,d_26998
f_541848,d_15662
f_467411,d_12574
f_593382,d_4332
f_173297,d_1132
f_277112,d_19717
f_187843,d_1096
f_468442,d_14188
f_470072,d_21745
f_290593,d_30961
f_119413,d_17565
f_536611,d_25967
f_440658,d_1276
f_261020,d_9230
f_457427,d_18953
f_206866,d_21757
f_319648,d_19164
f_92755,d_11656
f_325665,d_22998
f_614381,d_11782
f_131255,d_10830
f_319527,d_15685
f_192661,d_27864
f_617762,d_18655
f_480783,d_12614
f_59636,d_19714
f_416770,d_15172
f_461073,d_31266
f_6320,d_24235
f_69533,d_28325
f_236663,d_4121
f_387502,d_5210
f_254707,d_21618
f_578975,d_19562
f_436617,d_3356
f_546,d_18184
f_334513,d_15095
f_330350,d_10325
f_636239,d_21631
f_183553,d_26641
f_355769,d_4343
f_206769,d_7699
f_526162,d_19393
f_384214,d_23885
f_73090,d_15329
f_253661,d_30300
f_339686,d_4749
f_407348,d_30109
f_375047,d_22157
f_616141,d_5711
f_466726,d_14685
f_365981,d_15821
f_248968,d_13199
f_548309,d_16110
f_410648,d_12951
f_336157,d_31240
f_172436,d_10774
f_192246,d_23737
f_103140,d_25046
f_392464,d_17189
f_237487,d_19505
f_147629,d_11996
f_508326,d_5448
f_297962,d_28264
f_260125,d_18842
f_142028,d_4481
f_436396,d_17073
f_565353,d_6049
f_251213,d_3622
f_222202,d_19264
f_391491,d_8148
f_341369,d_23672
f_187443,d_6094
f_108740,d_6983
f_6030,d_28626
f_133836,d_13555
f_591778,d_29325
f_349976,d_19237
f_132608,d_9325
f_456276,d_11078
f_399328,d_30614
f_527001,d_19958
f_94707,d_9096
f_517176,d_12360
f_252378,d_20349
f_13532,d_10811
f_341953,d_5974
f_160753,d_13470
f_6434,d_18867
f_559569,d_25137
f_264153,d_18757
f_293422,d_25290
f_88456,d_21400
f_172505,d_17525
f_301017,d_12922
f_361450,d_2533
f_170317,d_27195
f_327507,d_3924
f_499807,d_29755
f_593049,d_26057
f_442496,d_26349
f_501176,d_16636
f_309108,d_27038
f_64269,d_14159
f_267513,d_7610
f_115538,d_4016
f_300993,d_23926
f_392760,d_24899
f_198828,d_30301
f_624682,d_22265
f_223799,d_29150
f_30836,d_12700
f_109227,d_815
f_323840,d_26089
f_166177,d_14090
f_234475,d_18578
f_26672,d_29600
f_145507,d_8544
f_629841,d_12722
f_67047,d_1906
f_260229,d_14897
f_24574,d_13210
f_499932,d_2351
f_22666,d_2543
f_514076,d_3134
f_499663,d_15788
f_631278,d_5806
f_102870,d_826
f_141625,d_11019
f_552967,d_5969
f_309383,d_3114
f_448168,d_23256
f_573090,d_21036
f_537849,d_6012
f_510637,d_4556
f_395485,d_19503
f_533015,d_12885
f_46920,d_2678
f_163219,d_30214
f_586615,d_30553
f_527250,d_12788
f_568885,d_12018
f_401194,d_8975
f_346762,d_3944
f_294517,d_7723
f_185469,d_12975
f_633535,d_3189
f_5637,d_10030
f_583206,d_21554
f_218650,d_6549
f_636560,d_26770
f_183081,d_23472
f_561523,d_11062
f_296370,d_17448
f_69637,d_16851
f_643159,d_24324
f_372843,d_23520
f_187697,d_27678
f_468075,d_29311
f_16342,d_26150
f_82938,d_13147
f_432971,d_20975
f_405837,d_17226
f_539561,d_12853
f_503835,d_20081
f_325231,d_10885
f_205047,d_10722
f_71988,d_26611
f_204436,d_15163
f_207661,d_16308
f_465003,d_9524
f_355731,d_26057
f_141638,d_27979
f_410566,d_4354
f_167168,d_11511
f_317571,d_24020
f_448534,d_1780
f_642582,d_11917
f_290184,d_1967
f_210596,d_28814
f_519353,d_30856
f_601304,d_20869
f_69573,d_13476
f_301288,d_26569
f_336293,d_9674
f_536452,d_4480
f_176043,d_27656
f_202845,d_11935
f_157107,d_9778
f_357951,d_18707
f_522088,d_10912
f_263076,d_23514
f_488775,d_10640
f_539676,d_21473
f_27422,d_24725
f_272606,d_8866
f_204252,d_3704
f_45461,d_10220
f_352482,d_2135
f_278361,d_21924
f_337050,d_25126
f_149547,d_9708
f_195709,d_11843
f_264526,d_30052
f_530905,d_10912
f_522936,d_8654
f_300384,d_2716
f_524284,d_10722
f_587480,d_20202
f_48149,d_15224
f_113587,d_18611
f_393631,d_8433
f_322285,d_4267
f_580721,d_29646
f_577076,d_16319
f_66733,d_29597
f_345838,d_3150
f_291476,d_2382
f_169202,d_22746
f_213655,d_15952
f_560861,d_15090
f_153443,d_6096
f_377445,d_8556
f_239250,d_21290
f_417098,d_1950
f_384083,d_15786
f_610806,d_23514
f_389501,d_30085
f_286127,d_26456
f_332049,d_26534
f_493841,d_28516
f_339461,d_8043
f_313851,d_12951
f_125059,d_2545
f_522676,d_14792
f_182416,d_3721
f_116725,d_26980
f_18234,d_6796
f_551771,d_29581
f_19043,d_31373
f_248343,d_20397
f_22405,d_13964
f_460767,d_28268
f_439198,d_18647
f_299708,d_3756
f_200388,d_29206
f_232846,d_17766
f_470426,d_6665
f_355761,d_9213
f_270768,d_11084
f_237627,d_26198
f_550146,d_9917
f_267501,d_17966
f_500336,d_28088
f_111346,d_6068
f_39339,d_12819
f_509672,d_8303
f_205704,d_14748
f_481216,d_5742
f_102631,d_28275
f_550441,d_28788
f_617878,d_4853
f_12874,d_11430
f_361484,d_23902
f_327385,d_27084
f_121882,d_12498
f_228844,d_8031
f_85588,d_9556
f_159771,d_21460
f_102344,d_536
f_467921,d_10854
f_257229,d_28957
f_39053,d_20556
f_563116,d_24063
f_527413,d_24774
f_577873,d_7388
f_185868,d_30813
f_101190,d_1495
f_431109,d_15631
f_300184,d_23892
f_298344,d_16386
f_176999,d_5820
f_16269,d_4939
f_424624,d_1604
f_433243,d_21725
f_590972,d_2173
f_596691,d_30037
f_118643,d_26968
f_241114,d_28871
f_21438,d_26172
f_308924,d_14039
f_583202,d_18726
f_564547,d_19496
f_381552,d_14469
f_278727,d_15721
f_453812,d_423
f_328593,d_21286
f_40468,d_10928
f_39689,d_6716
f_635753,d_329
f_139934,d_15357
f_500810,d_2574
f_168290,d_5981
f_88723,d_15595
f_422769,d_18951
f_395495,d_26982
f_239683,d_28904
f_428756,d_13466
f_582190,d_4426
f_46328,d_20292
f_394060,d_8697
f_459749,d_2552
f_112913,d_15756
f_400227,d_29473
f_419371,d_15423
